,,,,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP
ESP-La Liga,2324,Barcelona,Iñaki Peña,ESP,GK,24,1999,10.0,259,297,87.2,5660,3681,76,76,100.0,145,146,99.3,37,74,50.0,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2324,Barcelona,Iñigo Martínez,ESP,DF,32,1991,14.4,1001,1132,88.4,18676,6217,403,432,93.3,464,496,93.5,118,173,68.2,0,0.0,0.5,0.0,1,99,5,1,97
ESP-La Liga,2324,Barcelona,João Cancelo,POR,DF,29,1994,27.8,1533,1852,82.8,24552,6589,854,924,92.4,537,648,82.9,114,183,62.3,4,6.1,6.7,-2.1,35,123,37,11,141
ESP-La Liga,2324,Barcelona,João Félix,POR,FW,23,1999,17.1,538,663,81.1,7329,1372,355,392,90.6,138,173,79.8,22,46,47.8,3,3.1,2.6,-0.1,19,31,20,1,68
ESP-La Liga,2324,Barcelona,Jules Koundé,FRA,DF,24,1998,32.2,2478,2757,89.9,41514,13135,1192,1263,94.4,1090,1164,93.6,156,237,65.8,2,2.2,2.6,-0.2,23,267,20,5,245
ESP-La Liga,2324,Barcelona,Lamine Yamal,ESP,FW,16,2007,24.5,903,1132,79.8,12868,3009,572,650,88.0,262,337,77.7,44,77,57.1,5,6.2,6.5,-1.2,38,39,52,16,80
ESP-La Liga,2324,Barcelona,Marc Casado,ESP,MF,19,2003,0.2,6,6,100.0,97,33,4,4,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,1
ESP-La Liga,2324,Barcelona,Marc Guiu,ESP,"FW,MF",17,2006,0.8,8,8,100.0,83,7,3,3,100.0,3,3,100.0,0,0,,0,0.3,0.1,-0.3,1,0,1,0,1
ESP-La Liga,2324,Barcelona,Marc-André ter Stegen,GER,GK,31,1992,28.0,927,1036,89.5,22797,16159,182,183,99.5,490,501,97.8,251,344,73.0,0,0.1,0.1,-0.1,1,9,1,0,1
ESP-La Liga,2324,Barcelona,Marcos Alonso,ESP,DF,32,1990,2.8,180,214,84.1,2690,803,105,112,93.8,57,67,85.1,8,21,38.1,0,0.5,0.3,-0.5,5,10,3,1,14
ESP-La Liga,2324,Barcelona,Oriol Romeu,ESP,MF,31,1991,10.4,717,806,89.0,11315,2753,372,399,93.2,291,319,91.2,38,59,64.4,1,1.3,0.9,-0.3,8,80,8,1,66
ESP-La Liga,2324,Barcelona,Pau Cubarsí,ESP,DF,16,2007,17.3,1360,1487,91.5,25525,8442,493,523,94.3,737,772,95.5,122,170,71.8,0,0.4,0.4,-0.4,5,73,0,0,75
ESP-La Liga,2324,Barcelona,Pedri,ESP,"MF,FW",20,2002,16.4,1035,1189,87.0,17171,3933,497,555,89.5,435,478,91.0,78,95,82.1,2,4.2,4.1,-2.2,37,83,37,4,136
ESP-La Liga,2324,Barcelona,Raphinha,BRA,"FW,MF",26,1996,15.2,522,693,75.3,8785,2397,261,313,83.4,182,222,82.0,63,114,55.3,9,5.7,5.0,3.3,41,39,32,8,57
ESP-La Liga,2324,Barcelona,Robert Lewandowski,POL,FW,34,1988,30.6,416,592,70.3,5780,1192,248,311,79.7,120,168,71.4,21,35,60.0,8,4.9,3.6,3.1,27,27,25,4,64
ESP-La Liga,2324,Barcelona,Ronald Araújo,URU,DF,24,1999,22.2,1458,1641,88.8,27691,10325,543,578,93.9,769,818,94.0,136,218,62.4,2,1.4,1.7,0.6,8,111,6,1,101
ESP-La Liga,2324,Barcelona,Sergi Roberto,ESP,"MF,DF",31,1992,9.6,582,654,89.0,8295,1875,341,364,93.7,192,211,91.0,23,34,67.6,2,0.8,0.8,1.2,9,57,3,1,50
ESP-La Liga,2324,Barcelona,Vitor Roque,BRA,FW,18,2005,3.6,49,67,73.1,615,67,34,41,82.9,11,15,73.3,1,1,100.0,0,0.0,0.0,0.0,1,3,0,0,2
ESP-La Liga,2324,Barcelona,İlkay Gündoğan,GER,MF,32,1990,33.3,2163,2510,86.2,35295,9085,1095,1186,92.3,830,904,91.8,182,313,58.1,9,10.3,9.8,-1.3,97,188,48,4,224
ESP-La Liga,2324,Betis,Abde Ezzalzouli,MAR,FW,21,2001,9.6,232,353,65.7,2777,769,159,204,77.9,51,77,66.2,5,17,29.4,0,0.3,0.5,-0.3,4,11,9,1,25
ESP-La Liga,2324,Betis,Abner,BRA,DF,23,2000,15.6,615,797,77.2,9211,4552,351,394,89.1,203,265,76.6,37,79,46.8,1,1.0,1.0,0.0,8,20,7,2,33
ESP-La Liga,2324,Betis,Aitor Ruibal,ESP,"DF,FW",27,1996,11.3,445,586,75.9,7163,2899,252,280,90.0,148,190,77.9,37,79,46.8,1,1.3,0.8,-0.3,11,37,14,3,54
ESP-La Liga,2324,Betis,Andrés Guardado,MEX,MF,36,1986,5.0,253,298,84.9,4959,1540,101,108,93.5,102,115,88.7,42,58,72.4,0,0.2,0.3,-0.2,5,34,5,1,36
ESP-La Liga,2324,Betis,Assane Diao,SEN,FW,17,2005,11.6,200,264,75.8,2297,410,140,164,85.4,35,47,74.5,7,9,77.8,0,0.7,0.8,-0.7,10,4,6,1,20
ESP-La Liga,2324,Betis,Ayoze Pérez,ESP,FW,30,1993,25.5,572,738,77.5,7137,1889,377,433,87.1,139,177,78.5,15,26,57.7,1,3.9,3.0,-2.9,29,46,22,0,80
ESP-La Liga,2324,Betis,Borja Iglesias,ESP,FW,30,1993,4.5,83,101,82.2,1129,179,57,66,86.4,20,23,87.0,4,6,66.7,1,0.9,0.7,0.1,11,2,6,0,12
ESP-La Liga,2324,Betis,Chadi Riad,MAR,DF,20,2003,24.0,1074,1198,89.6,19044,5584,423,451,93.8,568,600,94.7,62,111,55.9,0,0.2,0.2,-0.2,2,20,0,0,34
ESP-La Liga,2324,Betis,Claudio Bravo,CHI,GK,40,1983,7.0,186,230,80.9,4988,3322,42,42,100.0,86,86,100.0,56,99,56.6,0,0.0,0.1,0.0,1,3,2,0,1
ESP-La Liga,2324,Betis,Cédric Bakambu,COD,FW,32,1991,2.2,26,39,66.7,277,58,14,20,70.0,7,12,58.3,0,0,,0,0.3,0.4,-0.3,3,1,0,0,4
ESP-La Liga,2324,Betis,Ezequiel Ávila,ARG,FW,29,1994,3.3,55,91,60.4,914,180,26,30,86.7,18,30,60.0,6,17,35.3,0,0.1,0.1,-0.1,2,2,2,0,6
ESP-La Liga,2324,Betis,Fran Vieites,ESP,GK,24,1999,3.5,76,119,63.9,2172,1363,9,9,100.0,39,42,92.9,27,65,41.5,0,0.0,0.0,0.0,0,1,0,0,0
ESP-La Liga,2324,Betis,Germán Pezzella,ARG,DF,32,1991,30.7,1277,1485,86.0,23691,8483,443,475,93.3,724,811,89.3,94,168,56.0,0,0.3,0.3,-0.3,4,49,4,1,64
ESP-La Liga,2324,Betis,Guido Rodríguez,ARG,MF,29,1994,20.5,888,1042,85.2,15168,4610,428,466,91.8,333,375,88.8,88,131,67.2,0,0.8,0.8,-0.8,4,73,1,0,65
ESP-La Liga,2324,Betis,Héctor Bellerín,ESP,DF,28,1995,19.0,756,979,77.2,11447,4836,407,469,86.8,297,381,78.0,31,73,42.5,1,1.6,1.2,-0.6,15,56,15,4,81
ESP-La Liga,2324,Betis,Isco,ESP,MF,31,1992,25.8,1201,1502,80.0,19453,6247,634,699,90.7,371,442,83.9,134,239,56.1,5,6.4,6.4,-1.4,81,130,58,7,216
ESP-La Liga,2324,Betis,Johnny Cardoso,USA,MF,21,2001,14.8,539,640,84.2,8416,2177,288,325,88.6,201,228,88.2,31,46,67.4,2,0.5,1.0,1.5,8,41,8,1,45
ESP-La Liga,2324,Betis,Juan Cruz,ESP,FW,23,2000,0.8,15,20,75.0,187,49,13,15,86.7,2,4,50.0,0,1,0.0,0,0.0,0.0,0.0,1,0,3,0,3
ESP-La Liga,2324,Betis,Juan Miranda,ESP,DF,23,2000,20.6,913,1166,78.3,15668,7497,416,467,89.1,382,488,78.3,86,149,57.7,1,1.9,2.4,-0.9,23,64,32,9,103
ESP-La Liga,2324,Betis,Luiz Felipe,ITA,DF,26,1997,4.0,151,169,89.3,2591,996,59,62,95.2,78,86,90.7,9,14,64.3,0,0.2,0.2,-0.2,1,4,0,0,4
ESP-La Liga,2324,Betis,Luiz Henrique,BRA,FW,22,2001,6.8,146,211,69.2,2292,489,78,101,77.2,46,62,74.2,13,24,54.2,3,1.6,1.5,1.4,11,10,10,6,17
ESP-La Liga,2324,Betis,Marc Bartra,ESP,DF,32,1991,2.5,101,118,85.6,1910,620,39,42,92.9,48,52,92.3,13,21,61.9,0,0.0,0.0,0.0,0,5,0,0,5
ESP-La Liga,2324,Betis,Marc Roca,ESP,MF,26,1996,22.0,997,1193,83.6,17134,5610,473,522,90.6,387,442,87.6,99,166,59.6,2,1.4,1.7,0.6,19,120,17,0,126
ESP-La Liga,2324,Betis,Nabil Fekir,FRA,"MF,FW",30,1993,11.7,482,611,78.9,6682,2256,272,312,87.2,131,151,86.8,33,71,46.5,2,2.3,2.7,-0.3,30,53,21,3,67
ESP-La Liga,2324,Betis,Pablo Busto,ESP,DF,17,2005,0.5,18,26,69.2,254,79,11,14,78.6,5,7,71.4,1,3,33.3,0,0.2,0.1,-0.2,1,1,1,0,1
ESP-La Liga,2324,Betis,Pablo Fornals,ESP,"FW,MF",27,1996,12.8,500,672,74.4,7824,2697,259,296,87.5,167,217,77.0,43,89,48.3,2,1.6,2.0,0.4,23,56,25,6,89
ESP-La Liga,2324,Betis,Paul Akouokou,CIV,MF,25,1997,0.3,16,17,94.1,280,65,7,8,87.5,7,7,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1
ESP-La Liga,2324,Betis,Ricardo Visus,ESP,DF,22,2001,1.8,50,61,82.0,1066,343,15,17,88.2,27,29,93.1,8,15,53.3,0,0.0,0.0,0.0,0,2,0,0,2
ESP-La Liga,2324,Betis,Rodri,ESP,"FW,MF",23,2000,11.7,449,570,78.8,6682,1882,258,286,90.2,144,183,78.7,27,48,56.3,0,1.2,2.2,-1.2,15,36,32,6,65
ESP-La Liga,2324,Betis,Rui Silva,POR,GK,29,1994,27.5,669,958,69.8,18063,12611,124,124,100.0,324,327,99.1,218,501,43.5,0,0.0,0.0,0.0,0,8,0,0,1
ESP-La Liga,2324,Betis,Sergi Altimira,ESP,MF,21,2001,6.3,289,320,90.3,4841,1149,142,154,92.2,110,116,94.8,30,36,83.3,0,0.3,0.3,-0.3,4,26,2,0,31
ESP-La Liga,2324,Betis,Sokratis Papastathopoulos,GRE,DF,35,1988,12.6,507,574,88.3,9309,3232,193,204,94.6,263,284,92.6,45,73,61.6,0,0.0,0.1,0.0,1,6,0,0,13
ESP-La Liga,2324,Betis,William Carvalho,POR,MF,31,1992,7.6,560,634,88.3,8469,2540,319,343,93.0,182,204,89.2,36,50,72.0,3,0.7,0.7,2.3,10,67,8,0,58
ESP-La Liga,2324,Betis,Willian José,BRA,FW,31,1991,21.9,429,541,79.3,5902,838,255,306,83.3,107,130,82.3,29,38,76.3,5,2.5,1.7,2.5,27,16,7,1,32
ESP-La Liga,2324,Betis,Youssouf Sabaly,SEN,DF,30,1993,11.6,540,656,82.3,7544,2477,314,352,89.2,192,223,86.1,16,38,42.1,1,0.5,0.7,0.5,4,33,10,1,47
ESP-La Liga,2324,Celta Vigo,Anastasios Douvikas,GRE,FW,23,1999,10.1,105,166,63.3,1387,216,63,91,69.2,29,45,64.4,4,7,57.1,1,1.3,0.6,-0.3,8,7,6,1,13
ESP-La Liga,2324,Celta Vigo,Carl Starfelt,SWE,DF,28,1995,24.6,907,1035,87.6,16597,6106,334,368,90.8,508,551,92.2,56,93,60.2,0,0.2,0.1,-0.2,2,31,1,0,38
ESP-La Liga,2324,Celta Vigo,Carles Pérez,ESP,"MF,DF",25,1998,8.6,201,259,77.6,3028,575,110,129,85.3,70,81,86.4,12,27,44.4,1,1.3,0.8,-0.3,10,10,9,2,18
ESP-La Liga,2324,Celta Vigo,Carlos Dominguez,ESP,DF,22,2001,17.6,681,864,78.8,12595,4749,257,302,85.1,353,398,88.7,63,134,47.0,0,0.1,0.3,-0.1,3,72,3,0,63
ESP-La Liga,2324,Celta Vigo,Carlos Dotor,ESP,MF,22,2001,7.9,289,350,82.6,4289,997,167,185,90.3,94,115,81.7,15,24,62.5,0,0.1,0.3,-0.1,1,26,3,1,30
ESP-La Liga,2324,Celta Vigo,Damián Rodríguez,ESP,MF,20,2003,2.9,191,213,89.7,3051,813,89,92,96.7,84,89,94.4,10,21,47.6,2,0.8,0.8,1.2,6,17,0,0,9
ESP-La Liga,2324,Celta Vigo,Fran Beltrán,ESP,MF,24,1999,27.0,1180,1364,86.5,18451,5360,602,662,90.9,473,525,90.1,64,104,61.5,0,1.1,1.7,-1.1,18,120,15,2,134
ESP-La Liga,2324,Celta Vigo,Franco Cervi,ARG,"MF,DF",29,1994,6.1,225,284,79.2,3302,1239,137,151,90.7,74,90,82.2,9,18,50.0,1,2.0,1.2,-1.0,10,16,4,0,24
ESP-La Liga,2324,Celta Vigo,Gabriel Veiga,ESP,FW,21,2002,0.2,3,5,60.0,16,8,2,3,66.7,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2324,Celta Vigo,Hugo Sotelo,ESP,MF,19,2003,8.0,516,589,87.6,8503,2430,282,296,95.3,172,192,89.6,51,78,65.4,1,1.6,1.1,-0.6,15,53,6,1,55
ESP-La Liga,2324,Celta Vigo,Hugo Álvarez,ESP,"MF,DF",20,2003,8.5,380,455,83.5,5179,1437,241,263,91.6,117,134,87.3,8,27,29.6,1,1.5,1.8,-0.5,19,19,15,3,34
ESP-La Liga,2324,Celta Vigo,Iago Aspas,ESP,FW,35,1987,30.1,949,1305,72.7,15355,4670,475,583,81.5,320,408,78.4,98,202,48.5,10,10.1,9.3,-0.1,90,99,55,6,161
ESP-La Liga,2324,Celta Vigo,Iván Villar,ESP,GK,26,1997,11.3,213,324,65.7,5988,4510,44,44,100.0,100,100,100.0,69,176,39.2,0,0.1,0.0,-0.1,1,4,0,0,0
ESP-La Liga,2324,Celta Vigo,Jailson Siqueira,BRA,"DF,MF",27,1995,10.0,406,488,83.2,6877,2995,179,197,90.9,186,213,87.3,29,51,56.9,1,0.5,0.4,0.5,2,48,4,1,38
ESP-La Liga,2324,Celta Vigo,Javier Manquillo,ESP,"DF,MF",29,1994,8.3,357,436,81.9,5551,2183,179,198,90.4,160,193,82.9,11,26,42.3,1,0.2,0.4,0.8,1,22,4,0,25
ESP-La Liga,2324,Celta Vigo,Javier Rueda Garcia,ESP,"MF,DF",21,2002,0.2,14,16,87.5,268,73,4,5,80.0,7,8,87.5,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1
ESP-La Liga,2324,Celta Vigo,Jonathan Bamba,CIV,"MF,FW",27,1996,22.0,590,769,76.7,7575,2148,397,455,87.3,138,190,72.6,20,36,55.6,2,4.7,3.7,-2.7,38,38,33,10,80
ESP-La Liga,2324,Celta Vigo,Joseph Aidoo,GHA,DF,27,1995,4.5,145,185,78.4,2918,1187,41,46,89.1,84,102,82.4,19,35,54.3,0,0.1,0.0,-0.1,1,8,1,0,12
ESP-La Liga,2324,Celta Vigo,Jørgen Strand Larsen,NOR,FW,23,2000,31.8,423,618,68.4,5082,766,286,370,77.3,85,132,64.4,15,23,65.2,3,2.5,2.1,0.5,24,21,15,3,25
ESP-La Liga,2324,Celta Vigo,Kevin Vázquez,ESP,DF,30,1993,7.8,287,379,75.7,4674,1967,148,171,86.5,120,146,82.2,17,36,47.2,0,0.2,0.4,-0.2,3,23,7,3,28
ESP-La Liga,2324,Celta Vigo,Luca de la Torre,USA,MF,25,1998,21.7,620,764,81.2,7881,2176,396,440,90.0,176,205,85.9,14,27,51.9,4,1.4,1.5,2.6,17,58,7,0,93
ESP-La Liga,2324,Celta Vigo,Manu Sánchez,ESP,"DF,MF",22,2000,19.7,656,866,75.8,10322,4222,357,411,86.9,244,307,79.5,39,84,46.4,5,2.7,3.0,2.3,20,51,25,14,74
ESP-La Liga,2324,Celta Vigo,Miguel Rodríguez,ESP,MF,20,2003,3.3,82,116,70.7,1127,258,48,55,87.3,26,43,60.5,1,6,16.7,0,0.2,0.2,-0.2,2,3,4,0,8
ESP-La Liga,2324,Celta Vigo,Mihailo Ristić,SRB,"DF,MF",27,1995,9.0,371,513,72.3,5752,2352,205,233,88.0,137,172,79.7,21,71,29.6,0,0.1,0.5,-0.1,6,31,3,3,30
ESP-La Liga,2324,Celta Vigo,Renato Tapia,PER,"MF,DF",28,1995,14.9,541,715,75.7,9909,3901,249,283,88.0,200,247,81.0,77,141,54.6,0,0.6,0.7,-0.6,7,64,11,2,61
ESP-La Liga,2324,Celta Vigo,Tadeo Allende,ARG,"MF,FW",24,1999,3.7,60,98,61.2,900,309,39,52,75.0,12,22,54.5,5,8,62.5,0,0.4,0.2,-0.4,2,5,2,1,7
ESP-La Liga,2324,Celta Vigo,Unai Núñez,ESP,DF,26,1997,31.1,1303,1635,79.7,26581,10797,410,472,86.9,712,807,88.2,168,314,53.5,0,0.8,1.0,-0.8,10,97,2,0,106
ESP-La Liga,2324,Celta Vigo,Vicente Guaita,ESP,GK,36,1987,26.7,555,804,69.0,16190,12066,104,105,99.0,257,260,98.8,194,437,44.4,0,0.0,0.0,0.0,0,9,0,0,0
ESP-La Liga,2324,Celta Vigo,Williot Swedberg,SWE,"FW,MF",19,2004,4.9,80,108,74.1,1055,244,45,56,80.4,21,28,75.0,4,6,66.7,0,0.2,0.7,-0.2,3,7,3,1,6
ESP-La Liga,2324,Celta Vigo,Yoel Lago,ESP,DF,19,2004,1.0,82,86,95.3,1376,591,35,38,92.1,43,43,100.0,3,3,100.0,0,0.0,0.0,0.0,0,0,0,0,2
ESP-La Liga,2324,Celta Vigo,Óscar Mingueza,ESP,"DF,MF",24,1999,33.3,1478,1967,75.1,24165,11712,778,875,88.9,536,699,76.7,125,277,45.1,2,3.9,6.2,-1.9,48,169,55,17,170
ESP-La Liga,2324,Cádiz,Aiham Ousou,SYR,DF,23,2000,4.8,142,181,78.5,2765,900,48,60,80.0,75,83,90.4,17,31,54.8,0,0.0,0.2,0.0,0,6,2,0,7
ESP-La Liga,2324,Cádiz,Borja Vázquez,ESP,FW,18,2005,0.0,1,2,50.0,19,15,0,0,,1,1,100.0,0,1,0.0,0,0.1,0.0,-0.1,1,0,1,0,1
ESP-La Liga,2324,Cádiz,Brian Ocampo,URU,"MF,FW",24,1999,2.8,83,132,62.9,1347,340,51,66,77.3,15,25,60.0,12,22,54.5,0,0.1,0.2,-0.1,2,3,7,2,9
ESP-La Liga,2324,Cádiz,Chris Ramos,ESP,"FW,MF",26,1997,29.0,274,486,56.4,3305,630,181,275,65.8,65,129,50.4,7,16,43.8,1,1.7,1.4,-0.7,14,13,9,1,28
ESP-La Liga,2324,Cádiz,Darwin Machís,VEN,MF,30,1993,8.7,177,290,61.0,3220,1011,85,101,84.2,66,103,64.1,22,60,36.7,0,0.7,1.1,-0.7,11,12,7,6,15
ESP-La Liga,2324,Cádiz,David Gil,ESP,GK,29,1994,4.1,78,152,51.3,3543,3208,4,4,100.0,18,18,100.0,55,129,42.6,0,0.0,0.0,0.0,0,1,0,0,0
ESP-La Liga,2324,Cádiz,Diadie Samassékou,MLI,MF,27,1996,1.0,45,47,95.7,771,223,23,23,100.0,12,13,92.3,8,8,100.0,0,0.0,0.0,0.0,1,8,0,0,7
ESP-La Liga,2324,Cádiz,Fali,ESP,DF,29,1993,28.3,799,1050,76.1,17510,6817,215,243,88.5,440,505,87.1,137,278,49.3,0,0.1,0.3,-0.1,4,76,5,1,82
ESP-La Liga,2324,Cádiz,Fede San Emeterio,ESP,MF,26,1997,1.7,43,52,82.7,818,265,13,15,86.7,21,23,91.3,7,8,87.5,0,0.1,0.2,-0.1,1,3,1,1,4
ESP-La Liga,2324,Cádiz,Gonzalo Escalante,ARG,MF,30,1993,18.9,537,711,75.5,8811,2359,274,321,85.4,197,250,78.8,47,91,51.6,2,1.7,1.6,0.3,11,60,7,0,66
ESP-La Liga,2324,Cádiz,Isaac Carcelen,ESP,DF,30,1993,29.0,851,1163,73.2,14161,5158,418,485,86.2,346,448,77.2,63,163,38.7,0,1.0,1.3,-1.0,17,54,16,9,75
ESP-La Liga,2324,Cádiz,Iván Alejo,ESP,MF,28,1995,18.8,245,481,50.9,4241,1711,117,163,71.8,70,147,47.6,39,104,37.5,2,1.3,2.8,0.7,16,17,25,22,31
ESP-La Liga,2324,Cádiz,Javi Hernández,ESP,DF,25,1998,27.9,922,1292,71.4,15773,7452,449,524,85.7,350,452,77.4,93,242,38.4,2,2.1,2.8,-0.1,32,73,24,18,94
ESP-La Liga,2324,Cádiz,Jeremías Ledesma,ARG,GK,30,1993,33.9,689,1186,58.1,26714,23314,77,79,97.5,245,248,98.8,367,850,43.2,0,0.1,0.2,-0.1,1,58,0,0,0
ESP-La Liga,2324,Cádiz,Jorge Meré,ESP,DF,26,1997,7.5,166,233,71.2,3605,1173,45,54,83.3,92,106,86.8,28,66,42.4,0,0.0,0.0,0.0,0,15,1,0,15
ESP-La Liga,2324,Cádiz,Joseba Zaldúa,ESP,DF,31,1992,7.8,182,251,72.5,2892,1182,95,107,88.8,73,97,75.3,10,34,29.4,0,0.5,0.9,-0.5,5,11,7,4,15
ESP-La Liga,2324,Cádiz,José Mari,ESP,"MF,FW",35,1987,0.2,16,21,76.2,322,49,5,5,100.0,8,9,88.9,2,4,50.0,0,0.0,0.0,0.0,2,4,0,0,1
ESP-La Liga,2324,Cádiz,Juanmi,ESP,FW,30,1993,9.7,181,226,80.1,2358,371,113,132,85.6,53,64,82.8,5,9,55.6,1,1.6,0.6,-0.6,11,6,4,1,12
ESP-La Liga,2324,Cádiz,Karl Etta Eyong,CMR,FW,19,2003,0.2,2,2,100.0,15,1,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2324,Cádiz,Lucas,BRA,DF,22,2001,17.1,595,807,73.7,9653,3843,311,351,88.6,221,298,74.2,49,115,42.6,0,1.9,2.0,-1.9,22,33,21,14,47
ESP-La Liga,2324,Cádiz,Luis Hernández,ESP,DF,34,1989,8.0,257,363,70.8,5409,2776,78,92,84.8,137,170,80.6,41,98,41.8,0,0.4,0.4,-0.4,6,27,1,0,31
ESP-La Liga,2324,Cádiz,Mamadou Mbaye,SEN,DF,25,1998,3.2,47,84,56.0,996,518,15,21,71.4,20,29,69.0,10,28,35.7,0,0.0,0.0,0.0,0,3,0,0,4
ESP-La Liga,2324,Cádiz,Maxi Gómez,URU,FW,26,1996,12.9,132,255,51.8,1666,311,79,129,61.2,33,63,52.4,5,19,26.3,0,0.6,0.5,-0.6,9,16,4,2,11
ESP-La Liga,2324,Cádiz,Milutin Osmajić,MNE,MF,24,1999,0.1,2,3,66.7,32,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,0
ESP-La Liga,2324,Cádiz,Moussa Diakité,MLI,MF,19,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2324,Cádiz,Roberto Navarro,ESP,"MF,FW",21,2002,21.0,531,737,72.0,7268,2156,336,387,86.8,132,186,71.0,31,88,35.2,1,3.1,2.4,-2.1,41,47,26,11,70
ESP-La Liga,2324,Cádiz,Roger Martí,ESP,FW,32,1991,15.1,225,344,65.4,3085,656,140,191,73.3,69,98,70.4,9,23,39.1,3,2.9,1.3,0.1,11,12,6,0,19
ESP-La Liga,2324,Cádiz,Rominigue Kouamé,MLI,MF,26,1996,9.1,355,411,86.4,6129,1351,166,194,85.6,152,169,89.9,30,34,88.2,0,0.1,0.3,-0.1,4,41,5,1,34
ESP-La Liga,2324,Cádiz,Rubén Alcaraz,ESP,MF,32,1991,34.8,1271,1582,80.3,23608,6666,577,637,90.6,487,558,87.3,167,303,55.1,1,1.4,1.6,-0.4,23,151,16,3,154
ESP-La Liga,2324,Cádiz,Rubén Sobrino,ESP,"MF,FW",31,1992,18.3,387,526,73.6,4945,1233,266,303,87.8,83,125,66.4,17,31,54.8,1,2.3,1.7,-1.3,22,31,8,3,34
ESP-La Liga,2324,Cádiz,Sergi Guardiola,ESP,"FW,MF",32,1991,5.5,148,209,70.8,2210,518,83,101,82.2,52,65,80.0,8,23,34.8,1,0.8,0.8,0.2,4,10,2,2,19
ESP-La Liga,2324,Cádiz,Víctor Chust,ESP,DF,23,2000,20.7,831,1040,79.9,16808,7302,288,317,90.9,416,459,90.6,118,230,51.3,1,0.3,0.2,0.7,6,62,4,0,80
ESP-La Liga,2324,Cádiz,Álex Fernández,ESP,MF,30,1992,14.3,539,649,83.1,8810,2701,278,302,92.1,191,218,87.6,50,86,58.1,1,0.8,1.4,0.2,13,46,9,4,52
ESP-La Liga,2324,Cádiz,Álvaro Negredo,ESP,"FW,MF",37,1985,0.6,10,22,45.5,165,9,5,10,50.0,3,3,100.0,1,4,25.0,0,0.1,0.1,-0.1,1,0,1,1,0
ESP-La Liga,2324,Getafe,Alberto Risco,ESP,MF,17,2005,1.5,39,47,83.0,541,115,25,27,92.6,14,18,77.8,0,0,,0,0.3,0.2,-0.3,4,2,2,0,6
ESP-La Liga,2324,Getafe,Anthony Lozano,HON,"MF,FW",30,1993,1.0,10,16,62.5,128,43,6,8,75.0,2,4,50.0,1,1,100.0,0,0.3,0.2,-0.3,1,1,1,1,1
ESP-La Liga,2324,Getafe,Borja Mayoral,ESP,FW,26,1997,23.9,422,558,75.6,6846,1339,216,252,85.7,124,166,74.7,48,63,76.2,1,1.4,1.3,-0.4,20,48,7,2,67
ESP-La Liga,2324,Getafe,Carles Aleñá,ESP,MF,25,1998,11.3,308,396,77.8,5315,1146,144,169,85.2,114,138,82.6,38,59,64.4,1,1.6,1.0,-0.6,18,31,3,2,23
ESP-La Liga,2324,Getafe,Carmona,ESP,"DF,MF",21,2002,14.6,419,570,73.5,6803,2258,225,259,86.9,144,199,72.4,40,77,51.9,1,1.0,1.4,0.0,10,29,12,5,39
ESP-La Liga,2324,Getafe,Damián Suárez,URU,DF,35,1988,14.4,436,638,68.3,7921,3538,221,256,86.3,151,212,71.2,56,135,41.5,2,0.8,1.1,1.2,17,50,13,8,58
ESP-La Liga,2324,Getafe,Daniel Fuzato,BRA,GK,26,1997,0.1,5,10,50.0,185,140,0,0,,1,1,100.0,4,9,44.4,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2324,Getafe,David Soria,ESP,GK,30,1993,37.9,687,1295,53.1,27570,24122,41,42,97.6,233,242,96.3,412,1004,41.0,0,0.0,0.1,0.0,0,44,1,0,0
ESP-La Liga,2324,Getafe,Diego Rico,ESP,DF,30,1993,28.2,993,1495,66.4,17450,8646,482,570,84.6,384,566,67.8,104,267,39.0,7,3.8,3.4,3.2,39,106,40,32,119
ESP-La Liga,2324,Getafe,Djené,TOG,"DF,MF",31,1991,27.6,861,1121,76.8,15810,5814,335,386,86.8,415,505,82.2,92,182,50.5,0,0.3,0.7,-0.3,7,64,11,5,98
ESP-La Liga,2324,Getafe,Domingos Duarte,POR,DF,28,1995,10.1,294,380,77.4,6753,2583,67,87,77.0,168,201,83.6,59,85,69.4,0,0.1,0.1,-0.1,2,40,1,1,47
ESP-La Liga,2324,Getafe,Enes Ünal,TUR,"FW,MF",26,1997,1.6,24,35,68.6,317,121,16,22,72.7,4,6,66.7,1,2,50.0,1,0.4,0.4,0.6,3,1,0,0,1
