,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG)
GER-Bundesliga,2122,Dortmund,Dan-Axel Zagadou,FRA,DF,22,1999,15,952,63,31.1,10.6,10,84,8,5,22,3,1.87,29,17,12,1.13,0.24,22.3,14.7,7.6,0.72,0.29
GER-Bundesliga,2122,Dortmund,Donyell Malen,NED,FW,22,1999,27,1684,62,55.0,18.7,20,76,3,7,23,0,2.07,44,25,19,1.02,0.1,30.8,25.2,5.6,0.3,-0.5
GER-Bundesliga,2122,Dortmund,Emre Can,GER,"DF,MF",27,1994,24,1690,70,55.2,18.8,19,84,14,5,19,0,2.13,45,22,23,1.22,0.57,33.9,23.0,10.9,0.58,0.13
GER-Bundesliga,2122,Dortmund,Erling Haaland,NOR,FW,21,2000,24,1911,80,62.5,21.2,21,87,14,3,27,0,2.08,58,38,20,0.94,-0.08,42.2,28.8,13.4,0.63,0.29
GER-Bundesliga,2122,Dortmund,Felix Passlack,GER,DF,23,1998,10,472,47,15.4,5.2,5,78,2,5,17,17,1.9,12,9,3,0.57,-0.47,10.6,8.4,2.2,0.42,-0.12
GER-Bundesliga,2122,Dortmund,Gio Reyna,USA,MF,18,2002,10,439,44,14.3,4.9,6,57,1,4,24,0,1.9,12,8,4,0.82,-0.18,10.6,7.0,3.7,0.75,0.26
GER-Bundesliga,2122,Dortmund,Gregor Kobel,SUI,GK,23,1997,29,2565,88,83.8,28.5,29,88,28,0,,0,2.17,73,39,34,1.19,1.37,54.0,38.3,15.7,0.55,0.18
GER-Bundesliga,2122,Dortmund,Göktan Gürpüz,GER,MF,18,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
GER-Bundesliga,2122,Dortmund,Immanuel Pherai,SUR,MF,20,2001,1,1,1,0.0,0.0,0,,0,1,1,1,3.0,0,0,0,0.0,-0.97,0.1,0.0,0.1,11.78,11.26
GER-Bundesliga,2122,Dortmund,Jamie Gittens,ENG,FW,16,2004,4,134,34,4.4,1.5,1,62,0,3,24,1,1.5,5,3,2,1.34,0.39,5.0,1.7,3.4,2.25,1.81
GER-Bundesliga,2122,Dortmund,Jude Bellingham,ENG,MF,18,2003,32,2790,87,91.2,31.0,32,87,27,0,,0,2.06,76,46,30,0.97,-0.03,58.5,41.4,17.1,0.55,0.32
GER-Bundesliga,2122,Dortmund,Julian Brandt,GER,"MF,FW",25,1996,31,2078,67,67.9,23.1,22,81,8,9,34,0,2.03,63,33,30,1.3,1.02,47.4,29.9,17.5,0.76,0.74
GER-Bundesliga,2122,Dortmund,Justin Njinmah,GER,"FW,MF",20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Dortmund,Lennard Maloney,USA,DF,21,1999,2,9,5,0.3,0.1,0,,0,2,5,2,3.0,0,0,0,0.0,-0.97,0.1,0.1,0.0,0.04,-0.48
GER-Bundesliga,2122,Dortmund,Lion Semić,GER,DF,17,2003,1,3,3,0.1,0.0,0,,0,1,3,1,3.0,0,0,0,0.0,-0.97,0.0,0.0,0.0,0.0,-0.52
GER-Bundesliga,2122,Dortmund,Luca Unbehaun,GER,GK,20,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
GER-Bundesliga,2122,Dortmund,Mahmoud Dahoud,GER,MF,25,1996,22,1658,75,54.2,18.4,20,79,12,2,38,1,2.0,52,31,21,1.14,0.37,34.9,24.5,10.4,0.57,0.1
GER-Bundesliga,2122,Dortmund,Manuel Akanji,SUI,DF,26,1995,26,2261,87,73.9,25.1,25,89,23,1,45,0,2.0,64,44,20,0.8,-0.67,47.9,38.0,10.0,0.4,-0.48
GER-Bundesliga,2122,Dortmund,Marco Reus,GER,"MF,FW",32,1989,29,2503,86,81.8,27.8,29,86,18,0,,0,2.1,73,45,28,1.01,0.2,55.5,39.8,15.7,0.56,0.23
GER-Bundesliga,2122,Dortmund,Marin Pongračić,CRO,DF,23,1997,17,827,49,27.0,9.2,9,76,5,8,18,14,2.24,19,12,7,0.76,-0.29,14.1,10.3,3.8,0.41,-0.15
GER-Bundesliga,2122,Dortmund,Marius Wolf,GER,"DF,FW",26,1995,27,1321,49,43.2,14.7,15,73,2,12,19,2,2.0,35,24,11,0.75,-0.39,30.8,18.9,12.0,0.82,0.52
GER-Bundesliga,2122,Dortmund,Marwin Hitz,SUI,GK,33,1987,5,405,81,13.2,4.5,4,90,4,1,45,28,1.2,10,12,-2,-0.44,-1.63,8.7,7.0,1.7,0.38,-0.17
GER-Bundesliga,2122,Dortmund,Mats Hummels,GER,DF,32,1988,23,1765,77,57.7,19.6,20,85,15,3,21,1,2.09,48,23,25,1.27,0.72,34.6,26.7,8.0,0.41,-0.27
GER-Bundesliga,2122,Dortmund,Nico Schulz,GER,DF,28,1993,16,836,52,27.3,9.3,9,81,6,7,15,8,2.13,26,10,16,1.72,1.03,20.9,10.7,10.2,1.1,0.79
GER-Bundesliga,2122,Dortmund,Raphaël Guerreiro,POR,DF,27,1993,23,1795,78,58.7,19.9,21,82,10,2,36,0,1.78,45,36,9,0.45,-1.26,32.5,25.6,6.9,0.35,-0.42
GER-Bundesliga,2122,Dortmund,Reinier,BRA,"FW,MF",19,2002,13,162,12,5.3,1.8,1,66,0,12,8,17,1.77,2,6,-4,-2.22,-3.37,2.6,3.2,-0.5,-0.31,-0.87
GER-Bundesliga,2122,Dortmund,Roman Bürki,SUI,GK,30,1990,1,90,90,2.9,1.0,1,90,1,0,,2,3.0,2,1,1,1.0,0.03,1.3,1.0,0.4,0.38,-0.15
GER-Bundesliga,2122,Dortmund,Soumaïla Coulibaly,FRA,DF,17,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
GER-Bundesliga,2122,Dortmund,Stefan Drljača,GER,GK,22,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Dortmund,Steffen Tigges,GER,"FW,MF",23,1998,9,112,12,3.7,1.2,0,,0,9,12,7,2.0,6,2,4,3.21,2.33,3.7,3.0,0.8,0.62,0.1
GER-Bundesliga,2122,Dortmund,Thomas Delaney,DEN,MF,29,1991,1,18,18,0.6,0.2,0,,0,1,18,1,3.0,0,1,-1,-5.0,-6.01,0.1,0.7,-0.6,-3.02,-3.56
GER-Bundesliga,2122,Dortmund,Thomas Meunier,BEL,DF,29,1991,17,1402,82,45.8,15.6,17,82,12,0,,1,2.0,39,27,12,0.77,-0.37,27.0,23.7,3.3,0.21,-0.57
GER-Bundesliga,2122,Dortmund,Thorgan Hazard,BEL,"FW,DF",28,1993,23,1337,58,43.7,14.9,14,78,6,9,28,0,2.09,32,17,15,1.01,0.07,24.2,18.0,6.3,0.42,-0.18
GER-Bundesliga,2122,Dortmund,Tobias Raschl,GER,MF,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Dortmund,Tom Rothe,GER,DF,16,2004,2,94,47,3.1,1.0,1,87,0,1,7,1,1.5,6,2,4,3.83,2.95,3.0,2.3,0.7,0.67,0.16
GER-Bundesliga,2122,Dortmund,Youssoufa Moukoko,GER,"FW,MF",16,2004,16,223,14,7.3,2.5,1,56,0,15,11,7,1.75,7,5,2,0.81,-0.18,6.2,4.5,1.7,0.68,0.17
GER-Bundesliga,2122,Eint Frankfurt,Ajdin Hrustic,AUS,MF,25,1996,23,964,42,31.5,10.7,9,77,3,14,19,6,1.04,7,16,-9,-0.84,-1.05,10.4,15.8,-5.4,-0.51,-0.51
GER-Bundesliga,2122,Eint Frankfurt,Almamy Touré,MLI,"DF,MF",25,1996,10,506,51,16.5,5.6,5,68,1,5,33,14,1.5,6,8,-2,-0.36,-0.29,8.9,10.8,-1.9,-0.34,-0.22
GER-Bundesliga,2122,Eint Frankfurt,Amin Younes,GER,"FW,MF",27,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Eint Frankfurt,Ansgar Knauff,GER,"DF,MF",19,2002,12,759,63,24.8,8.4,8,82,3,4,26,2,1.08,11,10,1,0.12,0.31,9.7,9.4,0.3,0.03,0.26
GER-Bundesliga,2122,Eint Frankfurt,Aymen Barkok,MAR,"MF,DF",23,1998,5,160,32,5.2,1.8,2,51,0,3,19,4,1.2,2,5,-3,-1.69,-1.66,1.2,3.9,-2.7,-1.52,-1.44
GER-Bundesliga,2122,Eint Frankfurt,Christopher Lenz,GER,DF,26,1994,15,664,44,21.7,7.4,6,83,4,9,18,1,1.2,8,8,0,0.0,0.15,9.1,8.9,0.2,0.03,0.24
GER-Bundesliga,2122,Eint Frankfurt,Daichi Kamada,JPN,MF,24,1996,32,2139,67,69.9,23.8,23,83,9,9,27,1,1.13,35,29,6,0.25,1.23,30.5,30.4,0.2,0.01,0.55
GER-Bundesliga,2122,Eint Frankfurt,Danny da Costa,GER,"DF,MF",28,1993,11,725,66,23.7,8.1,7,85,4,4,33,6,1.18,14,16,-2,-0.25,-0.17,9.0,14.1,-5.1,-0.63,-0.62
GER-Bundesliga,2122,Eint Frankfurt,Diant Ramaj,GER,GK,19,2001,1,90,90,2.9,1.0,1,90,1,0,,19,1.0,1,1,0,0.0,0.12,2.6,1.0,1.6,1.63,1.84
GER-Bundesliga,2122,Eint Frankfurt,Djibril Sow,SUI,MF,24,1997,31,2415,78,78.9,26.8,28,84,18,3,19,0,1.32,37,36,1,0.04,0.73,35.2,36.3,-1.1,-0.04,0.56
GER-Bundesliga,2122,Eint Frankfurt,Erik Durm,GER,DF,29,1992,7,474,68,15.5,5.3,7,68,3,0,,7,1.29,3,3,0,0.0,0.14,4.3,5.6,-1.4,-0.26,-0.12
GER-Bundesliga,2122,Eint Frankfurt,Filip Kostić,SRB,"DF,FW",28,1992,31,2522,81,82.4,28.0,28,86,23,3,35,0,1.19,39,42,-3,-0.11,0.06,34.6,40.5,-5.9,-0.21,-0.29
GER-Bundesliga,2122,Eint Frankfurt,Gonçalo Paciência,POR,FW,26,1994,18,516,29,16.9,5.7,4,72,2,14,16,8,0.83,4,10,-6,-1.05,-1.12,7.7,7.4,0.2,0.04,0.24
GER-Bundesliga,2122,Eint Frankfurt,Jens Grahl,GER,GK,32,1988,1,90,90,2.9,1.0,1,90,1,0,,14,0.0,0,2,-2,-2.0,-1.94,0.5,1.1,-0.6,-0.56,-0.42
GER-Bundesliga,2122,Eint Frankfurt,Jens Petter Hauge,NOR,"MF,FW",21,1999,26,1040,40,34.0,11.6,9,75,4,17,22,3,1.0,14,17,-3,-0.26,-0.22,12.8,13.4,-0.5,-0.05,0.17
GER-Bundesliga,2122,Eint Frankfurt,Jesper Lindstrøm,DEN,"MF,FW",21,2000,29,1976,68,64.6,22.0,26,72,5,3,31,2,1.34,28,27,1,0.05,0.46,30.3,26.8,3.5,0.16,0.89
GER-Bundesliga,2122,Eint Frankfurt,Kevin Trapp,GER,GK,31,1990,32,2880,90,94.1,32.0,32,90,32,0,,0,1.28,44,46,-2,-0.06,0.94,38.5,44.9,-6.4,-0.2,-0.73
GER-Bundesliga,2122,Eint Frankfurt,Kristijan Jakić,CRO,MF,24,1997,26,1879,72,61.4,20.9,21,81,13,5,35,1,1.35,29,32,-3,-0.14,-0.07,21.5,27.7,-6.2,-0.3,-0.37
GER-Bundesliga,2122,Eint Frankfurt,Makoto Hasebe,JPN,DF,37,1984,18,1187,66,38.8,13.2,12,88,10,6,22,13,1.11,14,20,-6,-0.45,-0.55,17.3,18.3,-1.0,-0.08,0.13
GER-Bundesliga,2122,Eint Frankfurt,Martin Hinteregger,AUT,DF,28,1992,27,2222,82,72.6,24.7,25,88,24,2,9,2,1.22,32,37,-5,-0.2,-0.31,29.5,36.4,-6.9,-0.28,-0.44
GER-Bundesliga,2122,Eint Frankfurt,Matteo Bignetti,AUT,GK,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Eint Frankfurt,Obite N'Dicka,CIV,DF,21,1999,32,2857,89,93.4,31.7,32,89,31,0,,1,1.22,43,46,-3,-0.09,0.35,39.0,42.6,-3.6,-0.11,0.66
GER-Bundesliga,2122,Eint Frankfurt,Rafael Borré,COL,FW,25,1995,31,2378,77,77.7,26.4,28,82,13,3,25,1,1.32,41,40,1,0.04,0.7,34.8,35.6,-0.8,-0.03,0.57
GER-Bundesliga,2122,Eint Frankfurt,Ragnar Ache,GER,"MF,FW",23,1998,13,259,20,8.5,2.9,1,72,0,12,16,6,1.23,5,4,1,0.35,0.51,3.7,4.7,-1.0,-0.35,-0.21
GER-Bundesliga,2122,Eint Frankfurt,Sam Lammers,NED,"FW,MF",24,1997,15,517,34,16.9,5.7,5,63,0,10,20,9,1.0,4,9,-5,-0.87,-0.91,3.9,9.6,-5.7,-0.99,-1.01
GER-Bundesliga,2122,Eint Frankfurt,Sebastian Rode,GER,MF,30,1990,17,759,45,24.8,8.4,10,58,0,7,26,3,1.35,16,11,5,0.59,0.94,14.8,11.9,2.9,0.34,0.67
GER-Bundesliga,2122,Eint Frankfurt,Stefan Ilsanker,AUT,"DF,MF",32,1989,12,266,22,8.7,3.0,3,66,1,9,7,17,1.92,4,6,-2,-0.68,-0.61,2.3,6.3,-4.0,-1.34,-1.3
GER-Bundesliga,2122,Eint Frankfurt,Timothy Chandler,USA,DF,31,1990,17,1212,71,39.6,13.5,15,80,8,2,5,14,1.41,18,21,-3,-0.22,-0.17,15.5,18.2,-2.7,-0.2,-0.07
GER-Bundesliga,2122,Eint Frankfurt,Tuta,BRA,DF,22,1999,26,2183,84,71.3,24.3,26,84,19,0,,4,1.31,36,37,-1,-0.04,0.27,30.5,34.5,-3.9,-0.16,-0.01
GER-Bundesliga,2122,Freiburg,Baptiste Santamaria,FRA,MF,26,1995,1,21,21,0.7,0.2,0,,0,1,21,0,1.0,0,0,0,0.0,-0.36,0.4,0.1,0.4,1.59,1.41
GER-Bundesliga,2122,Freiburg,Benjamin Uphoff,GER,GK,27,1993,2,180,90,5.9,2.0,2,90,2,0,,31,0.5,3,7,-4,-2.0,-2.5,2.6,3.4,-0.7,-0.37,-0.6
GER-Bundesliga,2122,Freiburg,Christian Günter,GER,"DF,MF",28,1993,34,3060,90,100.0,34.0,34,90,34,0,,0,1.62,58,46,12,0.35,,50.4,44.0,6.4,0.19,
GER-Bundesliga,2122,Freiburg,Dominique Heintz,GER,DF,27,1993,1,29,29,0.9,0.3,0,,0,1,29,10,1.0,0,0,0,0.0,-0.36,0.4,0.1,0.4,1.15,0.97
GER-Bundesliga,2122,Freiburg,Ermedin Demirović,BIH,FW,23,1998,31,871,28,28.5,9.7,9,64,0,22,14,2,1.71,23,13,10,1.03,0.95,15.4,12.9,2.4,0.25,0.09
GER-Bundesliga,2122,Freiburg,Hugo Siquet,BEL,DF,19,2002,1,22,22,0.7,0.2,0,,0,1,22,7,0.0,0,3,-3,-12.27,-12.72,0.2,1.4,-1.2,-4.71,-4.94
GER-Bundesliga,2122,Freiburg,Janik Haberer,GER,MF,27,1994,26,818,31,26.7,9.1,7,75,1,19,15,8,1.62,12,12,0,0.0,-0.48,12.3,10.4,1.8,0.2,0.01
GER-Bundesliga,2122,Freiburg,Jeong Woo-yeong,KOR,"FW,MF",21,1999,32,1782,56,58.2,19.8,23,70,0,9,18,0,1.59,28,29,-1,-0.05,-0.97,28.8,27.7,1.0,0.05,-0.33
GER-Bundesliga,2122,Freiburg,Jonathan Schmid,FRA,DF,31,1990,13,588,45,19.2,6.5,6,79,3,7,16,5,1.62,10,7,3,0.46,0.13,8.6,7.3,1.2,0.19,0.0
GER-Bundesliga,2122,Freiburg,Kenneth Schmidt,GER,DF,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Freiburg,Keven Schlotterbeck,GER,"DF,FW",24,1997,12,315,26,10.3,3.5,3,83,2,9,7,18,1.92,6,6,0,0.0,-0.39,4.9,4.3,0.7,0.19,0.01
GER-Bundesliga,2122,Freiburg,Kevin Schade,GER,"MF,FW",19,2001,21,831,40,27.2,9.2,7,70,0,14,24,3,1.57,20,8,12,1.3,1.3,14.1,8.9,5.2,0.56,0.52
GER-Bundesliga,2122,Freiburg,Kiliann Sildillia,FRA,"DF,MF",19,2002,7,169,24,5.5,1.9,1,90,1,6,13,13,1.57,4,4,0,0.0,-0.37,2.7,3.4,-0.7,-0.35,-0.57
GER-Bundesliga,2122,Freiburg,Lucas Höler,GER,FW,27,1994,34,2583,76,84.4,28.7,30,82,13,4,29,0,1.62,46,38,8,0.28,-0.48,41.8,37.0,4.9,0.17,-0.13
GER-Bundesliga,2122,Freiburg,Lukas Kübler,GER,"DF,MF",28,1992,29,2327,80,76.0,25.9,27,85,13,2,22,1,1.69,45,34,11,0.43,0.3,38.8,33.5,5.3,0.2,0.06
GER-Bundesliga,2122,Freiburg,Manuel Gulde,GER,DF,30,1991,20,1225,61,40.0,13.6,14,77,6,6,25,9,1.65,15,19,-4,-0.29,-1.08,15.9,18.5,-2.6,-0.19,-0.64
GER-Bundesliga,2122,Freiburg,Mark Flekken,NED,GK,28,1993,32,2880,90,94.1,32.0,32,90,32,0,,0,1.69,55,39,16,0.5,2.5,47.8,40.6,7.2,0.22,0.6
GER-Bundesliga,2122,Freiburg,Maximilian Eggestein,GER,MF,24,1996,31,2194,71,71.7,24.4,26,80,10,5,23,1,1.65,41,28,13,0.53,0.64,36.0,29.9,6.0,0.25,0.21
GER-Bundesliga,2122,Freiburg,Nico Schlotterbeck,GER,DF,21,1999,32,2785,87,91.0,30.9,32,87,28,0,,0,1.69,55,37,18,0.58,2.55,46.4,39.5,6.9,0.22,0.39
GER-Bundesliga,2122,Freiburg,Nicolas Höfler,GER,MF,31,1990,30,2600,87,85.0,28.9,30,87,26,0,,1,1.7,55,44,11,0.38,0.19,45.2,39.8,5.5,0.19,0.0
GER-Bundesliga,2122,Freiburg,Nils Petersen,GER,FW,32,1988,22,580,26,19.0,6.4,3,67,0,19,20,5,1.68,17,10,7,1.09,0.9,12.2,7.7,4.5,0.7,0.64
GER-Bundesliga,2122,Freiburg,Nishan Burkart,SUI,"FW,MF",21,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,
GER-Bundesliga,2122,Freiburg,Noah Atubolu,GER,GK,19,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
GER-Bundesliga,2122,Freiburg,Noah Weißhaupt,GER,"MF,FW",19,2001,10,97,10,3.2,1.1,0,,0,10,10,10,1.5,4,3,1,0.93,0.59,3.2,1.9,1.3,1.21,1.06
GER-Bundesliga,2122,Freiburg,Philipp Lienhart,AUT,DF,25,1996,32,2870,90,93.8,31.9,32,90,30,0,,0,1.59,55,44,11,0.34,-0.13,48.0,41.5,6.5,0.2,0.21
GER-Bundesliga,2122,Freiburg,Robert Wagner,GER,MF,18,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
GER-Bundesliga,2122,Freiburg,Roland Sallai,HUN,"MF,FW",24,1997,31,1551,50,50.7,17.2,18,71,1,13,21,0,1.58,26,25,1,0.06,-0.6,25.9,22.6,3.3,0.19,0.0
GER-Bundesliga,2122,Freiburg,Vincent Vermeij,NED,MF,26,1994,1,3,3,0.1,0.0,0,,0,1,3,2,1.0,0,0,0,0.0,-0.35,0.0,0.0,0.0,0.43,0.25
GER-Bundesliga,2122,Freiburg,Vincenzo Grifo,ITA,"MF,FW",28,1993,34,2775,82,90.7,30.8,33,84,15,1,10,0,1.62,53,42,11,0.36,0.04,46.0,39.9,6.1,0.2,0.09
GER-Bundesliga,2122,Freiburg,Yannik Engelhardt,GER,MF,20,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
GER-Bundesliga,2122,Freiburg,Yannik Keitel,GER,MF,21,2000,12,504,42,16.5,5.6,5,76,2,7,18,5,1.83,7,8,-1,-0.18,-0.64,6.7,7.8,-1.1,-0.19,-0.46
GER-Bundesliga,2122,Gladbach,Alassane Pléa,FRA,"MF,FW",28,1993,33,2070,63,67.6,23.0,24,80,12,9,15,1,1.27,41,45,-4,-0.17,0.1,39.5,36.5,2.9,0.13,0.28
GER-Bundesliga,2122,Gladbach,Breel Embolo,SUI,FW,24,1997,29,2166,75,70.8,24.1,24,85,18,5,24,0,1.41,39,36,3,0.12,1.13,38.8,37.8,1.0,0.04,0.02
GER-Bundesliga,2122,Gladbach,Christoph Kramer,GER,MF,30,1991,18,748,42,24.4,8.3,7,78,4,11,19,6,1.56,9,17,-8,-0.96,-1.0,13.1,18.3,-5.3,-0.63,-0.88
GER-Bundesliga,2122,Gladbach,Connor Noß,IRL,MF,20,2001,3,52,17,1.7,0.6,0,,0,3,17,19,1.67,1,2,-1,-1.73,-1.55,0.2,1.4,-1.2,-2.04,-2.12
GER-Bundesliga,2122,Gladbach,Denis Zakaria,SUI,"MF,DF",24,1996,16,1395,87,45.6,15.5,15,90,15,1,45,0,1.13,22,27,-5,-0.32,-0.21,25.7,21.6,4.2,0.27,0.43
GER-Bundesliga,2122,Gladbach,Florian Neuhaus,GER,MF,24,1997,29,2121,73,69.3,23.6,24,82,13,5,32,5,1.31,40,45,-5,-0.21,-0.02,40.4,38.8,1.6,0.07,0.11
GER-Bundesliga,2122,Gladbach,Hannes Wolf,AUT,"FW,MF",22,1999,7,307,44,10.0,3.4,2,58,0,5,38,11,1.43,3,7,-4,-1.17,-1.07,4.8,5.7,-1.0,-0.28,-0.35
GER-Bundesliga,2122,Gladbach,Joe Scally,USA,DF,18,2002,30,1909,64,62.4,21.2,20,87,16,10,16,3,1.23,31,41,-10,-0.47,-0.71,34.0,38.6,-4.6,-0.22,-0.67
GER-Bundesliga,2122,Gladbach,Jonas Hofmann,GER,"MF,FW",29,1992,26,2078,80,67.9,23.1,24,85,18,2,18,0,1.31,37,48,-11,-0.48,-0.84,41.6,35.0,6.6,0.29,0.79
GER-Bundesliga,2122,Gladbach,Jordan Beyer,GER,DF,21,2000,17,1384,81,45.2,15.4,15,89,13,2,23,6,1.53,25,19,6,0.39,1.09,25.1,19.8,5.3,0.37,0.58
GER-Bundesliga,2122,Gladbach,Keanan Bennetts,ENG,"FW,DF",22,1999,4,50,13,1.6,0.6,0,,0,4,13,19,0.5,1,0,1,1.8,2.04,3.0,0.7,2.3,4.08,4.11
GER-Bundesliga,2122,Gladbach,Lars Stindl,GER,"MF,FW",32,1988,26,1629,63,53.2,18.1,20,77,7,6,14,1,1.42,29,23,6,0.33,1.15,29.7,28.1,1.6,0.09,0.11
GER-Bundesliga,2122,Gladbach,Luca Netz,GER,"DF,FW",18,2003,24,1396,58,45.6,15.5,17,74,5,7,19,8,1.46,28,22,6,0.39,1.09,24.6,20.2,4.4,0.3,0.47
GER-Bundesliga,2122,Gladbach,László Bénes,SVK,MF,23,1997,13,246,19,8.0,2.7,2,62,0,11,11,17,1.31,6,6,0,0.0,0.22,4.1,6.3,-2.2,-0.81,-0.92
GER-Bundesliga,2122,Gladbach,Mamadou Doucouré,FRA,DF,23,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,
GER-Bundesliga,2122,Gladbach,Manu Koné,FRA,MF,20,2001,27,2183,81,71.3,24.3,26,83,12,1,30,1,1.44,43,40,3,0.12,1.15,39.7,37.0,2.7,0.11,0.25
GER-Bundesliga,2122,Gladbach,Marcus Thuram,FRA,FW,23,1997,21,979,47,32.0,10.9,9,75,3,12,25,1,1.38,15,28,-13,-1.2,-1.45,17.5,24.5,-6.9,-0.7,-1.03
GER-Bundesliga,2122,Gladbach,Marvin Friedrich,GER,DF,25,1995,8,600,75,19.6,6.7,7,82,5,1,25,2,1.38,13,11,2,0.3,0.63,12.9,12.1,0.8,0.12,0.1
GER-Bundesliga,2122,Gladbach,Matthias Ginter,GER,DF,27,1994,28,2355,84,77.0,26.2,27,87,24,1,10,3,1.43,39,49,-10,-0.38,-0.77,43.9,39.9,3.9,0.16,0.47
GER-Bundesliga,2122,Gladbach,Mika Schroers,GER,FW,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Gladbach,Nico Elvedi,SUI,DF,24,1996,28,2430,87,79.4,27.0,28,87,26,0,,0,1.21,37,54,-17,-0.63,-2.06,43.2,46.8,-3.5,-0.13,-0.81
GER-Bundesliga,2122,Gladbach,Patrick Herrmann,GER,"DF,FW",30,1991,23,754,33,24.6,8.4,5,80,2,18,20,10,1.22,14,10,4,0.48,0.91,15.3,12.4,2.8,0.34,0.4
GER-Bundesliga,2122,Gladbach,Ramy Bensebaini,ALG,DF,26,1995,23,2020,88,66.0,22.4,22,90,21,1,46,0,1.09,37,48,-11,-0.49,-0.84,34.4,37.0,-2.6,-0.12,-0.43
GER-Bundesliga,2122,Gladbach,Stefan Lainer,AUT,DF,28,1992,21,1471,70,48.1,16.3,19,76,7,2,12,2,1.33,26,30,-4,-0.24,-0.07,26.8,26.3,0.5,0.04,0.0
GER-Bundesliga,2122,Gladbach,Tobias Sippel,GER,GK,33,1988,1,90,90,2.9,1.0,1,90,1,0,,33,1.0,1,1,0,0.0,0.21,1.4,0.8,0.6,0.57,0.55
GER-Bundesliga,2122,Gladbach,Tom Gaal,GER,DF,20,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,
GER-Bundesliga,2122,Gladbach,Tony Jantschke,GER,DF,31,1990,3,225,75,7.4,2.5,3,75,1,0,,17,2.0,3,2,1,0.4,0.65,3.1,4.7,-1.6,-0.65,-0.73
GER-Bundesliga,2122,Gladbach,Torben Müsel,GER,MF,22,1999,1,5,5,0.2,0.1,0,,0,1,5,8,3.0,0,0,0,0.0,0.21,0.1,0.0,0.1,1.97,1.94
GER-Bundesliga,2122,Gladbach,Yann Sommer,SUI,GK,32,1988,33,2970,90,97.1,33.0,33,90,33,0,,1,1.33,53,60,-7,-0.21,-0.21,54.8,54.1,0.6,0.02,-0.26
GER-Bundesliga,2122,Greuther Fürth,Abdourahmane Barry,GUI,DF,21,2000,8,210,26,6.9,2.3,1,76,0,7,19,10,0.0,3,12,-9,-3.86,-2.44,1.7,6.2,-4.6,-1.96,-1.15
GER-Bundesliga,2122,Greuther Fürth,Adrian Fein,GER,MF,22,1999,3,32,11,1.0,0.4,0,,0,3,11,5,0.0,2,2,0,0.0,1.61,2.0,1.2,0.8,2.32,3.24
GER-Bundesliga,2122,Greuther Fürth,Afimico Pululu,COD,"FW,MF",22,1999,8,70,9,2.3,0.8,0,,0,8,9,4,0.75,0,3,-3,-3.86,-2.32,0.3,1.2,-0.9,-1.21,-0.33
GER-Bundesliga,2122,Greuther Fürth,Andreas Linde,SWE,GK,28,1993,12,1080,90,35.3,12.0,12,90,12,0,,4,0.67,9,24,-15,-1.25,0.52,9.8,19.2,-9.4,-0.78,0.16
GER-Bundesliga,2122,Greuther Fürth,Branimir Hrgota,SWE,FW,28,1993,34,2777,82,90.8,30.9,33,83,18,1,27,0,0.53,26,74,-48,-1.56,0.35,27.9,53.4,-25.5,-0.83,0.67
GER-Bundesliga,2122,Greuther Fürth,Cedric Itten,SUI,FW,24,1996,12,635,53,20.8,7.1,7,76,3,5,21,3,0.25,5,14,-9,-1.28,0.39,8.1,10.5,-2.3,-0.33,0.71
GER-Bundesliga,2122,Greuther Fürth,Dickson Abiama,NGA,FW,22,1998,24,726,30,23.7,8.1,5,79,2,19,17,8,0.46,8,29,-21,-2.6,-1.33,6.6,17.6,-11.0,-1.36,-0.62
GER-Bundesliga,2122,Greuther Fürth,Gian-Luca Itter,GER,DF,22,1999,24,1455,61,47.5,16.2,16,82,11,8,19,2,0.54,12,36,-24,-1.48,0.2,15.6,27.8,-12.2,-0.75,0.26
