,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2223,Ajaccio,François-Joseph Sollacaro,FRA,GK,28,1994,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Ajaccio,Ghjuvanni Quilichini,FRA,GK,19,2002,1,0,82,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Ajaccio,Ismael Diallo,CIV,DF,25,1997,28,25,2176,24.2,0,0,0,0,0,0,9,1,0.3,0.3,0.6,0.8,36,70,36,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
FRA-Ligue 1,2223,Ajaccio,Ivane Chegra,FRA,"MF,FW",18,2004,6,1,193,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,7,5,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.06,0.01,0.06
FRA-Ligue 1,2223,Ajaccio,Kevin Spadanuda,SUI,"MF,FW",25,1997,22,13,1063,11.8,0,1,1,0,0,0,3,0,0.7,0.7,0.6,1.3,17,17,56,0.0,0.08,0.08,0.0,0.08,0.06,0.05,0.11,0.06,0.11
FRA-Ligue 1,2223,Ajaccio,Kouamé Botué,BFA,"FW,MF",19,2002,8,2,229,2.5,0,0,0,0,0,0,0,0,1.2,1.2,0.1,1.3,4,4,16,0.0,0.0,0.0,0.0,0.0,0.48,0.05,0.53,0.48,0.53
FRA-Ligue 1,2223,Ajaccio,Mathieu Coutadeur,FRA,MF,36,1986,27,22,1947,21.6,0,0,0,0,0,0,2,0,0.1,0.1,1.0,1.1,20,110,22,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05
FRA-Ligue 1,2223,Ajaccio,Mehdi Puch-Herrantz,FRA,MF,18,2004,4,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22
FRA-Ligue 1,2223,Ajaccio,Mickaël Alphonse,GLP,DF,33,1989,26,14,1361,15.1,0,0,0,0,0,0,2,1,0.5,0.5,0.6,1.1,30,51,34,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.08,0.03,0.08
FRA-Ligue 1,2223,Ajaccio,Mickaël Barreto,FRA,MF,31,1991,20,15,1325,14.7,1,1,2,1,0,0,1,0,0.9,0.9,1.9,2.8,26,87,53,0.07,0.07,0.14,0.07,0.14,0.06,0.13,0.19,0.06,0.19
FRA-Ligue 1,2223,Ajaccio,Mohamed Youssouf,COM,DF,34,1988,30,27,2459,27.3,0,0,0,0,0,0,5,1,0.3,0.3,1.4,1.6,48,91,83,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06
FRA-Ligue 1,2223,Ajaccio,Mounaim El Idrissy,FRA,FW,23,1999,32,30,2497,27.7,6,0,6,6,0,0,10,0,7.2,7.2,1.0,8.2,21,40,173,0.22,0.0,0.22,0.22,0.22,0.26,0.03,0.3,0.26,0.3
FRA-Ligue 1,2223,Ajaccio,Moussa Djitte,SEN,FW,22,1999,6,1,136,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,2,12,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.1,0.09,0.1
FRA-Ligue 1,2223,Ajaccio,Moussa Soumano,FRA,FW,17,2005,14,5,495,5.5,1,0,1,1,0,0,3,0,0.5,0.5,0.3,0.8,5,1,19,0.18,0.0,0.18,0.18,0.18,0.1,0.05,0.15,0.1,0.15
FRA-Ligue 1,2223,Ajaccio,Oumar Gonzalez,CMR,DF,24,1998,30,29,2578,28.6,0,0,0,0,0,0,10,0,1.0,1.0,0.0,1.0,12,54,5,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
FRA-Ligue 1,2223,Ajaccio,Paolo Lebas,FRA,MF,19,2003,1,0,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Ajaccio,Qazim Laçi,ALB,MF,26,1996,9,2,212,2.4,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,24,4,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.15,0.06,0.15
FRA-Ligue 1,2223,Ajaccio,Riad Nouri,FRA,"MF,FW",37,1985,33,16,1693,18.8,1,1,2,1,0,1,3,0,2.3,1.6,2.3,3.9,33,39,144,0.05,0.05,0.11,0.05,0.11,0.12,0.12,0.25,0.08,0.21
FRA-Ligue 1,2223,Ajaccio,Romain Hamouma,FRA,"FW,MF",35,1987,19,14,1079,12.0,2,2,4,2,0,0,5,2,3.2,3.2,2.3,5.5,29,47,110,0.17,0.17,0.33,0.17,0.33,0.26,0.19,0.45,0.26,0.45
FRA-Ligue 1,2223,Ajaccio,Ruan Levine,BRA,"MF,FW",23,1999,3,0,24,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,1,4,0.0,0.0,0.0,0.0,0.0,0.56,0.46,1.02,0.56,1.02
FRA-Ligue 1,2223,Ajaccio,Thomas Mangani,FRA,MF,35,1987,26,14,1332,14.8,1,1,2,0,1,2,4,1,2.0,0.4,1.9,2.3,9,92,15,0.07,0.07,0.14,0.0,0.07,0.14,0.13,0.26,0.03,0.16
FRA-Ligue 1,2223,Ajaccio,Tony Strata,ROU,"MF,DF",17,2004,3,1,138,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
FRA-Ligue 1,2223,Ajaccio,Vincent Marchetti,FRA,MF,25,1997,31,29,2452,27.2,0,2,2,0,0,0,7,0,2.3,2.3,1.6,4.0,66,143,58,0.0,0.07,0.07,0.0,0.07,0.09,0.06,0.15,0.09,0.15
FRA-Ligue 1,2223,Ajaccio,Yanis Cimignani,FRA,"MF,DF",20,2002,8,3,279,3.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,0,17,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09
FRA-Ligue 1,2223,Ajaccio,Yoann Touzghar,TUN,FW,35,1986,11,5,447,5.0,0,0,0,0,0,0,0,1,0.2,0.2,0.0,0.3,3,7,24,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06
FRA-Ligue 1,2223,Ajaccio,Youcef Belaïli,ALG,"MF,FW",30,1992,17,15,1150,12.8,6,3,9,1,5,6,2,0,6.2,1.8,3.5,5.3,32,55,68,0.47,0.23,0.7,0.08,0.31,0.48,0.27,0.76,0.14,0.42
FRA-Ligue 1,2223,Ajaccio,Youssouf Koné,MLI,DF,27,1995,13,12,916,10.2,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,14,23,16,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
FRA-Ligue 1,2223,Angers,Abdallah Sima,SEN,FW,21,2001,34,19,1836,20.4,5,1,6,5,0,0,0,0,4.8,4.8,2.2,7.0,38,21,140,0.25,0.05,0.29,0.25,0.29,0.24,0.11,0.34,0.24,0.34
FRA-Ligue 1,2223,Angers,Abdoulaye Bamba,CIV,DF,32,1990,21,12,1364,15.2,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,8,36,19,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
FRA-Ligue 1,2223,Angers,Adrien Hunou,FRA,"MF,FW",28,1994,34,28,2234,24.8,4,1,5,4,0,0,2,0,6.5,6.5,2.3,8.7,34,62,149,0.16,0.04,0.2,0.16,0.2,0.26,0.09,0.35,0.26,0.35
FRA-Ligue 1,2223,Angers,Amine Salama,FRA,"FW,MF",22,2000,25,12,1249,13.9,3,1,4,3,0,0,1,0,3.0,3.0,1.5,4.5,35,21,94,0.22,0.07,0.29,0.22,0.29,0.22,0.11,0.33,0.22,0.33
FRA-Ligue 1,2223,Angers,Antonin Bobichon,FRA,MF,26,1995,3,0,18,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,2,4,8,0.0,0.0,0.0,0.0,0.0,0.28,1.01,1.3,0.28,1.3
FRA-Ligue 1,2223,Angers,Azzedine Ounahi,MAR,"MF,FW",22,2000,15,13,1129,12.5,0,0,0,0,0,0,1,0,1.8,1.8,1.6,3.4,53,87,77,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.27,0.14,0.27
FRA-Ligue 1,2223,Angers,Batista Mendy,FRA,"MF,DF",22,2000,35,35,2859,31.8,0,0,0,0,0,0,8,1,0.9,0.9,1.2,2.1,27,195,49,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07
FRA-Ligue 1,2223,Angers,Cédric Hountondji,BEN,DF,28,1994,36,35,3095,34.4,0,0,0,0,0,0,7,0,1.1,1.1,0.4,1.6,5,84,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05
FRA-Ligue 1,2223,Angers,Faouzi Ghoulam,ALG,DF,31,1991,7,6,479,5.3,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.8,4,19,20,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.16,0.01,0.16
FRA-Ligue 1,2223,Angers,Farid El Melali,ALG,"DF,FW",25,1997,17,9,806,9.0,0,0,0,0,0,0,1,0,1.1,1.1,0.2,1.3,42,24,54,0.0,0.0,0.0,0.0,0.0,0.12,0.02,0.14,0.12,0.14
FRA-Ligue 1,2223,Angers,Halid Šabanović,BIH,DF,22,1999,15,8,638,7.1,2,0,2,2,0,0,1,1,0.9,0.9,0.0,1.0,5,20,30,0.28,0.0,0.28,0.28,0.28,0.13,0.01,0.14,0.13,0.14
FRA-Ligue 1,2223,Angers,Himad Abdelli,ALG,"MF,FW",22,1999,30,24,2137,23.7,2,2,4,2,0,0,3,0,1.4,1.4,2.9,4.3,58,151,111,0.08,0.08,0.17,0.08,0.17,0.06,0.12,0.18,0.06,0.18
FRA-Ligue 1,2223,Angers,Ibrahim Amadou,FRA,"DF,MF",29,1993,7,4,424,4.7,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.1,0,5,5,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03
FRA-Ligue 1,2223,Angers,Ibrahima Niane,SEN,FW,23,1999,16,15,1136,12.6,2,0,2,2,0,0,4,0,3.4,3.4,0.5,3.9,11,24,57,0.16,0.0,0.16,0.16,0.16,0.27,0.04,0.31,0.27,0.31
FRA-Ligue 1,2223,Angers,Ilyes Cheti,ALG,DF,27,1995,6,2,207,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,2,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07
FRA-Ligue 1,2223,Angers,Jason Mbock,FRA,"MF,FW",22,1999,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.1
FRA-Ligue 1,2223,Angers,Jean Mattéo Bahoya,FRA,"FW,MF",17,2005,10,2,270,3.0,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.9,9,3,20,0.0,0.0,0.0,0.0,0.0,0.17,0.12,0.29,0.17,0.29
FRA-Ligue 1,2223,Angers,Justin-Noël Kalumba,FRA,DF,17,2004,7,7,546,6.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,9,10,31,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
FRA-Ligue 1,2223,Angers,Lilian Raolisoa,FRA,"DF,MF",22,2000,7,0,173,1.9,1,0,1,1,0,0,0,0,0.2,0.2,0.8,1.0,5,10,16,0.52,0.0,0.52,0.52,0.52,0.09,0.41,0.5,0.09,0.5
FRA-Ligue 1,2223,Angers,Lois Diony,FRA,FW,29,1992,11,5,506,5.6,1,0,1,1,0,0,1,0,2.2,2.2,0.3,2.5,14,11,64,0.18,0.0,0.18,0.18,0.18,0.39,0.06,0.45,0.39,0.45
FRA-Ligue 1,2223,Angers,Marin Jakoliš,CRO,FW,25,1996,1,0,28,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,3,2,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39
FRA-Ligue 1,2223,Angers,Miha Blažič,SVN,DF,29,1993,24,22,1979,22.0,2,0,2,2,0,0,4,0,1.6,1.6,0.1,1.6,0,64,0,0.09,0.0,0.09,0.09,0.09,0.07,0.0,0.07,0.07,0.07
FRA-Ligue 1,2223,Angers,Nabil Bentaleb,ALG,MF,27,1994,30,29,2489,27.7,4,4,8,2,2,2,7,1,3.2,1.6,2.3,3.9,46,176,28,0.14,0.14,0.29,0.07,0.22,0.11,0.08,0.2,0.06,0.14
FRA-Ligue 1,2223,Angers,Ousmane Camara,MLI,DF,19,2003,9,6,521,5.8,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,3,16,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
FRA-Ligue 1,2223,Angers,Paul Bernardoni,FRA,GK,25,1997,27,27,2430,27.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Angers,Pierrick Capelle,FRA,"MF,DF",35,1987,26,15,1428,15.9,0,3,3,0,0,0,8,0,1.5,1.5,1.2,2.7,16,66,40,0.0,0.19,0.19,0.0,0.19,0.1,0.07,0.17,0.1,0.17
FRA-Ligue 1,2223,Angers,Sada Thioub,SEN,"DF,FW",27,1995,27,11,1060,11.8,1,2,3,1,0,0,3,0,1.4,1.4,1.9,3.3,23,57,78,0.08,0.17,0.25,0.08,0.25,0.11,0.16,0.28,0.11,0.28
FRA-Ligue 1,2223,Angers,Sofiane Boufal,MAR,"FW,MF",28,1993,13,9,834,9.3,4,3,7,2,2,2,3,1,3.6,2.1,2.9,5.0,49,56,94,0.43,0.32,0.76,0.22,0.54,0.39,0.32,0.71,0.22,0.54
FRA-Ligue 1,2223,Angers,Souleyman Doumbia,CIV,"DF,FW",25,1996,24,21,1790,19.9,0,0,0,0,0,0,2,1,1.0,1.0,1.6,2.6,52,58,95,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13
FRA-Ligue 1,2223,Angers,Waniss Taibi,FRA,MF,20,2002,11,1,189,2.1,0,1,1,0,0,0,1,0,0.3,0.3,0.1,0.4,8,16,7,0.0,0.48,0.48,0.0,0.48,0.15,0.03,0.18,0.15,0.18
FRA-Ligue 1,2223,Angers,Yahia Fofana,CIV,GK,21,2000,11,11,990,11.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Angers,Yan Valery,TUN,DF,23,1999,30,30,2497,27.7,0,0,0,0,0,0,3,0,0.8,0.8,1.9,2.7,72,84,74,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1
FRA-Ligue 1,2223,Angers,Zinédine Ould Khaled,FRA,"MF,FW",22,2000,4,0,51,0.6,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,5,2,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.54,0.54,0.54
FRA-Ligue 1,2223,Auxerre,Akim Zedadka,ALG,DF,27,1995,20,19,1599,17.8,0,0,0,0,0,0,5,0,0.4,0.4,1.3,1.6,25,51,71,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09
FRA-Ligue 1,2223,Auxerre,Alexandre Coeff,FRA,DF,30,1992,7,6,586,6.5,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,3,26,9,0.0,0.15,0.15,0.0,0.15,0.01,0.05,0.06,0.01,0.06
FRA-Ligue 1,2223,Auxerre,Benoît Costil,FRA,GK,35,1987,19,19,1710,19.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Auxerre,Birama Touré,MLI,MF,30,1992,38,38,3400,37.8,2,0,2,2,0,1,3,0,1.9,1.1,0.2,1.3,10,138,25,0.05,0.0,0.05,0.05,0.05,0.05,0.01,0.06,0.03,0.04
FRA-Ligue 1,2223,Auxerre,Brayann Pereira,FRA,DF,19,2003,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Auxerre,Donovan Léon,GUF,GK,29,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Auxerre,Dénys Bain,FRA,DF,29,1993,2,1,126,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Auxerre,Gauthier Hein,FRA,"MF,FW",25,1996,35,23,1874,20.8,2,0,2,2,0,0,1,0,3.9,3.9,3.1,7.0,61,76,142,0.1,0.0,0.1,0.1,0.1,0.19,0.15,0.34,0.19,0.34
FRA-Ligue 1,2223,Auxerre,Gaëtan Charbonnier,FRA,"FW,MF",33,1988,6,3,254,2.8,1,0,1,1,0,0,1,0,0.6,0.6,0.2,0.7,2,11,18,0.35,0.0,0.35,0.35,0.35,0.21,0.05,0.26,0.21,0.26
FRA-Ligue 1,2223,Auxerre,Gaëtan Perrin,FRA,"MF,FW",26,1996,37,15,1391,15.5,3,1,4,2,1,1,1,0,2.9,2.1,1.9,4.0,55,69,81,0.19,0.06,0.26,0.13,0.19,0.19,0.12,0.31,0.14,0.26
FRA-Ligue 1,2223,Auxerre,Gideon Mensah,GHA,DF,24,1998,26,26,2262,25.1,0,0,0,0,0,0,5,0,0.1,0.1,2.1,2.1,56,116,110,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.0,0.09
FRA-Ligue 1,2223,Auxerre,Hamza Sakhi,FRA,MF,26,1996,27,18,1658,18.4,1,2,3,1,0,0,1,0,1.7,1.7,3.2,4.9,43,135,75,0.05,0.11,0.16,0.05,0.16,0.09,0.17,0.27,0.09,0.27
FRA-Ligue 1,2223,Auxerre,Han-Noah Massengo,FRA,MF,21,2001,14,13,1116,12.4,0,0,0,0,0,0,3,0,1.4,1.4,0.6,2.0,21,48,29,0.0,0.0,0.0,0.0,0.0,0.11,0.05,0.16,0.11,0.16
FRA-Ligue 1,2223,Auxerre,Ionuț Radu,ROU,GK,25,1997,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Auxerre,Jubal,BRA,DF,28,1993,37,35,3217,35.7,3,1,4,2,1,1,7,0,3.1,2.3,0.4,2.7,7,73,1,0.08,0.03,0.11,0.06,0.08,0.09,0.01,0.1,0.06,0.08
FRA-Ligue 1,2223,Auxerre,Julian Jeanvier,GUI,DF,30,1992,22,20,1760,19.6,1,0,1,1,0,0,5,1,1.2,1.2,0.0,1.2,4,27,6,0.05,0.0,0.05,0.05,0.05,0.06,0.0,0.06,0.06,0.06
FRA-Ligue 1,2223,Auxerre,Kays Ruiz,FRA,MF,19,2002,1,1,62,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Auxerre,Kenji-Van Boto,MAD,DF,26,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,2,10,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
FRA-Ligue 1,2223,Auxerre,Kévin Danois,FRA,MF,18,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Auxerre,Lassine Sinayoko,MLI,"MF,FW",22,1999,33,16,1570,17.4,1,2,3,1,0,0,2,1,3.2,3.2,2.6,5.8,49,74,150,0.06,0.11,0.17,0.06,0.17,0.18,0.15,0.33,0.18,0.33
FRA-Ligue 1,2223,Auxerre,M'Baye Niang,SEN,FW,27,1994,30,17,1482,16.5,6,0,6,3,3,3,2,2,7.2,4.9,0.6,5.4,17,30,87,0.36,0.0,0.36,0.18,0.18,0.44,0.03,0.47,0.3,0.33
FRA-Ligue 1,2223,Auxerre,Mathias Autret,FRA,"MF,FW",31,1991,23,16,1290,14.3,2,2,4,1,1,1,0,0,2.5,1.7,2.0,3.7,20,77,58,0.14,0.14,0.28,0.07,0.21,0.17,0.14,0.31,0.12,0.26
FRA-Ligue 1,2223,Auxerre,Matthis Abline,FRA,"FW,MF",19,2003,19,8,806,9.0,2,1,3,1,1,2,1,0,3.6,2.0,0.7,2.7,14,8,49,0.22,0.11,0.33,0.11,0.22,0.4,0.08,0.47,0.22,0.3
FRA-Ligue 1,2223,Auxerre,Nuno da Costa,CPV,"FW,MF",31,1991,33,23,2003,22.3,5,4,9,5,0,0,5,1,4.6,4.6,3.7,8.3,30,32,130,0.22,0.18,0.4,0.22,0.4,0.21,0.17,0.37,0.21,0.37
FRA-Ligue 1,2223,Auxerre,Ousmane Camara,GUI,"FW,MF",20,2001,3,0,24,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,2,2,1,0.0,0.0,0.0,0.0,0.0,0.19,0.83,1.01,0.19,1.01
FRA-Ligue 1,2223,Auxerre,Paul Joly,FRA,DF,22,2000,10,10,867,9.6,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.5,19,41,48,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.01,0.05
FRA-Ligue 1,2223,Auxerre,Quentin Bernard,FRA,DF,33,1989,7,7,630,7.0,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,4,27,14,0.0,0.14,0.14,0.0,0.14,0.0,0.08,0.08,0.0,0.08
FRA-Ligue 1,2223,Auxerre,Rayan Raveloson,MAD,"DF,MF",25,1997,34,27,2431,27.0,2,1,3,2,0,0,0,0,2.4,2.4,0.9,3.3,36,100,61,0.07,0.04,0.11,0.07,0.11,0.09,0.03,0.12,0.09,0.12
FRA-Ligue 1,2223,Auxerre,Rémy Dugimont,FRA,"FW,MF",36,1986,11,0,113,1.3,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,2,8,12,0.0,0.8,0.8,0.0,0.8,0.07,0.22,0.29,0.07,0.29
FRA-Ligue 1,2223,Auxerre,Siriki Dembélé,CIV,"MF,FW",25,1996,12,4,372,4.1,0,0,0,0,0,0,1,0,0.3,0.3,1.0,1.3,14,9,29,0.0,0.0,0.0,0.0,0.0,0.07,0.23,0.3,0.07,0.3
FRA-Ligue 1,2223,Auxerre,Souleymane Touré,FRA,DF,19,2003,19,18,1588,17.6,1,0,1,1,0,0,5,1,1.5,1.5,0.4,1.9,11,45,6,0.06,0.0,0.06,0.06,0.06,0.08,0.02,0.11,0.08,0.11
FRA-Ligue 1,2223,Auxerre,Théo Pellenard,FRA,DF,28,1994,2,1,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
FRA-Ligue 1,2223,Auxerre,Youssouf M'Changama,COM,MF,31,1990,26,11,1081,12.0,0,0,0,0,0,0,1,0,0.6,0.6,0.9,1.5,17,49,35,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.12,0.05,0.12
FRA-Ligue 1,2223,Brest,Achraf Dari,MAR,DF,23,1999,18,15,1317,14.6,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,3,33,1,0.07,0.0,0.07,0.07,0.07,0.02,0.0,0.03,0.02,0.03
FRA-Ligue 1,2223,Brest,Alberth Elis,HON,"MF,FW",26,1996,10,2,257,2.9,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,8,4,19,0.0,0.0,0.0,0.0,0.0,0.18,0.06,0.24,0.18,0.24
FRA-Ligue 1,2223,Brest,Axel Camblan,FRA,"FW,MF",18,2003,7,0,68,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,4,9,0.0,0.0,0.0,0.0,0.0,0.22,0.17,0.39,0.22,0.39
FRA-Ligue 1,2223,Brest,Bradley Locko,FRA,DF,20,2002,7,2,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,11,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05
FRA-Ligue 1,2223,Brest,Brendan Chardonnet,FRA,DF,27,1994,30,27,2491,27.7,0,0,0,0,0,0,6,0,1.2,1.2,0.4,1.5,9,80,7,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.06,0.04,0.06
FRA-Ligue 1,2223,Brest,Christophe Hérelle,MTQ,DF,29,1992,16,12,1060,11.8,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,2,24,2,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
FRA-Ligue 1,2223,Brest,Franck Honorat,FRA,"FW,MF",25,1996,33,29,2535,28.2,6,5,11,6,0,0,1,0,4.8,4.8,9.4,14.2,98,70,261,0.21,0.18,0.39,0.21,0.39,0.17,0.33,0.5,0.17,0.5
FRA-Ligue 1,2223,Brest,Félix Lemaréchal,FRA,MF,18,2003,13,2,288,3.2,0,0,0,0,0,0,2,0,0.1,0.1,0.5,0.6,5,14,9,0.0,0.0,0.0,0.0,0.0,0.02,0.16,0.19,0.02,0.19
FRA-Ligue 1,2223,Brest,Haris Belkebla,ALG,MF,28,1994,38,30,2656,29.5,2,0,2,1,1,1,3,0,1.3,0.5,0.6,1.1,19,129,37,0.07,0.0,0.07,0.03,0.03,0.04,0.02,0.06,0.02,0.04
FRA-Ligue 1,2223,Brest,Hianga Mananga Mbock,FRA,MF,22,1999,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
