,,,,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP
,,,,,,,,,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,,,xA,A-xAG,,,,,
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2223,Marseille,Jonathan Clauss,FRA,DF,29,1992,28.8,1091,1461,74.7,17647,6285,553,671,82.4,426,542,78.6,74,150,49.3,9,8.4,7.2,0.6,49,90,54,23,121
FRA-Ligue 1,2223,Marseille,Jordan Veretout,FRA,MF,29,1993,31.8,1834,2148,85.4,35304,9959,676,757,89.3,858,958,89.6,243,339,71.7,3,3.8,3.8,-0.8,36,274,25,7,248
FRA-Ligue 1,2223,Marseille,Leonardo Balerdi,ARG,DF,23,1999,29.3,1389,1656,83.9,27891,8035,393,449,87.5,771,872,88.4,189,262,72.1,1,0.2,0.4,0.8,5,105,3,1,97
FRA-Ligue 1,2223,Marseille,Luis Javier Suárez,COL,FW,24,1997,3.3,53,78,67.9,904,263,26,39,66.7,21,27,77.8,4,4,100.0,1,0.4,0.2,0.6,3,8,4,0,11
FRA-Ligue 1,2223,Marseille,Mattéo Guendouzi,FRA,MF,23,1999,23.4,1094,1267,86.3,18942,5287,493,554,89.0,451,501,90.0,111,140,79.3,4,2.1,2.4,1.9,20,143,33,4,170
FRA-Ligue 1,2223,Marseille,Nuno Tavares,POR,"DF,MF",22,2000,26.1,1058,1367,77.4,16121,5639,623,710,87.7,343,460,74.6,61,113,54.0,0,2.6,3.9,-2.6,24,70,47,14,115
FRA-Ligue 1,2223,Marseille,Pape Gueye,SEN,"MF,DF",23,1999,5.5,271,320,84.7,4966,1291,100,106,94.3,142,165,86.1,25,39,64.1,1,0.9,0.4,0.1,4,22,6,2,31
FRA-Ligue 1,2223,Marseille,Pau López,ESP,GK,27,1994,32.5,877,1116,78.6,23244,14324,143,145,98.6,461,468,98.5,269,495,54.3,2,0.4,0.3,1.6,3,17,1,0,2
FRA-Ligue 1,2223,Marseille,Rubén Blanco,ESP,GK,27,1995,5.5,166,206,80.6,3744,2408,42,42,100.0,90,91,98.9,32,71,45.1,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2223,Marseille,Ruslan Malinovskyi,UKR,"MF,FW",29,1993,13.6,411,543,75.7,6846,1959,201,247,81.4,155,191,81.2,38,63,60.3,1,2.4,2.1,-1.4,19,53,18,5,64
FRA-Ligue 1,2223,Marseille,Salim Ben Seghir,FRA,MF,19,2003,0.0,2,2,100.0,18,1,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2223,Marseille,Samuel Gigot,FRA,DF,28,1993,20.9,985,1130,87.2,17488,5168,353,394,89.6,535,582,91.9,66,110,60.0,2,0.4,0.4,1.6,4,57,2,0,74
FRA-Ligue 1,2223,Marseille,Sead Kolašinac,BIH,DF,29,1993,24.6,1135,1333,85.1,17773,4570,572,628,91.1,478,549,87.1,48,84,57.1,1,0.9,1.7,0.1,11,93,11,2,109
FRA-Ligue 1,2223,Marseille,Souleymane Touré,FRA,DF,19,2003,0.8,32,38,84.2,583,158,10,13,76.9,21,23,91.3,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,2
FRA-Ligue 1,2223,Marseille,Valentin Rongier,FRA,MF,27,1994,33.7,1855,2109,88.0,31535,9032,808,898,90.0,821,888,92.5,147,197,74.6,2,2.7,3.1,-0.7,32,224,34,2,238
FRA-Ligue 1,2223,Marseille,Vitinha,POR,FW,22,2000,5.2,77,109,70.6,1023,231,46,61,75.4,21,26,80.8,3,4,75.0,0,0.2,0.2,-0.2,3,7,2,0,9
FRA-Ligue 1,2223,Monaco,Aleksandr Golovin,RUS,"MF,FW",26,1996,27.4,769,1099,70.0,12831,4245,384,484,79.3,256,346,74.0,92,181,50.8,7,5.8,5.6,1.2,59,74,55,6,132
FRA-Ligue 1,2223,Monaco,Alexander Nübel,GER,GK,25,1996,38.0,851,1141,74.6,25434,18986,120,121,99.2,358,367,97.5,369,649,56.9,0,0.0,0.3,0.0,1,4,0,0,1
FRA-Ligue 1,2223,Monaco,Axel Disasi,FRA,DF,24,1998,37.0,1630,1957,83.3,32964,12826,524,593,88.4,873,970,90.0,203,330,61.5,3,1.2,1.7,1.8,9,211,12,3,206
FRA-Ligue 1,2223,Monaco,Benoît Badiashile,FRA,DF,21,2001,9.3,403,468,86.1,8296,3424,123,137,89.8,210,235,89.4,60,83,72.3,0,0.4,0.8,-0.4,1,46,3,0,39
FRA-Ligue 1,2223,Monaco,Breel Embolo,SUI,FW,25,1997,20.7,307,448,68.5,4498,1110,168,228,73.7,91,128,71.1,21,25,84.0,2,3.2,2.4,-1.2,28,27,19,0,52
FRA-Ligue 1,2223,Monaco,Caio Henrique Oliveira Silva,BRA,DF,25,1997,32.2,1478,1963,75.3,24343,9841,713,792,90.0,608,763,79.7,114,312,36.5,9,5.2,5.4,3.8,51,137,34,9,197
FRA-Ligue 1,2223,Monaco,Chrislain Matsima,FRA,DF,20,2002,5.0,194,230,84.3,3565,1447,70,81,86.4,105,118,89.0,15,24,62.5,1,0.4,0.3,0.6,1,16,4,0,23
FRA-Ligue 1,2223,Monaco,Edan Diop,FRA,"DF,FW",17,2004,2.5,89,121,73.6,1431,396,45,58,77.6,37,46,80.4,5,7,71.4,0,0.8,0.6,-0.8,3,9,6,0,17
FRA-Ligue 1,2223,Monaco,Eliesse Ben Seghir,MAR,"FW,MF",17,2005,11.7,342,436,78.4,4983,1280,181,224,80.8,123,145,84.8,16,26,61.5,1,1.2,1.1,-0.2,14,30,21,0,55
FRA-Ligue 1,2223,Monaco,Eliot Matazo,BEL,MF,20,2002,13.1,399,493,80.9,7648,1822,156,186,83.9,183,213,85.9,54,73,74.0,0,0.1,0.3,-0.1,2,50,3,0,60
FRA-Ligue 1,2223,Monaco,Gelson Martins,POR,"MF,FW",27,1995,3.8,121,155,78.1,1651,377,74,86,86.0,39,49,79.6,3,8,37.5,0,0.3,0.4,-0.3,3,8,9,0,14
FRA-Ligue 1,2223,Monaco,Guillermo Maripán,CHI,DF,28,1994,24.0,1015,1162,87.3,21435,7180,264,293,90.1,600,655,91.6,135,180,75.0,0,0.1,0.3,-0.1,2,62,2,0,68
FRA-Ligue 1,2223,Monaco,Ismail Jakobs,SEN,"DF,FW",22,1999,12.4,423,656,64.5,6246,2158,231,300,77.0,138,214,64.5,26,78,33.3,2,1.5,1.4,0.5,12,36,18,10,46
FRA-Ligue 1,2223,Monaco,Jean Lucas,BRA,MF,24,1998,3.2,134,154,87.0,2491,633,60,67,89.6,54,59,91.5,17,22,77.3,0,0.2,0.2,-0.2,3,19,1,0,20
FRA-Ligue 1,2223,Monaco,Kevin Volland,GER,"FW,MF",30,1992,7.1,112,200,56.0,1719,722,65,102,63.7,30,50,60.0,10,20,50.0,2,1.6,1.3,0.4,14,14,8,0,31
FRA-Ligue 1,2223,Monaco,Krépin Diatta,SEN,"MF,FW",23,1999,23.0,581,771,75.4,8271,2607,336,404,83.2,189,258,73.3,25,48,52.1,2,3.4,3.9,-1.4,26,49,35,9,90
FRA-Ligue 1,2223,Monaco,Maghnes Akliouche,FRA,"MF,FW",20,2002,4.5,130,168,77.4,1613,498,78,91,85.7,34,46,73.9,3,7,42.9,0,0.5,0.5,-0.5,6,12,5,0,16
FRA-Ligue 1,2223,Monaco,Malang Sarr,FRA,DF,23,1999,8.0,460,517,89.0,9845,3187,120,131,91.6,258,274,94.2,74,95,77.9,0,0.0,0.2,0.0,1,55,1,0,59
FRA-Ligue 1,2223,Monaco,Mohamed Camara,MLI,MF,22,2000,24.4,1119,1284,87.1,21268,5952,435,484,89.9,501,549,91.3,153,203,75.4,3,2.2,1.5,0.8,18,121,15,2,135
FRA-Ligue 1,2223,Monaco,Myron Boadu,NED,FW,21,2001,3.3,39,57,68.4,455,114,25,34,73.5,9,15,60.0,1,1,100.0,0,0.3,0.5,-0.3,4,3,3,1,3
FRA-Ligue 1,2223,Monaco,Ruben Aguilar,FRA,DF,29,1993,13.0,696,847,82.2,10933,4515,352,394,89.3,291,343,84.8,36,68,52.9,0,0.9,1.2,-0.9,3,72,11,5,102
FRA-Ligue 1,2223,Monaco,Sofiane Diop,FRA,MF,22,2000,0.7,20,33,60.6,276,92,14,19,73.7,2,6,33.3,2,5,40.0,0,0.1,0.1,-0.1,3,0,2,0,2
FRA-Ligue 1,2223,Monaco,Soungoutou Magassa,FRA,MF,18,2003,0.9,27,34,79.4,514,195,12,15,80.0,8,8,100.0,6,9,66.7,0,0.0,0.0,0.0,0,3,0,0,3
FRA-Ligue 1,2223,Monaco,Takumi Minamino,JPN,"MF,FW",27,1995,8.0,168,259,64.9,2530,689,80,109,73.4,57,75,76.0,13,37,35.1,3,1.4,1.9,1.6,10,13,12,0,28
FRA-Ligue 1,2223,Monaco,Vanderson,BRA,"DF,MF",21,2001,24.6,1039,1382,75.2,17816,6391,492,590,83.4,405,516,78.5,103,192,53.6,4,3.5,3.1,0.5,27,85,31,14,108
FRA-Ligue 1,2223,Monaco,Wissam Ben Yedder,FRA,FW,31,1990,23.5,449,605,74.2,6103,1335,248,308,80.5,142,184,77.2,16,36,44.4,6,3.8,3.7,2.2,25,32,30,0,75
FRA-Ligue 1,2223,Monaco,Youssouf Fofana,FRA,MF,23,1999,34.3,1419,1738,81.6,24636,7618,617,748,82.5,602,688,87.5,146,211,69.2,2,4.4,3.0,-2.4,32,185,34,0,238
FRA-Ligue 1,2223,Montpellier,Arnaud Nordin,FRA,FW,24,1998,26.7,485,661,73.4,7015,1948,268,334,80.2,156,213,73.2,26,44,59.1,3,2.9,2.0,0.1,20,28,19,3,63
FRA-Ligue 1,2223,Montpellier,Arnaud Souquet,FRA,"DF,FW",30,1992,4.0,104,137,75.9,1509,690,65,75,86.7,29,40,72.5,4,10,40.0,0,0.5,0.3,-0.5,3,7,1,1,10
FRA-Ligue 1,2223,Montpellier,Axel Gueguin,FRA,"FW,MF",17,2005,0.3,7,11,63.6,106,35,4,6,66.7,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2223,Montpellier,Benjamin Lecomte,FRA,GK,31,1991,19.0,411,643,63.9,12683,9750,53,53,100.0,171,177,96.6,186,409,45.5,0,0.1,0.0,-0.1,1,3,0,0,0
FRA-Ligue 1,2223,Montpellier,Bingourou Kamara,SEN,GK,25,1996,4.5,87,131,66.4,2374,1898,16,17,94.1,43,44,97.7,28,69,40.6,0,0.0,0.0,0.0,0,2,0,0,0
FRA-Ligue 1,2223,Montpellier,Boubakar Kouyaté,MLI,DF,25,1997,14.0,499,611,81.7,9797,3098,138,169,81.7,286,320,89.4,63,100,63.0,0,0.1,0.3,-0.1,2,24,0,0,27
FRA-Ligue 1,2223,Montpellier,Béni Makouana,CGO,"FW,MF",19,2002,2.2,15,38,39.5,146,43,10,20,50.0,2,10,20.0,0,0,,0,0.0,0.0,0.0,1,0,1,0,2
FRA-Ligue 1,2223,Montpellier,Cheikh Faye,SEN,FW,23,1999,0.4,5,9,55.6,62,17,4,4,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2223,Montpellier,Christopher Jullien,FRA,DF,29,1993,29.9,884,1065,83.0,17736,6583,284,347,81.8,456,507,89.9,122,180,67.8,2,1.1,1.0,0.9,7,30,1,0,52
FRA-Ligue 1,2223,Montpellier,Elye Wahi,FRA,FW,19,2003,27.9,299,440,68.0,3580,635,166,233,71.2,71,103,68.9,8,14,57.1,5,3.6,2.0,1.4,22,17,6,0,25
FRA-Ligue 1,2223,Montpellier,Enzo Tchato,CMR,DF,19,2002,12.2,414,557,74.3,6287,2107,228,276,82.6,148,193,76.7,19,53,35.8,1,1.1,0.7,-0.1,5,26,6,5,34
FRA-Ligue 1,2223,Montpellier,Faitout Maouassa,FRA,"FW,DF",24,1998,21.4,436,651,67.0,7095,2881,246,309,79.6,131,177,74.0,43,109,39.4,5,2.2,1.9,2.8,23,30,13,8,51
FRA-Ligue 1,2223,Montpellier,Falaye Sacko,MLI,DF,27,1995,28.7,999,1240,80.6,15965,5374,499,565,88.3,392,467,83.9,72,142,50.7,3,1.1,1.2,1.9,19,57,11,4,76
FRA-Ligue 1,2223,Montpellier,Issiaga Sylla,GUI,DF,28,1994,14.5,647,817,79.2,10539,3906,326,378,86.2,251,310,81.0,51,82,62.2,3,2.0,0.8,1.0,17,50,12,4,82
FRA-Ligue 1,2223,Montpellier,Jonas Omlin,SUI,GK,28,1994,13.0,295,415,71.1,8042,5958,53,54,98.1,155,158,98.1,86,202,42.6,0,0.0,0.0,0.0,0,4,0,0,0
FRA-Ligue 1,2223,Montpellier,Jordan Ferri,FRA,MF,30,1992,30.4,1695,1989,85.2,30870,9895,716,793,90.3,705,785,89.8,213,310,68.7,2,3.0,3.3,-1.0,31,155,28,6,209
FRA-Ligue 1,2223,Montpellier,Joris Chotard,FRA,MF,20,2001,27.3,867,1092,79.4,15720,5467,354,414,85.5,364,425,85.6,110,183,60.1,6,3.5,2.7,2.5,27,89,19,3,105
FRA-Ligue 1,2223,Montpellier,Khalil Fayad,FRA,MF,18,2004,8.0,283,341,83.0,4478,1236,141,158,89.2,114,129,88.4,18,36,50.0,2,1.4,0.7,0.6,12,21,4,2,22
FRA-Ligue 1,2223,Montpellier,Léo Leroy,FRA,MF,22,2000,13.2,387,521,74.3,6219,2029,202,263,76.8,123,149,82.6,35,60,58.3,0,0.9,1.1,-0.9,11,34,10,2,61
FRA-Ligue 1,2223,Montpellier,Mamadou Sakho,FRA,DF,32,1990,8.5,397,459,86.5,6800,2504,157,175,89.7,205,227,90.3,21,39,53.8,0,0.2,0.4,-0.2,1,15,0,0,33
FRA-Ligue 1,2223,Montpellier,Matis Carvalho,POR,GK,23,1999,1.5,21,53,39.6,924,794,1,1,100.0,5,5,100.0,15,46,32.6,0,0.0,0.0,0.0,0,1,0,0,0
FRA-Ligue 1,2223,Montpellier,Maxime Estève,FRA,DF,20,2002,18.3,609,748,81.4,11413,3907,213,248,85.9,325,361,90.0,55,113,48.7,0,0.1,0.3,-0.1,1,38,0,0,44
FRA-Ligue 1,2223,Montpellier,Nicolas Cozza,FRA,DF,23,1999,14.2,429,592,72.5,7416,3170,204,248,82.3,182,235,77.4,30,70,42.9,1,0.8,0.8,0.2,7,27,7,3,48
FRA-Ligue 1,2223,Montpellier,Pedro Mendes,POR,DF,31,1990,0.1,1,3,33.3,10,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2223,Montpellier,Sacha Delaye,FRA,"FW,MF",20,2002,0.2,8,14,57.1,86,52,6,8,75.0,1,3,33.3,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1
FRA-Ligue 1,2223,Montpellier,Stephy Mavididi,ENG,FW,24,1998,14.3,236,318,74.2,3260,618,127,164,77.4,68,82,82.9,16,24,66.7,2,1.4,1.0,0.6,13,11,6,1,22
FRA-Ligue 1,2223,Montpellier,Thibault Tamas,FRA,DF,21,2001,0.1,5,7,71.4,71,29,2,2,100.0,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2223,Montpellier,Théo Sainte-Luce,FRA,DF,23,1998,5.9,219,266,82.3,3223,1215,122,137,89.1,83,100,83.0,7,17,41.2,1,0.7,0.9,0.3,6,11,5,3,14
FRA-Ligue 1,2223,Montpellier,Téji Savanier,FRA,MF,30,1991,28.3,1185,1695,69.9,22639,8622,530,631,84.0,362,486,74.5,227,456,49.8,4,5.8,5.8,-1.8,56,172,48,11,205
FRA-Ligue 1,2223,Montpellier,Valère Germain,FRA,"FW,MF",32,1990,7.6,147,214,68.7,1794,407,96,133,72.2,34,46,73.9,3,6,50.0,0,0.6,0.5,-0.6,6,13,6,2,15
FRA-Ligue 1,2223,Montpellier,Wahbi Khazri,TUN,"FW,MF",31,1991,18.2,344,483,71.2,6049,1925,159,199,79.9,110,143,76.9,53,90,58.9,1,1.6,1.6,-0.6,19,41,12,2,49
FRA-Ligue 1,2223,Nantes,Abdoul Kader Bamba,FRA,"FW,MF",28,1994,0.9,36,44,81.8,485,148,16,20,80.0,15,17,88.2,0,1,0.0,0,0.0,0.0,0.0,1,2,0,0,3
FRA-Ligue 1,2223,Nantes,Alban Lafont,CIV,GK,23,1999,37.0,835,1191,70.1,25417,19277,118,119,99.2,386,395,97.7,329,672,49.0,0,0.1,0.1,-0.1,1,16,1,0,1
FRA-Ligue 1,2223,Nantes,Andrei Girotto,BRA,"DF,MF",30,1992,35.0,1445,1750,82.6,29344,9608,475,538,88.3,700,795,88.1,231,351,65.8,1,1.9,1.1,-0.9,13,129,6,3,140
FRA-Ligue 1,2223,Nantes,Andy Delort,ALG,FW,30,1991,5.2,73,138,52.9,1159,281,42,75,56.0,20,35,57.1,8,20,40.0,0,0.7,0.6,-0.7,9,7,5,3,9
FRA-Ligue 1,2223,Nantes,Charles Traore,MLI,DF,30,1992,5.4,181,239,75.7,3371,1427,68,81,84.0,84,107,78.5,21,38,55.3,0,0.5,0.4,-0.5,2,18,4,2,11
FRA-Ligue 1,2223,Nantes,Dennis Appiah,FRA,"DF,MF",30,1992,8.8,339,468,72.4,5590,2196,152,191,79.6,154,204,75.5,22,53,41.5,0,0.2,0.3,-0.2,4,30,7,4,39
FRA-Ligue 1,2223,Nantes,Evann Guessand,CIV,"FW,MF",21,2001,14.0,196,308,63.6,2835,906,111,155,71.6,64,102,62.7,11,28,39.3,2,1.3,1.0,0.7,13,18,13,2,37
FRA-Ligue 1,2223,Nantes,Fabien Centonze,FRA,DF,26,1996,18.8,715,945,75.7,11285,4732,364,437,83.3,275,352,78.1,47,97,48.5,0,0.9,0.9,-0.9,12,59,21,12,102
FRA-Ligue 1,2223,Nantes,Florent Mollet,FRA,MF,30,1991,12.1,444,565,78.6,7342,2315,201,225,89.3,178,210,84.8,43,90,47.8,2,2.8,2.2,-0.8,23,41,11,4,73
FRA-Ligue 1,2223,Nantes,Fábio,BRA,"DF,MF",32,1990,2.5,87,117,74.4,1376,431,47,57,82.5,34,44,77.3,4,11,36.4,0,0.6,0.7,-0.6,4,5,5,1,11
FRA-Ligue 1,2223,Nantes,Ignatius Ganago,CMR,"FW,MF",23,1999,16.9,212,349,60.7,2964,597,127,180,70.6,55,94,58.5,13,30,43.3,3,1.7,1.6,1.3,10,16,4,0,20
FRA-Ligue 1,2223,Nantes,Jaouen Hadjam,ALG,DF,19,2003,8.9,378,477,79.2,6006,1961,190,213,89.2,153,194,78.9,23,44,52.3,1,0.3,0.4,0.7,7,30,11,5,45
FRA-Ligue 1,2223,Nantes,Jean-Charles Castelletto,CMR,DF,27,1995,28.5,1130,1373,82.3,21032,8232,417,484,86.2,567,638,88.9,113,199,56.8,0,0.4,1.1,-0.4,5,103,9,4,120
FRA-Ligue 1,2223,Nantes,João Victor,BRA,DF,24,1998,9.4,347,436,79.6,6390,1715,133,160,83.1,168,198,84.8,39,64,60.9,1,0.6,0.4,0.4,4,19,5,3,40
FRA-Ligue 1,2223,Nantes,Lohann Doucet,FRA,"MF,FW",19,2002,1.0,67,79,84.8,1244,307,24,30,80.0,34,35,97.1,7,11,63.6,0,0.2,0.0,-0.2,1,3,1,0,9
FRA-Ligue 1,2223,Nantes,Ludovic Blas,FRA,"MF,FW",24,1997,31.3,933,1186,78.7,17210,3890,392,449,87.3,393,464,84.7,117,209,56.0,5,5.8,4.8,-0.8,47,87,27,8,147
FRA-Ligue 1,2223,Nantes,Marcus Coco,FRA,"FW,MF",26,1996,7.1,175,244,71.7,2841,897,97,124,78.2,48,67,71.6,20,35,57.1,0,1.1,0.7,-1.1,10,15,8,5,26
FRA-Ligue 1,2223,Nantes,Mohamed Achi,FRA,FW,20,2002,0.4,18,21,85.7,274,76,7,7,100.0,10,12,83.3,0,1,0.0,0,0.0,0.0,0.0,1,1,0,0,3
FRA-Ligue 1,2223,Nantes,Moses Simon,NGA,"FW,MF",27,1995,26.1,463,725,63.9,7630,2088,232,296,78.4,173,264,65.5,41,104,39.4,4,3.5,4.0,0.5,43,34,31,18,62
FRA-Ligue 1,2223,Nantes,Mostafa Mohamed,EGY,FW,24,1997,21.5,215,351,61.3,3003,648,116,183,63.4,65,95,68.4,15,24,62.5,2,1.7,1.1,0.3,15,17,5,1,22
FRA-Ligue 1,2223,Nantes,Moussa Sissoko,FRA,MF,32,1989,21.3,628,787,79.8,10251,3230,292,356,82.0,257,299,86.0,45,71,63.4,0,0.9,1.0,-0.9,17,80,10,6,105
FRA-Ligue 1,2223,Nantes,Nathan Zeze,FRA,DF,17,2005,0.7,18,26,69.2,325,104,4,5,80.0,12,17,70.6,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,0
FRA-Ligue 1,2223,Nantes,Nicolas Pallois,FRA,DF,34,1987,24.6,977,1171,83.4,20669,7510,281,313,89.8,522,577,90.5,163,256,63.7,0,0.4,1.2,-0.4,4,88,8,2,86
FRA-Ligue 1,2223,Nantes,Pedro Chirivella,ESP,MF,25,1997,22.5,1163,1360,85.5,21412,6260,493,528,93.4,465,522,89.1,159,239,66.5,1,1.7,0.8,-0.7,24,182,12,1,172
FRA-Ligue 1,2223,Nantes,Quentin Merlin,FRA,DF,20,2002,19.9,857,1169,73.3,16268,5919,345,409,84.4,382,495,77.2,111,221,50.2,2,3.3,3.3,-1.3,34,73,23,13,94
FRA-Ligue 1,2223,Nantes,Rémy Descamps,FRA,GK,26,1996,1.0,22,26,84.6,684,521,2,2,100.0,10,10,100.0,9,13,69.2,0,0.0,0.0,0.0,0,1,0,0,0
FRA-Ligue 1,2223,Nantes,Samuel Moutoussamy,COD,MF,25,1996,26.7,1053,1226,85.9,17981,5126,457,509,89.8,456,506,90.1,94,130,72.3,2,1.0,1.6,1.0,18,124,13,1,156
FRA-Ligue 1,2223,Nantes,Stredair Appuah,FRA,"DF,MF",18,2004,0.7,19,27,70.4,262,52,11,12,91.7,5,7,71.4,1,3,33.3,0,0.2,0.1,-0.2,3,0,1,0,3
FRA-Ligue 1,2223,Nantes,Sébastien Corchia,FRA,DF,31,1990,8.7,257,371,69.3,4354,1895,120,150,80.0,103,151,68.2,23,45,51.1,1,0.3,0.4,0.7,5,18,7,5,29
FRA-Ligue 1,2223,Nice,Aaron Ramsey,WAL,MF,31,1990,17.6,915,1088,84.1,16069,3809,398,431,92.3,382,444,86.0,100,159,62.9,1,1.8,2.0,-0.8,28,88,20,3,126
FRA-Ligue 1,2223,Nice,Alexis Beka Beka,FRA,"MF,DF",21,2001,6.1,236,303,77.9,3971,967,123,145,84.8,82,103,79.6,24,42,57.1,0,0.1,0.2,-0.1,3,19,2,1,25
FRA-Ligue 1,2223,Nice,Alexis Claude-Maurice,FRA,FW,24,1998,0.7,20,25,80.0,260,33,12,13,92.3,5,7,71.4,1,2,50.0,0,0.0,0.0,0.0,1,1,1,0,2
FRA-Ligue 1,2223,Nice,Amine Gouiri,ALG,"FW,MF",22,2000,2.5,53,74,71.6,736,116,30,35,85.7,17,22,77.3,2,5,40.0,0,0.3,0.2,-0.3,3,2,1,0,1
FRA-Ligue 1,2223,Nice,Andréa Dacourt,FRA,MF,17,2005,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2223,Nice,Andy Delort,ALG,FW,30,1991,8.7,139,230,60.4,2109,558,78,113,69.0,41,73,56.2,12,25,48.0,1,1.4,0.9,-0.4,11,16,7,1,19
FRA-Ligue 1,2223,Nice,Antoine Mendy,SEN,DF,18,2004,5.8,262,325,80.6,4265,1050,125,138,90.6,112,132,84.8,18,40,45.0,1,0.4,0.3,0.6,6,11,7,3,21
FRA-Ligue 1,2223,Nice,Ayoub Amraoui,MAR,"DF,FW",18,2004,3.3,155,185,83.8,2237,638,83,86,96.5,56,67,83.6,6,15,40.0,0,0.1,0.1,-0.1,2,10,2,2,13
FRA-Ligue 1,2223,Nice,Badredine Bouanani,ALG,"FW,MF",17,2004,9.6,288,378,76.2,4811,1017,146,169,86.4,102,125,81.6,29,59,49.2,4,3.5,2.6,0.5,22,18,18,8,31
FRA-Ligue 1,2223,Nice,Bilal Brahimi,ALG,"FW,MF",22,2000,8.9,280,389,72.0,4139,916,145,169,85.8,95,127,74.8,17,46,37.0,2,1.7,1.5,0.3,17,11,15,12,16
FRA-Ligue 1,2223,Nice,Calvin Stengs,NED,FW,23,1998,2.4,82,100,82.0,1288,254,45,55,81.8,31,34,91.2,3,7,42.9,0,0.1,0.4,-0.1,1,11,2,0,12
FRA-Ligue 1,2223,Nice,Dante,BRA,DF,38,1983,36.7,2376,2643,89.9,45941,18236,861,908,94.8,1220,1286,94.9,257,388,66.2,2,1.7,1.5,0.3,12,154,9,0,160
FRA-Ligue 1,2223,Nice,Flavius Daniliuc,AUT,DF,21,2001,1.0,57,63,90.5,787,259,35,38,92.1,15,16,93.8,3,4,75.0,0,0.1,0.0,-0.1,1,1,1,1,4
FRA-Ligue 1,2223,Nice,Gaëtan Laborde,FRA,FW,28,1994,27.8,471,714,66.0,6581,1639,292,380,76.8,132,200,66.0,24,69,34.8,3,5.8,6.0,-2.8,44,25,28,7,53
FRA-Ligue 1,2223,Nice,Hicham Boudaoui,ALG,MF,22,1999,20.8,1081,1226,88.2,17025,4134,533,589,90.5,422,464,90.9,66,93,71.0,2,1.9,1.5,0.1,23,99,16,3,110
FRA-Ligue 1,2223,Nice,Jean-Clair Todibo,FRA,DF,22,1999,31.9,1931,2181,88.5,37579,14089,614,646,95.0,1134,1198,94.7,161,289,55.7,0,0.2,0.6,-0.2,5,137,6,1,153
FRA-Ligue 1,2223,Nice,Joe Bryan,ENG,"MF,DF",28,1993,2.0,80,101,79.2,1121,455,52,59,88.1,25,29,86.2,2,6,33.3,0,0.0,0.1,0.0,1,2,3,0,8
FRA-Ligue 1,2223,Nice,Jordan Lotomba,SUI,DF,23,1998,27.3,1183,1412,83.8,17087,5822,700,775,90.3,408,484,84.3,38,69,55.1,2,0.9,1.4,1.1,16,70,22,10,106
FRA-Ligue 1,2223,Nice,Kasper Schmeichel,DEN,GK,35,1986,36.0,918,1188,77.3,25553,18698,162,162,100.0,419,430,97.4,332,589,56.4,0,0.4,0.0,-0.4,2,8,0,0,0
FRA-Ligue 1,2223,Nice,Khéphren Thuram,FRA,MF,21,2001,28.3,1155,1358,85.1,18557,4343,558,622,89.7,484,543,89.1,74,111,66.7,4,5.1,4.1,-1.1,36,107,24,2,128
FRA-Ligue 1,2223,Nice,Marcin Bułka,POL,GK,22,1999,2.0,54,67,80.6,1465,1156,9,9,100.0,32,33,97.0,13,25,52.0,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2223,Nice,Mario Lemina,GAB,"MF,DF",28,1993,9.3,569,637,89.3,9544,2701,253,268,94.4,252,265,95.1,42,75,56.0,0,0.1,0.2,-0.1,4,44,3,0,46
FRA-Ligue 1,2223,Nice,Mattia Viti,ITA,DF,20,2002,7.0,303,360,84.2,5043,1569,140,155,90.3,133,144,92.4,22,43,51.2,0,0.0,0.0,0.0,0,14,0,0,19
FRA-Ligue 1,2223,Nice,Melvin Bard,FRA,DF,21,2000,27.3,1201,1505,79.8,18633,6326,652,739,88.2,447,545,82.0,66,128,51.6,0,0.9,1.3,-0.9,10,70,21,7,96
