,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG)
,,,,,,,,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2122,Getafe,David Timor,ESP,MF,31,1989,7,341,49,10.0,3.8,3,75,1,4,29,8,0.29,0,7,-7,-1.85,-1.82,1.5,7.3,-5.8,-1.52,-1.42
ESP-La Liga,2122,Getafe,Diego Conde,ESP,GK,22,1998,1,6,6,0.2,0.1,0,,0,1,6,36,3.0,1,0,1,15.0,15.24,0.2,0.1,0.0,0.55,0.79
ESP-La Liga,2122,Getafe,Diego López,ESP,MF,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
ESP-La Liga,2122,Getafe,Djené,TOG,DF,29,1991,35,3115,89,91.1,34.6,35,89,33,0,,0,1.0,30,37,-7,-0.2,0.09,26.9,32.3,-5.4,-0.16,1.01
ESP-La Liga,2122,Getafe,Emmanuel Amankwaa Akurugu,GHA,DF,19,2001,3,79,26,2.3,0.9,1,63,0,2,8,8,1.0,2,1,1,1.14,1.38,0.6,1.0,-0.4,-0.42,-0.18
ESP-La Liga,2122,Getafe,Enes Ünal,TUR,FW,24,1997,37,2798,76,81.8,31.1,33,81,14,4,28,0,1.03,28,35,-7,-0.23,-0.08,24.6,30.1,-5.5,-0.18,0.37
ESP-La Liga,2122,Getafe,Erick Cabaco,URU,DF,26,1995,10,403,40,11.8,4.5,5,70,0,5,11,12,0.73,3,6,-3,-0.67,-0.52,3.2,5.4,-2.2,-0.49,-0.28
ESP-La Liga,2122,Getafe,Florentino Luís,POR,MF,21,1999,22,992,45,29.0,11.0,9,85,4,13,18,13,1.23,7,15,-8,-0.73,-0.73,6.9,11.5,-4.6,-0.42,-0.24
ESP-La Liga,2122,Getafe,Gastón Álvarez,URU,DF,21,2000,0,,,,,0,,0,0,,15,,,,,,,,,,,
ESP-La Liga,2122,Getafe,Gonzalo Villar,ESP,MF,23,1998,10,298,30,8.7,3.3,2,82,1,8,17,8,0.7,2,6,-4,-1.21,-1.09,2.1,5.3,-3.2,-0.97,-0.8
ESP-La Liga,2122,Getafe,Hugo Duro,ESP,"DF,MF",21,1999,1,12,12,0.4,0.1,0,,0,1,12,2,0.0,0,0,0,0.0,0.21,0.6,0.0,0.6,4.17,4.43
ESP-La Liga,2122,Getafe,Iglesias,ESP,DF,23,1998,20,719,36,21.0,8.0,7,73,2,13,16,18,0.75,7,14,-7,-0.88,-0.84,6.4,9.0,-2.5,-0.32,-0.09
ESP-La Liga,2122,Getafe,Ignasi Miquel,ESP,DF,28,1992,0,,,,,0,,0,0,,3,,,,,,,,,,,
ESP-La Liga,2122,Getafe,Jaime Mata,ESP,FW,32,1988,22,672,31,19.6,7.5,4,68,0,18,22,3,0.91,5,9,-4,-0.54,-0.4,5.8,9.6,-3.9,-0.52,-0.34
ESP-La Liga,2122,Getafe,Jakub Jankto,CZE,"DF,MF",25,1996,14,587,42,17.2,6.5,6,74,3,8,18,10,0.87,9,12,-3,-0.46,-0.3,6.5,9.0,-2.5,-0.38,-0.16
ESP-La Liga,2122,Getafe,John Joe,IRL,MF,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2122,Getafe,Jonathan Silva,ARG,"DF,FW",27,1994,9,226,25,6.6,2.5,1,73,0,8,19,13,0.56,0,8,-8,-3.19,-3.19,2.1,5.4,-3.3,-1.31,-1.14
ESP-La Liga,2122,Getafe,Jorge Cuenca,ESP,DF,21,1999,32,2683,84,78.5,29.8,31,86,26,1,10,0,1.09,26,32,-6,-0.2,0.04,22.6,31.8,-9.2,-0.31,-0.29
ESP-La Liga,2122,Getafe,José Juan Macías,MEX,"FW,MF",21,1999,7,201,29,5.9,2.2,2,56,0,5,18,4,0.14,1,4,-3,-1.34,-1.2,1.9,3.3,-1.4,-0.64,-0.42
ESP-La Liga,2122,Getafe,Marc Cucurella,ESP,"MF,DF",23,1998,1,23,23,0.7,0.3,0,,0,1,23,0,0.0,0,0,0,0.0,0.21,0.7,0.0,0.7,2.58,2.84
ESP-La Liga,2122,Getafe,Mathías Olivera,URU,DF,23,1997,32,2803,88,82.0,31.1,32,88,28,0,,0,1.06,24,28,-4,-0.13,0.46,22.3,27.8,-5.6,-0.18,0.37
ESP-La Liga,2122,Getafe,Mauro Arambarri,URU,MF,25,1995,31,2663,86,77.9,29.6,31,86,27,0,,0,1.23,31,27,4,0.14,1.56,25.0,28.2,-3.2,-0.11,0.62
ESP-La Liga,2122,Getafe,Nemanja Maksimović,SRB,MF,26,1995,35,2936,84,85.8,32.6,34,86,26,1,17,1,0.97,25,37,-12,-0.37,-1.11,23.4,31.9,-8.5,-0.26,-0.1
ESP-La Liga,2122,Getafe,Okay Yokuşlu,TUR,"DF,MF",27,1994,11,465,42,13.6,5.2,5,80,3,6,11,5,1.09,1,4,-3,-0.58,-0.43,4.0,3.9,0.1,0.02,0.3
ESP-La Liga,2122,Getafe,Rubén Yáñez,ESP,GK,27,1993,0,,,,,0,,0,0,,36,,,,,,,,,,,
ESP-La Liga,2122,Getafe,Sandro Ramírez,ESP,FW,26,1995,29,1462,50,42.7,16.2,19,65,0,10,23,1,1.14,14,15,-1,-0.06,0.26,12.4,15.8,-3.4,-0.21,0.06
ESP-La Liga,2122,Getafe,Stefan Mitrović,SRB,DF,31,1990,32,2667,83,78.0,29.6,31,85,24,1,24,4,1.09,31,32,-1,-0.03,0.8,23.6,29.3,-5.8,-0.19,0.23
ESP-La Liga,2122,Getafe,Vitolo,ESP,MF,31,1989,7,221,32,6.5,2.5,1,45,0,6,29,15,0.43,1,3,-2,-0.81,-0.65,2.5,2.3,0.2,0.06,0.33
ESP-La Liga,2122,Getafe,Ángel Algobia,ESP,MF,22,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
ESP-La Liga,2122,Getafe,Óscar Rodríguez Arnaiz,ESP,"MF,FW",23,1998,18,943,52,27.6,10.5,9,79,1,9,26,0,1.17,12,9,3,0.29,0.69,9.7,9.0,0.7,0.07,0.43
ESP-La Liga,2122,Granada,Aarón Escandell,ESP,GK,25,1995,4,284,71,8.3,3.2,3,90,3,1,14,31,1.0,4,8,-4,-1.27,-0.89,2.4,5.0,-2.6,-0.83,-0.26
ESP-La Liga,2122,Granada,Adrián Butzke,ESP,FW,22,1999,1,1,1,0.0,0.0,0,,0,1,1,9,3.0,1,0,1,90.0,90.47,0.4,0.0,0.4,38.85,39.44
ESP-La Liga,2122,Granada,Alberto Soro,ESP,"MF,FW",22,1999,16,578,36,16.9,6.4,7,68,1,9,11,18,1.06,11,14,-3,-0.47,-0.02,8.2,13.1,-4.9,-0.76,-0.21
ESP-La Liga,2122,Granada,Antonio Puertas,ESP,"MF,FW",29,1992,33,2261,69,66.1,25.1,25,79,8,8,36,5,1.09,27,34,-7,-0.28,0.5,24.6,36.1,-11.5,-0.46,0.37
ESP-La Liga,2122,Granada,Barcia,ESP,DF,20,2000,1,75,75,2.2,0.8,1,75,0,0,,4,1.0,0,1,-1,-1.2,-0.77,0.4,0.8,-0.5,-0.57,0.01
ESP-La Liga,2122,Granada,Brau,ESP,DF,19,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,
ESP-La Liga,2122,Granada,Bryan Zaragoza,ESP,"FW,MF",19,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
ESP-La Liga,2122,Granada,Carlos Bacca,COL,FW,34,1986,17,513,30,15.0,5.7,4,73,1,13,17,16,0.83,7,10,-3,-0.53,-0.09,6.6,8.0,-1.4,-0.24,0.4
ESP-La Liga,2122,Granada,Carlos Neva,ESP,DF,25,1996,26,2108,81,61.6,23.4,24,84,15,2,41,2,1.04,19,36,-17,-0.73,-0.73,19.6,37.8,-18.2,-0.78,-0.5
ESP-La Liga,2122,Granada,Cheikh Kané Sarr,SEN,GK,21,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,
ESP-La Liga,2122,Granada,Dani Raba,ESP,"MF,FW",25,1995,2,26,13,0.8,0.3,0,,0,2,13,5,0.5,0,1,-1,-3.46,-3.04,0.0,1.0,-1.0,-3.35,-2.79
ESP-La Liga,2122,Granada,Darwin Machís,VEN,"MF,FW",28,1993,25,1376,55,40.2,15.3,16,70,3,9,28,5,0.96,18,22,-4,-0.26,0.31,16.4,22.9,-6.5,-0.42,0.27
ESP-La Liga,2122,Granada,Dimitri Foulquier,FRA,DF,28,1993,2,180,90,5.3,2.0,2,90,2,0,,0,1.0,1,1,0,0.0,0.47,1.3,2.6,-1.3,-0.65,-0.07
ESP-La Liga,2122,Granada,Domingos Duarte,POR,DF,26,1995,21,1687,80,49.3,18.7,19,85,16,2,34,4,0.81,21,31,-10,-0.53,-0.17,19.1,30.3,-11.1,-0.59,-0.02
ESP-La Liga,2122,Granada,Germán Sánchez,ESP,DF,34,1986,32,2299,72,67.2,25.5,25,85,21,7,24,2,0.97,30,47,-17,-0.67,-0.67,27.2,43.6,-16.5,-0.64,-0.18
ESP-La Liga,2122,Granada,Isma Ruiz,ESP,MF,20,2001,8,283,35,8.3,3.1,3,70,0,5,14,23,1.0,4,5,-1,-0.32,0.14,2.7,4.6,-2.0,-0.62,-0.04
ESP-La Liga,2122,Granada,Jorge Molina,ESP,FW,39,1982,35,1966,56,57.5,21.8,19,84,10,16,23,2,0.97,30,35,-5,-0.23,0.51,27.0,33.3,-6.3,-0.29,0.7
ESP-La Liga,2122,Granada,Luis Abram,PER,DF,25,1996,8,560,70,16.4,6.2,6,80,4,2,39,12,1.38,8,5,3,0.48,1.11,5.2,7.2,-1.9,-0.31,0.33
ESP-La Liga,2122,Granada,Luis Javier Suárez,COL,FW,23,1997,37,2844,77,83.2,31.6,34,82,19,3,22,0,1.03,33,51,-18,-0.57,-0.73,32.2,50.6,-18.3,-0.58,0.03
ESP-La Liga,2122,Granada,Luis Milla,ESP,MF,26,1994,34,2773,82,81.1,30.8,33,83,21,1,45,0,1.09,37,45,-8,-0.26,0.99,30.0,46.5,-16.5,-0.54,0.26
ESP-La Liga,2122,Granada,Luís Maximiano,POR,GK,22,1999,35,3136,90,91.7,34.8,35,90,34,0,,2,1.03,43,55,-12,-0.34,1.24,36.6,56.2,-19.6,-0.56,0.26
ESP-La Liga,2122,Granada,Matias Arezo,URU,"FW,MF",18,2002,8,162,20,4.7,1.8,1,71,0,7,13,8,0.25,4,5,-1,-0.56,-0.11,3.1,5.9,-2.8,-1.54,-1.0
ESP-La Liga,2122,Granada,Maxime Gonalons,FRA,MF,32,1989,25,1550,62,45.3,17.2,20,72,9,5,24,1,1.0,19,25,-6,-0.35,0.18,14.1,29.1,-15.1,-0.88,-0.53
ESP-La Liga,2122,Granada,Monchu,ESP,MF,21,1999,14,668,48,19.5,7.4,7,77,3,7,18,7,1.21,6,11,-5,-0.67,-0.28,7.1,12.4,-5.3,-0.72,-0.16
ESP-La Liga,2122,Granada,Myrto Uzuni,ALB,"FW,MF",26,1995,15,856,57,25.0,9.5,9,71,2,6,36,1,0.93,12,19,-7,-0.74,-0.38,11.5,19.0,-7.5,-0.78,-0.26
ESP-La Liga,2122,Granada,Njegoš Petrović,SRB,MF,22,1999,15,918,61,26.8,10.2,10,82,5,5,20,0,0.73,12,23,-11,-1.08,-0.86,9.7,18.8,-9.1,-0.89,-0.41
ESP-La Liga,2122,Granada,Pepe Sánchez,ESP,DF,21,2000,0,,,,,0,,0,0,,12,,,,,,,,,,,
ESP-La Liga,2122,Granada,Quini,ESP,DF,31,1989,32,2304,72,67.4,25.6,27,82,19,5,19,4,1.0,28,41,-13,-0.51,-0.19,24.3,41.7,-17.4,-0.68,-0.29
ESP-La Liga,2122,Granada,Raúl Torrente,ESP,DF,19,2001,18,1282,71,37.5,14.2,15,80,12,3,27,11,0.94,15,20,-5,-0.35,0.15,15.2,22.2,-7.1,-0.5,0.14
ESP-La Liga,2122,Granada,Rubén Rochina,ESP,"MF,FW",30,1991,15,743,50,21.7,8.3,8,80,5,7,15,4,0.67,11,12,-1,-0.12,0.42,7.5,11.3,-3.9,-0.47,0.15
ESP-La Liga,2122,Granada,Santiago Arias,COL,DF,29,1992,12,440,37,12.9,4.9,4,78,2,8,16,8,1.5,12,9,3,0.61,1.22,7.7,9.2,-1.5,-0.32,0.31
ESP-La Liga,2122,Granada,Sergio Escudero,ESP,"DF,MF",31,1989,27,1434,53,41.9,15.9,15,83,9,12,16,3,1.26,23,22,1,0.06,0.88,18.6,22.5,-3.9,-0.25,0.58
ESP-La Liga,2122,Granada,Víctor Díaz,ESP,DF,33,1988,22,1500,68,43.9,16.7,18,78,10,4,23,11,1.09,22,32,-10,-0.6,-0.27,17.3,28.5,-11.2,-0.67,-0.15
ESP-La Liga,2122,Granada,Yan Brice Eteki,CMR,MF,23,1997,12,343,29,10.0,3.8,2,56,0,10,23,14,1.33,6,6,0,0.0,0.5,6.6,5.2,1.3,0.35,1.04
ESP-La Liga,2122,Granada,Álex Collado,ESP,"MF,FW",22,1999,17,1020,60,29.8,11.3,13,71,3,4,23,2,0.88,9,16,-7,-0.62,-0.24,10.7,17.5,-6.8,-0.6,-0.02
ESP-La Liga,2122,Granada,Ángel,ESP,GK,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2122,Granada,Ángel Montoro,ESP,MF,33,1988,24,1331,55,38.9,14.8,13,73,4,11,34,3,0.67,17,30,-13,-0.88,-0.71,14.4,26.4,-12.0,-0.81,-0.37
ESP-La Liga,2122,Levante,Aitor Fernández,ESP,GK,30,1991,13,1166,90,34.1,13.0,13,90,12,0,,22,0.62,12,29,-17,-1.31,-0.99,14.6,17.9,-3.3,-0.25,-0.39
ESP-La Liga,2122,Levante,Alejandro Blesa,ESP,MF,19,2002,0,,,,,0,,0,0,,11,,,,,,,,,,,
ESP-La Liga,2122,Levante,Alejandro Primo,ESP,GK,17,2004,1,90,90,2.6,1.0,1,90,1,0,,1,3.0,3,1,2,2.0,2.73,1.9,0.5,1.4,1.37,1.41
ESP-La Liga,2122,Levante,Antonio Leal,ESP,DF,22,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,
ESP-La Liga,2122,Levante,Carlos Benitez,ESP,MF,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2122,Levante,Carlos Clerc,ESP,DF,29,1992,19,1514,80,44.3,16.8,18,84,13,1,6,5,0.42,16,37,-21,-1.25,-1.06,18.1,23.1,-5.0,-0.3,-0.54
ESP-La Liga,2122,Levante,Carlos Giménez,ESP,DF,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2122,Levante,Coke,ESP,DF,34,1987,6,118,20,3.5,1.3,1,84,0,5,7,32,2.0,6,2,4,3.05,3.84,5.1,2.9,2.2,1.64,1.7
ESP-La Liga,2122,Levante,Dani Cárdenas,ESP,GK,24,1997,24,2160,90,63.2,24.0,24,90,24,0,,12,1.0,36,46,-10,-0.42,0.65,38.6,36.4,2.2,0.09,0.24
ESP-La Liga,2122,Levante,Dani Gómez,ESP,FW,23,1998,28,1063,38,31.1,11.8,11,68,1,17,19,5,0.86,18,28,-10,-0.85,-0.27,19.6,20.6,-1.0,-0.09,-0.13
ESP-La Liga,2122,Levante,Enis Bardhi,MKD,"MF,FW",26,1995,30,1701,57,49.7,18.9,17,78,6,13,29,2,0.87,27,44,-17,-0.9,-0.48,26.6,28.5,-1.9,-0.1,-0.21
ESP-La Liga,2122,Levante,Enric Franquesa,ESP,"DF,FW",24,1997,16,625,39,18.3,6.9,6,75,4,10,18,17,0.69,7,12,-5,-0.72,-0.08,9.5,9.9,-0.4,-0.06,-0.08
ESP-La Liga,2122,Levante,Giorgi Kochorashvili,GEO,MF,22,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2122,Levante,Gonzalo Melero,ESP,MF,27,1994,29,1692,58,49.5,18.8,20,73,6,9,26,1,0.97,25,39,-14,-0.74,-0.17,24.8,27.1,-2.3,-0.12,-0.25
ESP-La Liga,2122,Levante,Hernâni Fortes,POR,"FW,MF",29,1991,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2122,Levante,Jorge Miramón,ESP,DF,32,1989,29,1977,68,57.8,22.0,22,85,15,7,16,4,1.1,28,43,-15,-0.68,-0.06,34.4,34.4,0.0,0.0,0.0
ESP-La Liga,2122,Levante,Jorge de Frutos,ESP,"MF,FW",24,1997,25,1760,70,51.5,19.6,20,82,8,5,24,0,0.56,23,43,-20,-1.02,-0.75,22.4,27.1,-4.7,-0.24,-0.51
ESP-La Liga,2122,Levante,Joseda,ESP,DF,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2122,Levante,José Campaña,ESP,MF,28,1993,20,1422,71,41.6,15.8,16,79,8,4,40,0,0.95,21,28,-7,-0.44,0.37,20.6,21.6,-0.9,-0.06,-0.11
ESP-La Liga,2122,Levante,José Luis García Vayá,ESP,MF,22,1998,29,2012,69,58.8,22.4,23,83,14,6,19,5,1.07,29,39,-10,-0.45,0.51,36.2,30.9,5.3,0.24,0.57
ESP-La Liga,2122,Levante,José Luis Morales,ESP,"FW,MF",34,1987,35,2719,78,79.5,30.2,31,84,20,4,30,0,0.97,41,54,-13,-0.43,1.11,46.8,41.2,5.6,0.18,0.89
ESP-La Liga,2122,Levante,José Manuel,ESP,DF,22,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
ESP-La Liga,2122,Levante,Koke Vegas,ESP,GK,25,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2122,Levante,Marc Pubill,ESP,"DF,MF",18,2003,11,512,47,15.0,5.7,5,79,2,6,20,9,0.73,9,17,-8,-1.41,-0.88,9.4,10.6,-1.2,-0.21,-0.25
ESP-La Liga,2122,Levante,Marcelo Saracchi,URU,DF,23,1998,4,186,47,5.4,2.1,2,69,0,2,25,6,1.75,7,4,3,1.45,2.23,3.4,2.6,0.8,0.39,0.41
ESP-La Liga,2122,Levante,Martín Cáceres,URU,DF,34,1987,10,663,66,19.4,7.4,9,69,2,1,45,3,1.1,6,13,-7,-0.95,-0.36,7.2,10.5,-3.2,-0.44,-0.55
ESP-La Liga,2122,Levante,Mickael Malsa,MTQ,MF,25,1995,26,1143,44,33.4,12.7,11,77,3,15,20,6,1.12,22,32,-10,-0.79,-0.19,18.5,22.9,-4.3,-0.34,-0.52
ESP-La Liga,2122,Levante,Nemanja Radoja,SRB,MF,28,1993,19,1214,64,35.5,13.5,17,70,5,2,14,13,1.05,17,27,-10,-0.74,-0.13,19.9,19.0,0.9,0.07,0.1
ESP-La Liga,2122,Levante,Nikola Vukčević,MNE,MF,29,1991,6,118,20,3.5,1.3,0,,0,6,20,26,1.17,1,3,-2,-1.53,-0.9,2.5,2.1,0.5,0.35,0.35
ESP-La Liga,2122,Levante,Omar Faraj,PLE,FW,19,2002,1,4,4,0.1,0.0,0,,0,1,4,1,3.0,0,0,0,0.0,0.66,0.0,0.6,-0.6,-14.0,-14.02
ESP-La Liga,2122,Levante,Pablo Cuñat,ESP,GK,19,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,
ESP-La Liga,2122,Levante,Pablo Martínez,ESP,MF,23,1998,13,656,50,19.2,7.3,7,72,2,6,25,5,0.46,5,15,-10,-1.37,-0.88,10.1,9.3,0.8,0.11,0.13
ESP-La Liga,2122,Levante,Pablo Picón,ESP,GK,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2122,Levante,Rober,ESP,DF,26,1995,27,2010,74,58.8,22.3,21,88,17,6,28,9,1.07,39,41,-2,-0.09,1.38,39.6,33.6,6.0,0.27,0.64
ESP-La Liga,2122,Levante,Roberto Soldado,ESP,FW,36,1985,18,664,37,19.4,7.4,7,68,0,11,17,7,0.78,11,15,-4,-0.54,0.14,10.7,8.4,2.3,0.31,0.38
ESP-La Liga,2122,Levante,Roger Martí,ESP,FW,30,1991,29,2115,73,61.8,23.5,25,81,12,4,23,0,1.0,27,42,-15,-0.64,0.05,27.6,33.2,-5.5,-0.24,-0.63
ESP-La Liga,2122,Levante,Rúben Vezo,POR,DF,27,1994,32,2420,76,70.8,26.9,27,86,23,5,20,2,0.84,35,55,-20,-0.74,-0.29,39.1,37.2,1.9,0.07,0.23
ESP-La Liga,2122,Levante,Sergio Postigo,ESP,DF,32,1988,13,848,65,24.8,9.4,10,80,6,3,18,7,1.31,13,23,-10,-1.06,-0.54,15.8,15.4,0.4,0.04,0.05
ESP-La Liga,2122,Levante,Shkodran Mustafi,GER,DF,29,1992,11,658,60,19.2,7.3,8,77,5,3,13,1,0.64,5,12,-7,-0.96,-0.37,8.7,10.0,-1.2,-0.17,-0.21
ESP-La Liga,2122,Levante,Son,ESP,DF,27,1994,26,1971,76,57.6,21.9,22,83,13,4,36,9,1.04,31,40,-9,-0.41,0.58,33.6,28.9,4.7,0.22,0.5
ESP-La Liga,2122,Levante,Álex Cantero,ESP,"FW,MF",21,2000,25,610,24,17.8,6.8,4,68,0,21,16,11,0.68,16,16,0,0.0,0.8,14.0,11.5,2.5,0.36,0.44
ESP-La Liga,2122,Levante,Óscar Duarte,CRC,DF,32,1989,23,1773,77,51.8,19.7,20,84,15,3,33,10,1.09,25,36,-11,-0.56,0.21,25.9,25.9,0.0,0.0,-0.01
ESP-La Liga,2122,Mallorca,Abdón Prats,ESP,FW,28,1992,23,641,28,18.7,7.1,6,61,0,17,16,14,1.04,9,16,-7,-0.98,-0.34,7.8,8.2,-0.4,-0.05,0.27
ESP-La Liga,2122,Mallorca,Aleix Febas,ESP,MF,25,1996,4,117,29,3.4,1.3,1,58,0,3,20,14,0.25,2,5,-3,-2.31,-1.65,1.3,2.7,-1.5,-1.13,-0.88
ESP-La Liga,2122,Mallorca,Aleksandar Sedlar,SRB,"DF,MF",29,1991,10,404,40,11.8,4.5,3,90,3,7,19,13,1.0,2,9,-7,-1.56,-0.96,3.6,5.5,-1.9,-0.41,-0.15
ESP-La Liga,2122,Mallorca,Amath,SEN,"FW,MF",25,1996,19,884,47,25.8,9.8,9,68,1,10,27,4,0.89,10,13,-3,-0.31,0.55,11.3,11.9,-0.7,-0.07,0.28
ESP-La Liga,2122,Mallorca,Antonio Raillo,ESP,DF,29,1991,17,1530,90,44.7,17.0,17,90,17,0,,0,1.18,20,30,-10,-0.59,0.22,19.3,21.5,-2.1,-0.13,0.27
ESP-La Liga,2122,Mallorca,Antonio Sánchez,ESP,"MF,FW",24,1997,29,1616,56,47.3,18.0,19,72,1,10,25,6,0.93,10,31,-21,-1.17,-0.87,16.6,24.5,-8.0,-0.44,-0.32
ESP-La Liga,2122,Mallorca,Brian Oliván,ESP,DF,27,1994,28,2189,78,64.0,24.3,24,89,22,4,13,8,1.18,24,39,-15,-0.62,0.26,25.4,30.7,-5.3,-0.22,0.16
ESP-La Liga,2122,Mallorca,Clément Grenier,FRA,MF,30,1991,5,60,12,1.8,0.7,0,,0,5,12,5,1.4,2,0,2,3.0,3.78,1.5,0.9,0.6,0.94,1.23
ESP-La Liga,2122,Mallorca,Dani Rodríguez,ESP,"MF,FW",33,1988,36,2832,79,82.8,31.5,33,84,20,3,23,1,1.08,29,43,-14,-0.44,1.54,30.0,38.2,-8.2,-0.26,0.09
ESP-La Liga,2122,Mallorca,Dominik Greif,SVK,GK,24,1997,1,90,90,2.6,1.0,1,90,1,0,,13,0.0,2,3,-1,-1.0,-0.3,2.6,0.9,1.6,1.65,1.97
ESP-La Liga,2122,Mallorca,Fernando Niño,ESP,FW,20,2000,23,884,38,25.8,9.8,9,69,2,14,19,12,0.87,10,20,-10,-1.02,-0.41,11.9,13.6,-1.7,-0.17,0.14
ESP-La Liga,2122,Mallorca,Ferrán Quetglas,ESP,GK,16,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,
ESP-La Liga,2122,Mallorca,Franco Russo,ARG,DF,26,1994,19,1464,77,42.8,16.3,17,85,14,2,6,12,1.16,14,18,-4,-0.25,0.81,15.4,18.9,-3.5,-0.22,0.1
ESP-La Liga,2122,Mallorca,Giovanni González,URU,DF,26,1994,9,365,41,10.7,4.1,3,82,1,6,20,8,0.78,2,9,-7,-1.73,-1.14,3.9,5.7,-1.9,-0.46,-0.2
ESP-La Liga,2122,Mallorca,Iddrisu Baba,GHA,MF,25,1996,26,1934,74,56.5,21.5,23,81,11,3,23,5,0.96,18,36,-18,-0.84,-0.29,18.8,27.5,-8.7,-0.41,-0.3
ESP-La Liga,2122,Mallorca,Iñigo Ruiz de Galarreta,ESP,MF,27,1993,22,1378,63,40.3,15.3,17,75,2,5,20,0,1.14,12,18,-6,-0.39,0.53,14.0,16.5,-2.6,-0.17,0.18
ESP-La Liga,2122,Mallorca,Jaume Costa,ESP,DF,33,1988,25,1828,73,53.5,20.3,21,85,14,4,13,6,1.0,17,32,-15,-0.74,-0.06,20.5,26.9,-6.4,-0.32,-0.09
ESP-La Liga,2122,Mallorca,Javier Llabrés,ESP,"FW,MF",18,2002,5,132,26,3.9,1.5,1,73,0,4,15,16,0.0,0,2,-2,-1.36,-0.68,2.0,1.1,0.9,0.6,0.91
ESP-La Liga,2122,Mallorca,Joan Sastre Vanrell,ESP,DF,24,1997,7,258,37,7.5,2.9,2,90,2,5,16,10,0.86,3,10,-7,-2.44,-1.87,4.5,5.0,-0.5,-0.18,0.11
ESP-La Liga,2122,Mallorca,Jordi Mboula,ESP,FW,22,1999,11,434,39,12.7,4.8,5,68,0,6,16,10,1.09,4,6,-2,-0.41,0.34,4.1,5.5,-1.4,-0.29,-0.02
ESP-La Liga,2122,Mallorca,Josep Antoni Gayá,ESP,DF,21,2000,1,58,58,1.7,0.6,1,58,0,0,,17,0.0,1,4,-3,-4.66,-4.01,0.8,1.9,-1.1,-1.73,-1.48
ESP-La Liga,2122,Mallorca,Lago Junior,CIV,"FW,MF",30,1990,6,177,30,5.2,2.0,1,75,0,5,20,7,1.0,1,8,-7,-3.56,-3.0,1.6,3.8,-2.2,-1.12,-0.89
ESP-La Liga,2122,Mallorca,Lee Kang-in,KOR,"MF,FW",20,2001,30,1411,47,41.3,15.7,15,73,2,15,21,3,0.8,16,27,-11,-0.7,0.02,16.3,18.5,-2.2,-0.14,0.24
ESP-La Liga,2122,Mallorca,Leo Román,ESP,GK,21,2000,2,180,90,5.3,2.0,2,90,2,0,,13,0.0,0,5,-5,-2.5,-1.89,2.5,3.1,-0.6,-0.29,-0.02
ESP-La Liga,2122,Mallorca,Manolo Reina,ESP,GK,36,1985,21,1890,90,55.3,21.0,21,90,21,0,,13,1.3,25,31,-6,-0.29,0.95,17.1,26.2,-9.1,-0.43,-0.35
ESP-La Liga,2122,Mallorca,Marc Carmona,ESP,DF,20,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
ESP-La Liga,2122,Mallorca,Marcos Fernández Cózar,ESP,DF,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
ESP-La Liga,2122,Mallorca,Martin Valjent,SVK,DF,25,1995,36,3181,88,93.0,35.3,36,88,34,0,,1,1.08,36,59,-23,-0.65,0.86,36.8,45.3,-8.5,-0.24,0.51
ESP-La Liga,2122,Mallorca,Matthew Hoppe,USA,"FW,MF",20,2001,5,131,26,3.8,1.5,1,58,0,4,18,20,0.2,1,5,-4,-2.75,-2.12,1.2,2.5,-1.3,-0.91,-0.65
