,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes
FRA-Ligue 1,2122,Angers,Romain Thomas,FRA,DF,33,1988,30,29,2563,28.5,2,0,2,2,0,0,9,0,2.0,2.0,0.0,2.1,4,93,2,0.07,0.0,0.07,0.07,0.07,0.07,0.0,0.07,0.07,0.07
FRA-Ligue 1,2122,Angers,Sada Thioub,SEN,FW,26,1995,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2122,Angers,Sofiane Boufal,MAR,"FW,MF",27,1993,29,28,2330,25.9,8,4,12,5,3,3,6,0,8.5,6.1,6.4,12.6,127,125,207,0.31,0.15,0.46,0.19,0.35,0.33,0.25,0.58,0.24,0.49
FRA-Ligue 1,2122,Angers,Souleyman Doumbia,CIV,"DF,FW",24,1996,27,27,2219,24.7,0,1,1,0,0,0,10,1,0.8,0.8,2.1,2.9,66,54,147,0.0,0.04,0.04,0.0,0.04,0.03,0.09,0.12,0.03,0.12
FRA-Ligue 1,2122,Angers,Stéphane Bahoken,CMR,FW,29,1992,29,12,1099,12.2,3,1,4,3,0,0,0,0,4.1,4.1,1.3,5.4,9,15,78,0.25,0.08,0.33,0.25,0.33,0.33,0.11,0.44,0.33,0.44
FRA-Ligue 1,2122,Angers,Thomas Mangani,FRA,MF,34,1987,33,25,2193,24.4,7,2,9,1,6,6,6,0,5.7,0.9,1.3,2.2,8,165,31,0.29,0.08,0.37,0.04,0.12,0.23,0.05,0.28,0.04,0.09
FRA-Ligue 1,2122,Angers,Vincent Manceau,FRA,DF,32,1989,28,25,2361,26.2,0,0,0,0,0,0,2,1,0.1,0.1,0.3,0.4,19,113,16,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
FRA-Ligue 1,2122,Angers,Waniss Taibi,FRA,"MF,FW",19,2002,7,1,132,1.5,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,1,5,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
FRA-Ligue 1,2122,Bordeaux,Abdel Jalil Medioub,ALG,DF,23,1997,10,6,622,6.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,12,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
FRA-Ligue 1,2122,Bordeaux,Alberth Elis,HON,"FW,MF",25,1996,20,16,1409,15.7,9,1,10,9,0,1,2,0,6.5,5.7,1.3,7.0,42,27,118,0.57,0.06,0.64,0.57,0.64,0.42,0.08,0.5,0.37,0.45
FRA-Ligue 1,2122,Bordeaux,Amadou Traore,FRA,FW,19,2002,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2122,Bordeaux,Anel Ahmedhodžić,BIH,DF,22,1999,15,15,1350,15.0,0,1,1,0,0,0,6,0,0.4,0.4,0.9,1.3,18,63,12,0.0,0.07,0.07,0.0,0.07,0.03,0.06,0.09,0.03,0.09
FRA-Ligue 1,2122,Bordeaux,Benoît Costil,FRA,GK,34,1987,25,25,2250,25.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2122,Bordeaux,Danylo Ihnatenko,UKR,MF,24,1997,11,7,692,7.7,0,3,3,0,0,0,3,1,0.3,0.3,1.2,1.6,16,48,10,0.0,0.39,0.39,0.0,0.39,0.05,0.16,0.21,0.05,0.21
FRA-Ligue 1,2122,Bordeaux,Dilane Bakwa,FRA,"FW,MF",18,2002,5,0,43,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19
FRA-Ligue 1,2122,Bordeaux,Enock Kwateng,FRA,DF,24,1997,29,22,2002,22.2,1,0,1,1,0,0,6,1,0.3,0.3,1.8,2.1,37,106,38,0.04,0.0,0.04,0.04,0.04,0.01,0.08,0.09,0.01,0.09
FRA-Ligue 1,2122,Bordeaux,Fransérgio,BRA,MF,30,1990,26,14,1258,14.0,0,1,1,0,0,0,7,0,1.3,1.3,0.4,1.7,10,46,23,0.0,0.07,0.07,0.0,0.07,0.09,0.03,0.12,0.09,0.12
FRA-Ligue 1,2122,Bordeaux,Gaëtan Poussin,FRA,GK,22,1999,13,13,1170,13.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2122,Bordeaux,Gideon Mensah,GHA,DF,23,1998,23,13,1208,13.4,0,2,2,0,0,0,1,1,0.1,0.1,1.8,2.0,40,62,79,0.0,0.15,0.15,0.0,0.15,0.01,0.14,0.15,0.01,0.15
FRA-Ligue 1,2122,Bordeaux,Hwang Ui-jo,KOR,FW,28,1992,32,29,2508,27.9,11,2,13,11,0,0,3,0,8.9,8.9,1.4,10.4,30,20,131,0.39,0.07,0.47,0.39,0.47,0.32,0.05,0.37,0.32,0.37
FRA-Ligue 1,2122,Bordeaux,Issouf Sissokho,MLI,MF,19,2002,7,6,436,4.8,0,0,0,0,0,0,3,1,0.2,0.2,0.3,0.5,3,15,21,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11
FRA-Ligue 1,2122,Bordeaux,Javairô Dilrosun,NED,"MF,FW",23,1998,32,19,1732,19.2,2,6,8,2,0,0,3,0,2.6,2.6,3.2,5.8,72,76,107,0.1,0.31,0.42,0.1,0.42,0.14,0.17,0.3,0.14,0.3
FRA-Ligue 1,2122,Bordeaux,Jean Onana,CMR,MF,21,2000,23,23,1832,20.4,3,2,5,3,0,0,3,1,1.4,1.4,1.6,3.0,18,90,46,0.15,0.1,0.25,0.15,0.25,0.07,0.08,0.15,0.07,0.15
FRA-Ligue 1,2122,Bordeaux,Jimmy Briand,FRA,"FW,MF",35,1985,17,1,226,2.5,2,1,3,1,1,2,1,0,2.2,0.7,1.0,1.6,2,7,23,0.8,0.4,1.19,0.4,0.8,0.89,0.38,1.27,0.26,0.64
FRA-Ligue 1,2122,Bordeaux,Johaneko Louisjean,FRA,DF,17,2004,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2122,Bordeaux,Josh Maja,NGA,FW,22,1998,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.13,1.13,0.0,1.13
FRA-Ligue 1,2122,Bordeaux,Josuha Guilavogui,FRA,"MF,DF",30,1990,15,15,1331,14.8,1,1,2,1,0,0,4,0,1.5,1.5,0.8,2.3,11,76,23,0.07,0.07,0.14,0.07,0.14,0.1,0.06,0.16,0.1,0.16
FRA-Ligue 1,2122,Bordeaux,Junior Mwanga,FRA,DF,18,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2122,Bordeaux,Laurent Koscielny,FRA,DF,35,1985,11,11,933,10.4,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,1,31,0,0.0,0.1,0.1,0.0,0.1,0.0,0.02,0.02,0.0,0.02
FRA-Ligue 1,2122,Bordeaux,Loris Benito,SUI,DF,29,1992,1,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2122,Bordeaux,M'Baye Niang,SEN,FW,26,1994,22,7,777,8.6,3,1,4,3,0,0,3,0,3.3,3.3,1.7,5.1,8,12,63,0.35,0.12,0.46,0.35,0.46,0.39,0.2,0.59,0.39,0.59
FRA-Ligue 1,2122,Bordeaux,Marcelo,BRA,DF,34,1987,11,11,898,10.0,0,0,0,0,0,0,4,0,0.2,0.2,0.2,0.3,4,28,1,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.03,0.02,0.03
FRA-Ligue 1,2122,Bordeaux,Mehdi Zerkane,ALG,"MF,DF",22,1999,6,0,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,4,4,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08
FRA-Ligue 1,2122,Bordeaux,Mexer,MOZ,DF,32,1988,16,14,1227,13.6,1,0,1,1,0,0,2,0,0.3,0.3,0.0,0.3,1,22,0,0.07,0.0,0.07,0.07,0.07,0.02,0.0,0.02,0.02,0.02
FRA-Ligue 1,2122,Bordeaux,Otávio,BRA,MF,27,1994,16,13,1147,12.7,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.5,4,49,5,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
FRA-Ligue 1,2122,Bordeaux,Paul Baysse,FRA,"MF,DF",33,1988,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2122,Bordeaux,Remi Oudin,FRA,"MF,FW",24,1996,33,20,1737,19.3,4,5,9,4,0,0,6,0,3.0,3.0,3.8,6.8,31,53,96,0.21,0.26,0.47,0.21,0.47,0.16,0.2,0.35,0.16,0.35
FRA-Ligue 1,2122,Bordeaux,Ricardo Mangas,POR,DF,23,1998,29,27,2353,26.1,3,1,4,3,0,0,2,0,1.7,1.7,0.6,2.4,55,89,110,0.11,0.04,0.15,0.11,0.15,0.07,0.02,0.09,0.07,0.09
FRA-Ligue 1,2122,Bordeaux,Rubén Pardo,ESP,MF,28,1992,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2122,Bordeaux,Samuel Kalu,NGA,"FW,MF",23,1997,11,3,328,3.6,1,1,2,1,0,0,1,0,1.2,1.2,0.2,1.4,16,10,47,0.27,0.27,0.55,0.27,0.55,0.34,0.05,0.39,0.34,0.39
FRA-Ligue 1,2122,Bordeaux,Sekou Mara,FRA,"FW,MF",19,2002,26,8,905,10.1,6,0,6,5,1,1,2,0,5.1,4.4,0.7,5.0,7,15,47,0.6,0.0,0.6,0.5,0.5,0.51,0.07,0.58,0.43,0.5
FRA-Ligue 1,2122,Bordeaux,Stian Rode Gregersen,NOR,DF,26,1995,24,22,1953,21.7,1,1,2,1,0,0,7,0,1.2,1.2,0.4,1.6,20,53,7,0.05,0.05,0.09,0.05,0.09,0.05,0.02,0.07,0.05,0.07
FRA-Ligue 1,2122,Bordeaux,Thibault Klidje,TOG,"MF,FW",20,2001,5,0,86,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.7,5,4,16,0.0,0.0,0.0,0.0,0.0,0.04,0.75,0.79,0.04,0.79
FRA-Ligue 1,2122,Bordeaux,Timothee Pembele,FRA,DF,18,2002,26,17,1414,15.7,1,1,2,1,0,0,3,0,0.9,0.9,3.1,4.0,71,40,97,0.06,0.06,0.13,0.06,0.13,0.06,0.2,0.26,0.06,0.26
FRA-Ligue 1,2122,Bordeaux,Tom Lacoux,FRA,"DF,MF",19,2002,13,11,907,10.1,0,0,0,0,0,0,5,0,0.0,0.0,0.3,0.4,8,27,14,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.04
FRA-Ligue 1,2122,Bordeaux,Toma Bašić,CRO,MF,24,1996,3,3,209,2.3,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,6,9,10,0.0,0.43,0.43,0.0,0.43,0.02,0.16,0.18,0.02,0.18
FRA-Ligue 1,2122,Bordeaux,Yacine Adli,FRA,"MF,FW",21,2000,36,25,2260,25.1,1,7,8,1,0,0,5,0,2.0,2.0,5.7,7.7,66,164,99,0.04,0.28,0.32,0.04,0.32,0.08,0.23,0.31,0.08,0.31
FRA-Ligue 1,2122,Brest,Brendan Chardonnet,FRA,DF,26,1994,32,31,2686,29.8,3,0,3,3,0,0,6,1,1.4,1.4,0.4,1.8,9,83,5,0.1,0.0,0.1,0.1,0.1,0.05,0.01,0.06,0.05,0.06
FRA-Ligue 1,2122,Brest,Christophe Hérelle,MTQ,DF,28,1992,23,23,1932,21.5,0,0,0,0,0,0,6,0,0.5,0.5,0.1,0.6,9,59,2,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
FRA-Ligue 1,2122,Brest,Dénys Bain,FRA,DF,28,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2122,Brest,Franck Honorat,FRA,"FW,MF",24,1996,34,34,2899,32.2,11,4,15,11,0,0,3,0,4.3,4.3,6.6,10.9,117,84,289,0.34,0.12,0.47,0.34,0.47,0.13,0.21,0.34,0.13,0.34
FRA-Ligue 1,2122,Brest,Haris Belkebla,ALG,MF,27,1994,31,26,2310,25.7,0,0,0,0,0,0,2,0,0.1,0.1,0.8,0.9,15,98,27,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.04
FRA-Ligue 1,2122,Brest,Hianga Mananga Mbock,FRA,MF,21,1999,14,9,799,8.9,0,0,0,0,0,0,3,0,0.4,0.4,0.0,0.5,10,35,14,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
FRA-Ligue 1,2122,Brest,Hugo Magnetti,FRA,MF,23,1998,28,16,1463,16.3,0,1,1,0,0,0,4,0,0.5,0.5,0.8,1.4,16,68,15,0.0,0.06,0.06,0.0,0.06,0.03,0.05,0.09,0.03,0.09
FRA-Ligue 1,2122,Brest,Irvin Cardona,MLT,"FW,MF",23,1997,32,13,1334,14.8,4,2,6,4,0,0,2,0,2.9,2.9,1.7,4.5,28,18,97,0.27,0.13,0.4,0.27,0.4,0.19,0.11,0.3,0.19,0.3
FRA-Ligue 1,2122,Brest,Jean-Kevin Duverne,HAI,DF,24,1997,37,33,3007,33.4,1,3,4,1,0,0,1,0,1.0,1.0,2.2,3.2,76,169,107,0.03,0.09,0.12,0.03,0.12,0.03,0.07,0.1,0.03,0.1
FRA-Ligue 1,2122,Brest,Jere Uronen,FIN,DF,27,1994,15,10,878,9.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,11,30,32,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
FRA-Ligue 1,2122,Brest,Julien Faussurier,FRA,"MF,DF",34,1987,16,4,489,5.4,0,1,1,0,0,0,1,0,0.4,0.4,0.8,1.2,18,22,60,0.0,0.18,0.18,0.0,0.18,0.07,0.15,0.22,0.07,0.22
FRA-Ligue 1,2122,Brest,Jérémy Le Douaron,FRA,"FW,MF",23,1998,32,16,1446,16.1,5,3,8,5,0,0,0,0,3.7,3.7,2.6,6.3,39,18,127,0.31,0.19,0.5,0.31,0.5,0.23,0.16,0.39,0.23,0.39
FRA-Ligue 1,2122,Brest,Lilian Brassier,FRA,DF,21,1999,31,23,2263,25.1,1,0,1,1,0,0,4,0,1.1,1.1,0.6,1.7,31,86,22,0.04,0.0,0.04,0.04,0.04,0.04,0.02,0.07,0.04,0.07
FRA-Ligue 1,2122,Brest,Lucien Agoume,FRA,MF,19,2002,27,21,1868,20.8,0,0,0,0,0,0,6,0,1.2,1.1,0.7,1.7,16,116,28,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.05,0.08
FRA-Ligue 1,2122,Brest,Marco Bizot,NED,GK,30,1991,38,38,3420,38.0,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2122,Brest,Martin Satriano,URU,FW,20,2001,15,11,932,10.4,4,0,4,4,0,0,5,0,3.4,3.4,0.1,3.5,6,7,52,0.39,0.0,0.39,0.39,0.39,0.33,0.01,0.34,0.33,0.34
FRA-Ligue 1,2122,Brest,Paul Lasne,FRA,MF,32,1989,15,9,847,9.4,0,1,1,0,0,0,1,0,0.4,0.4,1.1,1.5,8,34,11,0.0,0.11,0.11,0.0,0.11,0.04,0.12,0.16,0.04,0.16
FRA-Ligue 1,2122,Brest,Rafiki Said,COM,"MF,FW",21,2000,14,0,122,1.4,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,6,4,20,0.0,0.0,0.0,0.0,0.0,0.22,0.1,0.32,0.22,0.32
FRA-Ligue 1,2122,Brest,Romain Del Castillo,FRA,"MF,FW",25,1996,19,13,975,10.8,0,6,6,0,0,0,1,1,0.6,0.6,1.3,1.8,20,45,85,0.0,0.55,0.55,0.0,0.55,0.06,0.12,0.18,0.05,0.17
FRA-Ligue 1,2122,Brest,Romain Faivre,FRA,MF,23,1998,21,20,1795,19.9,7,5,12,2,5,5,1,0,6.5,2.5,2.8,5.3,100,118,98,0.35,0.25,0.6,0.1,0.35,0.32,0.14,0.47,0.13,0.27
FRA-Ligue 1,2122,Brest,Romain Philippoteaux,FRA,MF,33,1988,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2122,Brest,Ronaël Pierre-Gabriel,FRA,DF,23,1998,30,29,2548,28.3,0,1,1,0,0,0,6,0,0.6,0.6,1.7,2.2,65,138,71,0.0,0.04,0.04,0.0,0.04,0.02,0.06,0.08,0.02,0.08
FRA-Ligue 1,2122,Brest,Steve Mounié,BEN,FW,26,1994,35,25,2312,25.7,9,2,11,7,2,2,2,0,11.8,10.2,1.2,11.4,29,65,106,0.35,0.08,0.43,0.27,0.35,0.46,0.05,0.5,0.4,0.44
FRA-Ligue 1,2122,Brest,Youcef Belaïli,ALG,"MF,FW",29,1992,13,11,825,9.2,3,2,5,3,0,1,2,0,2.8,1.9,2.8,4.7,36,42,56,0.33,0.22,0.55,0.33,0.55,0.31,0.31,0.62,0.21,0.52
FRA-Ligue 1,2122,Brest,Youssouph Badji,SEN,"FW,MF",19,2001,9,1,135,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,0,11,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.12,0.08,0.12
FRA-Ligue 1,2122,Clermont Foot,Aboubakar Sidibé,FRA,DF,25,1996,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2122,Clermont Foot,Akim Zedadka,ALG,DF,26,1995,38,37,3337,37.1,0,3,3,0,0,0,5,0,1.6,1.6,3.6,5.2,114,142,184,0.0,0.08,0.08,0.0,0.08,0.04,0.1,0.14,0.04,0.14
FRA-Ligue 1,2122,Clermont Foot,Alidu Seidu,GHA,DF,21,2000,21,16,1410,15.7,0,0,0,0,0,0,7,2,0.5,0.5,0.2,0.7,10,30,12,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
FRA-Ligue 1,2122,Clermont Foot,Arial Mendy,SEN,"DF,FW",26,1994,18,9,792,8.8,0,0,0,0,0,0,1,0,0.5,0.5,1.7,2.2,30,26,54,0.0,0.0,0.0,0.0,0.0,0.05,0.19,0.25,0.05,0.25
FRA-Ligue 1,2122,Clermont Foot,Arthur Desmas,FRA,GK,27,1994,15,15,1304,14.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2122,Clermont Foot,Cédric Hountondji,BEN,DF,27,1994,23,23,2034,22.6,1,0,1,1,0,0,2,0,0.6,0.6,0.0,0.6,5,43,1,0.04,0.0,0.04,0.04,0.04,0.02,0.0,0.03,0.02,0.03
FRA-Ligue 1,2122,Clermont Foot,Elba Rashani,KVX,"FW,MF",28,1993,29,22,1759,19.5,8,3,11,8,0,0,3,0,5.2,5.2,2.2,7.4,43,46,110,0.41,0.15,0.56,0.41,0.56,0.26,0.11,0.38,0.26,0.38
FRA-Ligue 1,2122,Clermont Foot,Florent Ogier,FRA,DF,32,1989,30,29,2429,27.0,1,0,1,1,0,0,6,0,0.7,0.7,0.2,0.8,2,80,2,0.04,0.0,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03
