,,,,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP
FRA-Ligue 1,2324,Lille,Ivan Cavaleiro,POR,FW,29,1993,8.6,207,282,73.4,2965,777,131,154,85.1,57,80,71.3,11,26,42.3,1,1.2,1.7,-0.2,12,7,10,2,23
FRA-Ligue 1,2324,Lille,Jonathan David,CAN,FW,23,2000,29.2,537,655,82.0,7433,1592,306,359,85.2,186,219,84.9,12,15,80.0,4,3.3,2.3,0.7,32,53,26,1,79
FRA-Ligue 1,2324,Lille,Leny Yoro,FRA,DF,17,2005,29.7,1731,1880,92.1,31353,9753,628,657,95.6,936,979,95.6,124,193,64.2,0,0.1,0.3,-0.1,2,52,1,0,68
FRA-Ligue 1,2324,Lille,Lucas Chevalier,FRA,GK,21,2001,33.0,914,1186,77.1,21421,14432,260,262,99.2,431,434,99.3,215,478,45.0,0,0.1,0.1,-0.1,2,9,2,0,2
FRA-Ligue 1,2324,Lille,Nabil Bentaleb,ALG,MF,28,1994,21.9,1248,1454,85.8,22387,6885,519,584,88.9,545,606,89.9,144,199,72.4,3,0.9,0.8,2.1,14,147,9,0,136
FRA-Ligue 1,2324,Lille,Rémy Cabella,FRA,"FW,MF",33,1990,16.4,732,908,80.6,10534,3045,399,455,87.7,248,306,81.0,35,71,49.3,2,3.3,3.6,-1.3,32,67,24,0,106
FRA-Ligue 1,2324,Lille,Samuel Umtiti,FRA,DF,29,1993,2.1,156,165,94.5,2948,750,49,52,94.2,89,92,96.7,14,17,82.4,0,0.0,0.0,0.0,0,5,0,0,8
FRA-Ligue 1,2324,Lille,Tiago Fonseca Morais,POR,FW,19,2003,0.5,11,15,73.3,162,62,8,10,80.0,2,3,66.7,1,2,50.0,0,0.0,0.0,0.0,0,1,1,0,3
FRA-Ligue 1,2324,Lille,Tiago Santos,POR,DF,21,2002,26.3,1113,1396,79.7,18957,4850,509,582,87.5,483,582,83.0,94,178,52.8,2,2.3,2.6,-0.3,27,83,25,10,105
FRA-Ligue 1,2324,Lille,Trévis Dago,CIV,"FW,MF",18,2005,0.3,2,4,50.0,31,19,1,3,33.3,1,1,100.0,0,0,,1,0.4,0.0,0.6,1,0,1,1,0
FRA-Ligue 1,2324,Lille,Vito Mannone,ITA,GK,35,1988,1.0,27,38,71.1,772,553,5,5,100.0,13,13,100.0,9,20,45.0,0,0.0,0.0,0.0,0,2,0,0,0
FRA-Ligue 1,2324,Lille,Yusuf Yazıcı,TUR,"MF,FW",26,1997,14.6,377,489,77.1,5416,1323,215,261,82.4,110,140,78.6,23,37,62.2,2,1.9,3.1,0.1,18,37,11,1,48
FRA-Ligue 1,2324,Lorient,Adrian Grbić,AUT,FW,26,1996,0.3,7,13,53.8,85,6,6,8,75.0,1,2,50.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2324,Lorient,Aurélien Pelon,FRA,DF,19,2004,1.0,26,33,78.8,555,191,8,9,88.9,13,18,72.2,5,5,100.0,0,0.0,0.0,0.0,0,0,0,0,1
FRA-Ligue 1,2324,Lorient,Ayman Kari,FRA,MF,18,2004,9.9,338,386,87.6,4814,925,181,204,88.7,118,131,90.1,13,19,68.4,1,0.8,1.0,0.2,13,25,12,0,37
FRA-Ligue 1,2324,Lorient,Badredine Bouanani,ALG,MF,18,2004,4.9,146,180,81.1,2763,796,60,72,83.3,59,68,86.8,23,28,82.1,0,0.9,1.0,-0.9,9,13,13,2,32
FRA-Ligue 1,2324,Lorient,Bamba Dieng,SEN,FW,23,2000,6.1,90,117,76.9,1190,105,55,67,82.1,22,31,71.0,4,5,80.0,1,1.6,0.9,-0.6,8,3,2,0,4
FRA-Ligue 1,2324,Lorient,Bamo Meïté,CIV,DF,21,2001,1.6,48,56,85.7,761,413,23,25,92.0,22,22,100.0,2,7,28.6,0,0.0,0.0,0.0,0,2,1,0,1
FRA-Ligue 1,2324,Lorient,Bassirou Ndiaye,SEN,FW,21,2002,1.7,27,39,69.2,336,75,17,21,81.0,5,8,62.5,2,5,40.0,0,0.2,0.2,-0.2,2,2,0,0,1
FRA-Ligue 1,2324,Lorient,Benjamin Mendy,FRA,DF,29,1994,7.9,318,468,67.9,5341,2047,156,190,82.1,122,170,71.8,29,84,34.5,1,1.9,3.0,-0.9,16,26,18,13,34
FRA-Ligue 1,2324,Lorient,Bonke Innocent,NGA,MF,27,1996,2.3,91,96,94.8,1467,387,44,46,95.7,40,42,95.2,4,4,100.0,0,0.1,0.1,-0.1,2,12,0,0,13
FRA-Ligue 1,2324,Lorient,Darlin Yongwa,CMR,DF,22,2000,12.9,421,614,68.6,6547,2244,217,266,81.6,148,210,70.5,32,77,41.6,1,1.4,2.0,-0.4,11,32,19,13,43
FRA-Ligue 1,2324,Lorient,Dembo Sylla,GUI,DF,20,2002,0.5,19,22,86.4,378,24,9,9,100.0,7,8,87.5,3,4,75.0,0,0.0,0.0,0.0,0,0,1,0,1
FRA-Ligue 1,2324,Lorient,Eli Junior Kroupi,FRA,"FW,MF",17,2006,12.0,216,279,77.4,3455,537,108,132,81.8,76,95,80.0,18,26,69.2,3,1.8,1.1,1.2,11,10,7,2,12
FRA-Ligue 1,2324,Lorient,Formose Mendy,SEN,DF,22,2001,14.0,587,739,79.4,11323,4269,233,286,81.5,264,299,88.3,74,119,62.2,0,0.1,0.3,-0.1,2,56,4,1,61
FRA-Ligue 1,2324,Lorient,Gedeon Kalulu,COD,DF,25,1997,10.8,433,528,82.0,6775,2140,227,264,86.0,154,179,86.0,31,47,66.0,1,1.1,1.1,-0.1,8,29,11,6,35
FRA-Ligue 1,2324,Lorient,Gino Caoki,FRA,MF,19,2004,0.1,2,4,50.0,26,14,2,2,100.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2324,Lorient,Ibrahima Koné,MLI,FW,24,1999,0.4,2,3,66.7,16,7,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,1,0,0,0
FRA-Ligue 1,2324,Lorient,Igor Carioca,BRA,"DF,MF",26,1996,2.9,115,162,71.0,1807,594,63,77,81.8,38,52,73.1,10,18,55.6,0,0.3,0.5,-0.3,2,5,3,2,8
FRA-Ligue 1,2324,Lorient,Imran Louza,MAR,MF,24,1999,9.6,465,583,79.8,8875,3020,177,202,87.6,217,252,86.1,62,107,57.9,3,2.5,2.4,0.5,25,65,15,1,83
FRA-Ligue 1,2324,Lorient,Jean-Victor Makengo,FRA,"MF,FW",25,1998,5.3,244,277,88.1,3368,718,135,147,91.8,90,97,92.8,3,11,27.3,0,0.0,0.2,0.0,0,16,5,1,28
FRA-Ligue 1,2324,Lorient,Joel Mvuka,NOR,"DF,FW",20,2002,2.2,33,49,67.3,500,98,19,23,82.6,10,18,55.6,2,5,40.0,0,0.0,0.2,0.0,0,1,0,0,1
FRA-Ligue 1,2324,Lorient,Julien Laporte,FRA,DF,29,1993,20.2,883,1023,86.3,18687,7085,251,271,92.6,482,515,93.6,140,219,63.9,0,0.0,0.3,0.0,1,66,7,1,56
FRA-Ligue 1,2324,Lorient,Julien Ponceau,FRA,MF,22,2000,24.9,1014,1200,84.5,15686,3946,516,575,89.7,377,424,88.9,69,106,65.1,2,2.7,1.9,-0.7,35,84,30,3,154
FRA-Ligue 1,2324,Lorient,Laurent Abergel,FRA,MF,30,1993,31.8,1551,1836,84.5,27382,8613,629,707,89.0,711,802,88.7,150,233,64.4,1,2.1,1.9,-1.1,30,188,23,3,194
FRA-Ligue 1,2324,Lorient,Loris Mouyokolo,FRA,DF,22,2001,1.0,48,55,87.3,781,285,19,20,95.0,27,30,90.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2324,Lorient,Mohamed Bamba,CIV,FW,21,2001,12.6,185,256,72.3,2456,373,96,129,74.4,69,88,78.4,3,4,75.0,3,2.1,1.2,0.9,14,8,10,0,16
FRA-Ligue 1,2324,Lorient,Montassar Talbi,TUN,DF,25,1998,24.5,1008,1188,84.8,18865,7775,332,365,91.0,575,619,92.9,84,174,48.3,0,0.2,0.5,-0.2,7,77,7,0,88
FRA-Ligue 1,2324,Lorient,Nathaniel Adjei,GHA,DF,20,2002,13.8,578,669,86.4,10635,4097,216,246,87.8,294,323,91.0,52,73,71.2,0,0.1,0.5,-0.1,3,38,1,0,34
FRA-Ligue 1,2324,Lorient,Pablo Pagis,FRA,MF,20,2002,1.8,46,61,75.4,795,127,19,23,82.6,20,26,76.9,5,9,55.6,0,0.0,0.2,0.0,0,2,0,0,5
FRA-Ligue 1,2324,Lorient,Panos Katseris,GRE,DF,22,2001,11.6,275,393,70.0,4101,1231,153,195,78.5,99,137,72.3,14,31,45.2,1,0.8,0.5,0.2,9,13,4,2,21
FRA-Ligue 1,2324,Lorient,Romain Faivre,FRA,"MF,FW",25,1998,16.1,495,601,82.4,7200,2420,272,308,88.3,167,199,83.9,24,50,48.0,1,1.7,2.0,-0.7,16,53,25,2,102
FRA-Ligue 1,2324,Lorient,Royce Openda Owaga,GAB,FW,21,2002,0.2,2,3,66.7,27,15,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2324,Lorient,Siriné Doucouré,MLI,FW,21,2002,4.7,71,94,75.5,913,208,44,54,81.5,15,22,68.2,4,7,57.1,3,1.3,0.6,1.7,10,4,1,0,5
FRA-Ligue 1,2324,Lorient,Souleymane Touré,FRA,DF,20,2003,22.8,1144,1280,89.4,18783,6849,508,550,92.4,508,550,92.4,77,106,72.6,1,0.4,1.6,0.6,7,66,5,2,73
FRA-Ligue 1,2324,Lorient,Théo Le Bris,FRA,"DF,MF",20,2002,16.8,531,680,78.1,7815,2186,305,360,84.7,195,243,80.2,16,34,47.1,2,1.6,1.1,0.4,13,21,18,2,58
FRA-Ligue 1,2324,Lorient,Tiemoué Bakayoko,FRA,MF,28,1994,14.6,550,637,86.3,9243,2584,251,282,89.0,240,270,88.9,42,50,84.0,1,0.5,0.3,0.5,4,55,2,0,54
FRA-Ligue 1,2324,Lorient,Tosin Aiyegun,BEN,"MF,FW",25,1998,10.0,154,203,75.9,2377,486,73,98,74.5,58,70,82.9,10,15,66.7,0,0.3,0.3,-0.3,7,7,2,0,16
FRA-Ligue 1,2324,Lorient,Vincent Le Goff,FRA,"DF,MF",33,1989,6.0,252,322,78.3,3932,1509,135,152,88.8,92,118,78.0,18,37,48.6,1,0.9,0.9,0.1,9,17,4,0,22
FRA-Ligue 1,2324,Lorient,Yvon Mvogo,SUI,GK,29,1994,34.0,869,1149,75.6,23077,16312,155,156,99.4,450,460,97.8,259,527,49.1,0,0.0,0.0,0.0,0,7,1,0,0
FRA-Ligue 1,2324,Lyon,Adryelson,BRA,"DF,FW",25,1998,0.1,5,5,100.0,75,28,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2324,Lyon,Ainsley Maitland-Niles,ENG,"DF,MF",25,1997,15.9,663,796,83.3,10343,3289,350,387,90.4,241,285,84.6,44,71,62.0,4,2.1,1.5,1.9,18,45,17,3,76
FRA-Ligue 1,2324,Lyon,Alexandre Lacazette,FRA,FW,32,1991,25.5,397,561,70.8,5653,1574,211,283,74.6,113,156,72.4,29,46,63.0,2,1.9,2.1,0.1,21,38,17,2,61
FRA-Ligue 1,2324,Lyon,Amin Sarr,SWE,"FW,MF",22,2001,1.1,13,20,65.0,147,11,6,10,60.0,4,4,100.0,0,1,0.0,0,0.2,0.1,-0.2,1,1,1,0,1
FRA-Ligue 1,2324,Lyon,Anthony Lopes,POR,GK,32,1990,31.0,773,1035,74.7,20175,14006,146,146,100.0,392,398,98.5,231,487,47.4,0,0.3,0.2,-0.3,1,9,1,0,1
FRA-Ligue 1,2324,Lyon,Bradley Barcola,FRA,FW,20,2002,3.0,70,90,77.8,946,275,50,60,83.3,18,21,85.7,2,4,50.0,0,0.3,0.4,-0.3,4,5,3,0,9
FRA-Ligue 1,2324,Lyon,Chaim El Djebali,TUN,MF,19,2004,0.1,7,9,77.8,120,23,3,3,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,2
FRA-Ligue 1,2324,Lyon,Clinton Mata,ANG,DF,30,1992,24.7,1286,1514,84.9,20444,7341,635,699,90.8,526,574,91.6,76,164,46.3,3,2.2,2.7,0.8,14,80,18,12,97
FRA-Ligue 1,2324,Lyon,Corentin Tolisso,FRA,MF,28,1994,19.3,1059,1257,84.2,19107,5916,452,513,88.1,447,510,87.6,124,168,73.8,1,1.8,3.6,-0.8,26,126,30,11,153
FRA-Ligue 1,2324,Lyon,Dejan Lovren,CRO,DF,34,1989,8.0,371,440,84.3,7463,2174,104,127,81.9,215,232,92.7,42,66,63.6,0,0.0,0.1,0.0,1,24,0,0,20
FRA-Ligue 1,2324,Lyon,Diego Moreira,BEL,"FW,MF",18,2004,3.0,74,108,68.5,1070,252,46,60,76.7,24,34,70.6,2,8,25.0,0,0.3,0.2,-0.3,3,4,3,0,12
FRA-Ligue 1,2324,Lyon,Duje Ćaleta-Car,CRO,DF,26,1996,22.1,1051,1204,87.3,20032,7213,370,396,93.4,571,622,91.8,86,149,57.7,0,1.0,1.1,-1.0,7,45,2,0,61
FRA-Ligue 1,2324,Lyon,Ernest Nuamah,GHA,"FW,MF",19,2003,20.4,535,692,77.3,8568,1884,273,319,85.6,193,246,78.5,44,75,58.7,2,3.8,5.2,-1.8,29,30,31,5,74
FRA-Ligue 1,2324,Lyon,Gift Orban,NGA,FW,21,2002,5.3,73,103,70.9,1022,169,40,52,76.9,19,26,73.1,5,11,45.5,0,0.0,0.2,0.0,0,3,2,0,6
FRA-Ligue 1,2324,Lyon,Henrique,BRA,DF,29,1994,6.7,351,400,87.8,4829,1386,209,221,94.6,113,129,87.6,13,25,52.0,0,0.4,0.6,-0.4,5,28,5,4,36
FRA-Ligue 1,2324,Lyon,Jake O'Brien,IRL,DF,22,2001,26.3,1270,1440,88.2,24904,8108,413,453,91.2,662,722,91.7,167,221,75.6,2,1.1,0.2,0.9,5,68,3,0,68
FRA-Ligue 1,2324,Lyon,Jeffinho,BRA,"FW,MF",23,1999,3.4,95,129,73.6,1363,273,63,79,79.7,22,31,71.0,7,8,87.5,1,0.6,0.4,0.4,6,9,6,0,14
FRA-Ligue 1,2324,Lyon,Johann Lepenant,FRA,MF,20,2002,2.8,165,186,88.7,2972,734,69,75,92.0,75,84,89.3,15,18,83.3,0,0.1,0.1,-0.1,3,22,0,0,24
FRA-Ligue 1,2324,Lyon,Mahamadou Diawara,FRA,MF,18,2005,4.0,125,147,85.0,1886,329,62,69,89.9,46,49,93.9,10,16,62.5,0,0.1,0.2,-0.1,3,8,2,0,20
FRA-Ligue 1,2324,Lyon,Malick Fofana,BEL,FW,18,2005,6.2,143,180,79.4,2092,314,75,87,86.2,54,66,81.8,6,13,46.2,0,0.5,0.5,-0.5,6,4,6,1,10
FRA-Ligue 1,2324,Lyon,Mama Samba Baldé,GNB,"FW,MF",27,1995,6.1,88,135,65.2,1223,294,51,66,77.3,26,43,60.5,4,7,57.1,3,2.3,1.2,0.7,13,4,4,0,11
FRA-Ligue 1,2324,Lyon,Mamadou Sarr,FRA,DF,17,2005,0.1,4,4,100.0,57,7,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2324,Lyon,Maxence Caqueret,FRA,MF,23,2000,33.6,1661,2009,82.7,27376,10233,790,894,88.4,670,774,86.6,134,211,63.5,3,6.0,7.2,-3.0,57,205,62,7,286
FRA-Ligue 1,2324,Lyon,Mohamed El Arouch,FRA,FW,19,2004,0.0,1,1,100.0,22,22,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2324,Lyon,Nemanja Matić,SRB,MF,34,1988,13.9,845,989,85.4,14848,4926,365,404,90.3,364,398,91.5,86,128,67.2,0,0.6,1.3,-0.6,7,103,12,0,118
FRA-Ligue 1,2324,Lyon,Nicolás Tagliafico,ARG,DF,30,1992,23.6,999,1175,85.0,15340,5299,513,565,90.8,398,455,87.5,52,87,59.8,1,1.0,1.7,0.0,18,82,20,5,105
FRA-Ligue 1,2324,Lyon,Orel Mangala,BEL,MF,25,1998,4.4,154,182,84.6,2433,634,66,77,85.7,66,72,91.7,11,17,64.7,0,0.7,0.6,-0.7,7,17,2,0,26
FRA-Ligue 1,2324,Lyon,Paul Akouokou,CIV,MF,25,1997,3.4,158,185,85.4,2723,717,61,73,83.6,76,81,93.8,14,19,73.7,0,0.0,0.1,0.0,0,16,0,0,13
FRA-Ligue 1,2324,Lyon,Rayan Cherki,FRA,"MF,FW",19,2003,19.1,830,1069,77.6,14766,4022,364,451,80.7,336,400,84.0,98,152,64.5,6,4.2,5.5,1.8,42,85,43,6,138
FRA-Ligue 1,2324,Lyon,Rémy Riou,FRA,GK,35,1987,3.0,80,104,76.9,1770,1171,24,25,96.0,44,45,97.8,12,34,35.3,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2324,Lyon,Sael Kumbedi,FRA,DF,18,2005,10.3,470,592,79.4,7036,1816,266,306,86.9,180,224,80.4,14,40,35.0,1,0.7,0.6,0.3,5,30,11,4,42
FRA-Ligue 1,2324,Lyon,Saïd Benrahma,ALG,"FW,MF",27,1995,8.6,238,349,68.2,3752,1205,120,145,82.8,82,124,66.1,20,44,45.5,3,3.6,3.7,-0.6,23,16,21,11,34
FRA-Ligue 1,2324,Lyon,Sinaly Diomande,CIV,DF,22,2001,9.9,521,570,91.4,9695,3841,175,184,95.1,288,302,95.4,46,64,71.9,0,0.7,0.4,-0.7,3,34,2,1,43
FRA-Ligue 1,2324,Lyon,Skelly Alvero,FRA,MF,21,2002,4.7,159,193,82.4,2519,738,83,95,87.4,60,75,80.0,12,16,75.0,0,0.0,0.2,0.0,1,17,3,1,27
FRA-Ligue 1,2324,Lyon,Tino Kadewere,ZIM,"FW,MF",27,1996,3.3,89,111,80.2,1209,352,53,66,80.3,28,32,87.5,3,5,60.0,0,0.3,0.2,-0.3,6,5,3,1,12
FRA-Ligue 1,2324,Marseille,Amine Harit,MAR,"MF,FW",26,1997,20.2,815,966,84.4,12457,3325,404,449,90.0,311,351,88.6,49,88,55.7,2,3.7,3.6,-1.7,39,86,33,5,127
FRA-Ligue 1,2324,Marseille,Azzedine Ounahi,MAR,MF,23,2000,13.4,722,817,88.4,11181,3153,367,407,90.2,281,300,93.7,35,50,70.0,0,1.4,1.7,-1.4,15,81,17,3,98
FRA-Ligue 1,2324,Marseille,Bamo Meïté,CIV,DF,21,2001,7.1,462,507,91.1,7455,2273,216,229,94.3,206,221,93.2,25,36,69.4,0,0.0,0.1,0.0,1,26,1,0,29
FRA-Ligue 1,2324,Marseille,Bilal Nadir,MAR,"MF,FW",19,2003,1.3,41,47,87.2,570,100,26,26,100.0,12,15,80.0,2,2,100.0,0,0.1,0.1,-0.1,2,3,2,0,4
FRA-Ligue 1,2324,Marseille,Chancel Mbemba,COD,DF,28,1994,24.5,1222,1398,87.4,24175,8626,372,410,90.7,701,770,91.0,130,188,69.1,2,1.0,1.5,1.0,7,124,11,3,131
FRA-Ligue 1,2324,Marseille,Emran Soglo,FRA,"MF,DF",18,2005,1.2,31,39,79.5,442,90,21,24,87.5,9,11,81.8,1,2,50.0,1,0.2,0.0,0.8,2,2,1,1,3
FRA-Ligue 1,2324,Marseille,Faris Pemi Moumbagna,CMR,FW,23,2000,6.1,74,107,69.2,1071,269,45,62,72.6,26,35,74.3,1,3,33.3,1,1.1,0.3,-0.1,4,3,4,1,16
FRA-Ligue 1,2324,Marseille,François Mughe,CMR,"MF,DF",19,2004,2.0,29,45,64.4,492,219,12,18,66.7,12,17,70.6,3,4,75.0,0,0.1,0.2,-0.1,2,1,5,3,7
FRA-Ligue 1,2324,Marseille,Geoffrey Kondogbia,CTA,MF,30,1993,16.3,832,952,87.4,14691,4488,359,389,92.3,379,413,91.8,72,108,66.7,0,0.5,1.0,-0.5,11,105,11,1,93
FRA-Ligue 1,2324,Marseille,Iliman Ndiaye,SEN,"FW,MF",23,2000,18.0,465,562,82.7,6725,1493,241,279,86.4,188,219,85.8,13,20,65.0,3,2.6,2.9,0.4,22,37,15,3,62
FRA-Ligue 1,2324,Marseille,Ismaila Sarr,SEN,"FW,MF",25,1998,16.1,366,483,75.8,4949,1093,229,269,85.1,107,152,70.4,10,21,47.6,4,2.5,2.3,1.5,20,10,15,5,36
FRA-Ligue 1,2324,Marseille,Jean Onana,CMR,MF,23,2000,6.3,398,458,86.9,6747,1578,166,178,93.3,199,217,91.7,20,39,51.3,0,0.1,0.2,-0.1,2,38,4,0,32
FRA-Ligue 1,2324,Marseille,Joaquín Correa,ARG,"FW,MF",28,1994,4.8,131,167,78.4,2086,576,61,80,76.3,60,62,96.8,7,9,77.8,0,0.7,0.6,-0.7,5,10,11,0,25
FRA-Ligue 1,2324,Marseille,Jonathan Clauss,FRA,DF,30,1992,23.0,1153,1526,75.6,19885,6946,545,642,84.9,480,598,80.3,103,214,48.1,4,4.6,5.3,-0.6,46,99,50,18,137
FRA-Ligue 1,2324,Marseille,Jordan Veretout,FRA,MF,30,1993,24.3,1049,1341,78.2,19875,6368,374,428,87.4,522,623,83.8,120,226,53.1,2,5.0,4.6,-3.0,48,144,34,9,194
FRA-Ligue 1,2324,Marseille,Keyliane Abdallah,FRA,FW,17,2006,0.0,1,1,100.0,8,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2324,Marseille,Leonardo Balerdi,ARG,DF,24,1999,25.2,1402,1628,86.1,26569,9543,520,562,92.5,678,753,90.0,169,260,65.0,0,0.2,0.5,-0.2,5,115,3,0,122
FRA-Ligue 1,2324,Marseille,Luis Henrique,BRA,"FW,DF",21,2001,8.7,300,387,77.5,5161,1430,145,172,84.3,121,152,79.6,27,45,60.0,0,0.7,0.9,-0.7,10,25,14,5,40
FRA-Ligue 1,2324,Marseille,Mattéo Guendouzi,FRA,MF,24,1999,0.2,9,12,75.0,127,53,5,5,100.0,4,4,100.0,0,2,0.0,0,0.0,0.0,0.0,0,2,0,0,1
FRA-Ligue 1,2324,Marseille,Michael Amir Murillo,PAN,DF,27,1996,11.1,492,602,81.7,8248,2497,220,257,85.6,222,268,82.8,35,54,64.8,2,1.2,1.2,0.8,7,26,8,2,35
FRA-Ligue 1,2324,Marseille,Noam Mayoka-Tika,BEL,MF,19,2003,0.0,1,1,100.0,22,8,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0
FRA-Ligue 1,2324,Marseille,Pape Gueye,SEN,"MF,DF",24,1999,8.5,396,487,81.3,7394,2225,140,163,85.9,200,222,90.1,44,77,57.1,0,0.8,0.5,-0.8,4,52,6,0,61
FRA-Ligue 1,2324,Marseille,Pau López,ESP,GK,28,1994,32.7,924,1195,77.3,21981,14438,212,213,99.5,499,506,98.6,202,462,43.7,0,0.5,0.1,-0.5,2,19,2,0,0
FRA-Ligue 1,2324,Marseille,Pierre-Emerick Aubameyang,GAB,FW,34,1989,29.1,444,660,67.3,6310,1446,261,357,73.1,141,204,69.1,16,39,41.0,8,5.6,4.4,2.4,27,29,27,5,58
FRA-Ligue 1,2324,Marseille,Quentin Merlin,FRA,DF,21,2002,7.8,360,465,77.4,6916,2515,130,155,83.9,170,207,82.1,52,85,61.2,1,1.1,1.2,-0.1,12,48,9,6,46
FRA-Ligue 1,2324,Marseille,Raimane Daou,COM,"DF,MF",18,2004,0.3,11,13,84.6,120,30,11,11,100.0,0,2,0.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0
FRA-Ligue 1,2324,Marseille,Renan Lodi,BRA,DF,25,1998,13.7,579,748,77.4,9900,2568,252,283,89.0,264,325,81.2,47,95,49.5,0,1.3,1.3,-1.3,14,37,11,7,51
FRA-Ligue 1,2324,Marseille,Rubén Blanco,ESP,GK,28,1995,1.3,43,51,84.3,1046,765,15,15,100.0,17,17,100.0,11,19,57.9,0,0.0,0.0,0.0,0,2,0,0,2
FRA-Ligue 1,2324,Marseille,Samuel Gigot,FRA,DF,29,1993,19.2,846,964,87.8,14333,4728,349,383,91.1,436,480,90.8,36,64,56.3,0,0.9,0.5,-0.9,7,31,3,2,54
FRA-Ligue 1,2324,Marseille,Sofiane Sidi Ali,FRA,MF,28,1995,0.2,6,7,85.7,121,38,2,2,100.0,2,3,66.7,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,1
FRA-Ligue 1,2324,Marseille,Ulisses Garcia,SUI,DF,27,1996,10.1,449,570,78.8,7183,1975,224,249,90.0,186,233,79.8,27,54,50.0,0,0.9,1.1,-0.9,8,30,7,5,52
FRA-Ligue 1,2324,Marseille,Valentin Rongier,FRA,MF,28,1994,9.5,504,577,87.3,9308,2852,178,209,85.2,267,285,93.7,43,62,69.4,0,0.8,1.2,-0.8,9,72,10,1,73
FRA-Ligue 1,2324,Marseille,Vitinha,POR,FW,23,2000,10.3,159,217,73.3,2217,594,87,103,84.5,51,66,77.3,8,14,57.1,2,2.9,2.4,-0.9,18,13,10,3,23
FRA-Ligue 1,2324,Metz,Ablie Jallow,GAM,"MF,FW",24,1998,10.2,248,318,78.0,4487,1116,112,138,81.2,97,120,80.8,30,46,65.2,2,1.0,0.7,1.0,12,22,10,0,42
FRA-Ligue 1,2324,Metz,Abou Lô,SEN,"MF,DF",23,2000,2.2,65,74,87.8,1319,446,20,21,95.2,39,42,92.9,6,9,66.7,0,0.3,0.0,-0.3,2,6,1,0,4
FRA-Ligue 1,2324,Metz,Alexandre Oukidja,ALG,GK,35,1988,33.2,513,1002,51.2,18669,15112,49,50,98.0,199,206,96.6,264,741,35.6,0,0.0,0.1,0.0,0,24,0,0,3
FRA-Ligue 1,2324,Metz,Arthur Atta,FRA,"MF,FW",20,2003,10.3,301,401,75.1,5603,1409,121,154,78.6,131,157,83.4,39,65,60.0,2,1.3,0.5,0.7,12,37,12,4,48
FRA-Ligue 1,2324,Metz,Benjamin Tetteh,GHA,"FW,MF",26,1997,3.1,49,77,63.6,633,148,24,37,64.9,19,29,65.5,0,1,0.0,0,0.1,0.2,-0.1,2,7,0,0,6
FRA-Ligue 1,2324,Metz,Cheikh Tidiane Sabaly,SEN,"FW,MF",24,1999,15.3,290,370,78.4,4575,1070,139,175,79.4,123,150,82.0,17,21,81.0,1,1.2,0.7,-0.2,9,23,4,0,36
FRA-Ligue 1,2324,Metz,Christophe Hérelle,MTQ,DF,30,1992,18.0,543,609,89.2,12018,3571,110,120,91.7,326,341,95.6,101,137,73.7,0,0.0,0.1,0.0,1,29,5,1,41
FRA-Ligue 1,2324,Metz,Danley Jean-Jacques,HAI,MF,23,2000,29.8,572,743,77.0,10280,2937,250,307,81.4,235,277,84.8,71,120,59.2,0,0.6,0.6,-0.6,10,62,6,1,84
FRA-Ligue 1,2324,Metz,Didier Lamkel Zé,CMR,"FW,MF",26,1996,6.1,137,190,72.1,2652,608,54,67,80.6,61,81,75.3,17,28,60.7,0,0.9,0.2,-0.9,6,14,3,0,19
FRA-Ligue 1,2324,Metz,Fali Candé,GNB,DF,25,1998,20.5,628,799,78.6,14351,5183,141,170,82.9,373,422,88.4,113,192,58.9,1,0.5,0.2,0.5,6,38,2,0,38
FRA-Ligue 1,2324,Metz,Georges Mikautadze,GEO,FW,22,2000,19.4,299,430,69.5,4511,1182,141,187,75.4,116,157,73.9,19,37,51.4,4,2.4,1.0,1.6,21,30,13,1,51
