,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Hellas Verona,Adrien Tameze,CMR,MF,28,1994,37,35,3031,33.7,0,0,0,0,0,0,3,0,0.9,0.9,0.9,1.8,32,103,58,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05
ITA-Serie A,2223,Hellas Verona,Ajdin Hrustic,AUS,MF,26,1996,6,3,226,2.5,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.9,7,8,12,0.0,0.0,0.0,0.0,0.0,0.13,0.24,0.37,0.13,0.37
ITA-Serie A,2223,Hellas Verona,Alessandro Cortinovis,ITA,MF,21,2001,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Hellas Verona,Antonín Barák,CZE,MF,27,1994,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Hellas Verona,Bruno Amione,ARG,DF,20,2002,1,1,58,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Hellas Verona,Cyril Ngonge,BEL,"MF,FW",22,2000,14,9,745,8.3,3,1,4,3,0,0,2,0,2.0,2.0,0.6,2.5,18,13,40,0.36,0.12,0.48,0.36,0.48,0.24,0.07,0.31,0.24,0.31
ITA-Serie A,2223,Hellas Verona,Darko Lazović,SRB,"MF,DF",31,1990,30,27,2242,24.9,4,5,9,4,0,0,0,0,3.6,3.6,6.4,10.0,72,81,167,0.16,0.2,0.36,0.16,0.36,0.14,0.26,0.4,0.14,0.4
ITA-Serie A,2223,Hellas Verona,Davide Faraoni,ITA,DF,30,1991,23,19,1485,16.5,2,3,5,2,0,0,7,0,2.7,2.7,1.0,3.7,11,54,33,0.12,0.18,0.3,0.12,0.3,0.17,0.06,0.23,0.17,0.23
ITA-Serie A,2223,Hellas Verona,Deyovaisio Zeefuik,NED,DF,24,1998,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Hellas Verona,Diego Coppola,ITA,DF,18,2003,19,11,1177,13.1,0,0,0,0,0,0,5,0,0.3,0.3,0.0,0.3,9,42,8,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
ITA-Serie A,2223,Hellas Verona,Fabio Depaoli,ITA,DF,25,1997,31,24,2173,24.1,2,2,4,2,0,0,7,0,1.7,1.7,1.2,2.9,28,66,76,0.08,0.08,0.17,0.08,0.17,0.07,0.05,0.12,0.07,0.12
ITA-Serie A,2223,Hellas Verona,Federico Ceccherini,ITA,DF,30,1992,22,18,1417,15.7,2,0,2,2,0,0,9,1,0.8,0.8,0.2,1.0,25,53,20,0.13,0.0,0.13,0.13,0.13,0.05,0.01,0.06,0.05,0.06
ITA-Serie A,2223,Hellas Verona,Filippo Terracciano,ITA,"DF,MF",19,2003,20,7,821,9.1,0,1,1,0,0,0,2,0,0.2,0.2,1.2,1.4,16,37,24,0.0,0.11,0.11,0.0,0.11,0.02,0.14,0.16,0.02,0.16
ITA-Serie A,2223,Hellas Verona,Giangiacomo Magnani,ITA,DF,26,1995,24,19,1532,17.0,0,1,1,0,0,0,7,1,0.5,0.5,0.2,0.7,5,32,5,0.0,0.06,0.06,0.0,0.06,0.03,0.01,0.04,0.03,0.04
ITA-Serie A,2223,Hellas Verona,Ibrahim Sulemana,GHA,MF,19,2003,16,6,651,7.2,0,0,0,0,0,0,4,0,0.3,0.3,0.2,0.6,4,18,5,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08
ITA-Serie A,2223,Hellas Verona,Isak Hien,SWE,DF,23,1999,32,28,2607,29.0,0,0,0,0,0,0,9,0,0.3,0.3,0.1,0.4,17,54,2,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
ITA-Serie A,2223,Hellas Verona,Ivan Ilić,SRB,MF,21,2001,11,10,851,9.5,0,1,1,0,0,0,1,0,0.4,0.4,1.0,1.4,18,39,20,0.0,0.11,0.11,0.0,0.11,0.04,0.1,0.14,0.04,0.14
ITA-Serie A,2223,Hellas Verona,Jayden Braaf,NED,"MF,FW",19,2002,6,2,288,3.2,0,0,0,0,0,0,1,0,0.8,0.8,0.1,0.9,10,5,29,0.0,0.0,0.0,0.0,0.0,0.24,0.05,0.28,0.24,0.28
ITA-Serie A,2223,Hellas Verona,Josh Doig,SCO,DF,20,2002,22,15,1354,15.0,2,3,5,2,0,0,1,0,1.8,1.8,1.2,3.0,41,27,61,0.13,0.2,0.33,0.13,0.33,0.12,0.08,0.2,0.12,0.2
ITA-Serie A,2223,Hellas Verona,Juan David Cabal,COL,DF,21,2001,11,3,444,4.9,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,4,17,8,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
ITA-Serie A,2223,Hellas Verona,Kevin Lasagna,ITA,"FW,MF",29,1992,26,17,1572,17.5,1,2,3,1,0,0,2,0,6.0,6.0,1.7,7.7,36,19,105,0.06,0.11,0.17,0.06,0.17,0.35,0.09,0.44,0.35,0.44
ITA-Serie A,2223,Hellas Verona,Koray Günter,GER,DF,27,1994,13,11,1003,11.1,1,0,1,1,0,0,3,0,0.9,0.9,0.9,1.9,7,36,3,0.09,0.0,0.09,0.09,0.09,0.08,0.08,0.17,0.08,0.17
ITA-Serie A,2223,Hellas Verona,Lorenzo Montipò,ITA,GK,26,1996,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Hellas Verona,Martin Hongla,CMR,MF,24,1998,9,6,523,5.8,0,0,0,0,0,0,4,0,0.2,0.2,0.3,0.5,6,24,10,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08
ITA-Serie A,2223,Hellas Verona,Miguel Veloso,POR,MF,36,1986,22,14,1163,12.9,0,0,0,0,0,0,6,0,0.5,0.5,2.1,2.6,17,84,22,0.0,0.0,0.0,0.0,0.0,0.04,0.16,0.2,0.04,0.2
ITA-Serie A,2223,Hellas Verona,Milan Đurić,BIH,FW,32,1990,28,14,1366,15.2,1,1,2,1,0,0,3,0,1.4,1.4,1.3,2.7,2,29,72,0.07,0.07,0.13,0.07,0.13,0.09,0.08,0.18,0.09,0.18
ITA-Serie A,2223,Hellas Verona,Oliver Abildgaard,DEN,MF,26,1996,13,6,592,6.6,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.6,2,15,8,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09
ITA-Serie A,2223,Hellas Verona,Ondrej Duda,SVK,MF,27,1994,15,11,1061,11.8,0,0,0,0,0,0,4,0,0.8,0.8,0.3,1.1,15,44,22,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1
ITA-Serie A,2223,Hellas Verona,Panagiotis Retsos,GRE,DF,23,1998,2,1,122,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.06,0.05,0.06
ITA-Serie A,2223,Hellas Verona,Paweł Dawidowicz,POL,DF,27,1995,23,20,1632,18.1,1,1,2,1,0,0,6,1,1.1,1.1,0.8,1.9,20,60,17,0.06,0.06,0.11,0.06,0.11,0.06,0.04,0.11,0.06,0.11
ITA-Serie A,2223,Hellas Verona,Roberto Piccoli,ITA,FW,21,2001,7,2,192,2.1,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,2,0,8,0.0,0.0,0.0,0.0,0.0,0.19,0.08,0.27,0.19,0.27
ITA-Serie A,2223,Hellas Verona,Simone Perilli,ITA,GK,27,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Hellas Verona,Simone Verdi,ITA,"MF,FW",30,1992,24,12,1096,12.2,5,0,5,4,1,1,3,0,2.6,1.8,2.1,3.9,34,46,57,0.41,0.0,0.41,0.33,0.33,0.21,0.18,0.39,0.15,0.32
ITA-Serie A,2223,Hellas Verona,Thomas Henry,FRA,FW,27,1994,16,13,1030,11.4,2,0,2,2,0,0,4,0,1.7,1.7,1.1,2.8,3,18,58,0.17,0.0,0.17,0.17,0.17,0.15,0.09,0.24,0.15,0.24
ITA-Serie A,2223,Hellas Verona,Yayah Kallon,SLE,"MF,FW",21,2001,22,8,860,9.6,1,1,2,1,0,0,1,0,1.7,1.7,1.5,3.2,33,22,64,0.1,0.1,0.21,0.1,0.21,0.17,0.16,0.33,0.17,0.33
ITA-Serie A,2223,Inter,Alessandro Bastoni,ITA,DF,23,1999,29,26,2157,24.0,0,2,2,0,0,0,3,0,1.0,1.0,2.7,3.7,47,141,44,0.0,0.08,0.08,0.0,0.08,0.04,0.11,0.15,0.04,0.15
ITA-Serie A,2223,Inter,Alex Cordaz,ITA,GK,39,1983,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Inter,André Onana,CMR,GK,26,1996,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Inter,Danilo D'Ambrosio,ITA,DF,33,1988,15,8,733,8.1,0,2,2,0,0,0,3,1,0.3,0.3,0.7,0.9,8,34,17,0.0,0.25,0.25,0.0,0.25,0.03,0.08,0.11,0.03,0.11
ITA-Serie A,2223,Inter,Denzel Dumfries,NED,DF,26,1996,34,25,2218,24.6,1,4,5,1,0,0,4,0,3.6,3.6,4.9,8.5,62,59,172,0.04,0.16,0.2,0.04,0.2,0.15,0.2,0.35,0.15,0.35
ITA-Serie A,2223,Inter,Edin Džeko,BIH,FW,36,1986,33,18,1732,19.2,9,3,12,9,0,0,3,0,9.7,9.7,3.2,13.0,32,67,150,0.47,0.16,0.62,0.47,0.62,0.5,0.17,0.67,0.5,0.67
ITA-Serie A,2223,Inter,Federico Dimarco,ITA,DF,24,1997,33,26,2069,23.0,4,3,7,4,0,0,0,0,3.1,3.1,6.9,9.9,45,88,189,0.17,0.13,0.3,0.17,0.3,0.13,0.3,0.43,0.13,0.43
ITA-Serie A,2223,Inter,Francesco Acerbi,ITA,DF,34,1988,31,25,2425,26.9,0,2,2,0,0,0,4,0,1.0,1.0,1.1,2.1,39,100,32,0.0,0.07,0.07,0.0,0.07,0.04,0.04,0.08,0.04,0.08
ITA-Serie A,2223,Inter,Hakan Çalhanoğlu,TUR,MF,28,1994,33,28,2363,26.3,3,6,9,2,1,1,3,0,3.1,2.3,5.0,7.3,46,172,68,0.11,0.23,0.34,0.08,0.3,0.12,0.19,0.31,0.09,0.28
ITA-Serie A,2223,Inter,Henrikh Mkhitaryan,ARM,MF,33,1989,31,24,1986,22.1,3,2,5,3,0,0,4,0,2.8,2.8,2.1,4.9,48,133,74,0.14,0.09,0.23,0.14,0.23,0.13,0.1,0.22,0.13,0.22
ITA-Serie A,2223,Inter,Joaquín Correa,ARG,FW,27,1994,26,12,950,10.6,3,1,4,3,0,0,1,0,3.4,3.4,1.3,4.7,19,29,61,0.28,0.09,0.38,0.28,0.38,0.33,0.12,0.45,0.33,0.45
ITA-Serie A,2223,Inter,Kristjan Asllani,ALB,MF,20,2002,20,5,592,6.6,0,0,0,0,0,0,2,0,0.5,0.5,0.9,1.5,6,29,6,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.22,0.08,0.22
ITA-Serie A,2223,Inter,Lautaro Martínez,ARG,FW,24,1997,38,27,2576,28.6,21,6,27,20,1,2,3,0,18.1,16.5,5.4,21.9,49,83,172,0.73,0.21,0.94,0.7,0.91,0.63,0.19,0.82,0.58,0.76
ITA-Serie A,2223,Inter,Marcelo Brozović,CRO,MF,29,1992,28,19,1770,19.7,3,5,8,3,0,0,8,0,2.5,2.5,2.8,5.3,29,114,35,0.15,0.25,0.41,0.15,0.41,0.13,0.14,0.27,0.13,0.27
ITA-Serie A,2223,Inter,Matteo Darmian,ITA,DF,32,1989,31,24,2025,22.5,1,2,3,1,0,0,3,0,1.0,1.0,1.9,2.9,22,88,96,0.04,0.09,0.13,0.04,0.13,0.04,0.09,0.13,0.04,0.13
ITA-Serie A,2223,Inter,Mattia Zanotti,ITA,DF,19,2003,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23
ITA-Serie A,2223,Inter,Milan Škriniar,SVK,DF,27,1995,21,20,1769,19.7,0,0,0,0,0,0,5,1,0.8,0.8,0.3,1.1,16,81,10,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
ITA-Serie A,2223,Inter,Nicolò Barella,ITA,MF,25,1997,35,31,2613,29.0,6,6,12,6,0,0,6,0,3.2,3.2,5.6,8.8,76,214,162,0.21,0.21,0.41,0.21,0.41,0.11,0.19,0.3,0.11,0.3
ITA-Serie A,2223,Inter,Raoul Bellanova,ITA,DF,22,2000,18,3,496,5.5,0,0,0,0,0,0,0,0,0.6,0.6,0.4,1.0,25,12,37,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.19,0.12,0.19
ITA-Serie A,2223,Inter,Roberto Gagliardini,ITA,MF,28,1994,19,7,783,8.7,0,0,0,0,0,0,5,1,0.9,0.9,0.3,1.1,20,39,22,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.13,0.1,0.13
ITA-Serie A,2223,Inter,Robin Gosens,GER,DF,28,1994,32,11,1184,13.2,3,0,3,3,0,0,2,0,3.0,3.0,2.4,5.3,29,41,102,0.23,0.0,0.23,0.23,0.23,0.23,0.18,0.41,0.23,0.41
ITA-Serie A,2223,Inter,Romelu Lukaku,BEL,FW,29,1993,25,19,1660,18.4,10,6,16,8,2,2,1,0,9.0,7.4,4.1,11.5,34,41,159,0.54,0.33,0.87,0.43,0.76,0.49,0.22,0.71,0.4,0.62
ITA-Serie A,2223,Inter,Samir Handanović,SVN,GK,38,1984,14,14,1234,13.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Inter,Stefan de Vrij,NED,DF,30,1992,27,22,1945,21.6,1,0,1,1,0,0,4,0,2.2,2.2,0.2,2.4,13,55,0,0.05,0.0,0.05,0.05,0.05,0.1,0.01,0.11,0.1,0.11
ITA-Serie A,2223,Inter,Valentin Carboni,ARG,"MF,DF",17,2005,5,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09
ITA-Serie A,2223,Juventus,Adrien Rabiot,FRA,MF,27,1995,32,31,2748,30.5,8,4,12,8,0,0,9,0,6.2,5.8,2.3,8.2,72,133,109,0.26,0.13,0.39,0.26,0.39,0.2,0.08,0.28,0.19,0.27
ITA-Serie A,2223,Juventus,Alex Sandro,BRA,DF,31,1991,25,21,1787,19.9,0,1,1,0,0,0,5,1,0.2,0.2,0.9,1.1,51,97,25,0.0,0.05,0.05,0.0,0.05,0.01,0.05,0.05,0.01,0.05
ITA-Serie A,2223,Juventus,Arkadiusz Milik,POL,FW,28,1994,27,17,1586,17.6,7,1,8,7,0,1,3,1,6.5,5.7,2.1,7.7,10,34,85,0.4,0.06,0.45,0.4,0.45,0.37,0.12,0.49,0.32,0.44
ITA-Serie A,2223,Juventus,Daniele Rugani,ITA,DF,28,1994,9,6,564,6.3,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,2,5,0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
ITA-Serie A,2223,Juventus,Danilo,BRA,DF,31,1991,37,35,3184,35.4,3,3,6,3,0,0,5,0,2.8,2.8,2.4,5.2,39,176,43,0.08,0.08,0.17,0.08,0.17,0.08,0.07,0.15,0.08,0.15
ITA-Serie A,2223,Juventus,Denis Zakaria,SUI,MF,25,1996,2,1,123,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Juventus,Dušan Vlahović,SRB,FW,22,2000,27,22,1925,21.4,10,2,12,8,2,3,1,0,9.7,7.3,2.4,9.8,22,40,117,0.47,0.09,0.56,0.37,0.47,0.45,0.11,0.57,0.34,0.46
ITA-Serie A,2223,Juventus,Enzo Barrenechea,ARG,MF,21,2001,3,3,158,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,2,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
ITA-Serie A,2223,Juventus,Fabio Miretti,ITA,"MF,FW",18,2003,27,14,1234,13.7,0,2,2,0,0,0,2,0,2.4,2.4,1.3,3.8,33,60,85,0.0,0.15,0.15,0.0,0.15,0.18,0.1,0.27,0.18,0.27
ITA-Serie A,2223,Juventus,Federico Chiesa,ITA,"DF,MF",24,1997,21,6,852,9.5,2,5,7,2,0,0,2,0,1.5,1.5,2.6,4.1,46,34,88,0.21,0.53,0.74,0.21,0.74,0.15,0.27,0.43,0.15,0.43
ITA-Serie A,2223,Juventus,Federico Gatti,ITA,DF,24,1998,18,16,1448,16.1,0,0,0,0,0,0,4,0,0.6,0.6,1.5,2.0,18,56,13,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.13,0.03,0.13
ITA-Serie A,2223,Juventus,Filip Kostić,SRB,"DF,FW",29,1992,37,33,2564,28.5,3,8,11,3,0,0,3,0,2.4,2.4,7.1,9.4,101,78,230,0.11,0.28,0.39,0.11,0.39,0.08,0.25,0.33,0.08,0.33
ITA-Serie A,2223,Juventus,Gleison Bremer,BRA,DF,25,1997,30,30,2634,29.3,4,1,5,4,0,0,6,0,4.9,4.9,1.7,6.6,8,54,4,0.14,0.03,0.17,0.14,0.17,0.17,0.06,0.23,0.17,0.23
ITA-Serie A,2223,Juventus,Juan Cuadrado,COL,"DF,FW",34,1988,31,24,2078,23.1,1,3,4,1,0,0,6,1,1.4,1.4,2.7,4.2,48,92,125,0.04,0.13,0.17,0.04,0.17,0.06,0.12,0.18,0.06,0.18
ITA-Serie A,2223,Juventus,Leandro Paredes,ARG,MF,28,1994,25,8,977,10.9,1,0,1,1,0,0,7,1,0.6,0.6,1.9,2.5,11,72,11,0.09,0.0,0.09,0.09,0.09,0.06,0.18,0.23,0.06,0.23
ITA-Serie A,2223,Juventus,Leonardo Bonucci,ITA,DF,35,1987,16,9,879,9.8,1,0,1,1,0,1,2,0,1.1,0.3,0.2,0.5,2,28,1,0.1,0.0,0.1,0.1,0.1,0.11,0.02,0.13,0.03,0.05
ITA-Serie A,2223,Juventus,Manuel Locatelli,ITA,MF,24,1998,32,29,2446,27.2,0,2,2,0,0,0,8,0,1.5,1.5,1.8,3.2,25,134,37,0.0,0.07,0.07,0.0,0.07,0.05,0.07,0.12,0.05,0.12
ITA-Serie A,2223,Juventus,Mattia De Sciglio,ITA,DF,29,1992,17,11,1042,11.6,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,16,50,40,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05
ITA-Serie A,2223,Juventus,Mattia Perin,ITA,GK,29,1992,11,10,948,10.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Juventus,Matìas Soulé,ARG,"MF,FW",19,2003,13,4,420,4.7,1,0,1,1,0,0,0,0,1.5,1.5,0.8,2.3,12,15,33,0.21,0.0,0.21,0.21,0.21,0.33,0.18,0.5,0.33,0.5
ITA-Serie A,2223,Juventus,Moise Kean,ITA,FW,22,2000,28,11,995,11.1,6,0,6,6,0,0,5,1,6.3,6.3,1.1,7.4,30,13,76,0.54,0.0,0.54,0.54,0.54,0.57,0.1,0.67,0.57,0.67
ITA-Serie A,2223,Juventus,Nicolò Fagioli,ITA,MF,21,2001,26,17,1520,16.9,3,3,6,3,0,0,3,0,1.5,1.5,1.3,2.8,27,56,56,0.18,0.18,0.36,0.18,0.36,0.09,0.08,0.17,0.09,0.17
ITA-Serie A,2223,Juventus,Nicolò Rovella,ITA,MF,20,2001,3,0,27,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3
ITA-Serie A,2223,Juventus,Paul Pogba,FRA,"MF,FW",29,1993,6,1,111,1.2,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.6,5,4,15,0.0,0.0,0.0,0.0,0.0,0.27,0.2,0.46,0.27,0.46
ITA-Serie A,2223,Juventus,Samuel Iling-Junior,ENG,"DF,FW",18,2003,12,1,318,3.5,1,1,2,1,0,0,1,0,0.7,0.7,0.2,1.0,11,18,36,0.28,0.28,0.57,0.28,0.57,0.21,0.07,0.28,0.21,0.28
ITA-Serie A,2223,Juventus,Tommaso Barbieri,ITA,DF,19,2002,3,2,109,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Juventus,Weston McKennie,USA,"MF,DF",23,1998,15,13,1052,11.7,1,1,2,1,0,0,0,0,0.9,0.9,0.7,1.6,19,39,54,0.09,0.09,0.17,0.09,0.17,0.08,0.06,0.14,0.08,0.14
ITA-Serie A,2223,Juventus,Wojciech Szczęsny,POL,GK,32,1990,28,28,2472,27.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Juventus,Ángel Di María,ARG,"FW,MF",34,1988,26,15,1363,15.1,4,4,8,3,1,1,1,1,3.1,2.3,4.5,6.7,56,96,95,0.26,0.26,0.53,0.2,0.46,0.2,0.29,0.5,0.15,0.44
ITA-Serie A,2223,Lazio,Adam Marušić,MNE,DF,29,1992,33,31,2760,30.7,0,2,2,0,0,0,8,1,0.7,0.7,1.1,1.8,38,116,43,0.0,0.07,0.07,0.0,0.07,0.02,0.03,0.06,0.02,0.06
ITA-Serie A,2223,Lazio,Alessio Romagnoli,ITA,DF,27,1995,34,33,2922,32.5,2,0,2,2,0,0,6,0,1.4,1.4,0.1,1.6,3,62,3,0.06,0.0,0.06,0.06,0.06,0.04,0.0,0.05,0.04,0.05
ITA-Serie A,2223,Lazio,Ciro Immobile,ITA,FW,32,1990,31,27,2219,24.7,12,5,17,8,4,5,3,0,14.2,10.3,1.9,12.2,40,43,174,0.49,0.2,0.69,0.32,0.53,0.57,0.08,0.65,0.42,0.49
ITA-Serie A,2223,Lazio,Danilo Cataldi,ITA,MF,27,1994,29,26,1921,21.3,0,1,1,0,0,0,5,0,0.2,0.2,1.1,1.4,8,83,14,0.0,0.05,0.05,0.0,0.05,0.01,0.05,0.06,0.01,0.06
ITA-Serie A,2223,Lazio,Elseid Hysaj,ALB,DF,28,1994,34,22,1998,22.2,1,1,2,1,0,0,3,0,0.2,0.2,1.1,1.3,36,103,60,0.05,0.05,0.09,0.05,0.09,0.01,0.05,0.06,0.01,0.06
ITA-Serie A,2223,Lazio,Felipe Anderson,BRA,FW,29,1993,38,35,2958,32.9,9,2,11,9,0,0,3,0,6.0,6.0,4.8,10.9,83,114,224,0.27,0.06,0.33,0.27,0.33,0.18,0.15,0.33,0.18,0.33
ITA-Serie A,2223,Lazio,Ivan Provedel,ITA,GK,28,1994,38,37,3413,37.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Lazio,Luca Pellegrini,ITA,DF,23,1999,7,1,180,2.0,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,7,9,11,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.15,0.04,0.15
ITA-Serie A,2223,Lazio,Luis Alberto,ESP,MF,29,1992,35,27,2442,27.1,6,7,13,5,1,2,4,0,4.4,2.7,7.0,9.7,73,248,94,0.22,0.26,0.48,0.18,0.44,0.16,0.26,0.42,0.1,0.36
ITA-Serie A,2223,Lazio,Luka Romero,ARG,FW,17,2004,6,1,151,1.7,1,0,1,1,0,0,0,0,0.9,0.9,0.1,0.9,4,4,21,0.6,0.0,0.6,0.6,0.6,0.52,0.04,0.55,0.52,0.55
ITA-Serie A,2223,Lazio,Luís Maximiano,POR,GK,23,1999,1,1,5,0.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Lazio,Manuel Lazzari,ITA,DF,28,1993,28,22,1879,20.9,0,0,0,0,0,0,8,0,0.3,0.3,0.7,1.0,98,64,74,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05
ITA-Serie A,2223,Lazio,Marco Bertini,ITA,MF,19,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Lazio,Marcos Antônio,BRA,MF,22,2000,16,6,594,6.6,1,1,2,1,0,0,2,0,1.2,1.2,0.3,1.5,1,25,8,0.15,0.15,0.3,0.15,0.3,0.18,0.04,0.23,0.18,0.23
ITA-Serie A,2223,Lazio,Mario Gila,ESP,DF,21,2000,4,0,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Lazio,Matteo Cancellieri,ITA,FW,20,2002,20,1,256,2.8,0,0,0,0,0,0,4,0,0.4,0.4,0.4,0.8,15,2,33,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.28,0.14,0.28
ITA-Serie A,2223,Lazio,Mattia Zaccagni,ITA,FW,27,1995,35,33,2770,30.8,10,6,16,9,1,1,9,0,6.7,5.9,4.5,10.4,118,76,282,0.32,0.19,0.52,0.29,0.49,0.22,0.15,0.36,0.19,0.34
