,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Atlético Madrid,Álvaro Morata,ESP,FW,29,1992,36,23,1900,21.1,13,2,15,13,0,0,4,0,11.9,11.9,2.0,13.8,33,17,102,0.62,0.09,0.71,0.62,0.71,0.56,0.09,0.66,0.56,0.66
ESP-La Liga,2223,Atlético Madrid,Ángel Correa,ARG,"FW,MF",27,1995,35,13,1455,16.2,9,1,10,9,0,0,3,1,7.1,7.1,3.5,10.7,44,58,142,0.56,0.06,0.62,0.56,0.62,0.44,0.22,0.66,0.44,0.66
ESP-La Liga,2223,Barcelona,Aleix Garrido,ESP,FW,18,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2223,Barcelona,Alejandro Balde,ESP,DF,18,2003,33,30,2471,27.5,1,6,7,1,0,0,4,0,1.9,1.9,4.9,6.8,95,79,234,0.04,0.22,0.25,0.04,0.25,0.07,0.18,0.25,0.07,0.25
ESP-La Liga,2223,Barcelona,Andreas Christensen,DEN,DF,26,1996,23,22,1760,19.6,1,1,2,1,0,0,2,0,1.0,1.0,0.5,1.5,18,91,5,0.05,0.05,0.1,0.05,0.1,0.05,0.03,0.08,0.05,0.08
ESP-La Liga,2223,Barcelona,Ansu Fati,ESP,FW,19,2002,36,12,1393,15.5,7,3,10,7,0,0,3,0,9.1,9.1,1.7,10.7,47,48,178,0.45,0.19,0.65,0.45,0.65,0.59,0.11,0.69,0.59,0.69
ESP-La Liga,2223,Barcelona,Chadi Riad,MAR,MF,19,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2223,Barcelona,Eric García,ESP,"DF,MF",21,2001,24,15,1417,15.7,1,0,1,1,0,0,3,0,1.6,1.6,0.2,1.8,24,105,6,0.06,0.0,0.06,0.06,0.06,0.1,0.02,0.11,0.1,0.11
ESP-La Liga,2223,Barcelona,Ferrán Torres,ESP,"FW,MF",22,2000,33,14,1392,15.5,4,2,6,4,0,1,5,1,4.9,4.1,4.1,8.2,43,44,180,0.26,0.13,0.39,0.26,0.39,0.32,0.26,0.58,0.27,0.53
ESP-La Liga,2223,Barcelona,Franck Kessié,CIV,MF,25,1996,28,7,990,11.0,1,1,2,1,0,0,4,0,1.8,1.8,0.7,2.5,14,39,43,0.09,0.09,0.18,0.09,0.18,0.16,0.07,0.23,0.16,0.23
ESP-La Liga,2223,Barcelona,Frenkie de Jong,NED,MF,25,1997,33,29,2534,28.2,2,4,6,2,0,0,3,0,2.4,2.4,4.3,6.7,92,280,83,0.07,0.14,0.21,0.07,0.21,0.09,0.15,0.24,0.09,0.24
ESP-La Liga,2223,Barcelona,Gavi,ESP,"MF,FW",17,2004,36,30,2531,28.1,2,4,6,2,0,0,10,0,3.2,3.2,3.7,6.9,49,134,153,0.07,0.14,0.21,0.07,0.21,0.11,0.13,0.24,0.11,0.24
ESP-La Liga,2223,Barcelona,Gerard Piqué,ESP,DF,35,1987,6,4,384,4.3,0,0,0,0,0,0,2,1,0.4,0.4,0.0,0.4,3,35,1,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.09,0.09,0.09
ESP-La Liga,2223,Barcelona,Héctor Bellerín,ESP,DF,27,1995,3,1,143,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,13,6,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
ESP-La Liga,2223,Barcelona,Iñaki Peña,ESP,GK,23,1999,2,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2223,Barcelona,Jordi Alba,ESP,DF,33,1989,24,14,1419,15.8,2,3,5,2,0,0,6,1,0.8,0.8,6.2,7.0,42,141,157,0.13,0.19,0.32,0.13,0.32,0.05,0.4,0.44,0.05,0.44
ESP-La Liga,2223,Barcelona,Jules Koundé,FRA,DF,23,1998,29,28,2426,27.0,1,3,4,1,0,0,2,0,1.1,1.1,2.8,3.9,58,185,61,0.04,0.11,0.15,0.04,0.15,0.04,0.1,0.15,0.04,0.15
ESP-La Liga,2223,Barcelona,Lamine Yamal,ESP,FW,15,2007,1,0,8,0.1,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,2,2,0.0,0.0,0.0,0.0,0.0,3.94,0.0,3.94,3.94,3.94
ESP-La Liga,2223,Barcelona,Marc-André ter Stegen,GER,GK,30,1992,38,38,3347,37.2,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
ESP-La Liga,2223,Barcelona,Marcos Alonso,ESP,DF,31,1990,24,11,1172,13.0,1,0,1,1,0,0,3,0,0.9,0.9,0.3,1.2,26,71,13,0.08,0.0,0.08,0.08,0.08,0.07,0.03,0.09,0.07,0.09
ESP-La Liga,2223,Barcelona,Memphis,NED,FW,28,1994,2,2,114,1.3,1,0,1,1,0,0,0,0,0.9,0.9,0.1,1.0,2,7,19,0.79,0.0,0.79,0.79,0.79,0.68,0.11,0.79,0.68,0.79
ESP-La Liga,2223,Barcelona,Ousmane Dembélé,FRA,FW,25,1997,25,16,1410,15.7,5,7,12,5,0,0,4,0,3.9,3.9,4.9,8.8,124,74,209,0.32,0.45,0.77,0.32,0.77,0.25,0.31,0.56,0.25,0.56
ESP-La Liga,2223,Barcelona,Pablo Torre,ESP,"FW,MF",19,2003,8,1,144,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,4,11,16,0.0,0.0,0.0,0.0,0.0,0.02,0.3,0.31,0.02,0.31
ESP-La Liga,2223,Barcelona,Pedri,ESP,MF,19,2002,26,22,1976,22.0,6,1,7,6,0,0,2,0,4.9,4.9,5.0,9.9,67,184,99,0.27,0.05,0.32,0.27,0.32,0.22,0.23,0.45,0.22,0.45
ESP-La Liga,2223,Barcelona,Pierre-Emerick Aubameyang,GAB,FW,33,1989,1,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,1.18,1.18,1.18
ESP-La Liga,2223,Barcelona,Raphinha,BRA,FW,25,1996,36,25,2072,23.0,7,7,14,7,0,0,9,0,9.3,9.3,9.8,19.1,97,104,339,0.3,0.3,0.61,0.3,0.61,0.41,0.43,0.83,0.41,0.83
ESP-La Liga,2223,Barcelona,Robert Lewandowski,POL,FW,33,1988,34,33,2847,31.6,23,7,30,23,0,1,4,1,24.3,23.5,6.3,29.8,51,100,248,0.73,0.22,0.95,0.73,0.95,0.77,0.2,0.97,0.74,0.94
ESP-La Liga,2223,Barcelona,Ronald Araújo,URU,DF,23,1999,22,21,1800,20.0,0,2,2,0,0,0,5,1,2.1,2.1,0.8,2.9,29,79,11,0.0,0.1,0.1,0.0,0.1,0.1,0.04,0.15,0.1,0.15
ESP-La Liga,2223,Barcelona,Sergi Roberto,ESP,"DF,MF",30,1992,23,15,1308,14.5,4,1,5,4,0,0,3,0,2.4,2.4,0.9,3.3,48,97,72,0.28,0.07,0.34,0.28,0.34,0.17,0.06,0.23,0.17,0.23
ESP-La Liga,2223,Barcelona,Sergio Busquets,ESP,MF,34,1988,30,28,2339,26.0,0,4,4,0,0,0,8,1,0.4,0.4,2.8,3.3,26,254,32,0.0,0.15,0.15,0.0,0.15,0.02,0.11,0.13,0.02,0.13
ESP-La Liga,2223,Barcelona,Ángel Alarcón,ESP,"FW,MF",18,2004,4,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15
ESP-La Liga,2223,Betis,Abner,BRA,DF,22,2000,13,7,607,6.7,0,0,0,0,0,0,2,0,1.7,1.7,0.1,1.8,8,16,25,0.0,0.0,0.0,0.0,0.0,0.25,0.02,0.27,0.25,0.27
ESP-La Liga,2223,Betis,Aitor Ruibal,ESP,"DF,FW",26,1996,26,15,1454,16.2,0,0,0,0,0,0,4,1,0.8,0.8,2.1,3.0,39,62,70,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.18,0.05,0.18
ESP-La Liga,2223,Betis,Andrés Guardado,MEX,MF,35,1986,26,16,1373,15.3,1,1,2,1,0,0,7,0,0.3,0.3,1.1,1.4,14,72,13,0.07,0.07,0.13,0.07,0.13,0.02,0.07,0.09,0.02,0.09
ESP-La Liga,2223,Betis,Ayoze Pérez,ESP,"FW,MF",29,1993,19,17,1386,15.4,3,1,4,3,0,0,3,0,4.6,4.6,2.0,6.6,51,39,102,0.19,0.06,0.26,0.19,0.26,0.3,0.13,0.43,0.3,0.43
ESP-La Liga,2223,Betis,Borja Iglesias,ESP,FW,29,1993,35,29,2365,26.3,15,3,18,10,5,6,2,1,14.9,10.2,2.8,13.0,20,33,147,0.57,0.11,0.68,0.38,0.49,0.57,0.11,0.67,0.39,0.49
ESP-La Liga,2223,Betis,Claudio Bravo,CHI,GK,39,1983,12,12,1080,12.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2223,Betis,Felix Garreta,ESP,DF,18,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2223,Betis,Fran Delgado,ESP,DF,21,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2223,Betis,Germán Pezzella,ARG,DF,31,1991,31,29,2511,27.9,0,0,0,0,0,0,4,3,0.9,0.9,0.2,1.1,8,54,3,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
ESP-La Liga,2223,Betis,Guido Rodríguez,ARG,MF,28,1994,34,33,2872,31.9,1,0,1,1,0,0,8,0,1.2,1.2,0.3,1.6,11,123,18,0.03,0.0,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05
ESP-La Liga,2223,Betis,Joaquín,ESP,"MF,FW",41,1981,22,2,496,5.5,0,2,2,0,0,0,2,0,0.7,0.7,1.8,2.5,23,26,37,0.0,0.36,0.36,0.0,0.36,0.13,0.33,0.46,0.13,0.46
ESP-La Liga,2223,Betis,Juan Cruz,ESP,FW,22,2000,6,1,178,2.0,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.6,7,1,15,0.51,0.0,0.51,0.51,0.51,0.23,0.07,0.3,0.23,0.3
ESP-La Liga,2223,Betis,Juan Miranda,ESP,DF,22,2000,21,16,1472,16.4,3,2,5,3,0,0,1,1,2.4,2.4,2.9,5.3,26,73,87,0.18,0.12,0.31,0.18,0.31,0.14,0.18,0.32,0.14,0.32
ESP-La Liga,2223,Betis,Juanmi,ESP,FW,29,1993,22,9,925,10.3,4,0,4,4,0,0,3,0,3.7,3.7,0.9,4.5,10,15,37,0.39,0.0,0.39,0.39,0.39,0.36,0.08,0.44,0.36,0.44
ESP-La Liga,2223,Betis,Loren Morón,ESP,FW,28,1993,2,0,15,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2223,Betis,Luiz Felipe,ITA,DF,25,1997,23,22,1763,19.6,0,0,0,0,0,0,3,3,0.2,0.2,0.3,0.5,1,42,0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
ESP-La Liga,2223,Betis,Luiz Henrique,BRA,FW,21,2001,33,21,1807,20.1,1,3,4,1,0,0,6,0,2.9,2.9,2.9,5.8,61,26,137,0.05,0.15,0.2,0.05,0.2,0.15,0.14,0.29,0.15,0.29
ESP-La Liga,2223,Betis,Martín Montoya,ESP,DF,31,1991,6,6,453,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.7,0.7,6,16,12,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.15,0.01,0.15
ESP-La Liga,2223,Betis,Nabil Fekir,FRA,MF,29,1993,15,12,961,10.7,2,2,4,1,1,1,4,1,2.4,1.6,2.7,4.4,42,41,76,0.19,0.19,0.37,0.09,0.28,0.23,0.26,0.48,0.15,0.41
ESP-La Liga,2223,Betis,Paul Akouokou,CIV,"MF,DF",24,1997,12,3,447,5.0,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.2,1,10,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
ESP-La Liga,2223,Betis,Roberto González,ESP,"FW,MF",21,2001,2,0,54,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.0,0.48
ESP-La Liga,2223,Betis,Rodri,ESP,"FW,MF",22,2000,30,19,1601,17.8,2,3,5,2,0,0,0,0,1.4,1.4,2.2,3.6,57,102,104,0.11,0.17,0.28,0.11,0.28,0.08,0.12,0.2,0.08,0.2
ESP-La Liga,2223,Betis,Rui Silva,POR,GK,28,1994,26,26,2340,26.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2223,Betis,Sergio Canales,ESP,"FW,MF",31,1991,31,28,2402,26.7,4,3,7,3,1,1,4,2,4.3,3.5,5.6,9.1,82,143,150,0.15,0.11,0.26,0.11,0.22,0.16,0.21,0.37,0.13,0.34
ESP-La Liga,2223,Betis,Víctor Ruiz,ESP,DF,33,1989,10,5,560,6.2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,4,10,0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05
ESP-La Liga,2223,Betis,William Carvalho,POR,MF,30,1992,33,31,2438,27.1,3,1,4,3,0,0,6,1,3.1,3.1,1.6,4.7,46,203,52,0.11,0.04,0.15,0.11,0.15,0.11,0.06,0.17,0.11,0.17
ESP-La Liga,2223,Betis,Willian José,BRA,FW,30,1991,28,6,731,8.1,2,1,3,1,1,1,1,0,2.9,2.2,1.3,3.5,6,14,27,0.25,0.12,0.37,0.12,0.25,0.36,0.17,0.53,0.27,0.43
ESP-La Liga,2223,Betis,Youssouf Sabaly,SEN,DF,29,1993,23,19,1680,18.7,1,1,2,1,0,0,2,0,0.5,0.5,0.7,1.2,41,72,64,0.05,0.05,0.11,0.05,0.11,0.02,0.04,0.06,0.02,0.06
ESP-La Liga,2223,Betis,Álex Moreno,ESP,DF,29,1993,15,15,1350,15.0,0,3,3,0,0,0,1,0,1.3,1.3,1.5,2.7,49,44,76,0.0,0.2,0.2,0.0,0.2,0.08,0.1,0.18,0.08,0.18
ESP-La Liga,2223,Betis,Édgar González,ESP,DF,25,1997,25,18,1772,19.7,0,0,0,0,0,0,8,2,1.2,1.2,0.8,2.0,7,30,2,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.1,0.06,0.1
ESP-La Liga,2223,Celta Vigo,Agustín Marchesín,ARG,GK,34,1988,19,19,1710,19.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2223,Celta Vigo,Augusto Solari,ARG,MF,30,1992,12,3,262,2.9,0,1,1,0,0,0,0,0,0.3,0.3,0.2,0.5,5,12,14,0.0,0.34,0.34,0.0,0.34,0.09,0.07,0.16,0.09,0.16
ESP-La Liga,2223,Celta Vigo,Carles Pérez,ESP,"MF,FW",24,1998,35,23,2144,23.8,3,5,8,3,0,0,5,0,2.7,2.7,2.0,4.7,93,66,185,0.13,0.21,0.34,0.13,0.34,0.12,0.08,0.2,0.12,0.2
ESP-La Liga,2223,Celta Vigo,Carlos Dominguez,ESP,DF,21,2001,3,1,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
ESP-La Liga,2223,Celta Vigo,Fernando Medrano,ESP,DF,22,2000,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2223,Celta Vigo,Fran Beltrán,ESP,MF,23,1999,36,33,2855,31.7,0,2,2,0,0,0,4,0,0.9,0.9,1.7,2.6,27,138,33,0.0,0.06,0.06,0.0,0.06,0.03,0.05,0.08,0.03,0.08
ESP-La Liga,2223,Celta Vigo,Franco Cervi,ARG,"MF,DF",28,1994,36,21,1894,21.0,0,4,4,0,0,0,2,1,2.3,2.3,2.7,5.1,45,69,113,0.0,0.19,0.19,0.0,0.19,0.11,0.13,0.24,0.11,0.24
ESP-La Liga,2223,Celta Vigo,Gabriel Veiga,ESP,MF,20,2002,36,28,2294,25.5,11,4,15,11,0,0,6,1,6.1,6.1,2.6,8.7,68,109,88,0.43,0.16,0.59,0.43,0.59,0.24,0.1,0.34,0.24,0.34
ESP-La Liga,2223,Celta Vigo,Gonçalo Paciência,POR,"FW,MF",27,1994,25,5,662,7.4,2,0,2,2,0,0,2,1,1.9,1.9,0.6,2.5,7,11,43,0.27,0.0,0.27,0.27,0.27,0.26,0.08,0.33,0.26,0.33
ESP-La Liga,2223,Celta Vigo,Haris Seferović,SUI,FW,30,1992,18,10,887,9.9,3,1,4,3,0,0,3,0,1.8,1.8,0.5,2.3,12,17,44,0.3,0.1,0.41,0.3,0.41,0.19,0.05,0.24,0.19,0.24
ESP-La Liga,2223,Celta Vigo,Hugo Mallo,ESP,DF,31,1991,26,26,2163,24.0,0,1,1,0,0,0,6,1,1.4,1.4,2.6,3.9,27,93,108,0.0,0.04,0.04,0.0,0.04,0.06,0.11,0.16,0.06,0.16
ESP-La Liga,2223,Celta Vigo,Hugo Sotelo,ESP,MF,18,2003,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
ESP-La Liga,2223,Celta Vigo,Iago Aspas,ESP,FW,34,1987,37,31,2868,31.9,12,3,15,10,2,3,6,0,11.0,8.7,5.6,14.3,80,162,239,0.38,0.09,0.47,0.31,0.41,0.35,0.18,0.52,0.27,0.45
ESP-La Liga,2223,Celta Vigo,Iván Villar,ESP,GK,25,1997,19,19,1710,19.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2223,Celta Vigo,Javi Galán,ESP,DF,27,1994,37,36,3160,35.1,0,3,3,0,0,0,6,0,0.6,0.6,4.1,4.6,141,125,244,0.0,0.09,0.09,0.0,0.09,0.02,0.12,0.13,0.02,0.13
ESP-La Liga,2223,Celta Vigo,Joseph Aidoo,GHA,DF,26,1995,35,35,3119,34.7,3,0,3,3,0,0,6,1,1.0,1.0,0.1,1.1,15,95,2,0.09,0.0,0.09,0.09,0.09,0.03,0.0,0.03,0.03,0.03
ESP-La Liga,2223,Celta Vigo,Jørgen Strand Larsen,NOR,FW,22,2000,32,20,1705,18.9,4,4,8,4,0,0,4,0,5.6,5.6,2.0,7.6,17,14,73,0.21,0.21,0.42,0.21,0.42,0.3,0.11,0.4,0.3,0.4
ESP-La Liga,2223,Celta Vigo,Kevin Vázquez,ESP,"DF,MF",29,1993,10,6,441,4.9,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,5,13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
ESP-La Liga,2223,Celta Vigo,Luca de la Torre,USA,MF,24,1998,28,16,1481,16.5,0,2,2,0,0,0,6,0,1.1,1.1,1.3,2.4,55,62,73,0.0,0.12,0.12,0.0,0.12,0.06,0.08,0.15,0.06,0.15
ESP-La Liga,2223,Celta Vigo,Miguel Rodríguez,ESP,"MF,FW",19,2003,7,3,252,2.8,1,1,2,1,0,0,0,0,0.2,0.2,0.1,0.3,10,6,22,0.36,0.36,0.71,0.36,0.71,0.07,0.05,0.12,0.07,0.12
ESP-La Liga,2223,Celta Vigo,Pablo Durán,ESP,"MF,DF",21,2001,4,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2223,Celta Vigo,Renato Tapia,PER,"MF,DF",27,1995,28,16,1451,16.1,0,0,0,0,0,0,8,1,1.0,1.0,1.1,2.0,12,68,8,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13
ESP-La Liga,2223,Celta Vigo,Unai Núñez,ESP,DF,25,1997,36,35,3151,35.0,0,0,0,0,0,0,8,0,1.2,1.2,0.1,1.3,31,146,5,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.03,0.04
ESP-La Liga,2223,Celta Vigo,Williot Swedberg,SWE,MF,18,2004,4,0,55,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2223,Celta Vigo,Óscar Mingueza,ESP,DF,23,1999,21,13,1284,14.3,0,0,0,0,0,0,2,0,0.4,0.4,1.4,1.7,24,69,40,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.12,0.03,0.12
ESP-La Liga,2223,Celta Vigo,Óscar Rodríguez Arnaiz,ESP,MF,24,1998,33,19,1775,19.7,2,0,2,2,0,0,6,0,3.6,3.6,2.2,5.9,29,118,37,0.1,0.0,0.1,0.1,0.1,0.18,0.11,0.3,0.18,0.3
ESP-La Liga,2223,Cádiz,Alberto Perea,ESP,MF,31,1990,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2223,Cádiz,Alfonso Espino,URU,DF,30,1992,36,35,3122,34.7,0,4,4,0,0,0,7,0,1.5,1.5,4.2,5.7,53,107,129,0.0,0.12,0.12,0.0,0.12,0.04,0.12,0.16,0.04,0.16
ESP-La Liga,2223,Cádiz,Anthony Lozano,HON,FW,29,1993,28,14,1443,16.0,1,1,2,1,0,0,6,0,2.6,2.6,0.8,3.5,19,28,58,0.06,0.06,0.12,0.06,0.12,0.17,0.05,0.22,0.17,0.22
ESP-La Liga,2223,Cádiz,Antonio Blanco,ESP,MF,22,2000,3,2,158,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
ESP-La Liga,2223,Cádiz,Awer Mabil,AUS,"MF,FW",26,1995,5,1,165,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,4,14,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.09,0.09,0.09
ESP-La Liga,2223,Cádiz,Brian Ocampo,URU,"MF,FW",23,1999,18,15,1119,12.4,1,1,2,1,0,0,2,0,0.5,0.5,1.7,2.2,40,22,81,0.08,0.08,0.16,0.08,0.16,0.04,0.14,0.18,0.04,0.18
ESP-La Liga,2223,Cádiz,Cala,ESP,DF,32,1989,3,1,137,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
ESP-La Liga,2223,Cádiz,Carlos García,ESP,DF,22,2000,1,0,25,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0,0.0,3.6,3.6,0.0,3.6,0.0,0.4,0.4,0.0,0.4
ESP-La Liga,2223,Cádiz,Chris Ramos,ESP,FW,25,1997,15,7,710,7.9,1,0,1,1,0,0,2,0,3.0,3.0,0.2,3.2,9,6,35,0.13,0.0,0.13,0.13,0.13,0.38,0.03,0.41,0.38,0.41
ESP-La Liga,2223,Cádiz,David Gil,ESP,GK,28,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2223,Cádiz,Fali,ESP,"DF,MF",28,1993,25,22,1714,19.0,0,0,0,0,0,0,6,0,0.6,0.6,0.2,0.8,9,56,10,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
ESP-La Liga,2223,Cádiz,Fede San Emeterio,ESP,MF,25,1997,33,24,1844,20.5,0,1,1,0,0,0,14,0,0.3,0.3,0.8,1.1,1,45,11,0.0,0.05,0.05,0.0,0.05,0.02,0.04,0.05,0.02,0.05
ESP-La Liga,2223,Cádiz,Francisco Mwepu,ZAM,FW,22,2000,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2223,Cádiz,Gonzalo Escalante,ARG,MF,29,1993,14,13,1121,12.5,4,1,5,4,0,0,4,0,3.5,3.5,1.5,5.0,3,50,12,0.32,0.08,0.4,0.32,0.4,0.28,0.12,0.4,0.28,0.4
ESP-La Liga,2223,Cádiz,Isaac Carcelen,ESP,DF,29,1993,27,25,2199,24.4,0,1,1,0,0,0,4,3,0.2,0.2,1.3,1.6,33,85,62,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.06,0.01,0.06
ESP-La Liga,2223,Cádiz,Iván Alejo,ESP,"MF,FW",27,1995,31,13,1311,14.6,0,1,1,0,0,0,13,1,1.2,1.2,2.4,3.6,52,16,103,0.0,0.07,0.07,0.0,0.07,0.08,0.17,0.25,0.08,0.25
ESP-La Liga,2223,Cádiz,Jeremías Ledesma,ARG,GK,29,1993,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2223,Cádiz,Jorge Meré,ESP,DF,25,1997,10,6,601,6.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,14,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
ESP-La Liga,2223,Cádiz,Joseba Zaldúa,ESP,DF,30,1992,10,7,639,7.1,0,1,1,0,0,0,4,0,0.0,0.0,0.0,0.1,13,13,20,0.0,0.14,0.14,0.0,0.14,0.0,0.01,0.01,0.0,0.01
