league,season,game,round,week,day,date,time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,match_report,notes,game_id
GER-Bundesliga,2122,2021-08-21 Eint Frankfurt-Augsburg,Bundesliga,2,Sat,2021-08-21,15:30,Eint Frankfurt,1.6,0–0,0.3,Augsburg,22000,Deutsche Bank Park,Harm Osmers,/en/matches/d0031b17/Eintracht-Frankfurt-Augsburg-August-21-2021-Bundesliga,,d0031b17
GER-Bundesliga,2122,2021-08-21 Freiburg-Dortmund,Bundesliga,2,Sat,2021-08-21,15:30,Freiburg,1.3,2–1,1.6,Dortmund,10100,Schwarzwald-Stadion,Robert Schröder,/en/matches/98aa6a98/Freiburg-Dortmund-August-21-2021-Bundesliga,,98aa6a98
GER-Bundesliga,2122,2021-08-21 Greuther Fürth-Arminia,Bundesliga,2,Sat,2021-08-21,15:30,Greuther Fürth,2.5,1–1,0.8,Arminia,5890,Sportpark Ronhof Thomas Sommer,Daniel Schlager,/en/matches/976aabba/Greuther-Furth-Arminia-August-21-2021-Bundesliga,,976aabba
GER-Bundesliga,2122,2021-08-21 Hertha BSC-Wolfsburg,Bundesliga,2,Sat,2021-08-21,15:30,Hertha BSC,1.2,1–2,1.0,Wolfsburg,18241,Olympiastadion Berlin,Matthias Jöllenbeck,/en/matches/2ffc3a67/Hertha-BSC-Wolfsburg-August-21-2021-Bundesliga,,2ffc3a67
GER-Bundesliga,2122,2021-08-21 Leverkusen-Gladbach,Bundesliga,2,Sat,2021-08-21,18:30,Leverkusen,1.9,4–0,1.7,Gladbach,15105,BayArena,Deniz Aytekin,/en/matches/09083a3b/Bayer-Leverkusen-Monchengladbach-August-21-2021-Bundesliga,,09083a3b
GER-Bundesliga,2122,2021-08-22 Bayern Munich-Köln,Bundesliga,2,Sun,2021-08-22,17:30,Bayern Munich,2.6,3–2,1.1,Köln,20000,Allianz Arena,Martin Petersen,/en/matches/80f89105/Bayern-Munich-Koln-August-22-2021-Bundesliga,,80f89105
GER-Bundesliga,2122,2021-08-22 Hoffenheim-Union Berlin,Bundesliga,2,Sun,2021-08-22,15:30,Hoffenheim,1.0,2–2,1.8,Union Berlin,8014,PreZero Arena,Sascha Stegemann,/en/matches/222139d4/Hoffenheim-Union-Berlin-August-22-2021-Bundesliga,,222139d4
GER-Bundesliga,2122,2021-08-27 Dortmund-Hoffenheim,Bundesliga,3,Fri,2021-08-27,20:30,Dortmund,3.4,3–2,2.2,Hoffenheim,25000,Signal Iduna Park,Felix Zwayer,/en/matches/1d990b1a/Dortmund-Hoffenheim-August-27-2021-Bundesliga,,1d990b1a
GER-Bundesliga,2122,2021-08-28 Arminia-Eint Frankfurt,Bundesliga,3,Sat,2021-08-28,15:30,Arminia,0.6,1–1,1.5,Eint Frankfurt,13750,SchücoArena,Bastian Dankert,/en/matches/af8e306b/Arminia-Eintracht-Frankfurt-August-28-2021-Bundesliga,,af8e306b
GER-Bundesliga,2122,2021-08-28 Augsburg-Leverkusen,Bundesliga,3,Sat,2021-08-28,15:30,Augsburg,1.8,1–4,2.0,Leverkusen,10582,WWK Arena,Benjamin Brand,/en/matches/c85d1dc1/Augsburg-Bayer-Leverkusen-August-28-2021-Bundesliga,,c85d1dc1
GER-Bundesliga,2122,2021-08-28 Bayern Munich-Hertha BSC,Bundesliga,3,Sat,2021-08-28,18:30,Bayern Munich,2.8,5–0,0.4,Hertha BSC,25000,Allianz Arena,Sven Jablonski,/en/matches/7b0c7704/Bayern-Munich-Hertha-BSC-August-28-2021-Bundesliga,,7b0c7704
GER-Bundesliga,2122,2021-08-28 Köln-Bochum,Bundesliga,3,Sat,2021-08-28,15:30,Köln,3.2,2–1,0.6,Bochum,25000,RheinEnergieSTADION,Benjamin Cortus,/en/matches/d4f200bb/Koln-Bochum-August-28-2021-Bundesliga,,d4f200bb
GER-Bundesliga,2122,2021-08-28 Mainz 05-Greuther Fürth,Bundesliga,3,Sat,2021-08-28,15:30,Mainz 05,2.7,3–0,0.2,Greuther Fürth,11500,Mewa Arena,Tobias Reichel,/en/matches/359314e5/Mainz-05-Greuther-Furth-August-28-2021-Bundesliga,,359314e5
GER-Bundesliga,2122,2021-08-28 Stuttgart-Freiburg,Bundesliga,3,Sat,2021-08-28,15:30,Stuttgart,1.8,2–3,1.3,Freiburg,25000,Mercedes-Benz Arena,Frank Willenborg,/en/matches/8275ba5e/Stuttgart-Freiburg-August-28-2021-Bundesliga,,8275ba5e
GER-Bundesliga,2122,2021-08-29 Union Berlin-Gladbach,Bundesliga,3,Sun,2021-08-29,15:30,Union Berlin,1.9,2–1,1.8,Gladbach,11006,Stadion An der Alten Försterei,Felix Brych,/en/matches/61782375/Union-Berlin-Monchengladbach-August-29-2021-Bundesliga,,61782375
GER-Bundesliga,2122,2021-08-29 Wolfsburg-RB Leipzig,Bundesliga,3,Sun,2021-08-29,17:30,Wolfsburg,0.8,1–0,1.1,RB Leipzig,12058,Volkswagen Arena,Tobias Stieler,/en/matches/85bc22c0/Wolfsburg-RB-Leipzig-August-29-2021-Bundesliga,,85bc22c0
GER-Bundesliga,2122,2021-09-11 Freiburg-Köln,Bundesliga,4,Sat,2021-09-11,15:30,Freiburg,0.8,1–1,1.1,Köln,10000,Schwarzwald-Stadion,Harm Osmers,/en/matches/09be4ced/Freiburg-Koln-September-11-2021-Bundesliga,,09be4ced
GER-Bundesliga,2122,2021-09-11 Greuther Fürth-Wolfsburg,Bundesliga,4,Sat,2021-09-11,15:30,Greuther Fürth,0.3,0–2,1.4,Wolfsburg,9000,Sportpark Ronhof Thomas Sommer,Robert Hartmann,/en/matches/ab5fbcdf/Greuther-Furth-Wolfsburg-September-11-2021-Bundesliga,,ab5fbcdf
GER-Bundesliga,2122,2021-09-11 Hoffenheim-Mainz 05,Bundesliga,4,Sat,2021-09-11,15:30,Hoffenheim,0.7,0–2,0.9,Mainz 05,8427,PreZero Arena,Marco Fritz,/en/matches/0d2d244e/Hoffenheim-Mainz-05-September-11-2021-Bundesliga,,0d2d244e
GER-Bundesliga,2122,2021-09-11 Leverkusen-Dortmund,Bundesliga,4,Sat,2021-09-11,15:30,Leverkusen,0.7,3–4,1.8,Dortmund,17605,BayArena,Daniel Siebert,/en/matches/983b35eb/Bayer-Leverkusen-Dortmund-September-11-2021-Bundesliga,,983b35eb
GER-Bundesliga,2122,2021-09-11 RB Leipzig-Bayern Munich,Bundesliga,4,Sat,2021-09-11,18:30,RB Leipzig,0.5,1–4,3.9,Bayern Munich,34000,Red Bull Arena,Deniz Aytekin,/en/matches/6bb4470e/RB-Leipzig-Bayern-Munich-September-11-2021-Bundesliga,,6bb4470e
GER-Bundesliga,2122,2021-09-11 Union Berlin-Augsburg,Bundesliga,4,Sat,2021-09-11,15:30,Union Berlin,1.0,0–0,1.0,Augsburg,10207,Stadion An der Alten Försterei,Martin Petersen,/en/matches/2ebf021f/Union-Berlin-Augsburg-September-11-2021-Bundesliga,,2ebf021f
GER-Bundesliga,2122,2021-09-12 Bochum-Hertha BSC,Bundesliga,4,Sun,2021-09-12,17:30,Bochum,1.2,1–3,0.3,Hertha BSC,14000,Vonovia Ruhrstadion,Robert Schröder,/en/matches/f69ef742/Bochum-Hertha-BSC-September-12-2021-Bundesliga,,f69ef742
GER-Bundesliga,2122,2021-09-12 Eint Frankfurt-Stuttgart,Bundesliga,4,Sun,2021-09-12,15:30,Eint Frankfurt,1.1,1–1,0.9,Stuttgart,25000,Deutsche Bank Park,Matthias Jöllenbeck,/en/matches/50ca4178/Eintracht-Frankfurt-Stuttgart-September-12-2021-Bundesliga,,50ca4178
GER-Bundesliga,2122,2021-09-12 Gladbach-Arminia,Bundesliga,4,Sun,2021-09-12,19:30,Gladbach,1.7,3–1,1.8,Arminia,24500,Stadion im Borussia-Park,Sascha Stegemann,/en/matches/7fb5657a/Monchengladbach-Arminia-September-12-2021-Bundesliga,,7fb5657a
GER-Bundesliga,2122,2021-09-17 Hertha BSC-Greuther Fürth,Bundesliga,5,Fri,2021-09-17,20:30,Hertha BSC,0.7,2–1,1.4,Greuther Fürth,21372,Olympiastadion Berlin,Tobias Stieler,/en/matches/7044d252/Hertha-BSC-Greuther-Furth-September-17-2021-Bundesliga,,7044d252
GER-Bundesliga,2122,2021-09-18 Arminia-Hoffenheim,Bundesliga,5,Sat,2021-09-18,15:30,Arminia,1.1,0–0,1.1,Hoffenheim,13750,SchücoArena,Patrick Ittrich,/en/matches/4f2605e3/Arminia-Hoffenheim-September-18-2021-Bundesliga,,4f2605e3
GER-Bundesliga,2122,2021-09-18 Augsburg-Gladbach,Bundesliga,5,Sat,2021-09-18,15:30,Augsburg,0.3,1–0,0.6,Gladbach,12500,WWK Arena,Florian Badstübner,/en/matches/4131f8cf/Augsburg-Monchengladbach-September-18-2021-Bundesliga,,4131f8cf
GER-Bundesliga,2122,2021-09-18 Bayern Munich-Bochum,Bundesliga,5,Sat,2021-09-18,15:30,Bayern Munich,5.6,7–0,0.4,Bochum,25000,Allianz Arena,Tobias Welz,/en/matches/bf42838a/Bayern-Munich-Bochum-September-18-2021-Bundesliga,,bf42838a
GER-Bundesliga,2122,2021-09-18 Köln-RB Leipzig,Bundesliga,5,Sat,2021-09-18,18:30,Köln,1.7,1–1,2.7,RB Leipzig,25000,RheinEnergieSTADION,Felix Brych,/en/matches/1034477c/Koln-RB-Leipzig-September-18-2021-Bundesliga,,1034477c
GER-Bundesliga,2122,2021-09-18 Mainz 05-Freiburg,Bundesliga,5,Sat,2021-09-18,15:30,Mainz 05,0.9,0–0,0.4,Freiburg,13500,Mewa Arena,Benjamin Brand,/en/matches/d6ab6aa6/Mainz-05-Freiburg-September-18-2021-Bundesliga,,d6ab6aa6
GER-Bundesliga,2122,2021-09-19 Dortmund-Union Berlin,Bundesliga,5,Sun,2021-09-19,17:30,Dortmund,0.9,4–2,1.6,Union Berlin,25000,Signal Iduna Park,Sven Jablonski,/en/matches/3fe1eafa/Dortmund-Union-Berlin-September-19-2021-Bundesliga,,3fe1eafa
GER-Bundesliga,2122,2021-09-19 Stuttgart-Leverkusen,Bundesliga,5,Sun,2021-09-19,15:30,Stuttgart,1.6,1–3,1.4,Leverkusen,23450,Mercedes-Benz Arena,Benjamin Cortus,/en/matches/0517b46d/Stuttgart-Bayer-Leverkusen-September-19-2021-Bundesliga,,0517b46d
GER-Bundesliga,2122,2021-09-19 Wolfsburg-Eint Frankfurt,Bundesliga,5,Sun,2021-09-19,19:30,Wolfsburg,1.2,1–1,0.3,Eint Frankfurt,9266,Volkswagen Arena,Felix Zwayer,/en/matches/1d1a48ef/Wolfsburg-Eintracht-Frankfurt-September-19-2021-Bundesliga,,1d1a48ef
GER-Bundesliga,2122,2021-09-24 Greuther Fürth-Bayern Munich,Bundesliga,6,Fri,2021-09-24,20:30,Greuther Fürth,0.7,1–3,0.8,Bayern Munich,11740,Sportpark Ronhof Thomas Sommer,Robert Schröder,/en/matches/2def9292/Greuther-Furth-Bayern-Munich-September-24-2021-Bundesliga,,2def9292
GER-Bundesliga,2122,2021-09-25 Eint Frankfurt-Köln,Bundesliga,6,Sat,2021-09-25,15:30,Eint Frankfurt,0.9,1–1,0.9,Köln,24000,Deutsche Bank Park,Martin Petersen,/en/matches/6f2e488a/Eintracht-Frankfurt-Koln-September-25-2021-Bundesliga,,6f2e488a
GER-Bundesliga,2122,2021-09-25 Gladbach-Dortmund,Bundesliga,6,Sat,2021-09-25,18:30,Gladbach,1.6,1–0,0.4,Dortmund,25000,Stadion im Borussia-Park,Deniz Aytekin,/en/matches/b871a58d/Monchengladbach-Dortmund-September-25-2021-Bundesliga,,b871a58d
GER-Bundesliga,2122,2021-09-25 Hoffenheim-Wolfsburg,Bundesliga,6,Sat,2021-09-25,15:30,Hoffenheim,1.5,3–1,0.6,Wolfsburg,8523,PreZero Arena,Daniel Siebert,/en/matches/6f418f24/Hoffenheim-Wolfsburg-September-25-2021-Bundesliga,,6f418f24
GER-Bundesliga,2122,2021-09-25 Leverkusen-Mainz 05,Bundesliga,6,Sat,2021-09-25,15:30,Leverkusen,1.5,1–0,0.9,Mainz 05,16624,BayArena,Bastian Dankert,/en/matches/71712d04/Bayer-Leverkusen-Mainz-05-September-25-2021-Bundesliga,,71712d04
GER-Bundesliga,2122,2021-09-25 RB Leipzig-Hertha BSC,Bundesliga,6,Sat,2021-09-25,15:30,RB Leipzig,3.8,6–0,0.2,Hertha BSC,23500,Red Bull Arena,Sascha Stegemann,/en/matches/a091652a/RB-Leipzig-Hertha-BSC-September-25-2021-Bundesliga,,a091652a
GER-Bundesliga,2122,2021-09-25 Union Berlin-Arminia,Bundesliga,6,Sat,2021-09-25,15:30,Union Berlin,1.2,1–0,0.5,Arminia,11000,Stadion An der Alten Försterei,Marco Fritz,/en/matches/7455e226/Union-Berlin-Arminia-September-25-2021-Bundesliga,,7455e226
GER-Bundesliga,2122,2021-09-26 Bochum-Stuttgart,Bundesliga,6,Sun,2021-09-26,15:30,Bochum,0.8,0–0,0.3,Stuttgart,15300,Vonovia Ruhrstadion,Christian Dingert,/en/matches/c2d980b0/Bochum-Stuttgart-September-26-2021-Bundesliga,,c2d980b0
GER-Bundesliga,2122,2021-09-26 Freiburg-Augsburg,Bundesliga,6,Sun,2021-09-26,17:30,Freiburg,3.1,3–0,0.2,Augsburg,14400,Schwarzwald-Stadion,Daniel Schlager,/en/matches/c53a65fe/Freiburg-Augsburg-September-26-2021-Bundesliga,,c53a65fe
GER-Bundesliga,2122,2021-10-01 Köln-Greuther Fürth,Bundesliga,7,Fri,2021-10-01,20:30,Köln,2.9,3–1,1.3,Greuther Fürth,40000,RheinEnergieSTADION,Matthias Jöllenbeck,/en/matches/c3c10403/Koln-Greuther-Furth-October-1-2021-Bundesliga,,c3c10403
GER-Bundesliga,2122,2021-10-02 Dortmund-Augsburg,Bundesliga,7,Sat,2021-10-02,15:30,Dortmund,3.0,2–1,0.8,Augsburg,41000,Signal Iduna Park,Tobias Welz,/en/matches/71a3be9a/Dortmund-Augsburg-October-2-2021-Bundesliga,,71a3be9a
GER-Bundesliga,2122,2021-10-02 Hertha BSC-Freiburg,Bundesliga,7,Sat,2021-10-02,15:30,Hertha BSC,1.0,1–2,0.7,Freiburg,18376,Olympiastadion Berlin,Patrick Ittrich,/en/matches/e8fc2a86/Hertha-BSC-Freiburg-October-2-2021-Bundesliga,,e8fc2a86
GER-Bundesliga,2122,2021-10-02 RB Leipzig-Bochum,Bundesliga,7,Sat,2021-10-02,18:30,RB Leipzig,3.2,3–0,1.5,Bochum,25598,Red Bull Arena,Robert Hartmann,/en/matches/db3c78fe/RB-Leipzig-Bochum-October-2-2021-Bundesliga,,db3c78fe
GER-Bundesliga,2122,2021-10-02 Stuttgart-Hoffenheim,Bundesliga,7,Sat,2021-10-02,15:30,Stuttgart,0.8,3–1,1.0,Hoffenheim,24211,Mercedes-Benz Arena,Harm Osmers,/en/matches/0355d66e/Stuttgart-Hoffenheim-October-2-2021-Bundesliga,,0355d66e
GER-Bundesliga,2122,2021-10-02 Wolfsburg-Gladbach,Bundesliga,7,Sat,2021-10-02,15:30,Wolfsburg,1.3,1–3,3.3,Gladbach,12845,Volkswagen Arena,Frank Willenborg,/en/matches/e9ccaf2f/Wolfsburg-Monchengladbach-October-2-2021-Bundesliga,,e9ccaf2f
GER-Bundesliga,2122,2021-10-03 Arminia-Leverkusen,Bundesliga,7,Sun,2021-10-03,19:30,Arminia,0.4,0–4,3.1,Leverkusen,16250,SchücoArena,Felix Zwayer,/en/matches/2103b5e4/Arminia-Bayer-Leverkusen-October-3-2021-Bundesliga,,2103b5e4
GER-Bundesliga,2122,2021-10-03 Bayern Munich-Eint Frankfurt,Bundesliga,7,Sun,2021-10-03,17:30,Bayern Munich,2.2,1–2,0.8,Eint Frankfurt,25000,Allianz Arena,Florian Badstübner,/en/matches/d787a390/Bayern-Munich-Eintracht-Frankfurt-October-3-2021-Bundesliga,,d787a390
GER-Bundesliga,2122,2021-10-03 Mainz 05-Union Berlin,Bundesliga,7,Sun,2021-10-03,15:30,Mainz 05,1.1,1–2,1.4,Union Berlin,16000,Mewa Arena,Tobias Stieler,/en/matches/2886daca/Mainz-05-Union-Berlin-October-3-2021-Bundesliga,,2886daca
GER-Bundesliga,2122,2021-10-15 Hoffenheim-Köln,Bundesliga,8,Fri,2021-10-15,20:30,Hoffenheim,3.7,5–0,0.7,Köln,14309,PreZero Arena,Tobias Reichel,/en/matches/e383a1bd/Hoffenheim-Koln-October-15-2021-Bundesliga,,e383a1bd
GER-Bundesliga,2122,2021-10-16 Dortmund-Mainz 05,Bundesliga,8,Sat,2021-10-16,15:30,Dortmund,2.3,3–1,0.8,Mainz 05,63812,Signal Iduna Park,Daniel Schlager,/en/matches/f9cb2f43/Dortmund-Mainz-05-October-16-2021-Bundesliga,,f9cb2f43
GER-Bundesliga,2122,2021-10-16 Eint Frankfurt-Hertha BSC,Bundesliga,8,Sat,2021-10-16,15:30,Eint Frankfurt,1.6,1–2,1.8,Hertha BSC,32000,Deutsche Bank Park,Deniz Aytekin,/en/matches/0acbd0c7/Eintracht-Frankfurt-Hertha-BSC-October-16-2021-Bundesliga,,0acbd0c7
GER-Bundesliga,2122,2021-10-16 Freiburg-RB Leipzig,Bundesliga,8,Sat,2021-10-16,15:30,Freiburg,1.4,1–1,1.7,RB Leipzig,20000,Europa-Park Stadion,Daniel Siebert,/en/matches/42f54f57/Freiburg-RB-Leipzig-October-16-2021-Bundesliga,,42f54f57
GER-Bundesliga,2122,2021-10-16 Gladbach-Stuttgart,Bundesliga,8,Sat,2021-10-16,18:30,Gladbach,2.6,1–1,0.3,Stuttgart,41608,Stadion im Borussia-Park,Felix Brych,/en/matches/6dfac175/Monchengladbach-Stuttgart-October-16-2021-Bundesliga,,6dfac175
GER-Bundesliga,2122,2021-10-16 Greuther Fürth-Bochum,Bundesliga,8,Sat,2021-10-16,15:30,Greuther Fürth,0.8,0–1,1.6,Bochum,10586,Sportpark Ronhof Thomas Sommer,Bastian Dankert,/en/matches/ab41b4b4/Greuther-Furth-Bochum-October-16-2021-Bundesliga,,ab41b4b4
GER-Bundesliga,2122,2021-10-16 Union Berlin-Wolfsburg,Bundesliga,8,Sat,2021-10-16,15:30,Union Berlin,0.9,2–0,1.5,Wolfsburg,11000,Stadion An der Alten Försterei,Sascha Stegemann,/en/matches/0e35371a/Union-Berlin-Wolfsburg-October-16-2021-Bundesliga,,0e35371a
GER-Bundesliga,2122,2021-10-17 Augsburg-Arminia,Bundesliga,8,Sun,2021-10-17,17:30,Augsburg,0.6,1–1,0.3,Arminia,17500,WWK Arena,Robert Schröder,/en/matches/7154b5d1/Augsburg-Arminia-October-17-2021-Bundesliga,,7154b5d1
GER-Bundesliga,2122,2021-10-17 Leverkusen-Bayern Munich,Bundesliga,8,Sun,2021-10-17,15:30,Leverkusen,0.7,1–5,3.2,Bayern Munich,29542,BayArena,Sven Jablonski,/en/matches/4fb9342d/Bayer-Leverkusen-Bayern-Munich-October-17-2021-Bundesliga,,4fb9342d
GER-Bundesliga,2122,2021-10-22 Mainz 05-Augsburg,Bundesliga,9,Fri,2021-10-22,20:30,Mainz 05,3.7,4–1,0.9,Augsburg,19400,Mewa Arena,Robert Hartmann,/en/matches/2fb98536/Mainz-05-Augsburg-October-22-2021-Bundesliga,,2fb98536
GER-Bundesliga,2122,2021-10-23 Arminia-Dortmund,Bundesliga,9,Sat,2021-10-23,15:30,Arminia,1.4,1–3,2.4,Dortmund,25000,SchücoArena,Benjamin Brand,/en/matches/d024165b/Arminia-Dortmund-October-23-2021-Bundesliga,,d024165b
GER-Bundesliga,2122,2021-10-23 Bayern Munich-Hoffenheim,Bundesliga,9,Sat,2021-10-23,15:30,Bayern Munich,2.8,4–0,0.7,Hoffenheim,60000,Allianz Arena,Matthias Jöllenbeck,/en/matches/84f78a21/Bayern-Munich-Hoffenheim-October-23-2021-Bundesliga,,84f78a21
GER-Bundesliga,2122,2021-10-23 Hertha BSC-Gladbach,Bundesliga,9,Sat,2021-10-23,18:30,Hertha BSC,1.0,1–0,0.5,Gladbach,25000,Olympiastadion Berlin,Benjamin Cortus,/en/matches/60b309f6/Hertha-BSC-Monchengladbach-October-23-2021-Bundesliga,,60b309f6
GER-Bundesliga,2122,2021-10-23 RB Leipzig-Greuther Fürth,Bundesliga,9,Sat,2021-10-23,15:30,RB Leipzig,2.3,4–1,1.4,Greuther Fürth,24758,Red Bull Arena,Christian Dingert,/en/matches/b1bb1224/RB-Leipzig-Greuther-Furth-October-23-2021-Bundesliga,,b1bb1224
GER-Bundesliga,2122,2021-10-23 Wolfsburg-Freiburg,Bundesliga,9,Sat,2021-10-23,15:30,Wolfsburg,1.3,0–2,1.5,Freiburg,10251,Volkswagen Arena,Tobias Welz,/en/matches/9a217927/Wolfsburg-Freiburg-October-23-2021-Bundesliga,,9a217927
GER-Bundesliga,2122,2021-10-24 Bochum-Eint Frankfurt,Bundesliga,9,Sun,2021-10-24,19:30,Bochum,2.1,2–0,1.6,Eint Frankfurt,19510,Vonovia Ruhrstadion,Marco Fritz,/en/matches/978265c8/Bochum-Eintracht-Frankfurt-October-24-2021-Bundesliga,,978265c8
GER-Bundesliga,2122,2021-10-24 Köln-Leverkusen,Bundesliga,9,Sun,2021-10-24,15:30,Köln,1.8,2–2,0.9,Leverkusen,49600,RheinEnergieSTADION,Felix Zwayer,/en/matches/8601b25d/Koln-Bayer-Leverkusen-October-24-2021-Bundesliga,,8601b25d
GER-Bundesliga,2122,2021-10-24 Stuttgart-Union Berlin,Bundesliga,9,Sun,2021-10-24,17:30,Stuttgart,0.5,1–1,1.0,Union Berlin,32595,Mercedes-Benz Arena,Florian Badstübner,/en/matches/6bfdf1c1/Stuttgart-Union-Berlin-October-24-2021-Bundesliga,,6bfdf1c1
GER-Bundesliga,2122,2021-10-29 Hoffenheim-Hertha BSC,Bundesliga,10,Fri,2021-10-29,20:30,Hoffenheim,0.9,2–0,0.3,Hertha BSC,8127,PreZero Arena,Sven Jablonski,/en/matches/910a7e20/Hoffenheim-Hertha-BSC-October-29-2021-Bundesliga,,910a7e20
GER-Bundesliga,2122,2021-10-30 Arminia-Mainz 05,Bundesliga,10,Sat,2021-10-30,15:30,Arminia,0.6,1–2,2.5,Mainz 05,19477,SchücoArena,Bastian Dankert,/en/matches/f1714ccc/Arminia-Mainz-05-October-30-2021-Bundesliga,,f1714ccc
GER-Bundesliga,2122,2021-10-30 Dortmund-Köln,Bundesliga,10,Sat,2021-10-30,15:30,Dortmund,1.4,2–0,1.3,Köln,66709,Signal Iduna Park,Martin Petersen,/en/matches/317a96ac/Dortmund-Koln-October-30-2021-Bundesliga,,317a96ac
GER-Bundesliga,2122,2021-10-30 Eint Frankfurt-RB Leipzig,Bundesliga,10,Sat,2021-10-30,18:30,Eint Frankfurt,0.6,1–1,3.0,RB Leipzig,31000,Deutsche Bank Park,Daniel Schlager,/en/matches/17b265aa/Eintracht-Frankfurt-RB-Leipzig-October-30-2021-Bundesliga,,17b265aa
GER-Bundesliga,2122,2021-10-30 Freiburg-Greuther Fürth,Bundesliga,10,Sat,2021-10-30,15:30,Freiburg,1.5,3–1,0.8,Greuther Fürth,31500,Europa-Park Stadion,Felix Brych,/en/matches/1b975160/Freiburg-Greuther-Furth-October-30-2021-Bundesliga,,1b975160
GER-Bundesliga,2122,2021-10-30 Leverkusen-Wolfsburg,Bundesliga,10,Sat,2021-10-30,15:30,Leverkusen,1.5,0–2,1.8,Wolfsburg,20132,BayArena,Deniz Aytekin,/en/matches/1cfc37c8/Bayer-Leverkusen-Wolfsburg-October-30-2021-Bundesliga,,1cfc37c8
GER-Bundesliga,2122,2021-10-30 Union Berlin-Bayern Munich,Bundesliga,10,Sat,2021-10-30,15:30,Union Berlin,0.9,2–5,3.2,Bayern Munich,16509,Stadion An der Alten Försterei,Harm Osmers,/en/matches/ecd8a537/Union-Berlin-Bayern-Munich-October-30-2021-Bundesliga,,ecd8a537
GER-Bundesliga,2122,2021-10-31 Augsburg-Stuttgart,Bundesliga,10,Sun,2021-10-31,15:30,Augsburg,2.1,4–1,0.9,Stuttgart,17500,WWK Arena,Patrick Ittrich,/en/matches/76cd38ec/Augsburg-Stuttgart-October-31-2021-Bundesliga,,76cd38ec
