league,season,game,round,week,day,date,time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,match_report,notes,game_id
GER-Bundesliga,2324,2024-04-21 Freiburg-Mainz 05,Bundesliga,30,Sun,2024-04-21,19:30,Freiburg,1.1,1–1,1.0,Mainz 05,34300,Europa-Park Stadion,Marco Fritz,/en/matches/f477f432/Freiburg-Mainz-05-April-21-2024-Bundesliga,,f477f432
GER-Bundesliga,2324,2024-04-21 Werder Bremen-Stuttgart,Bundesliga,30,Sun,2024-04-21,15:30,Werder Bremen,1.5,2–1,2.2,Stuttgart,42100,Wohninvest Weserstadion,Robert Schröder,/en/matches/c8030035/Werder-Bremen-Stuttgart-April-21-2024-Bundesliga,,c8030035
GER-Bundesliga,2324,2024-04-26 Bochum-Hoffenheim,Bundesliga,31,Fri,2024-04-26,20:30,Bochum,3.2,3–2,1.0,Hoffenheim,24300,Vonovia Ruhrstadion,Tobias Stieler,/en/matches/f6908cfc/Bochum-Hoffenheim-April-26-2024-Bundesliga,,f6908cfc
GER-Bundesliga,2324,2024-04-27 Augsburg-Werder Bremen,Bundesliga,31,Sat,2024-04-27,15:30,Augsburg,0.6,0–3,2.0,Werder Bremen,30660,WWK Arena,Tobias Welz,/en/matches/308f90b7/Augsburg-Werder-Bremen-April-27-2024-Bundesliga,,308f90b7
GER-Bundesliga,2324,2024-04-27 Bayern Munich-Eint Frankfurt,Bundesliga,31,Sat,2024-04-27,15:30,Bayern Munich,3.3,2–1,0.5,Eint Frankfurt,75000,Allianz Arena,Daniel Schlager,/en/matches/33de3608/Bayern-Munich-Eintracht-Frankfurt-April-27-2024-Bundesliga,,33de3608
GER-Bundesliga,2324,2024-04-27 Freiburg-Wolfsburg,Bundesliga,31,Sat,2024-04-27,15:30,Freiburg,2.2,1–2,0.5,Wolfsburg,32800,Europa-Park Stadion,Frank Willenborg,/en/matches/73187673/Freiburg-Wolfsburg-April-27-2024-Bundesliga,,73187673
GER-Bundesliga,2324,2024-04-27 Leverkusen-Stuttgart,Bundesliga,31,Sat,2024-04-27,18:30,Leverkusen,1.4,2–2,1.7,Stuttgart,30210,BayArena,Felix Zwayer,/en/matches/275b46ad/Bayer-Leverkusen-Stuttgart-April-27-2024-Bundesliga,,275b46ad
GER-Bundesliga,2324,2024-04-27 RB Leipzig-Dortmund,Bundesliga,31,Sat,2024-04-27,15:30,RB Leipzig,2.6,4–1,1.6,Dortmund,47069,Red Bull Arena,Deniz Aytekin,/en/matches/9813cba6/RB-Leipzig-Dortmund-April-27-2024-Bundesliga,,9813cba6
GER-Bundesliga,2324,2024-04-28 Darmstadt 98-Heidenheim,Bundesliga,31,Sun,2024-04-28,19:30,Darmstadt 98,0.7,0–1,1.6,Heidenheim,17416,Merck-Stadion am Böllenfalltor,Bastian Dankert,/en/matches/3534834b/Darmstadt-98-Heidenheim-April-28-2024-Bundesliga,,3534834b
GER-Bundesliga,2324,2024-04-28 Gladbach-Union Berlin,Bundesliga,31,Sun,2024-04-28,15:30,Gladbach,0.9,0–0,1.0,Union Berlin,53723,Stadion im Borussia-Park,Sascha Stegemann,/en/matches/186f2bd2/Monchengladbach-Union-Berlin-April-28-2024-Bundesliga,,186f2bd2
GER-Bundesliga,2324,2024-04-28 Mainz 05-Köln,Bundesliga,31,Sun,2024-04-28,17:30,Mainz 05,1.6,1–1,2.5,Köln,33305,Mewa Arena,Benjamin Brand,/en/matches/294cb583/Mainz-05-Koln-April-28-2024-Bundesliga,,294cb583
GER-Bundesliga,2324,2024-05-03 Hoffenheim-RB Leipzig,Bundesliga,32,Fri,2024-05-03,20:30,Hoffenheim,1.6,1–1,0.8,RB Leipzig,25066,PreZero Arena,Harm Osmers,/en/matches/0c04e055/Hoffenheim-RB-Leipzig-May-3-2024-Bundesliga,,0c04e055
GER-Bundesliga,2324,2024-05-04 Dortmund-Augsburg,Bundesliga,32,Sat,2024-05-04,15:30,Dortmund,4.0,5–1,2.5,Augsburg,81365,Signal Iduna Park,Robert Schröder,/en/matches/973a53e2/Dortmund-Augsburg-May-4-2024-Bundesliga,,973a53e2
GER-Bundesliga,2324,2024-05-04 Köln-Freiburg,Bundesliga,32,Sat,2024-05-04,18:30,Köln,0.9,0–0,0.8,Freiburg,50000,RheinEnergieSTADION,Sören Storks,/en/matches/90f8e14b/Koln-Freiburg-May-4-2024-Bundesliga,,90f8e14b
GER-Bundesliga,2324,2024-05-04 Stuttgart-Bayern Munich,Bundesliga,32,Sat,2024-05-04,15:30,Stuttgart,1.8,3–1,1.7,Bayern Munich,60000,MHPArena,Tobias Welz,/en/matches/38c2e1c6/Stuttgart-Bayern-Munich-May-4-2024-Bundesliga,,38c2e1c6
GER-Bundesliga,2324,2024-05-04 Werder Bremen-Gladbach,Bundesliga,32,Sat,2024-05-04,15:30,Werder Bremen,1.4,2–2,1.9,Gladbach,42100,Wohninvest Weserstadion,Timo Gerach,/en/matches/4e276e61/Werder-Bremen-Monchengladbach-May-4-2024-Bundesliga,,4e276e61
GER-Bundesliga,2324,2024-05-04 Wolfsburg-Darmstadt 98,Bundesliga,32,Sat,2024-05-04,15:30,Wolfsburg,2.2,3–0,0.4,Darmstadt 98,23108,Volkswagen Arena,Robert Hartmann,/en/matches/d460a027/Wolfsburg-Darmstadt-98-May-4-2024-Bundesliga,,d460a027
GER-Bundesliga,2324,2024-05-05 Eint Frankfurt-Leverkusen,Bundesliga,32,Sun,2024-05-05,17:30,Eint Frankfurt,1.9,1–5,2.7,Leverkusen,58000,Deutsche Bank Park,Christian Dingert,/en/matches/20542574/Eintracht-Frankfurt-Bayer-Leverkusen-May-5-2024-Bundesliga,,20542574
GER-Bundesliga,2324,2024-05-05 Heidenheim-Mainz 05,Bundesliga,32,Sun,2024-05-05,19:30,Heidenheim,0.9,1–1,1.4,Mainz 05,15000,Voith-Arena,Sven Jablonski,/en/matches/61a6652f/Heidenheim-Mainz-05-May-5-2024-Bundesliga,,61a6652f
GER-Bundesliga,2324,2024-05-05 Union Berlin-Bochum,Bundesliga,32,Sun,2024-05-05,15:30,Union Berlin,0.9,3–4,1.4,Bochum,22012,Stadion An der Alten Försterei,Marco Fritz,/en/matches/1956c53e/Union-Berlin-Bochum-May-5-2024-Bundesliga,,1956c53e
GER-Bundesliga,2324,2024-05-10 Augsburg-Stuttgart,Bundesliga,33,Fri,2024-05-10,20:30,Augsburg,0.6,0–1,1.9,Stuttgart,30660,WWK Arena,Patrick Ittrich,/en/matches/479d1417/Augsburg-Stuttgart-May-10-2024-Bundesliga,,479d1417
GER-Bundesliga,2324,2024-05-11 Freiburg-Heidenheim,Bundesliga,33,Sat,2024-05-11,15:30,Freiburg,1.5,1–1,0.7,Heidenheim,34700,Europa-Park Stadion,Daniel Siebert,/en/matches/9fe2f393/Freiburg-Heidenheim-May-11-2024-Bundesliga,,9fe2f393
GER-Bundesliga,2324,2024-05-11 Gladbach-Eint Frankfurt,Bundesliga,33,Sat,2024-05-11,15:30,Gladbach,0.4,1–1,1.5,Eint Frankfurt,54042,Stadion im Borussia-Park,Robert Schröder,/en/matches/f60ad969/Monchengladbach-Eintracht-Frankfurt-May-11-2024-Bundesliga,,f60ad969
GER-Bundesliga,2324,2024-05-11 Köln-Union Berlin,Bundesliga,33,Sat,2024-05-11,15:30,Köln,3.1,3–2,1.6,Union Berlin,50000,RheinEnergieSTADION,Deniz Aytekin,/en/matches/1d97656d/Koln-Union-Berlin-May-11-2024-Bundesliga,,1d97656d
GER-Bundesliga,2324,2024-05-11 Mainz 05-Dortmund,Bundesliga,33,Sat,2024-05-11,18:30,Mainz 05,2.1,3–0,0.4,Dortmund,33305,Mewa Arena,Tobias Stieler,/en/matches/23d95a33/Mainz-05-Dortmund-May-11-2024-Bundesliga,,23d95a33
GER-Bundesliga,2324,2024-05-11 RB Leipzig-Werder Bremen,Bundesliga,33,Sat,2024-05-11,15:30,RB Leipzig,1.4,1–1,1.1,Werder Bremen,47069,Red Bull Arena,Sascha Stegemann,/en/matches/fbb2b015/RB-Leipzig-Werder-Bremen-May-11-2024-Bundesliga,,fbb2b015
GER-Bundesliga,2324,2024-05-12 Bayern Munich-Wolfsburg,Bundesliga,33,Sun,2024-05-12,17:30,Bayern Munich,0.3,2–0,0.2,Wolfsburg,75000,Allianz Arena,Bastian Dankert,/en/matches/22e38eb5/Bayern-Munich-Wolfsburg-May-12-2024-Bundesliga,,22e38eb5
GER-Bundesliga,2324,2024-05-12 Bochum-Leverkusen,Bundesliga,33,Sun,2024-05-12,19:30,Bochum,0.3,0–5,4.2,Leverkusen,26000,Vonovia Ruhrstadion,Benjamin Brand,/en/matches/722f0a3e/Bochum-Bayer-Leverkusen-May-12-2024-Bundesliga,,722f0a3e
GER-Bundesliga,2324,2024-05-12 Darmstadt 98-Hoffenheim,Bundesliga,33,Sun,2024-05-12,15:30,Darmstadt 98,0.6,0–6,3.3,Hoffenheim,17810,Merck-Stadion am Böllenfalltor,Florian Badstübner,/en/matches/27a15c2e/Darmstadt-98-Hoffenheim-May-12-2024-Bundesliga,,27a15c2e
GER-Bundesliga,2324,2024-05-18 Dortmund-Darmstadt 98,Bundesliga,34,Sat,2024-05-18,15:30,Dortmund,2.6,4–0,0.3,Darmstadt 98,81365,Signal Iduna Park,Daniel Siebert,/en/matches/14f21084/Dortmund-Darmstadt-98-May-18-2024-Bundesliga,,14f21084
GER-Bundesliga,2324,2024-05-18 Eint Frankfurt-RB Leipzig,Bundesliga,34,Sat,2024-05-18,15:30,Eint Frankfurt,2.1,2–2,1.6,RB Leipzig,57500,Deutsche Bank Park,Felix Zwayer,/en/matches/f7159f33/Eintracht-Frankfurt-RB-Leipzig-May-18-2024-Bundesliga,,f7159f33
GER-Bundesliga,2324,2024-05-18 Heidenheim-Köln,Bundesliga,34,Sat,2024-05-18,15:30,Heidenheim,1.0,4–1,2.3,Köln,15000,Voith-Arena,Tobias Welz,/en/matches/f0787a6c/Heidenheim-Koln-May-18-2024-Bundesliga,,f0787a6c
GER-Bundesliga,2324,2024-05-18 Hoffenheim-Bayern Munich,Bundesliga,34,Sat,2024-05-18,15:30,Hoffenheim,1.8,4–2,1.5,Bayern Munich,30150,PreZero Arena,Marco Fritz,/en/matches/250e8184/Hoffenheim-Bayern-Munich-May-18-2024-Bundesliga,,250e8184
GER-Bundesliga,2324,2024-05-18 Leverkusen-Augsburg,Bundesliga,34,Sat,2024-05-18,15:30,Leverkusen,2.4,2–1,1.2,Augsburg,30210,BayArena,Matthias Jöllenbeck,/en/matches/8b525565/Bayer-Leverkusen-Augsburg-May-18-2024-Bundesliga,,8b525565
GER-Bundesliga,2324,2024-05-18 Stuttgart-Gladbach,Bundesliga,34,Sat,2024-05-18,15:30,Stuttgart,1.6,4–0,1.3,Gladbach,60000,MHPArena,Daniel Schlager,/en/matches/229aab5e/Stuttgart-Monchengladbach-May-18-2024-Bundesliga,,229aab5e
GER-Bundesliga,2324,2024-05-18 Union Berlin-Freiburg,Bundesliga,34,Sat,2024-05-18,15:30,Union Berlin,2.3,2–1,1.0,Freiburg,22012,Stadion An der Alten Försterei,Christian Dingert,/en/matches/0a7a794b/Union-Berlin-Freiburg-May-18-2024-Bundesliga,,0a7a794b
GER-Bundesliga,2324,2024-05-18 Werder Bremen-Bochum,Bundesliga,34,Sat,2024-05-18,15:30,Werder Bremen,3.0,4–1,2.1,Bochum,42100,Wohninvest Weserstadion,Martin Petersen,/en/matches/0c2b0305/Werder-Bremen-Bochum-May-18-2024-Bundesliga,,0c2b0305
GER-Bundesliga,2324,2024-05-18 Wolfsburg-Mainz 05,Bundesliga,34,Sat,2024-05-18,15:30,Wolfsburg,0.8,1–3,1.8,Mainz 05,26627,Volkswagen Arena,Frank Willenborg,/en/matches/31be20b7/Wolfsburg-Mainz-05-May-18-2024-Bundesliga,,31be20b7
GER-Bundesliga,2324,2024-05-23 Bochum-Düsseldorf,German 1/2 Relegation/Promotion play-offs,,Thu,2024-05-23,20:30,Bochum,,0–3,,Düsseldorf,26000,Vonovia Ruhrstadion,Robert Schröder,/en/matches/9156fa34/Bochum-Dusseldorf-May-23-2024-German-12-RelegationPromotion-play-offs,Leg 1 of 2,9156fa34
GER-Bundesliga,2324,2024-05-27 Düsseldorf-Bochum,German 1/2 Relegation/Promotion play-offs,,Mon,2024-05-27,20:30,Düsseldorf,,(5) 0–3 (6),,Bochum,51500,Merkur Spielarena,Deniz Aytekin,/en/matches/723ffa45/Dusseldorf-Bochum-May-27-2024-German-12-RelegationPromotion-play-offs,Leg 2 of 2; Bochum won; Bochum won on penalty kicks following extra time,723ffa45
