,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG)
ESP-La Liga,2223,Almería,Francisco Portillo,ESP,"MF,FW",32,1990,27,722,27,21.1,8.0,4,69,1,23,19,11,0.85,10,16,-6,-0.75,-0.41,10.8,15.6,-4.8,-0.59,-0.18
ESP-La Liga,2223,Almería,Gonzalo Melero,ESP,MF,28,1994,27,1855,69,54.2,20.6,24,74,1,3,30,2,1.26,34,28,6,0.29,1.56,26.6,29.5,-2.9,-0.14,0.68
ESP-La Liga,2223,Almería,Gui Guedes,POR,MF,20,2002,0,,,,,0,,0,0,,8,,,,,,,,,,,
ESP-La Liga,2223,Almería,Houboulang Mendes,GNB,DF,24,1998,14,886,63,25.9,9.8,11,74,4,3,25,20,1.0,12,28,-16,-1.63,-1.63,10.8,21.9,-11.1,-1.13,-0.92
ESP-La Liga,2223,Almería,José Carlos Lazo,ESP,"MF,FW",26,1996,1,20,20,0.6,0.2,0,,0,1,20,1,0.0,0,1,-1,-4.5,-4.1,0.4,0.1,0.3,1.19,1.64
ESP-La Liga,2223,Almería,Kaiky,BRA,DF,18,2004,13,581,45,17.0,6.5,7,79,3,6,5,13,1.31,6,13,-7,-1.08,-0.8,6.7,13.5,-6.8,-1.06,-0.73
ESP-La Liga,2223,Almería,Largie Ramazani,BEL,"FW,MF",21,2001,33,1403,43,41.0,15.6,13,74,2,20,22,4,1.03,14,31,-17,-1.09,-1.14,18.8,31.3,-12.5,-0.8,-0.6
ESP-La Liga,2223,Almería,Lucas Robertone,ARG,MF,25,1997,37,2843,77,83.1,31.6,34,81,12,3,33,0,1.11,44,47,-3,-0.09,1.93,37.3,47.7,-10.3,-0.33,0.72
ESP-La Liga,2223,Almería,Luis Javier Suárez,COL,FW,24,1997,21,1490,71,43.6,16.6,18,79,8,3,22,0,1.05,22,28,-6,-0.36,0.1,19.7,28.3,-8.6,-0.52,-0.13
ESP-La Liga,2223,Almería,Lázaro,BRA,"FW,MF",20,2002,19,716,38,20.9,8.0,7,70,2,12,19,16,0.53,13,13,0,0.0,0.53,11.9,12.1,-0.3,-0.04,0.52
ESP-La Liga,2223,Almería,Léo Baptistão,BRA,"FW,MF",29,1992,28,1726,62,50.5,19.2,24,69,1,4,19,1,1.29,28,30,-2,-0.1,0.64,20.6,28.7,-8.2,-0.43,0.05
ESP-La Liga,2223,Almería,Marciano Tchami,GNB,FW,18,2004,0,,,,,0,,0,0,,9,,,,,,,,,,,
ESP-La Liga,2223,Almería,Marcos Peña,ESP,MF,17,2005,0,,,,,0,,0,0,,5,,,,,,,,,,,
ESP-La Liga,2223,Almería,Marko Milovanović,SRB,FW,18,2003,2,15,8,0.4,0.2,0,,0,2,8,3,0.0,0,1,-1,-6.0,-5.6,0.3,0.7,-0.4,-2.34,-1.9
ESP-La Liga,2223,Almería,Martin Šviderský,SVK,MF,19,2002,0,,,,,0,,0,0,,15,,,,,,,,,,,
ESP-La Liga,2223,Almería,Rodrigo Ely,BRA,DF,28,1993,36,3155,88,92.3,35.1,36,88,33,0,,0,1.03,45,61,-16,-0.46,-0.46,38.8,57.8,-18.9,-0.54,-1.18
ESP-La Liga,2223,Almería,Samu Costa,POR,MF,21,2000,32,1989,62,58.2,22.1,22,83,15,10,16,6,1.16,23,47,-24,-1.09,-1.59,23.8,41.5,-17.7,-0.8,-0.84
ESP-La Liga,2223,Almería,Sergio Akieme,ESP,DF,24,1997,29,2297,79,67.2,25.5,27,84,23,2,9,4,0.93,31,45,-14,-0.55,-0.39,29.6,42.8,-13.3,-0.52,-0.22
ESP-La Liga,2223,Almería,Srđan Babić,SRB,DF,26,1996,34,2998,88,87.7,33.3,33,89,32,1,45,3,1.15,42,56,-14,-0.42,0.01,39.5,51.7,-12.2,-0.37,0.67
ESP-La Liga,2223,Almería,Umar Sadiq,NGA,FW,25,1997,3,240,80,7.0,2.7,3,80,1,0,,0,1.33,4,3,1,0.37,0.86,3.3,4.0,-0.7,-0.25,0.22
ESP-La Liga,2223,Almería,Álex Centelles,ESP,DF,24,1997,15,1123,75,32.8,12.5,11,88,9,4,38,12,1.06,19,21,-2,-0.16,0.39,15.9,19.7,-3.8,-0.3,0.22
ESP-La Liga,2223,Almería,Íñigo Eguaras,ESP,MF,30,1992,25,967,39,28.3,10.7,10,73,4,15,16,11,1.4,11,19,-8,-0.74,-0.45,11.1,19.8,-8.6,-0.8,-0.49
ESP-La Liga,2223,Athletic Club,Adu Ares,ESP,"FW,MF",20,2001,8,84,11,2.5,0.9,0,,0,8,11,7,0.63,1,3,-2,-2.14,-2.3,2.5,1.9,0.5,0.56,0.11
ESP-La Liga,2223,Athletic Club,Aitor Paredes,ESP,DF,22,2000,16,859,54,25.1,9.5,9,89,8,7,8,22,1.25,9,18,-9,-0.94,-1.4,16.9,12.6,4.3,0.45,0.0
ESP-La Liga,2223,Athletic Club,Ander Capa,ESP,DF,30,1992,7,109,16,3.2,1.2,1,61,0,6,8,27,1.43,2,0,2,1.65,1.6,2.3,1.2,1.1,0.91,0.47
ESP-La Liga,2223,Athletic Club,Ander Herrera,ESP,MF,32,1989,17,697,41,20.4,7.7,9,59,0,8,21,5,1.47,10,10,0,0.0,-0.13,12.9,7.4,5.5,0.71,0.32
ESP-La Liga,2223,Athletic Club,Asier Villalibre,ESP,FW,24,1997,5,97,19,2.8,1.1,1,56,0,4,10,13,1.6,2,0,2,1.86,1.8,3.0,0.7,2.3,2.14,1.73
ESP-La Liga,2223,Athletic Club,Dani García,ESP,MF,32,1990,25,1485,59,43.4,16.5,18,77,6,7,15,6,1.44,24,19,5,0.3,0.35,23.6,18.2,5.5,0.33,-0.22
ESP-La Liga,2223,Athletic Club,Daniel Vivian,ESP,DF,23,1999,29,2376,82,69.5,26.4,26,90,25,3,12,4,1.31,28,24,4,0.15,0.15,35.4,24.7,10.7,0.4,-0.17
ESP-La Liga,2223,Athletic Club,Gorka Guruzeta,ESP,FW,25,1996,30,1421,47,41.5,15.8,17,68,2,13,20,8,1.23,16,16,0,0.0,-0.18,22.5,14.5,8.0,0.51,0.08
ESP-La Liga,2223,Athletic Club,Iker Muniain,ESP,"MF,FW",29,1992,30,1689,56,49.4,18.8,19,77,5,11,21,2,1.43,29,18,11,0.59,0.95,28.1,17.2,10.8,0.58,0.24
ESP-La Liga,2223,Athletic Club,Iru,ESP,GK,23,1998,0,,,,,0,,0,0,,15,,,,,,,,,,,
ESP-La Liga,2223,Athletic Club,Iñaki Williams,GHA,FW,28,1994,36,2836,79,82.9,31.5,34,82,15,2,25,0,1.33,37,35,2,0.06,-0.24,44.2,28.7,15.5,0.49,0.21
ESP-La Liga,2223,Athletic Club,Iñigo Lekue,ESP,DF,29,1993,20,1321,66,38.6,14.7,14,82,8,6,29,11,1.35,26,15,11,0.75,1.05,24.8,13.4,11.4,0.78,0.53
ESP-La Liga,2223,Athletic Club,Iñigo Martínez,ESP,DF,31,1991,15,1338,89,39.1,14.9,15,89,14,0,,4,1.8,25,16,9,0.61,0.82,22.7,12.6,10.1,0.68,0.37
ESP-La Liga,2223,Athletic Club,Jon Morcillo,ESP,"FW,MF",23,1998,10,76,8,2.2,0.8,0,,0,10,8,9,2.2,1,1,0,0.0,-0.11,1.1,0.7,0.4,0.55,0.09
ESP-La Liga,2223,Athletic Club,Julen Agirrezabala,ESP,GK,21,2000,8,675,84,19.7,7.5,7,90,7,1,45,26,0.75,5,6,-1,-0.13,-0.3,10.2,6.9,3.3,0.43,-0.03
ESP-La Liga,2223,Athletic Club,Junior Bita,EQG,MF,17,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,
ESP-La Liga,2223,Athletic Club,Mikel Balenziaga,ESP,DF,34,1988,3,115,38,3.4,1.3,1,69,0,2,23,27,1.0,1,3,-2,-1.57,-1.73,0.8,1.5,-0.6,-0.5,-0.99
ESP-La Liga,2223,Athletic Club,Mikel Vesga,ESP,MF,29,1993,36,2575,72,75.3,28.6,28,86,21,8,22,0,1.33,32,30,2,0.07,-0.14,40.2,26.5,13.6,0.48,0.09
ESP-La Liga,2223,Athletic Club,Nico Williams,ESP,FW,20,2002,36,2656,74,77.7,29.5,32,79,9,4,30,0,1.42,43,30,13,0.44,1.5,42.6,26.7,15.9,0.54,0.38
ESP-La Liga,2223,Athletic Club,Oier Zarraga,ESP,MF,23,1999,26,852,33,24.9,9.5,6,69,0,20,22,11,1.23,3,13,-10,-1.06,-1.55,11.8,8.4,3.4,0.36,-0.13
ESP-La Liga,2223,Athletic Club,Oihan Sancet,ESP,MF,22,2000,36,2532,70,74.0,28.1,32,75,6,4,36,0,1.39,38,29,9,0.32,0.83,39.3,28.0,11.2,0.4,-0.22
ESP-La Liga,2223,Athletic Club,Peru Nolaskoain,ESP,"DF,MF",23,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,
ESP-La Liga,2223,Athletic Club,Raúl García,ESP,"FW,MF",36,1986,35,967,28,28.3,10.7,6,71,1,29,19,3,1.29,12,13,-1,-0.09,-0.28,16.1,11.9,4.2,0.39,-0.1
ESP-La Liga,2223,Athletic Club,Unai Gómez,ESP,MF,19,2003,0,,,,,0,,0,0,,8,,,,,,,,,,,
ESP-La Liga,2223,Athletic Club,Unai Simón,ESP,GK,25,1997,31,2745,89,80.3,30.5,31,89,30,0,,4,1.45,42,37,5,0.16,0.3,44.0,29.9,14.1,0.46,0.03
ESP-La Liga,2223,Athletic Club,Unai Vencedor Paris,ESP,MF,21,2000,10,193,19,5.6,2.1,0,,0,10,19,27,1.4,2,7,-5,-2.33,-2.58,2.3,3.8,-1.5,-0.68,-1.21
ESP-La Liga,2223,Athletic Club,Yeray Álvarez,ESP,DF,27,1995,28,2332,83,68.2,25.9,27,86,21,1,12,2,1.5,33,30,3,0.12,0.03,33.0,25.1,7.9,0.3,-0.48
ESP-La Liga,2223,Athletic Club,Yuri Berchiche,ESP,DF,32,1990,29,2406,83,70.4,26.7,27,87,24,2,28,1,1.1,23,32,-9,-0.34,-1.49,35.7,27.8,7.9,0.29,-0.54
ESP-La Liga,2223,Athletic Club,Álex Berenguer,ESP,FW,27,1995,37,2297,62,67.2,25.5,26,78,10,11,25,1,1.3,30,33,-3,-0.12,-0.68,33.7,25.4,8.4,0.33,-0.39
ESP-La Liga,2223,Athletic Club,Óscar de Marcos,ESP,DF,33,1989,37,2819,76,82.4,31.3,32,84,22,5,25,0,1.3,41,34,7,0.22,0.67,45.1,27.9,17.2,0.55,0.52
ESP-La Liga,2223,Atlético Madrid,Abdellah Raihani,MAR,FW,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2223,Atlético Madrid,Adrián Corral,ESP,DF,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
ESP-La Liga,2223,Atlético Madrid,Aitor Gismera,ESP,MF,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2223,Atlético Madrid,Alberto Moreno,ESP,MF,20,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
ESP-La Liga,2223,Atlético Madrid,Alejandro Iturbe,ESP,GK,18,2003,0,,,,,0,,0,0,,8,,,,,,,,,,,
ESP-La Liga,2223,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",31,1991,38,2859,75,83.6,31.8,31,86,23,7,29,0,2.03,61,29,32,1.01,0.21,54.9,34.0,20.9,0.66,0.67
ESP-La Liga,2223,Atlético Madrid,Antonio Gomis,ESP,GK,19,2003,1,6,6,0.2,0.1,0,,0,1,6,22,1.0,0,1,-1,-15.0,-16.0,0.0,0.2,-0.2,-2.42,-2.98
ESP-La Liga,2223,Atlético Madrid,Axel Witsel,BEL,"DF,MF",33,1989,33,2258,68,66.0,25.1,25,86,21,8,14,4,2.03,59,27,32,1.28,0.89,45.1,28.8,16.2,0.65,0.3
ESP-La Liga,2223,Atlético Madrid,Carlos Martín,ESP,"FW,MF",20,2002,4,28,7,0.8,0.3,0,,0,4,7,8,1.75,1,1,0,0.0,-0.98,0.6,0.7,-0.1,-0.22,-0.77
ESP-La Liga,2223,Atlético Madrid,Diego Bri,ESP,FW,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2223,Atlético Madrid,Felipe,BRA,DF,33,1989,3,194,65,5.7,2.2,2,90,2,1,14,11,0.33,1,3,-2,-0.93,-2.02,2.4,2.3,0.0,0.02,-0.56
ESP-La Liga,2223,Atlético Madrid,Geoffrey Kondogbia,CTA,MF,29,1993,20,1006,50,29.4,11.2,10,82,6,10,19,13,2.1,15,11,4,0.36,-0.87,14.4,12.6,1.7,0.16,-0.55
ESP-La Liga,2223,Atlético Madrid,Ilias Kostis,GRE,DF,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2223,Atlético Madrid,Ivo Grbić,CRO,GK,26,1996,12,922,77,27.0,10.2,10,89,9,2,14,25,1.92,28,13,15,1.46,0.67,17.9,14.9,3.0,0.29,-0.35
ESP-La Liga,2223,Atlético Madrid,Jan Oblak,SVN,GK,29,1993,28,2492,89,72.9,27.7,28,89,26,0,,0,2.0,42,20,22,0.79,-0.66,44.0,26.1,18.0,0.65,0.38
ESP-La Liga,2223,Atlético Madrid,José María Giménez,URU,DF,27,1995,28,2423,87,70.8,26.9,26,90,26,2,42,3,2.21,52,21,31,1.15,0.61,46.2,28.0,18.2,0.68,0.44
ESP-La Liga,2223,Atlético Madrid,João Félix,POR,"FW,MF",22,1999,14,650,46,19.0,7.2,7,74,1,7,18,1,1.86,11,8,3,0.42,-0.69,8.7,8.6,0.1,0.02,-0.65
ESP-La Liga,2223,Atlético Madrid,Koke,ESP,MF,30,1992,33,2545,77,74.4,28.3,30,82,12,3,26,1,2.18,53,24,29,1.03,0.2,46.3,28.3,18.1,0.64,0.36
ESP-La Liga,2223,Atlético Madrid,Marco Moreno,ESP,DF,21,2001,0,,,,,0,,0,0,,16,,,,,,,,,,,
ESP-La Liga,2223,Atlético Madrid,Marcos Llorente,ESP,"MF,DF",27,1995,22,1703,77,49.8,18.9,21,80,11,1,30,2,2.0,28,11,17,0.9,-0.15,31.6,16.1,15.5,0.82,0.54
ESP-La Liga,2223,Atlético Madrid,Mario Hermoso,ESP,DF,27,1995,26,2110,81,61.7,23.4,24,87,21,2,15,10,2.19,52,19,33,1.41,1.13,41.7,25.5,16.2,0.69,0.37
ESP-La Liga,2223,Atlético Madrid,Matheus Cunha,BRA,"FW,MF",23,1999,11,377,34,11.0,4.2,2,68,0,9,27,2,1.82,10,6,4,0.95,-0.02,8.1,5.9,2.2,0.52,-0.03
ESP-La Liga,2223,Atlético Madrid,Matt Doherty,IRL,DF,30,1992,2,18,9,0.5,0.2,0,,0,2,9,17,3.0,1,0,1,5.0,4.05,0.2,0.1,0.2,0.89,0.35
ESP-La Liga,2223,Atlético Madrid,Memphis,NED,FW,28,1994,8,270,34,7.9,3.0,3,62,0,5,17,2,2.75,9,1,8,2.67,1.84,5.5,2.0,3.5,1.17,0.68
ESP-La Liga,2223,Atlético Madrid,Nahuel Molina,ARG,DF,24,1998,33,2867,87,83.8,31.9,33,87,28,0,,1,2.03,58,28,30,0.94,-0.2,51.2,35.1,16.1,0.51,-0.25
ESP-La Liga,2223,Atlético Madrid,Pablo Barrios,ESP,MF,19,2003,21,724,34,21.2,8.0,6,64,1,15,23,5,2.05,13,9,4,0.5,-0.6,13.7,10.4,3.4,0.42,-0.16
ESP-La Liga,2223,Atlético Madrid,Reinildo Mandava,MOZ,DF,28,1994,22,1857,84,54.3,20.6,22,84,18,0,,1,1.77,29,17,12,0.58,-0.86,27.1,21.9,5.2,0.25,-0.65
ESP-La Liga,2223,Atlético Madrid,Renan Lodi,BRA,"DF,MF",24,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,
ESP-La Liga,2223,Atlético Madrid,Rodrigo De Paul,ARG,MF,28,1994,30,1923,64,56.2,21.4,24,74,5,6,27,3,2.07,40,20,20,0.94,-0.09,33.1,23.3,9.8,0.46,-0.2
ESP-La Liga,2223,Atlético Madrid,Salim El Jebari,MAR,MF,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2223,Atlético Madrid,Saúl Ñíguez,ESP,"MF,DF",27,1994,31,1100,35,32.2,12.2,11,75,5,20,14,6,2.26,28,14,14,1.15,0.25,19.0,17.5,1.5,0.12,-0.62
ESP-La Liga,2223,Atlético Madrid,Sergio Diez Roldan,ESP,DF,19,2003,0,,,,,0,,0,0,,10,,,,,,,,,,,
ESP-La Liga,2223,Atlético Madrid,Sergio Mestre,ESP,GK,17,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
ESP-La Liga,2223,Atlético Madrid,Sergio Reguilón,ESP,DF,25,1996,11,309,28,9.0,3.4,2,76,0,9,17,10,1.36,5,2,3,0.87,-0.11,7.2,3.7,3.5,1.02,0.52
ESP-La Liga,2223,Atlético Madrid,Stefan Savić,MNE,DF,31,1991,22,1943,88,56.8,21.6,22,88,19,0,,1,1.86,33,17,16,0.74,-0.54,31.2,22.8,8.4,0.39,-0.37
ESP-La Liga,2223,Atlético Madrid,Thomas Lemar,FRA,MF,26,1995,27,1252,46,36.6,13.9,17,60,0,10,24,2,2.0,27,10,17,1.22,0.39,21.3,11.5,9.9,0.71,0.26
ESP-La Liga,2223,Atlético Madrid,Yannick Carrasco,BEL,"DF,MF",28,1993,35,2317,66,67.7,25.7,26,77,7,9,36,1,2.06,43,25,18,0.7,-0.85,42.1,31.3,10.9,0.42,-0.38
ESP-La Liga,2223,Atlético Madrid,Álvaro Morata,ESP,FW,29,1992,36,1900,53,55.6,21.1,23,68,3,13,25,1,2.03,40,10,30,1.42,1.01,34.2,19.5,14.7,0.7,0.34
ESP-La Liga,2223,Atlético Madrid,Ángel Correa,ARG,"FW,MF",27,1995,35,1455,42,42.5,16.2,13,69,1,22,25,1,1.94,29,15,14,0.87,-0.19,30.9,19.4,11.5,0.71,0.29
ESP-La Liga,2223,Barcelona,Aleix Garrido,ESP,FW,18,2004,1,7,7,0.2,0.1,0,,0,1,7,2,3.0,0,0,0,0.0,-1.32,0.1,0.5,-0.4,-5.0,-6.13
ESP-La Liga,2223,Barcelona,Alejandro Balde,ESP,DF,18,2003,33,2471,75,72.3,27.5,30,81,21,3,9,4,2.45,48,15,33,1.2,-0.41,53.8,25.9,27.9,1.02,-0.35
ESP-La Liga,2223,Barcelona,Ander Astralaga,ESP,GK,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
ESP-La Liga,2223,Barcelona,Andreas Christensen,DEN,DF,26,1996,23,1760,77,51.5,19.6,22,80,15,1,6,4,2.3,33,13,20,1.02,-0.6,34.9,19.5,15.4,0.79,-0.67
ESP-La Liga,2223,Barcelona,Ansu Fati,ESP,FW,19,2002,36,1393,39,40.7,15.5,12,71,1,24,22,1,2.36,36,5,31,2.0,1.16,31.8,13.1,18.7,1.21,0.16
ESP-La Liga,2223,Barcelona,Arnau Tenas,ESP,GK,21,2001,0,,,0.0,0.0,0,,0,0,,35,1.0,1,1,0,,,,,,,
ESP-La Liga,2223,Barcelona,Chadi Riad,MAR,MF,19,2003,1,2,2,0.1,0.0,0,,0,1,2,3,3.0,0,0,0,0.0,-1.32,0.0,0.1,0.0,-1.53,-2.65
ESP-La Liga,2223,Barcelona,Daniel Rodriguez,ESP,MF,16,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2223,Barcelona,Eric García,ESP,"DF,MF",21,2001,24,1417,59,41.4,15.7,15,79,10,9,25,14,2.0,30,10,20,1.27,-0.08,30.6,14.0,16.7,1.06,-0.09
ESP-La Liga,2223,Barcelona,Estanis,ESP,FW,18,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
ESP-La Liga,2223,Barcelona,Ferrán Torres,ESP,"FW,MF",22,2000,33,1392,42,40.7,15.5,14,72,5,19,20,3,2.27,25,11,14,0.91,-0.69,28.4,15.5,12.8,0.83,-0.48
ESP-La Liga,2223,Barcelona,Franck Kessié,CIV,MF,25,1996,28,990,35,28.9,11.0,7,66,1,21,25,7,2.14,16,7,9,0.82,-0.7,18.3,12.1,6.2,0.57,-0.77
ESP-La Liga,2223,Barcelona,Frenkie de Jong,NED,MF,25,1997,33,2534,77,74.1,28.2,29,83,20,4,29,1,2.33,56,20,36,1.28,-0.14,58.4,24.3,34.2,1.21,0.39
ESP-La Liga,2223,Barcelona,Gavi,ESP,"MF,FW",17,2004,36,2531,70,74.0,28.1,30,78,13,6,33,0,2.36,52,11,41,1.46,0.55,53.9,21.9,32.0,1.14,0.1
ESP-La Liga,2223,Barcelona,Gerard Piqué,ESP,DF,35,1987,6,384,64,11.2,4.3,4,89,3,2,15,7,3.0,9,1,8,1.87,0.63,11.4,3.7,7.8,1.83,0.8
ESP-La Liga,2223,Barcelona,Héctor Bellerín,ESP,DF,27,1995,3,143,48,4.2,1.6,1,90,1,2,27,8,3.0,4,0,4,2.52,1.25,5.4,0.6,4.7,2.98,1.95
ESP-La Liga,2223,Barcelona,Iñaki Peña,ESP,GK,23,1999,2,73,37,2.1,0.8,0,,0,2,37,36,0.0,2,2,0,0.0,-1.34,1.2,1.4,-0.2,-0.29,-1.43
ESP-La Liga,2223,Barcelona,Jordi Alba,ESP,DF,33,1989,24,1419,59,41.5,15.8,14,83,6,10,26,12,2.17,27,8,19,1.21,-0.19,30.7,13.3,17.5,1.11,-0.01
ESP-La Liga,2223,Barcelona,Jules Koundé,FRA,DF,23,1998,29,2426,84,70.9,27.0,28,86,24,1,9,2,2.38,51,12,39,1.45,0.45,53.0,21.6,31.4,1.16,0.17
ESP-La Liga,2223,Barcelona,Lamine Yamal,ESP,FW,15,2007,1,8,8,0.2,0.1,0,,0,1,8,3,3.0,0,0,0,0.0,-1.32,0.5,0.0,0.5,5.65,4.55
ESP-La Liga,2223,Barcelona,Marc Casado,ESP,MF,18,2003,0,,,,,0,,0,0,,8,,,,,,,,,,,
ESP-La Liga,2223,Barcelona,Marc Guiu,ESP,FW,16,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2223,Barcelona,Marc-André ter Stegen,GER,GK,30,1992,38,3347,88,97.9,37.2,38,88,36,0,,0,2.32,68,18,50,1.34,1.34,74.3,31.7,42.5,1.14,1.43
ESP-La Liga,2223,Barcelona,Marcos Alonso,ESP,DF,31,1990,24,1172,49,34.3,13.0,11,80,8,13,22,10,2.29,22,11,11,0.84,-0.72,23.2,14.0,9.2,0.71,-0.62
ESP-La Liga,2223,Barcelona,Memphis,NED,FW,28,1994,2,114,57,3.3,1.3,2,57,0,0,,6,3.0,4,0,4,3.16,1.91,3.8,0.4,3.4,2.72,1.67
ESP-La Liga,2223,Barcelona,Miralem Pjanić,BIH,MF,32,1990,0,,,,,0,,0,0,,4,,,,,,,,,,,
ESP-La Liga,2223,Barcelona,Ousmane Dembélé,FRA,FW,25,1997,25,1410,56,41.2,15.7,16,73,3,9,28,0,2.36,32,11,21,1.34,0.04,32.1,15.5,16.6,1.06,-0.1
ESP-La Liga,2223,Barcelona,Pablo Torre,ESP,"FW,MF",19,2003,8,144,18,4.2,1.6,1,62,0,7,12,23,0.88,3,2,1,0.62,-0.72,3.3,2.7,0.6,0.38,-0.77
ESP-La Liga,2223,Barcelona,Pau Prim,ESP,MF,16,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2223,Barcelona,Pedri,ESP,MF,19,2002,26,1976,76,57.8,22.0,22,83,12,4,38,0,2.62,47,9,38,1.73,0.98,48.6,17.6,31.0,1.41,0.7
ESP-La Liga,2223,Barcelona,Pierre-Emerick Aubameyang,GAB,FW,33,1989,1,9,9,0.3,0.1,0,,0,1,9,2,1.0,0,0,0,0.0,-1.32,0.4,0.1,0.3,2.87,1.76
ESP-La Liga,2223,Barcelona,Raphinha,BRA,FW,25,1996,36,2072,58,60.6,23.0,25,72,2,11,24,1,2.28,34,9,25,1.09,-0.58,44.9,18.1,26.8,1.16,0.13
ESP-La Liga,2223,Barcelona,Robert Lewandowski,POL,FW,33,1988,34,2847,84,83.2,31.6,33,85,27,1,34,0,2.24,62,20,42,1.33,0.07,66.5,26.1,40.3,1.28,0.96
