,,,,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected
,,,,,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2122,Rennes,Martin Terrier,FRA,"FW,MF",24,1997,30.9,21,86,44,51.2,2.79,1.42,0.22,0.43,14.9,0,2,2,13.9,12.3,0.14,7.1,6.7
FRA-Ligue 1,2122,Rennes,Mathys Tel,FRA,"FW,MF",16,2005,0.6,0,3,1,33.3,4.82,1.61,0.0,0.0,17.5,1,0,0,0.2,0.2,0.08,-0.2,-0.2
FRA-Ligue 1,2122,Rennes,Matthis Abline,FRA,FW,18,2003,1.1,0,2,0,0.0,1.75,0.0,0.0,,9.5,0,0,0,0.3,0.3,0.14,-0.3,-0.3
FRA-Ligue 1,2122,Rennes,Nayef Aguerd,MAR,DF,25,1996,30.4,2,25,7,28.0,0.82,0.23,0.08,0.29,9.4,0,0,0,2.1,2.1,0.08,-0.1,-0.1
FRA-Ligue 1,2122,Rennes,Romain Del Castillo,FRA,"MF,FW",25,1996,0.3,0,1,0,0.0,3.21,0.0,0.0,,21.9,1,0,0,0.2,0.2,0.22,-0.2,-0.2
FRA-Ligue 1,2122,Rennes,Romain Salin,FRA,GK,37,1984,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Rennes,Serhou Guirassy,GUI,FW,25,1996,11.3,9,46,17,37.0,4.07,1.51,0.2,0.53,13.1,0,0,0,8.1,8.1,0.18,0.9,0.9
FRA-Ligue 1,2122,Rennes,Warmed Omari,COM,DF,21,2000,31.1,0,5,0,0.0,0.16,0.0,0.0,,11.7,0,0,0,0.4,0.4,0.08,-0.4,-0.4
FRA-Ligue 1,2122,Saint-Étienne,Abdoulaye Bakayoko,FRA,DF,18,2002,3.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Saint-Étienne,Adil Aouchiche,FRA,"MF,FW",19,2002,12.0,0,21,10,47.6,1.75,0.83,0.0,0.0,22.5,0,0,0,1.2,1.2,0.06,-1.2,-1.2
FRA-Ligue 1,2122,Saint-Étienne,Aimen Moueffek,FRA,MF,20,2001,4.8,0,4,1,25.0,0.83,0.21,0.0,0.0,27.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
FRA-Ligue 1,2122,Saint-Étienne,Arnaud Nordin,FRA,"FW,MF",23,1998,20.8,4,45,20,44.4,2.16,0.96,0.09,0.2,17.2,0,0,0,3.5,3.5,0.08,0.5,0.5
FRA-Ligue 1,2122,Saint-Étienne,Assane Dioussé,SEN,MF,23,1997,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Saint-Étienne,Bakary Sako,MLI,"FW,MF",33,1988,1.7,0,6,0,0.0,3.46,0.0,0.0,,23.0,1,0,0,0.3,0.3,0.05,-0.3,-0.3
FRA-Ligue 1,2122,Saint-Étienne,Bryan Djile Nokoué,CMR,"DF,MF",19,2002,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Saint-Étienne,Charles Abi,FRA,FW,21,2000,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Saint-Étienne,Denis Bouanga,GAB,"FW,MF",26,1994,27.1,9,84,30,35.7,3.1,1.11,0.11,0.3,18.9,4,0,0,8.0,8.0,0.1,1.0,1.0
FRA-Ligue 1,2122,Saint-Étienne,Elhadji Dieye,SEN,"FW,MF",19,2002,0.4,0,2,0,0.0,5.29,0.0,0.0,,17.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
FRA-Ligue 1,2122,Saint-Étienne,Eliaquim Mangala,FRA,DF,30,1991,13.1,1,3,1,33.3,0.23,0.08,0.33,1.0,9.9,0,0,0,0.5,0.5,0.17,0.5,0.5
FRA-Ligue 1,2122,Saint-Étienne,Enzo Crivelli,FRA,"FW,MF",26,1995,1.1,0,3,1,33.3,2.65,0.88,0.0,0.0,14.1,0,0,0,0.5,0.5,0.18,-0.5,-0.5
FRA-Ligue 1,2122,Saint-Étienne,Etienne Green,ENG,GK,21,2000,13.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Saint-Étienne,Falaye Sacko,MLI,DF,26,1995,7.4,0,1,0,0.0,0.13,0.0,0.0,,17.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
FRA-Ligue 1,2122,Saint-Étienne,Gabriel Silva,BRA,"DF,MF",30,1991,7.9,0,1,0,0.0,0.13,0.0,0.0,,16.3,0,0,0,0.0,0.0,0.04,0.0,0.0
FRA-Ligue 1,2122,Saint-Étienne,Harold Moukoudi,CMR,DF,23,1997,18.5,0,7,0,0.0,0.38,0.0,0.0,,9.0,0,0,0,0.9,0.9,0.12,-0.9,-0.9
FRA-Ligue 1,2122,Saint-Étienne,Jean-Philippe Krasso,CIV,FW,24,1997,5.0,1,12,2,16.7,2.38,0.4,0.08,0.5,11.2,0,0,0,1.6,1.6,0.13,-0.6,-0.6
FRA-Ligue 1,2122,Saint-Étienne,Juan Ignacio Ramírez,URU,FW,24,1997,1.4,0,2,0,0.0,1.43,0.0,0.0,,13.8,0,0,0,0.0,0.0,0.02,0.0,0.0
FRA-Ligue 1,2122,Saint-Étienne,Lamine Ghezali,FRA,DF,22,1999,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Saint-Étienne,Lucas Calodat,FRA,DF,19,2002,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Saint-Étienne,Lucas Gourna-Douath,FRA,MF,17,2003,20.0,1,12,2,16.7,0.6,0.1,0.08,0.5,17.2,0,0,0,1.3,1.3,0.11,-0.3,-0.3
FRA-Ligue 1,2122,Saint-Étienne,Mahdi Camara,FRA,"MF,DF",23,1998,34.1,3,28,15,53.6,0.82,0.44,0.11,0.2,18.7,0,0,0,2.5,2.5,0.09,0.5,0.5
FRA-Ligue 1,2122,Saint-Étienne,Mathys Saban,FRA,"FW,MF",19,2002,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Saint-Étienne,Maxence Rivera,FRA,FW,19,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Saint-Étienne,Mickael Nade,FRA,DF,22,1999,28.5,1,7,1,14.3,0.25,0.04,0.14,1.0,10.1,0,0,0,1.5,1.5,0.21,-0.5,-0.5
FRA-Ligue 1,2122,Saint-Étienne,Miguel Trauco,PER,"DF,MF",28,1992,12.4,1,11,3,27.3,0.89,0.24,0.09,0.33,23.7,1,0,0,0.5,0.5,0.04,0.5,0.5
FRA-Ligue 1,2122,Saint-Étienne,Nelson Sissoko,FRA,DF,24,1997,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Saint-Étienne,Paul Bernardoni,FRA,GK,24,1997,19.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Saint-Étienne,Romain Hamouma,FRA,"FW,MF",34,1987,9.8,2,23,7,30.4,2.34,0.71,0.09,0.29,17.8,0,0,0,2.9,2.9,0.13,-0.9,-0.9
FRA-Ligue 1,2122,Saint-Étienne,Ryad Boudebouz,ALG,"MF,FW",31,1990,25.0,3,27,9,33.3,1.08,0.36,0.07,0.22,24.7,7,1,1,2.3,1.5,0.05,0.7,0.5
FRA-Ligue 1,2122,Saint-Étienne,Sada Thioub,SEN,"DF,MF",26,1995,10.6,0,5,0,0.0,0.47,0.0,0.0,,17.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
FRA-Ligue 1,2122,Saint-Étienne,Saidou Sow,GUI,DF,19,2002,11.0,2,3,2,66.7,0.27,0.18,0.67,1.0,7.0,0,0,0,0.3,0.3,0.09,1.7,1.7
FRA-Ligue 1,2122,Saint-Étienne,Stefan Bajic,FRA,GK,19,2001,5.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Saint-Étienne,Timothée Kolodziejczak,FRA,DF,29,1991,28.5,2,15,6,40.0,0.53,0.21,0.13,0.33,12.7,0,0,0,1.4,1.4,0.1,0.6,0.6
FRA-Ligue 1,2122,Saint-Étienne,Wahbi Khazri,TUN,"FW,MF",30,1991,24.7,10,69,18,26.1,2.79,0.73,0.09,0.33,23.6,9,4,4,7.7,4.6,0.07,2.3,1.4
FRA-Ligue 1,2122,Saint-Étienne,Yanis Lhery,FRA,"FW,MF",18,2003,0.8,0,2,1,50.0,2.5,1.25,0.0,0.0,16.3,0,0,0,0.2,0.2,0.11,-0.2,-0.2
FRA-Ligue 1,2122,Saint-Étienne,Yvan Neyou,CMR,MF,24,1997,10.4,0,6,2,33.3,0.58,0.19,0.0,0.0,30.7,1,0,0,0.1,0.1,0.02,-0.1,-0.1
FRA-Ligue 1,2122,Saint-Étienne,Yvann Macon,FRA,DF,22,1998,17.0,0,15,4,26.7,0.88,0.24,0.0,0.0,26.5,0,0,0,0.3,0.3,0.02,-0.3,-0.3
FRA-Ligue 1,2122,Saint-Étienne,Zaydou Youssouf,COM,MF,22,1999,17.3,1,20,6,30.0,1.16,0.35,0.05,0.17,27.5,0,0,0,0.8,0.8,0.04,0.2,0.2
FRA-Ligue 1,2122,Strasbourg,Abdul Majeed Waris,GHA,"FW,MF",29,1991,3.6,2,7,3,42.9,1.93,0.83,0.29,0.67,17.8,0,0,0,1.2,1.2,0.17,0.8,0.8
FRA-Ligue 1,2122,Strasbourg,Adrien Thomasson,FRA,MF,27,1993,26.5,8,48,19,39.6,1.81,0.72,0.17,0.42,16.3,0,0,0,6.2,6.2,0.13,1.8,1.8
FRA-Ligue 1,2122,Strasbourg,Alexander Djiku,GHA,DF,26,1994,29.9,1,15,7,46.7,0.5,0.23,0.07,0.14,11.3,0,0,0,2.1,2.1,0.14,-1.1,-1.1
FRA-Ligue 1,2122,Strasbourg,Anthony Caci,FRA,DF,24,1997,26.6,1,15,4,26.7,0.56,0.15,0.07,0.25,18.1,0,0,0,0.9,0.9,0.06,0.1,0.1
FRA-Ligue 1,2122,Strasbourg,Dimitri Liénard,FRA,"DF,MF",33,1988,22.7,2,23,3,13.0,1.01,0.13,0.09,0.67,21.2,4,0,0,1.4,1.4,0.06,0.6,0.6
FRA-Ligue 1,2122,Strasbourg,Eiji Kawashima,JPN,GK,38,1983,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Strasbourg,Frederic Guilbert,FRA,DF,26,1994,28.0,0,24,5,20.8,0.86,0.18,0.0,0.0,24.5,3,0,0,0.9,0.9,0.04,-0.9,-0.9
FRA-Ligue 1,2122,Strasbourg,Gerzino Nyamsi,FRA,DF,24,1997,33.2,0,28,6,21.4,0.84,0.18,0.0,0.0,10.7,0,0,0,2.1,2.1,0.08,-2.1,-2.1
FRA-Ligue 1,2122,Strasbourg,Habib Diallo,SEN,FW,26,1995,17.1,11,49,21,42.9,2.86,1.23,0.18,0.43,13.2,0,2,2,8.8,7.2,0.15,2.2,1.8
FRA-Ligue 1,2122,Strasbourg,Habib Diarra,SEN,MF,17,2004,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Strasbourg,Ibrahima Sissoko,MLI,"MF,DF",23,1997,25.6,2,26,6,23.1,1.02,0.23,0.08,0.33,15.0,0,0,0,2.6,2.6,0.1,-0.6,-0.6
FRA-Ligue 1,2122,Strasbourg,Ismaël Doukouré,FRA,DF,18,2003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Strasbourg,Jean-Eudes Aholou,CIV,MF,27,1994,11.2,1,17,2,11.8,1.52,0.18,0.06,0.5,21.2,0,0,0,1.9,1.9,0.11,-0.9,-0.9
FRA-Ligue 1,2122,Strasbourg,Jean-Ricner Bellegarde,HAI,MF,23,1998,25.9,2,31,7,22.6,1.2,0.27,0.06,0.29,20.8,2,0,0,1.9,1.9,0.06,0.1,0.1
FRA-Ligue 1,2122,Strasbourg,Karol Fila,POL,DF,23,1998,6.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Strasbourg,Kévin Gameiro,FRA,FW,34,1987,26.5,11,65,25,38.5,2.45,0.94,0.15,0.4,14.2,0,1,3,13.3,10.9,0.17,-2.3,-0.9
FRA-Ligue 1,2122,Strasbourg,Lebo Mothiba,RSA,FW,25,1996,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Strasbourg,Lucas Perrin,FRA,DF,22,1998,27.8,1,9,3,33.3,0.32,0.11,0.11,0.33,15.2,0,0,0,0.4,0.4,0.04,0.6,0.6
FRA-Ligue 1,2122,Strasbourg,Ludovic Ajorque,FRA,FW,27,1994,30.4,12,56,24,42.9,1.84,0.79,0.16,0.38,13.5,0,3,3,10.6,8.3,0.15,1.4,0.7
FRA-Ligue 1,2122,Strasbourg,Mahame Siby,MLI,DF,25,1996,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Strasbourg,Matz Sels,BEL,GK,29,1992,37.0,0,2,0,0.0,0.05,0.0,0.0,,14.5,0,0,0,0.0,0.0,0.02,0.0,0.0
FRA-Ligue 1,2122,Strasbourg,Maxime Le Marchand,FRA,DF,31,1989,9.6,1,3,2,66.7,0.31,0.21,0.33,0.5,12.6,0,0,0,0.3,0.3,0.11,0.7,0.7
FRA-Ligue 1,2122,Strasbourg,Mehdi Chahiri,MAR,DF,25,1996,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Strasbourg,Moïse Sahi Dion,CIV,"FW,MF",19,2001,1.4,0,5,2,40.0,3.52,1.41,0.0,0.0,11.5,0,0,0,0.6,0.6,0.12,-0.6,-0.6
FRA-Ligue 1,2122,Strasbourg,Nordine Kandil,FRA,"MF,FW",19,2001,1.0,0,1,0,0.0,1.0,0.0,0.0,,17.7,0,0,0,0.1,0.1,0.09,-0.1,-0.1
FRA-Ligue 1,2122,Strasbourg,Sanjin Prcić,BIH,MF,27,1993,24.3,1,46,11,23.9,1.89,0.45,0.02,0.09,25.5,1,0,0,1.5,1.5,0.03,-0.5,-0.5
FRA-Ligue 1,2122,Troyes,Abdu Conté,POR,DF,23,1998,15.0,0,5,1,20.0,0.33,0.07,0.0,0.0,15.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
FRA-Ligue 1,2122,Troyes,Adil Rami,FRA,DF,35,1985,13.0,3,5,3,60.0,0.38,0.23,0.6,1.0,6.8,0,0,0,0.8,0.8,0.15,2.2,2.2
FRA-Ligue 1,2122,Troyes,Brandon Domingues,FRA,"MF,FW",21,2000,2.6,1,4,2,50.0,1.56,0.78,0.25,0.5,19.6,0,0,0,0.7,0.7,0.17,0.3,0.3
FRA-Ligue 1,2122,Troyes,Derek Mazou-Sacko,FRA,"FW,DF",16,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Troyes,Dylan Chambost,FRA,"MF,FW",23,1997,8.4,0,10,1,10.0,1.2,0.12,0.0,0.0,20.6,1,0,0,0.6,0.6,0.06,-0.6,-0.6
FRA-Ligue 1,2122,Troyes,Eric N'Jo,FRA,DF,17,2004,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Troyes,Erik Palmer-Brown,USA,DF,24,1997,19.3,0,4,0,0.0,0.21,0.0,0.0,,7.6,0,0,0,0.9,0.9,0.22,-0.9,-0.9
FRA-Ligue 1,2122,Troyes,Florian Tardieu,FRA,MF,29,1992,29.2,4,20,5,25.0,0.68,0.17,0.0,0.0,31.2,4,4,4,3.8,0.7,0.03,0.2,-0.7
FRA-Ligue 1,2122,Troyes,Gauthier Gallon,FRA,GK,28,1993,31.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Troyes,Gerson Rodrigues,LUX,"FW,MF",26,1995,9.4,1,23,7,30.4,2.44,0.74,0.04,0.14,19.9,0,0,0,3.0,3.0,0.13,-2.0,-2.0
FRA-Ligue 1,2122,Troyes,Giulian Biancone,FRA,"DF,MF",21,2000,25.5,1,28,9,32.1,1.1,0.35,0.04,0.11,18.3,1,0,0,1.7,1.7,0.06,-0.7,-0.7
FRA-Ligue 1,2122,Troyes,Ike Ugbo,CAN,FW,22,1998,9.0,5,15,6,40.0,1.66,0.66,0.27,0.67,14.7,0,1,1,3.7,3.0,0.2,1.3,1.0
FRA-Ligue 1,2122,Troyes,Issa Kaboré,BFA,"DF,MF",20,2001,25.0,0,7,2,28.6,0.28,0.08,0.0,0.0,19.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3
FRA-Ligue 1,2122,Troyes,Jessy Moulin,FRA,GK,35,1986,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Troyes,Jimmy Giraudon,FRA,DF,29,1992,18.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Troyes,Karim Azamoum,FRA,DF,31,1990,4.3,0,3,3,100.0,0.7,0.7,0.0,0.0,22.4,1,0,0,0.1,0.1,0.04,-0.1,-0.1
FRA-Ligue 1,2122,Troyes,Lebo Mothiba,RSA,"FW,MF",25,1996,5.8,2,5,2,40.0,0.86,0.34,0.2,0.5,15.4,0,1,1,2.1,1.3,0.25,-0.1,-0.3
FRA-Ligue 1,2122,Troyes,Levi Lumeka,ENG,"DF,FW",22,1998,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Troyes,Mama Samba Baldé,GNB,"MF,FW",25,1995,19.1,3,47,17,36.2,2.46,0.89,0.06,0.18,16.4,0,0,1,6.5,5.8,0.12,-3.5,-2.8
FRA-Ligue 1,2122,Troyes,Mamadou Camara,MLI,FW,20,2001,0.4,0,1,1,100.0,2.25,2.25,0.0,0.0,12.6,0,0,0,0.1,0.1,0.09,-0.1,-0.1
FRA-Ligue 1,2122,Troyes,Mykola Kukharevych,UKR,FW,20,2001,0.2,0,1,0,0.0,6.0,0.0,0.0,,10.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
FRA-Ligue 1,2122,Troyes,Nassim Chadli,FRA,"MF,DF",20,2001,1.1,0,2,0,0.0,1.87,0.0,0.0,,22.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
FRA-Ligue 1,2122,Troyes,Oualid El Hajjam,MAR,DF,30,1991,11.9,1,10,3,30.0,0.84,0.25,0.1,0.33,21.3,0,0,0,0.7,0.7,0.07,0.3,0.3
FRA-Ligue 1,2122,Troyes,Patrick Roberts,ENG,MF,24,1997,0.2,0,1,0,0.0,6.43,0.0,0.0,,8.2,0,0,0,0.4,0.4,0.43,-0.4,-0.4
FRA-Ligue 1,2122,Troyes,Philippe Sandler,NED,DF,24,1997,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2122,Troyes,Renaud Ripart,FRA,"MF,FW",28,1993,21.0,2,41,13,31.7,1.95,0.62,0.05,0.15,16.1,0,0,0,3.1,3.1,0.07,-1.1,-1.1
FRA-Ligue 1,2122,Troyes,Rominigue Kouamé,MLI,MF,24,1996,33.0,1,37,11,29.7,1.12,0.33,0.03,0.09,22.7,1,0,0,2.4,2.4,0.06,-1.4,-1.4
FRA-Ligue 1,2122,Troyes,Suk Hyun-jun,KOR,"FW,MF",30,1991,1.7,0,8,2,25.0,4.71,1.18,0.0,0.0,13.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4
FRA-Ligue 1,2122,Troyes,Tanguy Zoukrou,FRA,DF,18,2003,0.9,0,1,1,100.0,1.17,1.17,0.0,0.0,12.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
FRA-Ligue 1,2122,Troyes,Tristan Dingomé,CMR,"MF,FW",30,1991,12.0,2,20,4,20.0,1.67,0.33,0.1,0.5,22.8,1,0,0,0.8,0.8,0.04,1.2,1.2
FRA-Ligue 1,2122,Troyes,Xavier Chavalerin,FRA,MF,30,1991,30.2,5,31,10,32.3,1.03,0.33,0.16,0.5,19.0,0,0,0,1.4,1.4,0.05,3.6,3.6
FRA-Ligue 1,2122,Troyes,Yasser Larouci,ALG,DF,20,2001,3.8,0,3,1,33.3,0.79,0.26,0.0,0.0,20.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
FRA-Ligue 1,2122,Troyes,Yoann Salmier,GUF,DF,28,1992,29.6,0,10,1,10.0,0.34,0.03,0.0,0.0,16.1,0,0,0,0.9,0.9,0.09,-0.9,-0.9
FRA-Ligue 1,2122,Troyes,Yoann Touzghar,TUN,FW,34,1986,16.2,4,28,12,42.9,1.73,0.74,0.14,0.33,13.2,0,0,0,4.9,4.9,0.18,-0.9,-0.9
FRA-Ligue 1,2122,Troyes,Youssouf Koné,MLI,DF,26,1995,10.9,0,9,3,33.3,0.83,0.28,0.0,0.0,26.8,0,0,0,0.2,0.2,0.02,-0.2,-0.2
