league,season,game,round,week,day,date,time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,match_report,notes,game_id
FRA-Ligue 1,2324,2024-01-14 Metz-Toulouse,Ligue 1,18,Sun,2024-01-14,15:00,Metz,0.7,0–1,1.0,Toulouse,21065,Stade Saint-Symphorien,Florent Batta,/en/matches/926b0a14/Metz-Toulouse-January-14-2024-Ligue-1,,926b0a14
FRA-Ligue 1,2324,2024-01-14 Nantes-Clermont Foot,Ligue 1,18,Sun,2024-01-14,15:00,Nantes,1.9,1–2,1.0,Clermont Foot,20866,Stade de la Beaujoire - Louis Fonteneau,Romain Lissorgue,/en/matches/d2738fb8/Nantes-Clermont-Foot-January-14-2024-Ligue-1,,d2738fb8
FRA-Ligue 1,2324,2024-01-26 Lyon-Rennes,Ligue 1,19,Fri,2024-01-26,21:00,Lyon,0.9,2–3,0.8,Rennes,40516,Groupama Stadium,Thomas Léonard,/en/matches/952686b7/Lyon-Rennes-January-26-2024-Ligue-1,,952686b7
FRA-Ligue 1,2324,2024-01-27 Marseille-Monaco,Ligue 1,19,Sat,2024-01-27,21:00,Marseille,2.4,2–2,0.5,Monaco,63029,Orange Vélodrome,Willy Delajod,/en/matches/039fae0f/Marseille-Monaco-January-27-2024-Ligue-1,,039fae0f
FRA-Ligue 1,2324,2024-01-27 Nice-Metz,Ligue 1,19,Sat,2024-01-27,17:00,Nice,2.2,1–0,0.1,Metz,20137,Stade de Nice,Stéphanie Frappart,/en/matches/69267ef1/Nice-Metz-January-27-2024-Ligue-1,,69267ef1
FRA-Ligue 1,2324,2024-01-28 Clermont Foot-Strasbourg,Ligue 1,19,Sun,2024-01-28,15:00,Clermont Foot,1.5,1–1,1.0,Strasbourg,9047,Stade Gabriel Montpied,Benoît Millot,/en/matches/21b6f226/Clermont-Foot-Strasbourg-January-28-2024-Ligue-1,,21b6f226
FRA-Ligue 1,2324,2024-01-28 Lorient-Le Havre,Ligue 1,19,Sun,2024-01-28,15:00,Lorient,1.0,3–3,1.7,Le Havre,14500,Stade du Moustoir,Jeremy Stinat,/en/matches/9bdf343f/Lorient-Le-Havre-January-28-2024-Ligue-1,,9bdf343f
FRA-Ligue 1,2324,2024-01-28 Montpellier-Lille,Ligue 1,19,Sun,2024-01-28,13:00,Montpellier,0.7,0–0,0.5,Lille,12575,Stade de la Mosson,Hakim Ben El Hadj Salem,/en/matches/8308b478/Montpellier-Lille-January-28-2024-Ligue-1,,8308b478
FRA-Ligue 1,2324,2024-01-28 Paris S-G-Brest,Ligue 1,19,Sun,2024-01-28,20:45,Paris S-G,2.1,2–2,0.7,Brest,47000,Parc des Princes,Clément Turpin,/en/matches/8e2d796d/Paris-Saint-Germain-Brest-January-28-2024-Ligue-1,,8e2d796d
FRA-Ligue 1,2324,2024-01-28 Reims-Nantes,Ligue 1,19,Sun,2024-01-28,15:00,Reims,0.9,0–0,1.2,Nantes,14388,Stade Auguste-Delaune,Jérémie Pignard,/en/matches/f3522f33/Reims-Nantes-January-28-2024-Ligue-1,,f3522f33
FRA-Ligue 1,2324,2024-01-28 Toulouse-Lens,Ligue 1,19,Sun,2024-01-28,17:05,Toulouse,1.7,0–2,0.8,Lens,27310,Stadium Municipal,Mathieu Vernice,/en/matches/678c2976/Toulouse-Lens-January-28-2024-Ligue-1,,678c2976
FRA-Ligue 1,2324,2024-02-02 Strasbourg-Paris S-G,Ligue 1,20,Fri,2024-02-02,21:00,Strasbourg,2.7,1–2,2.0,Paris S-G,25834,Stade de la Meinau,Ruddy Buquet,/en/matches/c0fbd8fa/Strasbourg-Paris-Saint-Germain-February-2-2024-Ligue-1,,c0fbd8fa
FRA-Ligue 1,2324,2024-02-03 Nantes-Lens,Ligue 1,20,Sat,2024-02-03,21:00,Nantes,0.6,0–1,1.6,Lens,34167,Stade de la Beaujoire - Louis Fonteneau,Florent Batta,/en/matches/f7e99caf/Nantes-Lens-February-3-2024-Ligue-1,,f7e99caf
FRA-Ligue 1,2324,2024-02-03 Rennes-Montpellier,Ligue 1,20,Sat,2024-02-03,17:00,Rennes,2.0,2–1,1.2,Montpellier,24898,Roazhon Park,Mathieu Vernice,/en/matches/f3ce3488/Rennes-Montpellier-February-3-2024-Ligue-1,,f3ce3488
FRA-Ligue 1,2324,2024-02-04 Brest-Nice,Ligue 1,20,Sun,2024-02-04,17:05,Brest,1.0,0–0,0.7,Nice,14500,Stade Francis-Le Blé,Jeremy Stinat,/en/matches/19dfaa21/Brest-Nice-February-4-2024-Ligue-1,,19dfaa21
FRA-Ligue 1,2324,2024-02-04 Lille-Clermont Foot,Ligue 1,20,Sun,2024-02-04,15:00,Lille,2.9,4–0,0.4,Clermont Foot,38597,Decathlon Arena - Stade Pierre-Mauroy,Bastien Dechepy,/en/matches/90c40e1c/Lille-Clermont-Foot-February-4-2024-Ligue-1,,90c40e1c
FRA-Ligue 1,2324,2024-02-04 Lyon-Marseille,Ligue 1,20,Sun,2024-02-04,20:45,Lyon,1.4,1–0,0.3,Marseille,46380,Groupama Stadium,Benoît Bastien,/en/matches/2e98ccf9/Choc-des-Olympiques-Lyon-Marseille-February-4-2024-Ligue-1,,2e98ccf9
FRA-Ligue 1,2324,2024-02-04 Metz-Lorient,Ligue 1,20,Sun,2024-02-04,15:00,Metz,1.1,1–2,1.4,Lorient,21044,Stade Saint-Symphorien,Romain Lissorgue,/en/matches/2e802ba3/Metz-Lorient-February-4-2024-Ligue-1,,2e802ba3
FRA-Ligue 1,2324,2024-02-04 Monaco-Le Havre,Ligue 1,20,Sun,2024-02-04,13:00,Monaco,1.4,1–1,0.1,Le Havre,9047,Stade Louis II,Jérôme Brisard,/en/matches/6b4f65e7/Monaco-Le-Havre-February-4-2024-Ligue-1,,6b4f65e7
FRA-Ligue 1,2324,2024-02-04 Reims-Toulouse,Ligue 1,20,Sun,2024-02-04,15:00,Reims,2.8,2–3,1.5,Toulouse,12817,Stade Auguste-Delaune,Pierre Gaillouste,/en/matches/25718ab1/Reims-Toulouse-February-4-2024-Ligue-1,,25718ab1
FRA-Ligue 1,2324,2024-02-09 Marseille-Metz,Ligue 1,21,Fri,2024-02-09,21:00,Marseille,1.8,1–1,0.8,Metz,62686,Orange Vélodrome,Hakim Ben El Hadj Salem,/en/matches/70c7d433/Marseille-Metz-February-9-2024-Ligue-1,,70c7d433
FRA-Ligue 1,2324,2024-02-10 Lens-Strasbourg,Ligue 1,21,Sat,2024-02-10,17:00,Lens,1.6,3–1,1.8,Strasbourg,38161,Stade Bollaert-Delelis,Willy Delajod,/en/matches/9635699e/Lens-Strasbourg-February-10-2024-Ligue-1,,9635699e
FRA-Ligue 1,2324,2024-02-10 Paris S-G-Lille,Ligue 1,21,Sat,2024-02-10,21:00,Paris S-G,2.8,3–1,1.2,Lille,47000,Parc des Princes,François Letexier,/en/matches/fb49d66d/Paris-Saint-Germain-Lille-February-10-2024-Ligue-1,,fb49d66d
FRA-Ligue 1,2324,2024-02-11 Clermont Foot-Brest,Ligue 1,21,Sun,2024-02-11,15:00,Clermont Foot,1.2,1–1,1.5,Brest,8893,Stade Gabriel Montpied,Stéphanie Frappart,/en/matches/33d0b78a/Clermont-Foot-Brest-February-11-2024-Ligue-1,,33d0b78a
FRA-Ligue 1,2324,2024-02-11 Le Havre-Rennes,Ligue 1,21,Sun,2024-02-11,13:00,Le Havre,1.1,0–1,0.9,Rennes,22702,Stade Océane,Benoît Millot,/en/matches/4472d29d/Le-Havre-Rennes-February-11-2024-Ligue-1,,4472d29d
FRA-Ligue 1,2324,2024-02-11 Lorient-Reims,Ligue 1,21,Sun,2024-02-11,15:00,Lorient,1.9,2–0,1.2,Reims,15096,Stade du Moustoir,Marc Bollengier,/en/matches/99f9cba1/Lorient-Reims-February-11-2024-Ligue-1,,99f9cba1
FRA-Ligue 1,2324,2024-02-11 Montpellier-Lyon,Ligue 1,21,Sun,2024-02-11,17:05,Montpellier,1.5,1–2,1.2,Lyon,15519,Stade de la Mosson,Pierre Gaillouste,/en/matches/014cd5b7/Montpellier-Lyon-February-11-2024-Ligue-1,,014cd5b7
FRA-Ligue 1,2324,2024-02-11 Nice-Monaco,Ligue 1,21,Sun,2024-02-11,20:45,Nice,2.1,2–3,1.7,Monaco,24788,Stade de Nice,Eric Wattellier,/en/matches/a2cab916/Nice-Monaco-February-11-2024-Ligue-1,,a2cab916
FRA-Ligue 1,2324,2024-02-11 Toulouse-Nantes,Ligue 1,21,Sun,2024-02-11,15:00,Toulouse,1.0,1–2,0.4,Nantes,28933,Stadium Municipal,Gaël Angoula,/en/matches/e6caf939/Toulouse-Nantes-February-11-2024-Ligue-1,,e6caf939
FRA-Ligue 1,2324,2024-02-16 Lyon-Nice,Ligue 1,22,Fri,2024-02-16,21:00,Lyon,1.1,1–0,0.8,Nice,48033,Groupama Stadium,Clément Turpin,/en/matches/205468df/Lyon-Nice-February-16-2024-Ligue-1,,205468df
FRA-Ligue 1,2324,2024-02-17 Lille-Le Havre,Ligue 1,22,Sat,2024-02-17,17:00,Lille,3.8,3–0,0.6,Le Havre,40317,Decathlon Arena - Stade Pierre-Mauroy,Jérémie Pignard,/en/matches/9e482487/Lille-Le-Havre-February-17-2024-Ligue-1,,9e482487
FRA-Ligue 1,2324,2024-02-17 Nantes-Paris S-G,Ligue 1,22,Sat,2024-02-17,21:00,Nantes,1.3,0–2,1.5,Paris S-G,34038,Stade de la Beaujoire - Louis Fonteneau,Jérôme Brisard,/en/matches/56629c17/Nantes-Paris-Saint-Germain-February-17-2024-Ligue-1,,56629c17
FRA-Ligue 1,2324,2024-02-18 Brest-Marseille,Ligue 1,22,Sun,2024-02-18,20:45,Brest,1.7,1–0,0.6,Marseille,13800,Stade Francis-Le Blé,Ruddy Buquet,/en/matches/56d7c531/Brest-Marseille-February-18-2024-Ligue-1,,56d7c531
FRA-Ligue 1,2324,2024-02-18 Monaco-Toulouse,Ligue 1,22,Sun,2024-02-18,15:00,Monaco,1.7,1–2,1.4,Toulouse,4702,Stade Louis II,Benoît Bastien,/en/matches/57c599f6/Monaco-Toulouse-February-18-2024-Ligue-1,,57c599f6
FRA-Ligue 1,2324,2024-02-18 Montpellier-Metz,Ligue 1,22,Sun,2024-02-18,15:00,Montpellier,3.0,3–0,1.3,Metz,12532,Stade de la Mosson,Jeremy Stinat,/en/matches/4e939d4c/Montpellier-Metz-February-18-2024-Ligue-1,,4e939d4c
FRA-Ligue 1,2324,2024-02-18 Reims-Lens,Ligue 1,22,Sun,2024-02-18,17:05,Reims,1.1,1–1,1.2,Lens,20116,Stade Auguste-Delaune,Benoît Millot,/en/matches/825ef1ef/Reims-Lens-February-18-2024-Ligue-1,,825ef1ef
FRA-Ligue 1,2324,2024-02-18 Rennes-Clermont Foot,Ligue 1,22,Sun,2024-02-18,15:00,Rennes,3.7,3–1,0.8,Clermont Foot,27501,Roazhon Park,Romain Lissorgue,/en/matches/93f25522/Rennes-Clermont-Foot-February-18-2024-Ligue-1,,93f25522
FRA-Ligue 1,2324,2024-02-18 Strasbourg-Lorient,Ligue 1,22,Sun,2024-02-18,13:00,Strasbourg,1.6,1–3,2.0,Lorient,25103,Stade de la Meinau,Thomas Léonard,/en/matches/ec531c24/Strasbourg-Lorient-February-18-2024-Ligue-1,,ec531c24
FRA-Ligue 1,2324,2024-02-23 Metz-Lyon,Ligue 1,23,Fri,2024-02-23,21:00,Metz,1.6,1–2,1.6,Lyon,27560,Stade Saint-Symphorien,Marc Bollengier,/en/matches/f2778def/Metz-Lyon-February-23-2024-Ligue-1,,f2778def
FRA-Ligue 1,2324,2024-02-24 Lorient-Nantes,Ligue 1,23,Sat,2024-02-24,17:00,Lorient,0.5,0–1,0.4,Nantes,16787,Stade du Moustoir,Willy Delajod,/en/matches/53742b6f/Lorient-Nantes-February-24-2024-Ligue-1,,53742b6f
FRA-Ligue 1,2324,2024-02-24 Strasbourg-Brest,Ligue 1,23,Sat,2024-02-24,21:00,Strasbourg,0.2,0–3,1.8,Brest,25140,Stade de la Meinau,Jérôme Brisard,/en/matches/9c2847ab/Strasbourg-Brest-February-24-2024-Ligue-1,,9c2847ab
FRA-Ligue 1,2324,2024-02-25 Le Havre-Reims,Ligue 1,23,Sun,2024-02-25,15:00,Le Havre,1.7,1–2,3.2,Reims,22046,Stade Océane,Florent Batta,/en/matches/f2b72da5/Le-Havre-Reims-February-25-2024-Ligue-1,,f2b72da5
FRA-Ligue 1,2324,2024-02-25 Lens-Monaco,Ligue 1,23,Sun,2024-02-25,13:00,Lens,2.9,2–3,2.3,Monaco,37992,Stade Bollaert-Delelis,François Letexier,/en/matches/7b54b025/Lens-Monaco-February-25-2024-Ligue-1,,7b54b025
FRA-Ligue 1,2324,2024-02-25 Marseille-Montpellier,Ligue 1,23,Sun,2024-02-25,20:45,Marseille,2.7,4–1,0.6,Montpellier,61263,Orange Vélodrome,Jérémie Pignard,/en/matches/7b5136c2/Marseille-Montpellier-February-25-2024-Ligue-1,,7b5136c2
FRA-Ligue 1,2324,2024-02-25 Nice-Clermont Foot,Ligue 1,23,Sun,2024-02-25,15:00,Nice,1.6,0–0,2.0,Clermont Foot,22081,Stade de Nice,Hakim Ben El Hadj Salem,/en/matches/d4ce6789/Nice-Clermont-Foot-February-25-2024-Ligue-1,,d4ce6789
FRA-Ligue 1,2324,2024-02-25 Paris S-G-Rennes,Ligue 1,23,Sun,2024-02-25,17:05,Paris S-G,1.9,1–1,0.8,Rennes,47874,Parc des Princes,Bastien Dechepy,/en/matches/6b8934e3/Paris-Saint-Germain-Rennes-February-25-2024-Ligue-1,,6b8934e3
FRA-Ligue 1,2324,2024-02-25 Toulouse-Lille,Ligue 1,23,Sun,2024-02-25,15:00,Toulouse,2.1,3–1,0.6,Lille,24124,Stadium Municipal,Mathieu Vernice,/en/matches/a07309bd/Toulouse-Lille-February-25-2024-Ligue-1,,a07309bd
FRA-Ligue 1,2324,2024-03-01 Monaco-Paris S-G,Ligue 1,24,Fri,2024-03-01,21:00,Monaco,1.6,0–0,1.5,Paris S-G,14700,Stade Louis II,Ruddy Buquet,/en/matches/4be6a76c/Monaco-Paris-Saint-Germain-March-1-2024-Ligue-1,,4be6a76c
FRA-Ligue 1,2324,2024-03-02 Clermont Foot-Marseille,Ligue 1,24,Sat,2024-03-02,21:00,Clermont Foot,0.7,1–5,2.4,Marseille,10583,Stade Gabriel Montpied,Thomas Léonard,/en/matches/c2c8e29e/Clermont-Foot-Marseille-March-2-2024-Ligue-1,,c2c8e29e
FRA-Ligue 1,2324,2024-03-02 Reims-Lille,Ligue 1,24,Sat,2024-03-02,17:00,Reims,0.6,0–1,1.1,Lille,16452,Stade Auguste-Delaune,Jeremy Stinat,/en/matches/92da3973/Reims-Lille-March-2-2024-Ligue-1,,92da3973
FRA-Ligue 1,2324,2024-03-03 Brest-Le Havre,Ligue 1,24,Sun,2024-03-03,15:00,Brest,1.0,1–0,0.6,Le Havre,14718,Stade Francis-Le Blé,Pierre Gaillouste,/en/matches/51912b7d/Brest-Le-Havre-March-3-2024-Ligue-1,,51912b7d
FRA-Ligue 1,2324,2024-03-03 Lyon-Lens,Ligue 1,24,Sun,2024-03-03,20:45,Lyon,2.0,0–3,3.4,Lens,48242,Groupama Stadium,Jérôme Brisard,/en/matches/736f94f0/Lyon-Lens-March-3-2024-Ligue-1,,736f94f0
FRA-Ligue 1,2324,2024-03-03 Montpellier-Strasbourg,Ligue 1,24,Sun,2024-03-03,15:00,Montpellier,1.7,2–2,1.7,Strasbourg,11635,Stade de la Mosson,Stéphanie Frappart,/en/matches/e020afbf/Montpellier-Strasbourg-March-3-2024-Ligue-1,,e020afbf
FRA-Ligue 1,2324,2024-03-03 Nantes-Metz,Ligue 1,24,Sun,2024-03-03,15:00,Nantes,0.9,0–2,2.0,Metz,27132,Stade de la Beaujoire - Louis Fonteneau,Eric Wattellier,/en/matches/9cd454f2/Nantes-Metz-March-3-2024-Ligue-1,,9cd454f2
FRA-Ligue 1,2324,2024-03-03 Rennes-Lorient,Ligue 1,24,Sun,2024-03-03,17:05,Rennes,1.4,1–2,2.0,Lorient,28615,Roazhon Park,Benoît Bastien,/en/matches/a3ae2f49/Rennes-Lorient-March-3-2024-Ligue-1,,a3ae2f49
FRA-Ligue 1,2324,2024-03-03 Toulouse-Nice,Ligue 1,24,Sun,2024-03-03,13:00,Toulouse,1.8,2–1,1.4,Nice,25507,Stadium Municipal,Jérémie Pignard,/en/matches/2269add3/Toulouse-Nice-March-3-2024-Ligue-1,,2269add3
FRA-Ligue 1,2324,2024-03-08 Nice-Montpellier,Ligue 1,25,Fri,2024-03-08,21:00,Nice,1.1,1–2,1.2,Montpellier,21819,Stade de Nice,Ruddy Buquet,/en/matches/d631a829/Nice-Montpellier-March-8-2024-Ligue-1,,d631a829
FRA-Ligue 1,2324,2024-03-09 Lens-Brest,Ligue 1,25,Sat,2024-03-09,21:00,Lens,0.9,1–0,0.7,Brest,38016,Stade Bollaert-Delelis,Stéphanie Frappart,/en/matches/54c25242/Lens-Brest-March-9-2024-Ligue-1,,54c25242
FRA-Ligue 1,2324,2024-03-09 Lorient-Lyon,Ligue 1,25,Sat,2024-03-09,17:00,Lorient,0.5,0–2,1.9,Lyon,16426,Stade du Moustoir,Mathieu Vernice,/en/matches/5ea578e0/Lorient-Lyon-March-9-2024-Ligue-1,,5ea578e0
FRA-Ligue 1,2324,2024-03-10 Le Havre-Toulouse,Ligue 1,25,Sun,2024-03-10,15:00,Le Havre,1.0,1–0,0.3,Toulouse,21462,Stade Océane,Romain Lissorgue,/en/matches/3957eebd/Le-Havre-Toulouse-March-10-2024-Ligue-1,,3957eebd
FRA-Ligue 1,2324,2024-03-10 Lille-Rennes,Ligue 1,25,Sun,2024-03-10,17:05,Lille,2.4,2–2,1.1,Rennes,40383,Decathlon Arena - Stade Pierre-Mauroy,Benoît Millot,/en/matches/67041fa5/Lille-Rennes-March-10-2024-Ligue-1,,67041fa5
FRA-Ligue 1,2324,2024-03-10 Marseille-Nantes,Ligue 1,25,Sun,2024-03-10,20:45,Marseille,1.5,2–0,1.0,Nantes,56958,Orange Vélodrome,François Letexier,/en/matches/b696acad/Marseille-Nantes-March-10-2024-Ligue-1,,b696acad
FRA-Ligue 1,2324,2024-03-10 Metz-Clermont Foot,Ligue 1,25,Sun,2024-03-10,15:00,Metz,1.7,1–0,0.8,Clermont Foot,22673,Stade Saint-Symphorien,Gaël Angoula,/en/matches/f7db6990/Metz-Clermont-Foot-March-10-2024-Ligue-1,,f7db6990
FRA-Ligue 1,2324,2024-03-10 Paris S-G-Reims,Ligue 1,25,Sun,2024-03-10,13:00,Paris S-G,1.2,2–2,1.3,Reims,46000,Parc des Princes,Willy Delajod,/en/matches/d1422003/Paris-Saint-Germain-Reims-March-10-2024-Ligue-1,,d1422003
FRA-Ligue 1,2324,2024-03-10 Strasbourg-Monaco,Ligue 1,25,Sun,2024-03-10,15:00,Strasbourg,0.4,0–1,1.3,Monaco,25391,Stade de la Meinau,Clément Turpin,/en/matches/9a8c884c/Strasbourg-Monaco-March-10-2024-Ligue-1,,9a8c884c
FRA-Ligue 1,2324,2024-03-15 Toulouse-Lyon,Ligue 1,26,Fri,2024-03-15,21:00,Toulouse,2.4,2–3,1.4,Lyon,28434,Stadium Municipal,Jeremy Stinat,/en/matches/863ee181/Toulouse-Lyon-March-15-2024-Ligue-1,,863ee181
FRA-Ligue 1,2324,2024-03-16 Lens-Nice,Ligue 1,26,Sat,2024-03-16,21:00,Lens,1.3,1–3,2.2,Nice,37346,Stade Bollaert-Delelis,Benoît Bastien,/en/matches/7b5edccd/Lens-Nice-March-16-2024-Ligue-1,,7b5edccd
FRA-Ligue 1,2324,2024-03-16 Nantes-Strasbourg,Ligue 1,26,Sat,2024-03-16,17:00,Nantes,1.1,1–3,1.9,Strasbourg,29487,Stade de la Beaujoire - Louis Fonteneau,Jérémie Pignard,/en/matches/9e18cf79/Nantes-Strasbourg-March-16-2024-Ligue-1,,9e18cf79
FRA-Ligue 1,2324,2024-03-17 Brest-Lille,Ligue 1,26,Sun,2024-03-17,13:00,Brest,1.0,1–1,0.8,Lille,14774,Stade Francis-Le Blé,Clément Turpin,/en/matches/cdf13a58/Brest-Lille-March-17-2024-Ligue-1,,cdf13a58
FRA-Ligue 1,2324,2024-03-17 Clermont Foot-Le Havre,Ligue 1,26,Sun,2024-03-17,15:00,Clermont Foot,1.1,2–1,1.2,Le Havre,9638,Stade Gabriel Montpied,Marc Bollengier,/en/matches/f7f8d2b1/Clermont-Foot-Le-Havre-March-17-2024-Ligue-1,,f7f8d2b1
FRA-Ligue 1,2324,2024-03-17 Monaco-Lorient,Ligue 1,26,Sun,2024-03-17,15:00,Monaco,2.5,2–2,0.8,Lorient,5090,Stade Louis II,Bastien Dechepy,/en/matches/5494c9d6/Monaco-Lorient-March-17-2024-Ligue-1,,5494c9d6
FRA-Ligue 1,2324,2024-03-17 Montpellier-Paris S-G,Ligue 1,26,Sun,2024-03-17,20:45,Montpellier,2.3,2–6,1.5,Paris S-G,19202,Stade de la Mosson,Florent Batta,/en/matches/f850eea5/Montpellier-Paris-Saint-Germain-March-17-2024-Ligue-1,,f850eea5
FRA-Ligue 1,2324,2024-03-17 Reims-Metz,Ligue 1,26,Sun,2024-03-17,15:00,Reims,2.2,2–1,0.9,Metz,14335,Stade Auguste-Delaune,Hakim Ben El Hadj Salem,/en/matches/d840de58/Reims-Metz-March-17-2024-Ligue-1,,d840de58
FRA-Ligue 1,2324,2024-03-17 Rennes-Marseille,Ligue 1,26,Sun,2024-03-17,17:05,Rennes,1.4,2–0,0.7,Marseille,28610,Roazhon Park,Eric Wattellier,/en/matches/8cc36332/Rennes-Marseille-March-17-2024-Ligue-1,,8cc36332
FRA-Ligue 1,2324,2024-03-29 Lille-Lens,Ligue 1,27,Fri,2024-03-29,21:00,Lille,1.6,2–1,0.6,Lens,48233,Decathlon Arena - Stade Pierre-Mauroy,Willy Delajod,/en/matches/1488d812/Lille-Lens-March-29-2024-Ligue-1,,1488d812
FRA-Ligue 1,2324,2024-03-30 Lyon-Reims,Ligue 1,27,Sat,2024-03-30,21:00,Lyon,1.8,1–1,1.4,Reims,46097,Groupama Stadium,Thomas Léonard,/en/matches/6b21872e/Lyon-Reims-March-30-2024-Ligue-1,,6b21872e
FRA-Ligue 1,2324,2024-03-30 Metz-Monaco,Ligue 1,27,Sat,2024-03-30,17:00,Metz,2.1,2–5,2.4,Monaco,26661,Stade Saint-Symphorien,Eric Wattellier,/en/matches/ec35ab5c/Metz-Monaco-March-30-2024-Ligue-1,,ec35ab5c
FRA-Ligue 1,2324,2024-03-31 Clermont Foot-Toulouse,Ligue 1,27,Sun,2024-03-31,15:00,Clermont Foot,0.8,0–3,1.8,Toulouse,10499,Stade Gabriel Montpied,Pierre Gaillouste,/en/matches/bfe740ac/Clermont-Foot-Toulouse-March-31-2024-Ligue-1,,bfe740ac
FRA-Ligue 1,2324,2024-03-31 Le Havre-Montpellier,Ligue 1,27,Sun,2024-03-31,15:00,Le Havre,0.8,0–2,1.6,Montpellier,20556,Stade Océane,Mathieu Vernice,/en/matches/84ed0867/Le-Havre-Montpellier-March-31-2024-Ligue-1,,84ed0867
FRA-Ligue 1,2324,2024-03-31 Lorient-Brest,Ligue 1,27,Sun,2024-03-31,13:00,Lorient,1.0,0–1,0.5,Brest,16745,Stade du Moustoir,Jérôme Brisard,/en/matches/605ef273/Lorient-Brest-March-31-2024-Ligue-1,,605ef273
FRA-Ligue 1,2324,2024-03-31 Marseille-Paris S-G,Ligue 1,27,Sun,2024-03-31,20:45,Marseille,1.4,0–2,2.1,Paris S-G,66046,Orange Vélodrome,Benoît Bastien,/en/matches/4b3924f8/Marseille-Paris-Saint-Germain-March-31-2024-Ligue-1,,4b3924f8
FRA-Ligue 1,2324,2024-03-31 Nice-Nantes,Ligue 1,27,Sun,2024-03-31,15:00,Nice,1.3,1–2,1.7,Nantes,21142,Stade de Nice,Bastien Dechepy,/en/matches/d3388c96/Nice-Nantes-March-31-2024-Ligue-1,,d3388c96
FRA-Ligue 1,2324,2024-03-31 Strasbourg-Rennes,Ligue 1,27,Sun,2024-03-31,17:05,Strasbourg,2.5,2–0,1.1,Rennes,25407,Stade de la Meinau,Hakim Ben El Hadj Salem,/en/matches/789f3720/Strasbourg-Rennes-March-31-2024-Ligue-1,,789f3720
FRA-Ligue 1,2324,2024-04-05 Lille-Marseille,Ligue 1,28,Fri,2024-04-05,21:00,Lille,1.8,3–1,1.2,Marseille,46864,Decathlon Arena - Stade Pierre-Mauroy,Bastien Dechepy,/en/matches/b0aa88a4/Lille-Marseille-April-5-2024-Ligue-1,,b0aa88a4
FRA-Ligue 1,2324,2024-04-06 Lens-Le Havre,Ligue 1,28,Sat,2024-04-06,17:00,Lens,0.9,1–1,1.9,Le Havre,38223,Stade Bollaert-Delelis,François Letexier,/en/matches/a4636c9d/Lens-Le-Havre-April-6-2024-Ligue-1,,a4636c9d
FRA-Ligue 1,2324,2024-04-06 Paris S-G-Clermont Foot,Ligue 1,28,Sat,2024-04-06,21:00,Paris S-G,2.7,1–1,0.3,Clermont Foot,47607,Parc des Princes,Gaël Angoula,/en/matches/a0e24fef/Paris-Saint-Germain-Clermont-Foot-April-6-2024-Ligue-1,,a0e24fef
FRA-Ligue 1,2324,2024-04-07 Brest-Metz,Ligue 1,28,Sun,2024-04-07,13:00,Brest,3.2,4–3,2.2,Metz,14656,Stade Francis-Le Blé,Benoît Millot,/en/matches/f6f76317/Brest-Metz-April-7-2024-Ligue-1,,f6f76317
FRA-Ligue 1,2324,2024-04-07 Monaco-Rennes,Ligue 1,28,Sun,2024-04-07,17:05,Monaco,2.0,1–0,1.3,Rennes,6634,Stade Louis II,Stéphanie Frappart,/en/matches/c0e30df7/Monaco-Rennes-April-7-2024-Ligue-1,,c0e30df7
FRA-Ligue 1,2324,2024-04-07 Montpellier-Lorient,Ligue 1,28,Sun,2024-04-07,15:00,Montpellier,2.4,2–0,1.4,Lorient,15234,Stade de la Mosson,Romain Lissorgue,/en/matches/95bdd121/Montpellier-Lorient-April-7-2024-Ligue-1,,95bdd121
FRA-Ligue 1,2324,2024-04-07 Nantes-Lyon,Ligue 1,28,Sun,2024-04-07,20:45,Nantes,1.2,1–3,2.4,Lyon,,Stade de la Beaujoire - Louis Fonteneau,Jérôme Brisard,/en/matches/7457568d/Nantes-Lyon-April-7-2024-Ligue-1,,7457568d
FRA-Ligue 1,2324,2024-04-07 Reims-Nice,Ligue 1,28,Sun,2024-04-07,15:00,Reims,0.5,0–0,1.9,Nice,14606,Stade Auguste-Delaune,Eric Wattellier,/en/matches/4c072743/Reims-Nice-April-7-2024-Ligue-1,,4c072743
FRA-Ligue 1,2324,2024-04-07 Toulouse-Strasbourg,Ligue 1,28,Sun,2024-04-07,15:00,Toulouse,1.0,0–0,0.5,Strasbourg,23495,Stadium Municipal,Ruddy Buquet,/en/matches/919e3eb7/Toulouse-Strasbourg-April-7-2024-Ligue-1,,919e3eb7
FRA-Ligue 1,2324,2024-04-12 Metz-Lens,Ligue 1,29,Fri,2024-04-12,21:00,Metz,0.8,2–1,1.5,Lens,23002,Stade Saint-Symphorien,Romain Lissorgue,/en/matches/eac47cb2/Metz-Lens-April-12-2024-Ligue-1,,eac47cb2
FRA-Ligue 1,2324,2024-04-13 Rennes-Toulouse,Ligue 1,29,Sat,2024-04-13,21:00,Rennes,1.0,1–2,0.5,Toulouse,28055,Roazhon Park,Florent Batta,/en/matches/6eba535c/Rennes-Toulouse-April-13-2024-Ligue-1,,6eba535c
