,,,,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected
ITA-Serie A,2324,Atalanta,Sead Kolašinac,BIH,DF,30,1993,24.2,1,13,5,38.5,0.54,0.21,0.08,0.2,12.3,0,0,0,1.3,1.3,0.1,-0.3,-0.3
ITA-Serie A,2324,Atalanta,Teun Koopmeiners,NED,MF,25,1998,29.2,12,52,16,30.8,1.78,0.55,0.19,0.63,18.2,2,2,2,6.5,5.0,0.1,5.5,5.0
ITA-Serie A,2324,Atalanta,Éderson,BRA,MF,24,1999,31.9,6,38,11,28.9,1.19,0.35,0.16,0.55,18.1,0,0,0,3.5,3.5,0.09,2.5,2.5
ITA-Serie A,2324,Bologna,Alexis Saelemaekers,BEL,"FW,MF",24,1999,21.0,4,29,10,34.5,1.38,0.48,0.14,0.4,23.2,4,0,0,2.6,2.6,0.09,1.4,1.4
ITA-Serie A,2324,Bologna,Charalampos Lykogiannis,GRE,DF,29,1993,10.0,2,15,4,26.7,1.49,0.4,0.13,0.5,21.9,4,0,0,1.3,1.3,0.08,0.7,0.7
ITA-Serie A,2324,Bologna,Dan Ndoye,SUI,"FW,MF",22,2000,19.7,1,41,16,39.0,2.08,0.81,0.02,0.06,16.7,0,0,0,4.9,4.9,0.13,-3.9,-3.9
ITA-Serie A,2324,Bologna,Federico Ravaglia,ITA,GK,23,1999,5.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2324,Bologna,Giovanni Fabbian,ITA,"MF,FW",20,2003,11.7,5,28,10,35.7,2.38,0.85,0.18,0.5,14.5,0,0,0,4.2,4.2,0.15,0.8,0.8
ITA-Serie A,2324,Bologna,Jens Odgaard,DEN,"FW,MF",24,1999,4.8,2,11,2,18.2,2.3,0.42,0.18,1.0,18.9,0,0,0,1.5,1.5,0.13,0.5,0.5
ITA-Serie A,2324,Bologna,Jesper Karlsson,SWE,FW,25,1998,3.8,0,6,4,66.7,1.57,1.05,0.0,0.0,26.8,1,0,0,0.4,0.4,0.07,-0.4,-0.4
ITA-Serie A,2324,Bologna,Jhon Lucumí,COL,DF,25,1998,24.6,0,11,2,18.2,0.45,0.08,0.0,0.0,16.1,0,0,0,0.8,0.8,0.08,-0.8,-0.8
ITA-Serie A,2324,Bologna,Joshua Zirkzee,NED,FW,22,2001,30.7,11,84,29,34.5,2.74,0.95,0.11,0.31,17.8,3,2,2,9.0,7.4,0.09,2.0,1.6
ITA-Serie A,2324,Bologna,Kacper Urbanski,POL,"MF,FW",18,2004,10.3,0,17,6,35.3,1.65,0.58,0.0,0.0,17.6,0,0,0,1.1,1.1,0.07,-1.1,-1.1
ITA-Serie A,2324,Bologna,Kevin Bonifazi,ITA,DF,27,1996,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2324,Bologna,Lewis Ferguson,SCO,MF,23,1999,30.1,6,60,20,33.3,1.99,0.66,0.1,0.3,16.0,0,0,0,5.4,5.4,0.09,0.6,0.6
ITA-Serie A,2324,Bologna,Lorenzo De Silvestri,ITA,DF,35,1988,7.5,2,4,2,50.0,0.53,0.27,0.5,1.0,17.8,0,0,0,0.2,0.2,0.05,1.8,1.8
ITA-Serie A,2324,Bologna,Michel Aebischer,SUI,MF,26,1997,24.8,0,18,5,27.8,0.73,0.2,0.0,0.0,22.4,0,0,0,1.1,1.1,0.06,-1.1,-1.1
ITA-Serie A,2324,Bologna,Nicola Bagnolini,ITA,GK,19,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2324,Bologna,Nicolás Domínguez,ARG,MF,25,1998,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2324,Bologna,Nikola Moro,CRO,MF,25,1998,9.3,1,11,1,9.1,1.18,0.11,0.09,1.0,22.1,1,0,0,0.7,0.7,0.06,0.3,0.3
ITA-Serie A,2324,Bologna,Oussama El Azzouzi,MAR,MF,22,2001,6.1,2,2,2,100.0,0.33,0.33,1.0,1.0,9.5,0,0,0,0.5,0.5,0.24,1.5,1.5
ITA-Serie A,2324,Bologna,Remo Freuler,SUI,MF,31,1992,29.2,1,14,4,28.6,0.48,0.14,0.07,0.25,17.4,0,0,0,1.2,1.2,0.09,-0.2,-0.2
ITA-Serie A,2324,Bologna,Riccardo Calafiori,ITA,DF,21,2002,26.1,2,17,6,35.3,0.65,0.23,0.12,0.33,17.9,0,0,0,1.4,1.4,0.08,0.6,0.6
ITA-Serie A,2324,Bologna,Riccardo Orsolini,ITA,"FW,MF",26,1997,19.9,10,55,22,40.0,2.76,1.1,0.15,0.36,18.1,5,2,3,7.4,5.0,0.09,2.6,3.0
ITA-Serie A,2324,Bologna,Sam Beukema,NED,DF,24,1998,28.3,1,12,4,33.3,0.42,0.14,0.08,0.25,9.7,0,0,0,1.9,1.9,0.16,-0.9,-0.9
ITA-Serie A,2324,Bologna,Santiago Castro,ARG,FW,18,2004,2.7,1,7,3,42.9,2.6,1.12,0.14,0.33,19.6,0,0,0,1.0,1.0,0.14,0.0,0.0
ITA-Serie A,2324,Bologna,Stefan Posch,AUT,DF,26,1997,26.8,1,18,4,22.2,0.67,0.15,0.06,0.25,19.3,0,0,0,1.2,1.2,0.07,-0.2,-0.2
ITA-Serie A,2324,Bologna,Sydney van Hooijdonk,NED,FW,23,2000,2.4,0,5,1,20.0,2.12,0.42,0.0,0.0,18.1,1,0,0,0.6,0.6,0.12,-0.6,-0.6
ITA-Serie A,2324,Bologna,Tommaso Corazza,ITA,DF,19,2004,2.2,0,1,0,0.0,0.46,0.0,0.0,,12.8,0,0,0,0.1,0.1,0.1,-0.1,-0.1
ITA-Serie A,2324,Bologna,Victor Bernth Kristiansen,DEN,DF,20,2002,25.6,0,6,2,33.3,0.23,0.08,0.0,0.0,18.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3
ITA-Serie A,2324,Bologna,Łukasz Skorupski,POL,GK,32,1991,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2324,Cagliari,Adam Obert,SVK,DF,20,2002,10.5,0,3,3,100.0,0.29,0.29,0.0,0.0,18.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
ITA-Serie A,2324,Cagliari,Alberto Dossena,ITA,DF,24,1998,33.1,2,24,6,25.0,0.73,0.18,0.08,0.33,11.3,0,0,0,2.2,2.2,0.09,-0.2,-0.2
ITA-Serie A,2324,Cagliari,Alessandro Deiola,ITA,MF,27,1995,17.9,1,25,6,24.0,1.4,0.34,0.04,0.17,17.2,2,0,0,2.5,2.5,0.1,-1.5,-1.5
ITA-Serie A,2324,Cagliari,Alessandro Di Pardo,ITA,"DF,MF",24,1999,4.0,0,3,0,0.0,0.75,0.0,0.0,,24.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
ITA-Serie A,2324,Cagliari,Andrea Petagna,ITA,FW,28,1995,11.1,1,20,8,40.0,1.81,0.72,0.05,0.13,13.7,0,0,0,1.6,1.6,0.08,-0.6,-0.6
ITA-Serie A,2324,Cagliari,Antoine Makoumbou,CGO,MF,25,1998,30.0,1,8,2,25.0,0.27,0.07,0.13,0.5,21.4,0,0,0,0.7,0.7,0.09,0.3,0.3
ITA-Serie A,2324,Cagliari,Boris Radunović,SRB,GK,27,1996,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2324,Cagliari,Edoardo Goldaniga,ITA,DF,29,1993,11.2,0,4,3,75.0,0.36,0.27,0.0,0.0,7.9,0,0,0,0.5,0.5,0.14,-0.5,-0.5
ITA-Serie A,2324,Cagliari,Eldor Shomurodov,UZB,"FW,MF",28,1995,10.4,3,21,7,33.3,2.02,0.67,0.14,0.43,11.9,0,0,0,3.5,3.5,0.19,-0.5,-0.5
ITA-Serie A,2324,Cagliari,Gabriele Zappa,ITA,DF,23,1999,28.5,1,19,5,26.3,0.67,0.18,0.05,0.2,18.7,0,0,0,1.5,1.5,0.08,-0.5,-0.5
ITA-Serie A,2324,Cagliari,Gaetano Oristanio,ITA,"FW,MF",20,2002,12.3,2,23,5,21.7,1.87,0.41,0.09,0.4,18.9,1,0,0,1.8,1.8,0.08,0.2,0.2
ITA-Serie A,2324,Cagliari,Gianluca Gaetano,ITA,"FW,MF",23,2000,8.3,4,13,5,38.5,1.57,0.6,0.23,0.6,22.5,0,1,1,1.3,0.5,0.04,2.7,2.5
ITA-Serie A,2324,Cagliari,Gianluca Lapadula,PER,FW,33,1990,13.4,3,34,10,29.4,2.54,0.75,0.06,0.2,14.2,2,1,1,4.8,4.1,0.12,-1.8,-2.1
ITA-Serie A,2324,Cagliari,Ibrahim Sulemana,GHA,MF,20,2003,14.9,2,13,3,23.1,0.87,0.2,0.15,0.67,23.2,0,0,0,0.8,0.8,0.06,1.2,1.2
ITA-Serie A,2324,Cagliari,Jakub Jankto,CZE,"MF,FW",27,1996,9.7,1,12,5,41.7,1.24,0.52,0.08,0.2,13.4,0,0,0,1.5,1.5,0.12,-0.5,-0.5
ITA-Serie A,2324,Cagliari,Kingstone Mutandwa,ZAM,"FW,MF",20,2003,0.4,1,2,1,50.0,4.62,2.31,0.5,1.0,19.1,0,0,0,0.1,0.1,0.04,0.9,0.9
ITA-Serie A,2324,Cagliari,Leonardo Pavoletti,ITA,FW,34,1988,7.0,4,25,9,36.0,3.58,1.29,0.16,0.44,11.3,0,0,0,2.6,2.6,0.1,1.4,1.4
ITA-Serie A,2324,Cagliari,Marco Mancosu,ITA,"MF,FW",34,1988,1.7,0,6,0,0.0,3.46,0.0,0.0,,29.7,1,0,1,1.2,0.5,0.08,-1.2,-0.5
ITA-Serie A,2324,Cagliari,Mateusz Wieteska,POL,DF,26,1997,10.7,0,4,0,0.0,0.37,0.0,0.0,,9.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3
ITA-Serie A,2324,Cagliari,Matteo Prati,ITA,MF,19,2003,21.9,1,36,10,27.8,1.64,0.46,0.03,0.1,22.6,2,0,0,2.0,2.0,0.06,-1.0,-1.0
ITA-Serie A,2324,Cagliari,Nahitan Nández,URU,"MF,DF",27,1995,26.0,2,22,5,22.7,0.85,0.19,0.05,0.2,18.1,0,1,1,3.7,2.9,0.13,-1.7,-1.9
ITA-Serie A,2324,Cagliari,Nicolas Viola,ITA,"MF,FW",33,1989,13.4,5,37,11,29.7,2.76,0.82,0.14,0.45,22.3,6,0,1,3.4,2.6,0.07,1.6,2.4
ITA-Serie A,2324,Cagliari,Pantelis Hatzidiakos,GRE,DF,26,1997,9.5,0,4,1,25.0,0.42,0.11,0.0,0.0,14.0,0,0,0,0.4,0.4,0.1,-0.4,-0.4
ITA-Serie A,2324,Cagliari,Paulo Azzi,BRA,"DF,MF",29,1994,10.6,0,21,2,9.5,1.99,0.19,0.0,0.0,20.0,0,0,0,1.2,1.2,0.06,-1.2,-1.2
ITA-Serie A,2324,Cagliari,Simone Aresti,ITA,GK,37,1986,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2324,Cagliari,Simone Scuffet,ITA,GK,27,1996,31.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2324,Cagliari,Tommaso Augello,ITA,DF,28,1994,26.9,1,10,3,30.0,0.37,0.11,0.1,0.33,24.1,1,0,0,0.5,0.5,0.05,0.5,0.5
ITA-Serie A,2324,Cagliari,Yerry Mina,COL,DF,28,1994,13.5,2,2,1,50.0,0.15,0.07,0.5,1.0,17.2,0,1,1,1.3,0.5,0.25,0.7,0.5
ITA-Serie A,2324,Cagliari,Zito Luvumbo,ANG,"FW,MF",21,2002,21.6,4,51,16,31.4,2.36,0.74,0.08,0.25,17.3,0,0,0,4.0,4.0,0.08,0.0,0.0
ITA-Serie A,2324,Empoli,Alberto Cerri,ITA,FW,27,1996,6.1,1,10,3,30.0,1.65,0.5,0.1,0.33,10.8,0,0,0,1.2,1.2,0.12,-0.2,-0.2
ITA-Serie A,2324,Empoli,Alberto Grassi,ITA,MF,28,1995,20.1,0,23,5,21.7,1.15,0.25,0.0,0.0,20.0,1,0,0,1.1,1.1,0.05,-1.1,-1.1
ITA-Serie A,2324,Empoli,Andrea Sodero,ITA,MF,18,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2324,Empoli,Ardian Ismajli,ALB,DF,26,1996,22.7,0,5,0,0.0,0.22,0.0,0.0,,10.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3
ITA-Serie A,2324,Empoli,Bartosz Bereszyński,POL,DF,31,1992,19.6,0,3,1,33.3,0.15,0.05,0.0,0.0,27.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
ITA-Serie A,2324,Empoli,Daniel Maldini,ITA,"FW,MF",21,2001,2.9,0,9,2,22.2,3.08,0.68,0.0,0.0,26.4,2,0,0,0.3,0.3,0.03,-0.3,-0.3
ITA-Serie A,2324,Empoli,Elia Caprile,ITA,GK,21,2001,23.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2324,Empoli,Emmanuel Ekong,SWE,FW,21,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2324,Empoli,Emmanuel Gyasi,GHA,"DF,FW",29,1994,20.9,1,16,6,37.5,0.77,0.29,0.06,0.17,10.5,0,0,0,3.5,3.5,0.22,-2.5,-2.5
ITA-Serie A,2324,Empoli,Etrit Berisha,ALB,GK,34,1989,14.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2324,Empoli,Filippo Ranocchia,ITA,"MF,DF",22,2001,5.3,0,6,2,33.3,1.13,0.38,0.0,0.0,26.6,2,0,0,0.2,0.2,0.04,-0.2,-0.2
ITA-Serie A,2324,Empoli,Francesco Caputo,ITA,FW,35,1987,14.1,3,22,9,40.9,1.56,0.64,0.09,0.22,11.7,0,1,1,3.4,2.6,0.12,-0.4,-0.6
ITA-Serie A,2324,Empoli,Giacomo Corona,ITA,FW,19,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2324,Empoli,Giuseppe Pezzella,ITA,DF,25,1997,12.1,0,3,2,66.7,0.25,0.17,0.0,0.0,20.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
ITA-Serie A,2324,Empoli,Jacopo Fazzini,ITA,MF,20,2003,13.7,1,23,4,17.4,1.68,0.29,0.04,0.25,19.8,2,0,0,1.2,1.2,0.05,-0.2,-0.2
ITA-Serie A,2324,Empoli,Liam Henderson,SCO,MF,27,1996,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2324,Empoli,Liberato Cacace,NZL,DF,22,2000,21.2,0,13,2,15.4,0.61,0.09,0.0,0.0,24.6,0,0,0,0.4,0.4,0.03,-0.4,-0.4
ITA-Serie A,2324,Empoli,M'Baye Niang,SEN,FW,28,1994,7.9,6,20,5,25.0,2.54,0.64,0.1,0.4,16.9,0,4,4,5.4,2.3,0.11,0.6,-0.3
ITA-Serie A,2324,Empoli,Matteo Cancellieri,ITA,"FW,MF",21,2002,19.9,4,40,12,30.0,2.01,0.6,0.1,0.33,16.6,1,0,0,4.7,4.7,0.12,-0.7,-0.7
ITA-Serie A,2324,Empoli,Mattia Destro,ITA,"FW,MF",32,1991,4.1,0,11,4,36.4,2.7,0.98,0.0,0.0,15.0,0,0,0,1.2,1.2,0.11,-1.2,-1.2
ITA-Serie A,2324,Empoli,Nicolas Haas,SUI,MF,27,1996,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,14.5,0,0,0,0.1,0.1,0.1,-0.1,-0.1
ITA-Serie A,2324,Empoli,Nicolò Cambiaghi,ITA,"FW,MF",22,2000,28.4,1,71,17,23.9,2.5,0.6,0.01,0.06,19.8,0,0,0,3.9,3.9,0.05,-2.9,-2.9
ITA-Serie A,2324,Empoli,Roberto Piccoli,ITA,FW,22,2001,0.4,0,1,0,0.0,2.31,0.0,0.0,,16.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
ITA-Serie A,2324,Empoli,Răzvan Marin,ROU,MF,27,1996,20.2,0,35,9,25.7,1.73,0.45,0.0,0.0,29.7,10,0,0,1.1,1.1,0.03,-1.1,-1.1
ITA-Serie A,2324,Empoli,Samuele Perisan,ITA,GK,25,1997,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2324,Empoli,Sebastian Walukiewicz,POL,DF,23,2000,22.8,0,4,2,50.0,0.18,0.09,0.0,0.0,18.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
ITA-Serie A,2324,Empoli,Sebastiano Luperto,ITA,DF,26,1996,37.8,1,19,3,15.8,0.5,0.08,0.05,0.33,15.1,0,0,0,1.7,1.7,0.09,-0.7,-0.7
ITA-Serie A,2324,Empoli,Simone Bastoni,ITA,"MF,DF",26,1996,8.3,1,7,1,14.3,0.85,0.12,0.14,1.0,21.9,2,0,0,0.4,0.4,0.06,0.6,0.6
ITA-Serie A,2324,Empoli,Steven Shpendi,ALB,"FW,MF",20,2003,4.6,0,7,3,42.9,1.53,0.66,0.0,0.0,16.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
ITA-Serie A,2324,Empoli,Szymon Żurkowski,POL,MF,25,1997,9.6,4,16,6,37.5,1.66,0.62,0.25,0.67,18.1,0,0,0,1.0,1.0,0.06,3.0,3.0
ITA-Serie A,2324,Empoli,Tommaso Baldanzi,ITA,"MF,FW",20,2003,8.3,2,14,6,42.9,1.69,0.72,0.14,0.33,20.0,0,0,0,2.1,2.1,0.15,-0.1,-0.1
ITA-Serie A,2324,Empoli,Tyronne Ebuehi,NGA,DF,27,1995,12.2,0,5,1,20.0,0.41,0.08,0.0,0.0,15.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3
ITA-Serie A,2324,Empoli,Viktor Kovalenko,UKR,MF,27,1996,6.8,1,11,4,36.4,1.62,0.59,0.09,0.25,13.9,0,0,0,0.9,0.9,0.08,0.1,0.1
ITA-Serie A,2324,Empoli,Youssef Maleh,MAR,MF,24,1998,28.9,0,18,2,11.1,0.62,0.07,0.0,0.0,20.1,2,0,0,1.6,1.6,0.09,-1.6,-1.6
ITA-Serie A,2324,Fiorentina,Alfred Duncan,GHA,MF,30,1993,21.0,2,23,6,26.1,1.1,0.29,0.09,0.33,23.4,0,0,0,1.5,1.5,0.06,0.5,0.5
ITA-Serie A,2324,Fiorentina,Andrea Belotti,ITA,FW,29,1993,10.5,3,33,9,27.3,3.13,0.85,0.09,0.33,13.9,0,0,0,3.7,3.7,0.11,-0.7,-0.7
ITA-Serie A,2324,Fiorentina,Antonín Barák,CZE,"MF,FW",28,1994,9.0,2,20,8,40.0,2.23,0.89,0.1,0.25,16.9,1,0,0,1.5,1.5,0.08,0.5,0.5
ITA-Serie A,2324,Fiorentina,Arthur Melo,BRA,MF,26,1996,22.1,2,11,5,45.5,0.5,0.23,0.09,0.2,28.6,0,1,1,1.0,0.3,0.02,1.0,0.7
ITA-Serie A,2324,Fiorentina,Christian Kouamé,CIV,FW,25,1997,12.1,2,24,7,29.2,1.98,0.58,0.08,0.29,17.0,0,0,0,1.9,1.9,0.08,0.1,0.1
ITA-Serie A,2324,Fiorentina,Cristiano Biraghi,ITA,DF,30,1992,26.2,2,16,5,31.3,0.61,0.19,0.13,0.4,28.1,7,0,1,1.6,0.8,0.05,0.4,1.2
ITA-Serie A,2324,Fiorentina,Davide Faraoni,ITA,DF,31,1991,4.4,0,3,1,33.3,0.69,0.23,0.0,0.0,18.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
ITA-Serie A,2324,Fiorentina,Dodô,BRA,DF,24,1998,5.8,0,2,1,50.0,0.34,0.17,0.0,0.0,19.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
ITA-Serie A,2324,Fiorentina,Fabiano Parisi,ITA,DF,22,2000,16.2,0,12,2,16.7,0.74,0.12,0.0,0.0,19.4,0,0,0,0.9,0.9,0.08,-0.9,-0.9
ITA-Serie A,2324,Fiorentina,Gaetano Castrovilli,ITA,"FW,MF",26,1997,4.1,1,5,2,40.0,1.23,0.49,0.2,0.5,14.9,0,0,0,0.3,0.3,0.07,0.7,0.7
ITA-Serie A,2324,Fiorentina,Giacomo Bonaventura,ITA,MF,33,1989,25.3,8,51,13,25.5,2.02,0.51,0.16,0.62,20.2,1,0,1,5.7,4.4,0.09,2.3,3.6
ITA-Serie A,2324,Fiorentina,Gino Infantino,ARG,MF,20,2003,1.1,0,1,0,0.0,0.94,0.0,0.0,,29.3,0,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2324,Fiorentina,Jonathan Ikone,FRA,FW,25,1998,18.7,3,39,15,38.5,2.09,0.8,0.08,0.2,16.1,0,0,0,4.6,4.6,0.12,-1.6,-1.6
ITA-Serie A,2324,Fiorentina,Josip Brekalo,CRO,FW,25,1998,7.2,1,9,4,44.4,1.24,0.55,0.11,0.25,19.3,0,0,0,0.4,0.4,0.04,0.6,0.6
ITA-Serie A,2324,Fiorentina,Lorenzo Amatucci,ITA,MF,19,2004,0.2,0,1,0,0.0,4.09,0.0,0.0,,29.5,0,0,0,0.0,0.0,0.01,0.0,0.0
ITA-Serie A,2324,Fiorentina,Luca Ranieri,ITA,DF,24,1999,22.9,2,10,3,30.0,0.44,0.13,0.2,0.67,8.8,0,0,0,0.9,0.9,0.09,1.1,1.1
ITA-Serie A,2324,Fiorentina,Lucas Beltrán,ARG,"FW,MF",22,2001,18.8,6,30,7,23.3,1.6,0.37,0.17,0.71,15.5,0,1,1,3.8,3.0,0.1,2.2,2.0
ITA-Serie A,2324,Fiorentina,Lucas Martínez Quarta,ARG,DF,27,1996,25.5,5,24,7,29.2,0.94,0.27,0.21,0.71,10.2,0,0,0,2.7,2.7,0.11,2.3,2.3
