,,,,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected
,,,,,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2223,Augsburg,Ohis Felix Uduokhai,GER,DF,24,1997,16.1,0,4,1,25.0,0.25,0.06,0.0,0.0,9.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3
GER-Bundesliga,2223,Augsburg,Rafał Gikiewicz,POL,GK,34,1987,23.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Augsburg,Raphael Framberger,GER,"DF,FW",26,1995,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Augsburg,Reece Oxford,ENG,DF,23,1998,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Augsburg,Renato Veiga,POR,DF,19,2003,7.1,0,8,0,0.0,1.13,0.0,0.0,,26.6,1,0,0,0.2,0.2,0.02,-0.2,-0.2
GER-Bundesliga,2223,Augsburg,Ricardo Pepi,USA,FW,19,2003,1.1,0,1,0,0.0,0.95,0.0,0.0,,14.6,0,0,0,0.1,0.1,0.09,-0.1,-0.1
GER-Bundesliga,2223,Augsburg,Robert Gumny,POL,DF,24,1998,22.4,1,9,3,33.3,0.4,0.13,0.11,0.33,13.2,0,0,0,0.7,0.7,0.08,0.3,0.3
GER-Bundesliga,2223,Augsburg,Ruben Vargas,SUI,"MF,FW",23,1998,12.6,3,21,6,28.6,1.67,0.48,0.14,0.5,20.4,1,0,0,1.2,1.2,0.06,1.8,1.8
GER-Bundesliga,2223,Augsburg,Tomáš Koubek,CZE,GK,29,1992,11.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Bayern Munich,Alphonso Davies,CAN,DF,21,2000,22.7,1,19,8,42.1,0.84,0.35,0.05,0.13,18.6,0,0,0,1.7,1.7,0.09,-0.7,-0.7
GER-Bundesliga,2223,Bayern Munich,Arijon Ibrahimović,GER,MF,16,2005,0.2,0,2,2,100.0,12.86,12.86,0.0,0.0,6.9,0,0,0,0.5,0.5,0.26,-0.5,-0.5
GER-Bundesliga,2223,Bayern Munich,Benjamin Pavard,FRA,DF,26,1996,27.0,4,34,12,35.3,1.26,0.44,0.12,0.33,18.3,0,0,0,2.5,2.5,0.07,1.5,1.5
GER-Bundesliga,2223,Bayern Munich,Bouna Sarr,SEN,FW,30,1992,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Bayern Munich,Daley Blind,NED,"DF,MF",32,1990,1.5,0,1,1,100.0,0.67,0.67,0.0,0.0,24.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
GER-Bundesliga,2223,Bayern Munich,Dayot Upamecano,FRA,DF,23,1998,26.1,0,7,1,14.3,0.27,0.04,0.0,0.0,9.0,0,0,0,0.7,0.7,0.1,-0.7,-0.7
GER-Bundesliga,2223,Bayern Munich,Eric Maxim Choupo-Moting,CMR,FW,33,1989,12.4,10,30,15,50.0,2.43,1.21,0.33,0.67,12.6,0,0,1,6.1,5.3,0.18,3.9,4.7
GER-Bundesliga,2223,Bayern Munich,Gabriel Vidovic,CRO,FW,18,2003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Bayern Munich,Jamal Musiala,GER,"MF,FW",19,2003,24.4,12,66,25,37.9,2.7,1.02,0.18,0.48,15.8,0,0,0,8.0,8.0,0.12,4.0,4.0
GER-Bundesliga,2223,Bayern Munich,Joshua Kimmich,GER,MF,27,1995,31.2,5,27,11,40.7,0.87,0.35,0.15,0.36,26.0,3,1,1,2.2,1.4,0.05,2.8,2.6
GER-Bundesliga,2223,Bayern Munich,Josip Stanišić,CRO,DF,22,2000,6.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Bayern Munich,João Cancelo,POR,"DF,FW",28,1994,11.2,1,12,4,33.3,1.07,0.36,0.08,0.25,18.5,0,0,0,0.7,0.7,0.06,0.3,0.3
GER-Bundesliga,2223,Bayern Munich,Kingsley Coman,FRA,"FW,MF",26,1996,15.7,8,49,17,34.7,3.13,1.09,0.16,0.47,18.6,0,0,0,4.6,4.6,0.09,3.4,3.4
GER-Bundesliga,2223,Bayern Munich,Leon Goretzka,GER,MF,27,1995,19.2,3,40,13,32.5,2.08,0.68,0.08,0.23,17.2,0,0,0,4.7,4.7,0.12,-1.7,-1.7
GER-Bundesliga,2223,Bayern Munich,Leroy Sané,GER,"MF,FW",26,1996,22.3,8,78,29,37.2,3.49,1.3,0.1,0.28,19.7,6,0,0,8.5,8.5,0.11,-0.5,-0.5
GER-Bundesliga,2223,Bayern Munich,Lucas Hernández,FRA,DF,26,1996,5.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Bayern Munich,Manuel Neuer,GER,GK,36,1986,12.0,0,2,1,50.0,0.17,0.08,0.0,0.0,9.0,0,0,0,0.2,0.2,0.11,-0.2,-0.2
GER-Bundesliga,2223,Bayern Munich,Marcel Sabitzer,AUT,MF,28,1994,7.0,1,15,5,33.3,2.15,0.72,0.07,0.2,21.7,0,0,0,1.1,1.1,0.07,-0.1,-0.1
GER-Bundesliga,2223,Bayern Munich,Mathys Tel,FRA,FW,17,2005,4.6,5,20,11,55.0,4.32,2.37,0.25,0.45,15.0,0,0,0,2.7,2.7,0.13,2.3,2.3
GER-Bundesliga,2223,Bayern Munich,Matthijs de Ligt,NED,DF,22,1999,26.7,3,23,8,34.8,0.86,0.3,0.13,0.38,16.0,0,0,0,1.1,1.1,0.05,1.9,1.9
GER-Bundesliga,2223,Bayern Munich,Noussair Mazraoui,MAR,DF,24,1997,11.9,1,8,2,25.0,0.67,0.17,0.13,0.5,18.5,0,0,0,1.1,1.1,0.14,-0.1,-0.1
GER-Bundesliga,2223,Bayern Munich,Paul Wanner,GER,MF,16,2005,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Bayern Munich,Ryan Gravenberch,NED,MF,20,2002,6.4,0,11,3,27.3,1.72,0.47,0.0,0.0,20.6,0,0,0,0.9,0.9,0.08,-0.9,-0.9
GER-Bundesliga,2223,Bayern Munich,Sadio Mané,SEN,"FW,MF",30,1992,15.8,7,53,20,37.7,3.35,1.26,0.11,0.3,12.8,0,1,2,8.9,7.2,0.14,-1.9,-1.2
GER-Bundesliga,2223,Bayern Munich,Serge Gnabry,GER,"FW,MF",27,1995,21.6,14,81,40,49.4,3.76,1.85,0.16,0.33,15.5,1,1,1,11.2,10.4,0.13,2.8,2.6
GER-Bundesliga,2223,Bayern Munich,Sven Ulreich,GER,GK,33,1988,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Bayern Munich,Thomas Müller,GER,"FW,MF",32,1989,18.5,7,47,23,48.9,2.54,1.24,0.15,0.3,12.5,0,0,0,8.9,8.9,0.19,-1.9,-1.9
GER-Bundesliga,2223,Bayern Munich,Yann Sommer,SUI,GK,33,1988,19.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Bochum,Anthony Losilla,FRA,MF,36,1986,30.2,2,27,8,29.6,0.89,0.26,0.07,0.25,17.2,0,0,0,1.9,1.9,0.07,0.1,0.1
GER-Bundesliga,2223,Bochum,Christopher Antwi-Adjei,GHA,"FW,MF",28,1994,22.0,3,29,8,27.6,1.32,0.36,0.1,0.38,20.6,0,0,0,2.2,2.2,0.08,0.8,0.8
GER-Bundesliga,2223,Bochum,Cristian Gamboa,CRC,DF,32,1989,16.4,0,8,1,12.5,0.49,0.06,0.0,0.0,29.6,0,0,0,0.2,0.2,0.02,-0.2,-0.2
GER-Bundesliga,2223,Bochum,Danilo Soares,BRA,DF,30,1991,19.6,0,2,0,0.0,0.1,0.0,0.0,,29.1,0,0,0,0.0,0.0,0.01,0.0,0.0
GER-Bundesliga,2223,Bochum,Dominique Heintz,GER,DF,28,1993,8.8,0,4,1,25.0,0.45,0.11,0.0,0.0,17.4,0,0,0,0.3,0.3,0.08,-0.3,-0.3
GER-Bundesliga,2223,Bochum,Erhan Mašović,SRB,"DF,MF",23,1998,24.2,4,17,10,58.8,0.7,0.41,0.24,0.4,14.0,1,0,0,2.6,2.6,0.15,1.4,1.4
GER-Bundesliga,2223,Bochum,Gerrit Holtmann,PHI,"FW,MF",27,1995,10.5,1,30,14,46.7,2.86,1.33,0.03,0.07,19.6,0,0,0,2.4,2.4,0.08,-1.4,-1.4
GER-Bundesliga,2223,Bochum,Ivan Ordets,UKR,DF,30,1992,27.2,0,17,1,5.9,0.62,0.04,0.0,0.0,11.7,0,0,0,1.4,1.4,0.08,-1.4,-1.4
GER-Bundesliga,2223,Bochum,Jacek Góralski,POL,MF,29,1992,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Bochum,Jannes Horn,GER,"DF,FW",25,1997,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Bochum,Jordi Osei-Tutu,ENG,"DF,FW",23,1998,8.3,0,12,5,41.7,1.44,0.6,0.0,0.0,19.9,0,0,0,0.7,0.7,0.05,-0.7,-0.7
GER-Bundesliga,2223,Bochum,Keven Schlotterbeck,GER,DF,25,1997,8.2,2,8,4,50.0,0.98,0.49,0.25,0.5,12.0,0,0,0,1.6,1.6,0.2,0.4,0.4
GER-Bundesliga,2223,Bochum,Kevin Stöger,AUT,MF,28,1993,28.9,5,45,11,24.4,1.56,0.38,0.04,0.18,25.8,7,3,3,4.4,2.1,0.05,0.6,-0.1
GER-Bundesliga,2223,Bochum,Kostas Stafylidis,GRE,"DF,MF",28,1993,11.6,0,14,2,14.3,1.21,0.17,0.0,0.0,29.5,1,0,0,0.4,0.4,0.03,-0.4,-0.4
GER-Bundesliga,2223,Bochum,Manuel Riemann,GER,GK,33,1988,34.0,0,1,0,0.0,0.03,0.0,0.0,,11.5,0,0,0,0.0,0.0,0.04,0.0,0.0
GER-Bundesliga,2223,Bochum,Moritz Broschinski,GER,"FW,MF",21,2000,2.4,2,5,4,80.0,2.11,1.69,0.4,0.5,12.2,0,0,0,1.3,1.3,0.26,0.7,0.7
GER-Bundesliga,2223,Bochum,Patrick Osterhage,GER,MF,22,2000,11.4,0,6,0,0.0,0.52,0.0,0.0,,21.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3
GER-Bundesliga,2223,Bochum,Philipp Förster,GER,MF,27,1995,14.5,3,17,6,35.3,1.17,0.41,0.18,0.5,20.2,2,0,0,1.4,1.4,0.08,1.6,1.6
GER-Bundesliga,2223,Bochum,Philipp Hofmann,GER,FW,29,1993,29.2,8,52,21,40.4,1.78,0.72,0.15,0.38,12.8,0,0,0,8.8,8.8,0.17,-0.8,-0.8
GER-Bundesliga,2223,Bochum,Pierre Kunde,CMR,"MF,FW",27,1995,4.2,1,4,1,25.0,0.95,0.24,0.25,1.0,24.7,0,0,0,0.3,0.3,0.08,0.7,0.7
GER-Bundesliga,2223,Bochum,Saidy Janko,GAM,DF,26,1995,12.6,0,1,0,0.0,0.08,0.0,0.0,,21.9,0,0,0,0.0,0.0,0.05,0.0,0.0
GER-Bundesliga,2223,Bochum,Silvère Ganvoula M'Boussy,CGO,"FW,MF",26,1996,2.7,0,9,3,33.3,3.28,1.09,0.0,0.0,20.2,0,0,0,0.5,0.5,0.05,-0.5,-0.5
GER-Bundesliga,2223,Bochum,Simon Zoller,GER,FW,31,1991,16.2,3,30,9,30.0,1.85,0.56,0.1,0.33,12.6,0,0,0,4.1,4.1,0.14,-1.1,-1.1
GER-Bundesliga,2223,Bochum,Takuma Asano,JPN,"FW,MF",27,1994,19.0,3,53,18,34.0,2.78,0.95,0.06,0.17,16.1,0,0,0,5.6,5.6,0.11,-2.6,-2.6
GER-Bundesliga,2223,Bochum,Tim Oermann,GER,DF,18,2003,2.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Bochum,Vassilis Lambropoulos,GRE,DF,32,1990,7.0,0,6,0,0.0,0.86,0.0,0.0,,11.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4
GER-Bundesliga,2223,Dortmund,Alexander Meyer,GER,GK,31,1991,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Dortmund,Anthony Modeste,FRA,FW,34,1988,9.0,2,23,10,43.5,2.55,1.11,0.09,0.2,11.1,0,0,0,4.3,4.3,0.19,-2.3,-2.3
GER-Bundesliga,2223,Dortmund,Antonios Papadopoulos,GER,DF,22,1999,0.1,0,1,0,0.0,6.92,0.0,0.0,,12.0,0,0,0,0.0,0.0,0.01,0.0,0.0
GER-Bundesliga,2223,Dortmund,Donyell Malen,NED,FW,23,1999,19.0,9,64,30,46.9,3.38,1.58,0.14,0.3,15.9,3,0,0,9.1,9.1,0.15,-0.1,-0.1
GER-Bundesliga,2223,Dortmund,Emre Can,GER,MF,28,1994,21.1,2,15,2,13.3,0.71,0.09,0.07,0.5,22.3,0,1,1,1.6,0.8,0.06,0.4,0.2
GER-Bundesliga,2223,Dortmund,Felix Passlack,GER,DF,24,1998,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Dortmund,Gio Reyna,USA,"FW,MF",19,2002,6.9,7,24,11,45.8,3.46,1.58,0.25,0.55,15.1,1,1,1,4.3,3.5,0.16,2.7,2.5
GER-Bundesliga,2223,Dortmund,Gregor Kobel,SUI,GK,24,1997,27.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Dortmund,Jamie Gittens,ENG,"FW,MF",17,2004,5.9,3,24,11,45.8,4.05,1.86,0.13,0.27,17.6,0,0,0,2.4,2.4,0.1,0.6,0.6
GER-Bundesliga,2223,Dortmund,Jude Bellingham,ENG,MF,19,2003,29.9,8,66,23,34.8,2.21,0.77,0.11,0.3,18.0,2,1,1,8.2,7.4,0.11,-0.2,-0.4
GER-Bundesliga,2223,Dortmund,Julian Brandt,GER,"MF,FW",26,1996,26.6,9,42,26,61.9,1.58,0.98,0.21,0.35,18.0,1,0,0,5.2,5.2,0.12,3.8,3.8
GER-Bundesliga,2223,Dortmund,Julian Ryerson,NOR,DF,24,1997,15.7,1,10,3,30.0,0.64,0.19,0.1,0.33,22.4,0,0,0,0.5,0.5,0.05,0.5,0.5
GER-Bundesliga,2223,Dortmund,Julien Duranville,BEL,MF,16,2006,0.3,0,1,0,0.0,3.1,0.0,0.0,,25.4,0,0,0,0.0,0.0,0.02,0.0,0.0
GER-Bundesliga,2223,Dortmund,Justin Njinmah,GER,FW,21,2000,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Dortmund,Karim Adeyemi,GER,"FW,MF",20,2002,15.4,6,37,14,37.8,2.4,0.91,0.16,0.43,17.4,0,0,1,5.0,4.3,0.12,1.0,1.7
GER-Bundesliga,2223,Dortmund,Mahmoud Dahoud,GER,MF,26,1996,3.7,0,6,1,16.7,1.6,0.27,0.0,0.0,26.2,1,0,0,0.4,0.4,0.07,-0.4,-0.4
GER-Bundesliga,2223,Dortmund,Marco Pašalić,CRO,MF,21,2000,0.1,0,1,0,0.0,8.18,0.0,0.0,,22.7,0,0,0,0.0,0.0,0.05,0.0,0.0
GER-Bundesliga,2223,Dortmund,Marco Reus,GER,"MF,FW",33,1989,15.0,6,36,10,27.8,2.39,0.67,0.14,0.5,16.6,6,1,1,5.1,4.3,0.12,0.9,0.7
GER-Bundesliga,2223,Dortmund,Marius Wolf,GER,DF,27,1995,17.4,1,23,6,26.1,1.32,0.34,0.04,0.17,19.4,0,0,0,1.2,1.2,0.05,-0.2,-0.2
GER-Bundesliga,2223,Dortmund,Mats Hummels,GER,DF,33,1988,22.4,1,17,3,17.6,0.76,0.13,0.06,0.33,10.2,0,0,0,2.2,2.2,0.13,-1.2,-1.2
GER-Bundesliga,2223,Dortmund,Nico Schlotterbeck,GER,DF,22,1999,25.0,4,18,6,33.3,0.72,0.24,0.22,0.67,16.9,0,0,0,1.6,1.6,0.09,2.4,2.4
GER-Bundesliga,2223,Dortmund,Niklas Süle,GER,DF,26,1995,23.5,2,33,7,21.2,1.4,0.3,0.06,0.29,17.2,0,0,0,2.2,2.2,0.07,-0.2,-0.2
GER-Bundesliga,2223,Dortmund,Raphaël Guerreiro,POR,"DF,MF",28,1993,25.4,4,33,14,42.4,1.3,0.55,0.12,0.29,19.8,6,0,0,2.7,2.7,0.08,1.3,1.3
GER-Bundesliga,2223,Dortmund,Salih Özcan,TUR,MF,24,1998,17.5,0,3,1,33.3,0.17,0.06,0.0,0.0,9.3,0,0,0,0.6,0.6,0.19,-0.6,-0.6
GER-Bundesliga,2223,Dortmund,Soumaïla Coulibaly,FRA,DF,18,2003,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Dortmund,Sébastien Haller,CIV,FW,28,1994,13.6,9,33,19,57.6,2.42,1.4,0.27,0.47,9.9,0,0,1,8.4,7.7,0.23,0.6,1.3
GER-Bundesliga,2223,Dortmund,Thomas Meunier,BEL,DF,30,1991,6.5,0,4,0,0.0,0.62,0.0,0.0,,26.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
GER-Bundesliga,2223,Dortmund,Thorgan Hazard,BEL,"FW,DF",29,1993,5.2,0,8,3,37.5,1.55,0.58,0.0,0.0,14.2,0,0,0,1.3,1.3,0.17,-1.3,-1.3
GER-Bundesliga,2223,Dortmund,Tom Rothe,GER,DF,17,2004,0.3,0,1,0,0.0,3.46,0.0,0.0,,7.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
GER-Bundesliga,2223,Dortmund,Youssoufa Moukoko,GER,FW,17,2004,12.7,7,35,19,54.3,2.76,1.5,0.2,0.37,14.9,0,0,0,6.4,6.4,0.18,0.6,0.6
GER-Bundesliga,2223,Eint Frankfurt,Almamy Touré,MLI,DF,26,1996,4.4,0,3,1,33.3,0.68,0.23,0.0,0.0,14.0,0,0,0,0.5,0.5,0.17,-0.5,-0.5
GER-Bundesliga,2223,Eint Frankfurt,Ansgar Knauff,GER,DF,20,2002,14.3,1,15,7,46.7,1.05,0.49,0.07,0.14,19.7,0,0,0,0.9,0.9,0.06,0.1,0.1
GER-Bundesliga,2223,Eint Frankfurt,Aurélio Buta,POR,DF,25,1997,14.6,3,9,4,44.4,0.61,0.27,0.33,0.75,16.7,0,0,0,0.6,0.6,0.07,2.4,2.4
GER-Bundesliga,2223,Eint Frankfurt,Christopher Lenz,GER,DF,27,1994,14.3,0,12,2,16.7,0.84,0.14,0.0,0.0,23.4,1,0,0,0.6,0.6,0.05,-0.6,-0.6
GER-Bundesliga,2223,Eint Frankfurt,Daichi Kamada,JPN,MF,25,1996,25.2,9,41,11,26.8,1.63,0.44,0.15,0.55,16.6,4,3,3,9.9,7.5,0.18,-0.9,-1.5
GER-Bundesliga,2223,Eint Frankfurt,Dario Gebuhr,GER,DF,19,2003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Eint Frankfurt,Diant Ramaj,GER,GK,20,2001,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Eint Frankfurt,Djibril Sow,SUI,MF,25,1997,29.4,4,28,10,35.7,0.95,0.34,0.14,0.4,24.8,0,0,0,1.7,1.7,0.06,2.3,2.3
GER-Bundesliga,2223,Eint Frankfurt,Faride Alidou,GER,"DF,MF",21,2001,2.0,0,2,0,0.0,0.99,0.0,0.0,,17.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
GER-Bundesliga,2223,Eint Frankfurt,Filip Kostić,SRB,"DF,MF",29,1992,0.8,0,1,0,0.0,1.22,0.0,0.0,,21.1,0,0,0,0.0,0.0,0.02,0.0,0.0
GER-Bundesliga,2223,Eint Frankfurt,Hrvoje Smolčić,CRO,DF,21,2000,5.2,0,3,0,0.0,0.57,0.0,0.0,,12.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2
GER-Bundesliga,2223,Eint Frankfurt,Jesper Lindstrøm,DEN,"MF,FW",22,2000,18.7,7,45,19,42.2,2.41,1.02,0.16,0.37,18.3,4,0,0,5.9,5.9,0.13,1.1,1.1
GER-Bundesliga,2223,Eint Frankfurt,Junior Dina Ebimbe,FRA,"DF,MF",21,2000,11.8,3,26,10,38.5,2.2,0.85,0.12,0.3,14.6,0,0,0,3.7,3.7,0.14,-0.7,-0.7
GER-Bundesliga,2223,Eint Frankfurt,Kevin Trapp,GER,GK,32,1990,33.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Eint Frankfurt,Kristijan Jakić,CRO,"DF,MF",25,1997,16.2,1,8,4,50.0,0.49,0.25,0.13,0.25,17.5,0,0,0,0.7,0.7,0.09,0.3,0.3
GER-Bundesliga,2223,Eint Frankfurt,Luca Pellegrini,ITA,DF,23,1999,6.2,0,14,2,14.3,2.26,0.32,0.0,0.0,27.7,3,0,0,0.6,0.6,0.04,-0.6,-0.6
GER-Bundesliga,2223,Eint Frankfurt,Lucas Alario,ARG,"FW,MF",29,1992,3.7,1,11,4,36.4,2.99,1.09,0.09,0.25,14.7,0,0,0,1.4,1.4,0.13,-0.4,-0.4
GER-Bundesliga,2223,Eint Frankfurt,Makoto Hasebe,JPN,DF,38,1984,14.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Eint Frankfurt,Marcel Wenig,GER,MF,18,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Eint Frankfurt,Mario Götze,GER,MF,30,1992,30.4,3,26,7,26.9,0.85,0.23,0.12,0.43,16.4,0,0,0,3.2,3.2,0.12,-0.2,-0.2
GER-Bundesliga,2223,Eint Frankfurt,Obite N'Dicka,CIV,DF,22,1999,29.9,1,17,3,17.6,0.57,0.1,0.06,0.33,12.7,0,0,0,1.4,1.4,0.08,-0.4,-0.4
GER-Bundesliga,2223,Eint Frankfurt,Paxten Aaronson,USA,"MF,DF",18,2003,1.9,0,4,1,25.0,2.08,0.52,0.0,0.0,18.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
GER-Bundesliga,2223,Eint Frankfurt,Philipp Max,GER,DF,28,1993,7.7,0,9,3,33.3,1.17,0.39,0.0,0.0,18.3,2,0,0,0.7,0.7,0.08,-0.7,-0.7
GER-Bundesliga,2223,Eint Frankfurt,Rafael Borré,COL,"MF,FW",26,1995,12.0,2,24,7,29.2,2.0,0.58,0.04,0.14,13.1,0,1,1,4.1,3.3,0.14,-2.1,-2.3
GER-Bundesliga,2223,Eint Frankfurt,Randal Kolo Muani,FRA,FW,23,1998,29.2,15,75,30,40.0,2.57,1.03,0.17,0.43,13.0,0,2,2,13.2,11.6,0.16,1.8,1.4
GER-Bundesliga,2223,Eint Frankfurt,Sebastian Rode,GER,MF,31,1990,15.7,4,9,4,44.4,0.57,0.25,0.44,1.0,18.7,0,0,0,0.9,0.9,0.1,3.1,3.1
GER-Bundesliga,2223,Eint Frankfurt,Timothy Chandler,USA,DF,32,1990,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Eint Frankfurt,Tuta,BRA,DF,23,1999,30.2,2,17,3,17.6,0.56,0.1,0.12,0.67,17.0,0,0,0,2.3,2.3,0.13,-0.3,-0.3
GER-Bundesliga,2223,Freiburg,Christian Günter,GER,"DF,MF",29,1993,30.5,1,27,7,25.9,0.88,0.23,0.04,0.14,21.8,0,0,0,1.2,1.2,0.05,-0.2,-0.2
GER-Bundesliga,2223,Freiburg,Daniel Kyereh,GHA,"MF,FW",26,1996,6.2,2,11,5,45.5,1.77,0.81,0.18,0.4,14.9,0,0,0,2.2,2.2,0.2,-0.2,-0.2
GER-Bundesliga,2223,Freiburg,Hugo Siquet,BEL,DF,20,2002,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Freiburg,Jeong Woo-yeong,KOR,"MF,FW",22,1999,7.3,1,13,4,30.8,1.79,0.55,0.08,0.25,16.6,0,0,0,2.1,2.1,0.16,-1.1,-1.1
GER-Bundesliga,2223,Freiburg,Jonathan Schmid,FRA,DF,32,1990,0.5,0,1,1,100.0,2.2,2.2,0.0,0.0,13.9,0,0,0,0.3,0.3,0.3,-0.3,-0.3
GER-Bundesliga,2223,Freiburg,Kenneth Schmidt,GER,DF,20,2002,2.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Freiburg,Keven Schlotterbeck,GER,DF,25,1997,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Freiburg,Kevin Schade,GER,"FW,MF",20,2001,2.0,1,4,1,25.0,1.98,0.49,0.25,1.0,15.0,0,0,0,0.2,0.2,0.06,0.8,0.8
GER-Bundesliga,2223,Freiburg,Kiliann Sildillia,FRA,"DF,MF",20,2002,22.0,0,10,0,0.0,0.46,0.0,0.0,,19.3,0,0,0,0.8,0.8,0.08,-0.8,-0.8
GER-Bundesliga,2223,Freiburg,Kimberly Ezekwem,GER,DF,21,2001,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Freiburg,Lucas Höler,GER,"FW,MF",28,1994,16.7,5,30,15,50.0,1.8,0.9,0.17,0.33,14.2,0,0,0,3.3,3.3,0.11,1.7,1.7
GER-Bundesliga,2223,Freiburg,Lukas Kübler,GER,DF,29,1992,18.2,2,9,4,44.4,0.49,0.22,0.22,0.5,12.2,0,0,0,0.9,0.9,0.1,1.1,1.1
GER-Bundesliga,2223,Freiburg,Manuel Gulde,GER,DF,31,1991,7.1,1,2,1,50.0,0.28,0.14,0.5,1.0,6.1,0,0,0,0.7,0.7,0.35,0.3,0.3
GER-Bundesliga,2223,Freiburg,Mark Flekken,NED,GK,29,1993,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2223,Freiburg,Matthias Ginter,GER,DF,28,1994,34.0,4,21,11,52.4,0.62,0.32,0.19,0.36,11.1,0,0,0,1.9,1.9,0.09,2.1,2.1
GER-Bundesliga,2223,Freiburg,Maximilian Eggestein,GER,MF,25,1996,27.2,1,16,4,25.0,0.59,0.15,0.06,0.25,21.6,0,0,0,0.9,0.9,0.06,0.1,0.1
GER-Bundesliga,2223,Freiburg,Merlin Röhl,GER,"MF,FW",20,2002,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
