,,,,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP
,,,,,,,,,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,,,xA,A-xAG,,,,,
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2324,Stuttgart,Lilian Egloff,GER,"MF,DF",20,2002,1.2,32,41,78.0,481,131,16,17,94.1,11,15,73.3,2,4,50.0,0,0.0,0.0,0.0,0,2,0,0,2
GER-Bundesliga,2324,Stuttgart,Luca Raimund,GER,"FW,MF",18,2005,0.3,16,23,69.6,203,18,11,14,78.6,5,7,71.4,0,0,,0,0.0,0.0,0.0,0,0,1,0,1
GER-Bundesliga,2324,Stuttgart,Mahmoud Dahoud,GER,MF,27,1996,2.5,205,235,87.2,3140,829,117,126,92.9,63,71,88.7,16,24,66.7,0,0.5,0.9,-0.5,7,19,3,1,19
GER-Bundesliga,2324,Stuttgart,Maximilian Mittelstädt,GER,DF,26,1997,23.4,1447,1708,84.7,21937,6603,799,864,92.5,521,611,85.3,74,133,55.6,4,4.2,6.7,-0.2,30,107,33,20,123
GER-Bundesliga,2324,Stuttgart,Pascal Stenzel,GER,DF,27,1996,11.8,715,824,86.8,13536,3889,304,330,92.1,293,327,89.6,104,134,77.6,5,3.2,2.4,1.8,15,66,25,8,85
GER-Bundesliga,2324,Stuttgart,Roberto Massimo,GER,"FW,DF",22,2000,0.9,30,39,76.9,482,109,14,18,77.8,13,14,92.9,2,3,66.7,0,0.0,0.0,0.0,1,1,0,0,3
GER-Bundesliga,2324,Stuttgart,Samuele Di Benedetto,GER,MF,18,2005,0.1,10,11,90.9,107,2,7,7,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,0
GER-Bundesliga,2324,Stuttgart,Serhou Guirassy,GUI,FW,27,1996,24.5,629,777,81.0,7427,1176,430,489,87.9,129,163,79.1,17,23,73.9,3,6.6,5.4,-3.6,53,38,25,0,56
GER-Bundesliga,2324,Stuttgart,Silas Katompa,COD,"FW,MF",24,1998,10.0,210,279,75.3,3355,617,93,112,83.0,96,113,85.0,11,24,45.8,2,2.3,1.7,-0.3,15,6,15,0,25
GER-Bundesliga,2324,Stuttgart,Waldemar Anton,GER,DF,27,1996,32.1,2330,2624,88.8,41479,15026,904,955,94.7,1251,1342,93.2,143,260,55.0,3,1.0,1.5,2.0,9,163,7,2,172
GER-Bundesliga,2324,Union Berlin,Alex Král,CZE,MF,25,1998,15.2,340,487,69.8,5624,1533,158,196,80.6,149,196,76.0,24,55,43.6,0,0.4,0.5,-0.4,5,32,6,2,44
GER-Bundesliga,2324,Union Berlin,Alexander Schwolow,GER,GK,31,1992,1.0,29,36,80.6,814,589,4,4,100.0,15,15,100.0,10,17,58.8,0,0.0,0.0,0.0,0,0,0,0,0
GER-Bundesliga,2324,Union Berlin,Aljoscha Kemlein,GER,MF,18,2004,0.3,7,9,77.8,122,52,3,4,75.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0
GER-Bundesliga,2324,Union Berlin,András Schäfer,HUN,MF,24,1999,13.5,418,557,75.0,5933,1768,234,275,85.1,138,183,75.4,18,37,48.6,2,1.5,1.0,0.5,18,25,11,1,59
GER-Bundesliga,2324,Union Berlin,Aïssa Laïdouni,TUN,MF,26,1996,11.9,404,512,78.9,6574,1856,194,228,85.1,154,191,80.6,35,52,67.3,3,1.0,1.6,2.0,12,38,17,5,56
GER-Bundesliga,2324,Union Berlin,Benedict Hollerbach,GER,"FW,MF",22,2001,14.2,253,398,63.6,3663,963,153,190,80.5,69,106,65.1,17,35,48.6,0,1.3,1.4,-1.3,14,18,18,5,39
GER-Bundesliga,2324,Union Berlin,Brenden Aaronson,USA,"MF,FW",22,2000,14.1,365,472,77.3,4890,1506,206,240,85.8,105,130,80.8,19,32,59.4,2,1.9,2.0,0.1,22,30,14,3,56
GER-Bundesliga,2324,Union Berlin,Chris Bedia,CIV,"FW,MF",27,1996,1.6,14,20,70.0,140,19,10,13,76.9,3,5,60.0,0,0,,0,0.2,0.2,-0.2,3,0,0,0,1
GER-Bundesliga,2324,Union Berlin,Christopher Trimmel,AUT,DF,36,1987,18.3,631,951,66.4,11883,5699,270,317,85.2,249,344,72.4,99,237,41.8,2,2.1,3.7,-0.1,39,70,25,14,86
GER-Bundesliga,2324,Union Berlin,Danilho Doekhi,NED,DF,25,1998,24.0,738,919,80.3,13735,5232,273,311,87.8,379,434,87.3,72,146,49.3,0,0.2,1.0,-0.2,4,67,9,1,65
GER-Bundesliga,2324,Union Berlin,David Datro Fofana,CIV,"FW,MF",20,2002,7.6,106,152,69.7,1536,346,65,83,78.3,25,39,64.1,9,10,90.0,0,0.3,0.3,-0.3,5,5,8,2,14
GER-Bundesliga,2324,Union Berlin,Diogo Leite,POR,DF,24,1999,30.0,1263,1581,79.9,23047,9175,511,569,89.8,596,687,86.8,126,249,50.6,0,0.2,0.7,-0.2,6,113,3,1,121
GER-Bundesliga,2324,Union Berlin,Frederik Rønnow,DEN,GK,30,1992,33.0,951,1316,72.3,26908,19806,173,173,100.0,475,483,98.3,296,651,45.5,0,0.1,0.1,-0.1,1,36,1,0,1
GER-Bundesliga,2324,Union Berlin,Janik Haberer,GER,"MF,DF",29,1994,13.6,412,553,74.5,6596,1785,218,263,82.9,147,186,79.0,32,66,48.5,1,0.6,1.2,0.4,10,28,6,5,47
GER-Bundesliga,2324,Union Berlin,Jordan Pefok,USA,FW,27,1996,0.3,2,5,40.0,14,0,2,3,66.7,0,0,,0,0,,0,0.1,0.0,-0.1,2,0,0,0,0
GER-Bundesliga,2324,Union Berlin,Josip Juranović,CRO,DF,27,1995,14.4,513,725,70.8,10311,4748,191,215,88.8,224,291,77.0,89,182,48.9,2,2.3,3.0,-0.3,39,48,16,7,52
GER-Bundesliga,2324,Union Berlin,Jérôme Roussillon,FRA,DF,30,1993,8.4,263,355,74.1,4307,2077,135,160,84.4,105,137,76.6,18,39,46.2,1,0.6,0.6,0.4,8,21,6,3,38
GER-Bundesliga,2324,Union Berlin,Kevin Behrens,GER,FW,32,1991,14.0,215,336,64.0,3380,842,116,162,71.6,67,97,69.1,22,34,64.7,0,0.9,1.2,-0.9,16,24,7,0,45
GER-Bundesliga,2324,Union Berlin,Kevin Vogt,GER,DF,31,1991,14.7,652,735,88.7,15023,5955,123,129,95.3,392,415,94.5,131,180,72.8,0,0.0,0.2,0.0,1,31,2,0,41
GER-Bundesliga,2324,Union Berlin,Kevin Volland,GER,"FW,MF",31,1992,14.9,258,420,61.4,4382,1570,135,184,73.4,80,124,64.5,31,67,46.3,4,2.6,2.3,1.4,20,30,18,5,48
GER-Bundesliga,2324,Union Berlin,Leonardo Bonucci,ITA,DF,36,1987,5.1,190,248,76.6,4063,1911,51,58,87.9,105,118,89.0,31,67,46.3,0,0.3,0.1,-0.3,2,17,2,1,21
GER-Bundesliga,2324,Union Berlin,Lucas Tousart,FRA,MF,26,1997,17.5,389,523,74.4,6364,1878,184,232,79.3,151,183,82.5,33,51,64.7,0,0.9,0.4,-0.9,7,33,2,0,51
GER-Bundesliga,2324,Union Berlin,Mikkel Kaufmann,DEN,FW,22,2001,5.4,67,126,53.2,956,318,39,65,60.0,16,31,51.6,5,8,62.5,0,1.0,0.4,-1.0,4,13,1,0,11
GER-Bundesliga,2324,Union Berlin,Miloš Pantović,SRB,MF,27,1996,0.2,4,7,57.1,45,23,2,3,66.7,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
GER-Bundesliga,2324,Union Berlin,Paul Jaeckel,GER,DF,25,1998,2.6,121,136,89.0,2388,943,45,46,97.8,54,60,90.0,20,25,80.0,0,0.1,0.1,-0.1,2,7,1,0,14
GER-Bundesliga,2324,Union Berlin,Rani Khedira,GER,MF,29,1994,14.9,329,450,73.1,5258,1287,160,192,83.3,135,174,77.6,19,45,42.2,0,0.1,0.5,-0.1,5,21,5,1,35
GER-Bundesliga,2324,Union Berlin,Robin Gosens,GER,"DF,MF",29,1994,25.4,858,1184,72.5,13673,6207,450,544,82.7,308,429,71.8,73,129,56.6,3,3.0,3.3,0.0,33,78,35,17,97
GER-Bundesliga,2324,Union Berlin,Robin Knoche,GER,DF,31,1992,21.3,931,1153,80.7,18490,7064,269,307,87.6,539,606,88.9,107,204,52.5,0,0.3,0.4,-0.3,3,49,3,0,71
GER-Bundesliga,2324,Union Berlin,Sheraldo Becker,SUR,"FW,MF",28,1995,7.2,183,280,65.4,3161,770,92,117,78.6,70,108,64.8,18,36,50.0,1,1.8,1.6,-0.8,12,15,12,7,20
GER-Bundesliga,2324,Union Berlin,Yorbe Vertessen,BEL,"FW,MF",22,2001,6.6,98,138,71.0,1119,351,68,88,77.3,19,26,73.1,1,2,50.0,2,1.3,0.7,0.7,7,9,5,0,13
GER-Bundesliga,2324,Werder Bremen,Amos Pieper,GER,DF,25,1998,6.6,229,312,73.4,4549,1880,79,100,79.0,114,131,87.0,33,66,50.0,0,0.8,0.5,-0.8,2,25,2,0,24
GER-Bundesliga,2324,Werder Bremen,Anthony Jung,GER,DF,31,1991,28.7,1553,1795,86.5,28008,10414,629,674,93.3,764,842,90.7,137,215,63.7,0,0.3,0.9,-0.3,6,90,10,4,107
GER-Bundesliga,2324,Werder Bremen,Christian Groß,GER,"DF,MF",34,1989,8.9,427,499,85.6,7530,2997,162,187,86.6,229,254,90.2,26,39,66.7,1,0.4,0.3,0.6,8,32,4,1,46
GER-Bundesliga,2324,Werder Bremen,Dawid Kownacki,POL,FW,26,1997,4.2,69,109,63.3,942,199,36,50,72.0,21,34,61.8,4,7,57.1,0,0.4,0.6,-0.4,5,10,1,0,10
GER-Bundesliga,2324,Werder Bremen,Felix Agu,NGA,"DF,MF",23,1999,17.9,488,669,72.9,7657,2921,246,292,84.2,203,253,80.2,27,67,40.3,0,0.6,1.4,-0.6,7,18,16,7,32
GER-Bundesliga,2324,Werder Bremen,Ilia Gruev,BUL,MF,23,2000,0.0,1,1,100.0,13,14,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
GER-Bundesliga,2324,Werder Bremen,Isak Hansen-Aarøen,NOR,MF,18,2004,0.3,11,14,78.6,161,52,5,6,83.3,4,5,80.0,1,2,50.0,0,0.1,0.1,-0.1,1,0,1,0,2
GER-Bundesliga,2324,Werder Bremen,Jens Stage,DEN,MF,26,1996,25.9,775,1042,74.4,12813,4152,383,491,78.0,332,414,80.2,50,86,58.1,1,1.9,1.8,-0.9,25,68,18,3,85
GER-Bundesliga,2324,Werder Bremen,Jiří Pavlenka,CZE,GK,31,1992,7.0,187,246,76.0,4952,3302,39,39,100.0,93,93,100.0,54,113,47.8,0,0.0,0.0,0.0,0,0,0,0,0
GER-Bundesliga,2324,Werder Bremen,Joel Imasuen,USA,FW,18,2004,0.0,1,1,100.0,8,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
GER-Bundesliga,2324,Werder Bremen,Julián Malatini,ARG,DF,22,2001,6.7,295,364,81.0,5104,1552,135,151,89.4,137,156,87.8,20,42,47.6,0,0.2,0.2,-0.2,4,29,3,2,27
GER-Bundesliga,2324,Werder Bremen,Justin Njinmah,GER,FW,22,2000,11.3,146,215,67.9,1980,397,89,121,73.6,43,58,74.1,6,9,66.7,2,2.4,2.2,-0.4,13,6,9,1,13
GER-Bundesliga,2324,Werder Bremen,Leon Opitz,GER,"FW,DF",18,2005,0.2,6,13,46.2,101,38,4,5,80.0,1,5,20.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0
GER-Bundesliga,2324,Werder Bremen,Leonardo Bittencourt,GER,MF,29,1993,17.5,665,829,80.2,10812,2713,323,367,88.0,263,314,83.8,55,98,56.1,2,2.9,2.7,-0.9,26,64,20,7,85
GER-Bundesliga,2324,Werder Bremen,Marco Friedl,AUT,DF,25,1998,24.4,930,1081,86.0,19543,6566,250,275,90.9,536,572,93.7,141,215,65.6,0,0.1,0.3,-0.1,1,49,4,1,59
GER-Bundesliga,2324,Werder Bremen,Marvin Ducksch,GER,FW,29,1994,30.0,566,950,59.6,9838,3256,273,360,75.8,184,300,61.3,84,203,41.4,9,7.8,6.5,1.2,58,41,30,2,88
GER-Bundesliga,2324,Werder Bremen,Michael Zetterer,GER,GK,28,1995,27.0,891,1127,79.1,25285,17563,117,118,99.2,444,455,97.6,329,547,60.1,0,0.2,0.1,-0.2,3,21,1,0,3
GER-Bundesliga,2324,Werder Bremen,Miloš Veljković,SRB,DF,27,1995,21.3,1066,1295,82.3,22332,7585,315,360,87.5,580,642,90.3,164,263,62.4,1,0.8,0.9,0.2,6,65,14,6,89
GER-Bundesliga,2324,Werder Bremen,Mitchell Weiser,GER,"DF,MF",29,1994,29.3,1074,1443,74.4,17176,7158,585,682,85.8,398,506,78.7,71,149,47.7,7,4.2,5.8,2.8,37,78,42,23,111
GER-Bundesliga,2324,Werder Bremen,Naby Keïta,GUI,"MF,DF",28,1995,1.2,52,67,77.6,844,293,22,27,81.5,23,28,82.1,4,8,50.0,0,0.0,0.0,0.0,0,8,2,0,13
GER-Bundesliga,2324,Werder Bremen,Nick Woltemade,GER,"FW,MF",21,2002,13.2,316,412,76.7,4609,1137,178,219,81.3,94,112,83.9,24,38,63.2,0,1.7,1.8,-1.7,24,22,16,1,43
GER-Bundesliga,2324,Werder Bremen,Niclas Füllkrug,GER,FW,30,1993,2.0,48,66,72.7,799,274,27,33,81.8,15,22,68.2,6,7,85.7,0,0.3,0.4,-0.3,2,7,2,0,9
GER-Bundesliga,2324,Werder Bremen,Nicolai Rapp,GER,DF,26,1996,0.8,32,40,80.0,563,213,12,14,85.7,18,22,81.8,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,2
GER-Bundesliga,2324,Werder Bremen,Niklas Stark,GER,DF,28,1995,12.1,475,595,79.8,9883,4445,138,167,82.6,262,290,90.3,73,124,58.9,0,0.0,0.2,0.0,0,32,3,0,37
GER-Bundesliga,2324,Werder Bremen,Oliver Burke,SCO,FW,26,1997,0.4,6,12,50.0,98,18,2,4,50.0,4,6,66.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
GER-Bundesliga,2324,Werder Bremen,Olivier Deman,BEL,DF,23,2000,15.2,543,730,74.4,9637,3323,244,284,85.9,226,289,78.2,63,111,56.8,1,0.9,1.3,0.1,13,34,15,8,40
GER-Bundesliga,2324,Werder Bremen,Rafael Borré,COL,FW,27,1995,11.0,223,301,74.1,3375,679,135,166,81.3,63,82,76.8,13,20,65.0,0,1.8,1.9,-1.8,13,20,9,3,28
GER-Bundesliga,2324,Werder Bremen,Romano Schmid,AUT,"MF,FW",23,2000,28.9,941,1211,77.7,15062,4544,475,570,83.3,350,433,80.8,77,123,62.6,6,6.3,6.7,-0.3,51,93,46,13,144
GER-Bundesliga,2324,Werder Bremen,Senne Lynen,BEL,MF,24,1999,20.0,746,903,82.6,13189,3571,321,370,86.8,334,394,84.8,76,109,69.7,3,1.8,1.2,1.2,15,67,7,1,66
GER-Bundesliga,2324,Werder Bremen,Skelly Alvero,FRA,MF,21,2002,1.4,59,76,77.6,1098,274,24,35,68.6,25,27,92.6,8,9,88.9,0,0.0,0.0,0.0,1,3,1,0,9
GER-Bundesliga,2324,Wolfsburg,Amin Sarr,SWE,"FW,MF",22,2001,4.3,95,130,73.1,1094,215,62,76,81.6,17,24,70.8,4,4,100.0,0,0.2,0.2,-0.2,2,5,5,0,12
GER-Bundesliga,2324,Wolfsburg,Aster Vranckx,BEL,MF,20,2002,12.8,499,585,85.3,8276,1835,244,269,90.7,190,212,89.6,47,74,63.5,0,0.3,0.3,-0.3,5,37,4,2,48
GER-Bundesliga,2324,Wolfsburg,Bennit Bröger,GER,FW,17,2006,0.1,2,4,50.0,13,0,2,3,66.7,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
GER-Bundesliga,2324,Wolfsburg,Cedric Zesiger,SUI,DF,25,1998,18.2,943,1118,84.3,17299,6554,351,380,92.4,509,559,91.1,74,142,52.1,0,0.0,0.3,0.0,1,71,4,2,81
GER-Bundesliga,2324,Wolfsburg,Dženan Pejčinović,GER,FW,18,2005,0.4,6,10,60.0,76,0,4,6,66.7,2,3,66.7,0,0,,0,0.1,0.0,-0.1,2,0,0,0,0
GER-Bundesliga,2324,Wolfsburg,Jakub Kamiński,POL,"FW,MF",21,2002,5.3,152,195,77.9,2424,587,84,95,88.4,60,74,81.1,8,20,40.0,2,0.7,1.7,1.3,6,11,7,2,18
GER-Bundesliga,2324,Wolfsburg,Joakim Mæhle,DEN,"DF,MF",26,1997,27.2,1263,1555,81.2,19313,7037,694,760,91.3,473,573,82.5,60,121,49.6,3,2.7,5.2,0.3,22,86,27,8,119
GER-Bundesliga,2324,Wolfsburg,Jonas Wind,DEN,FW,24,1999,29.5,473,673,70.3,6971,1949,274,356,77.0,151,204,74.0,27,40,67.5,7,5.1,3.9,1.9,38,42,27,0,88
GER-Bundesliga,2324,Wolfsburg,Kevin Behrens,GER,FW,32,1991,6.8,112,175,64.0,1539,251,63,93,67.7,36,48,75.0,3,9,33.3,1,0.9,0.9,0.1,8,9,8,1,17
GER-Bundesliga,2324,Wolfsburg,Kevin Paredes,USA,"FW,MF",20,2003,15.9,455,592,76.9,6756,2043,260,301,86.4,148,191,77.5,27,52,51.9,0,1.4,1.9,-1.4,17,29,17,5,50
GER-Bundesliga,2324,Wolfsburg,Kilian Fischer,GER,"DF,MF",22,2000,3.2,104,148,70.3,1728,588,56,65,86.2,42,59,71.2,6,16,37.5,0,0.1,0.3,-0.1,2,5,3,1,6
GER-Bundesliga,2324,Wolfsburg,Koen Casteels,BEL,GK,31,1992,25.0,688,949,72.5,20991,15027,104,105,99.0,300,305,98.4,283,535,52.9,0,0.2,0.1,-0.2,1,29,0,0,1
GER-Bundesliga,2324,Wolfsburg,Kofi Amoako,GER,MF,18,2005,0.0,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
GER-Bundesliga,2324,Wolfsburg,Lovro Majer,CRO,"MF,FW",25,1998,23.4,760,1039,73.1,11960,3406,393,457,86.0,284,365,77.8,54,120,45.0,5,3.2,4.9,1.8,38,86,29,6,124
GER-Bundesliga,2324,Wolfsburg,Lukas Nmecha,GER,FW,24,1998,0.5,6,12,50.0,81,15,2,6,33.3,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,1,1,0,0,1
GER-Bundesliga,2324,Wolfsburg,Mattias Svanberg,SWE,MF,24,1999,19.1,574,807,71.1,8980,2918,306,369,82.9,204,270,75.6,38,104,36.5,3,2.3,2.5,0.7,26,59,16,2,84
GER-Bundesliga,2324,Wolfsburg,Maxence Lacroix,FRA,DF,23,2000,26.2,1228,1449,84.7,24787,9524,396,448,88.4,674,748,90.1,150,216,69.4,1,0.8,1.3,0.2,8,91,6,2,79
GER-Bundesliga,2324,Wolfsburg,Maximilian Arnold,GER,MF,29,1994,27.8,1285,1582,81.2,25047,7547,497,549,90.5,590,664,88.9,175,316,55.4,1,3.9,4.4,-2.9,48,151,28,11,143
GER-Bundesliga,2324,Wolfsburg,Moritz Jenz,GER,DF,24,1999,19.4,941,1068,88.1,16823,6685,345,367,94.0,525,569,92.3,59,108,54.6,1,0.3,0.5,0.7,4,41,1,0,47
GER-Bundesliga,2324,Wolfsburg,Nicolas Cozza,FRA,DF,24,1999,3.1,147,192,76.6,2373,782,76,88,86.4,61,79,77.2,8,18,44.4,0,0.1,0.2,-0.1,2,19,2,2,16
GER-Bundesliga,2324,Wolfsburg,Patrick Wimmer,AUT,"FW,MF",22,2001,6.5,128,200,64.0,1822,525,78,101,77.2,35,57,61.4,5,15,33.3,0,0.1,0.3,-0.1,4,11,3,0,15
GER-Bundesliga,2324,Wolfsburg,Pavao Pervan,AUT,GK,35,1987,9.0,229,300,76.3,6220,4414,55,55,100.0,105,108,97.2,68,136,50.0,0,0.0,0.0,0.0,0,2,0,0,0
GER-Bundesliga,2324,Wolfsburg,Ridle Baku,GER,"DF,MF",25,1998,22.4,789,1048,75.3,12508,3955,408,475,85.9,306,403,75.9,58,115,50.4,0,3.0,3.5,-3.0,29,46,26,10,85
GER-Bundesliga,2324,Wolfsburg,Rogério,BRA,DF,25,1998,10.1,455,552,82.4,7185,2809,241,262,92.0,181,222,81.5,24,39,61.5,0,0.4,0.9,-0.4,6,29,11,8,57
GER-Bundesliga,2324,Wolfsburg,Sebastiaan Bornauw,BEL,DF,24,1999,15.9,737,842,87.5,13040,4770,301,323,93.2,382,413,92.5,51,97,52.6,0,0.4,0.1,-0.4,3,23,0,0,41
GER-Bundesliga,2324,Wolfsburg,Tiago Tomás,POR,"FW,MF",21,2002,11.5,181,278,65.1,2524,435,112,145,77.2,54,83,65.1,8,21,38.1,1,0.8,0.9,0.2,9,7,10,1,17
GER-Bundesliga,2324,Wolfsburg,Václav Černý,CZE,"FW,MF",25,1997,10.2,255,364,70.1,3926,1237,145,173,83.8,71,109,65.1,24,45,53.3,1,0.9,2.5,0.1,14,21,21,2,37
GER-Bundesliga,2324,Wolfsburg,Yannick Gerhardt,GER,"MF,DF",29,1994,18.1,585,756,77.4,8438,2288,330,379,87.1,202,261,77.4,26,57,45.6,1,0.9,1.8,0.1,14,43,8,2,49
