,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG)
,,,,,,,,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Lazio,Matías Vecino,URU,MF,30,1991,32,1691,53,49.4,18.8,17,76,9,15,26,2,1.97,26,16,10,0.53,-0.51,23.3,21.7,1.6,0.09,-0.34
ITA-Serie A,2223,Lazio,Mohamed Fares,ALG,"DF,FW",26,1996,0,,,,,0,,0,0,,14,,,,,,,,,,,
ITA-Serie A,2223,Lazio,Nicolò Casale,ITA,DF,24,1998,29,2437,84,71.3,27.1,27,89,25,2,21,6,1.86,38,24,14,0.52,-0.95,36.3,28.5,7.7,0.29,0.09
ITA-Serie A,2223,Lazio,Patric,ESP,DF,29,1993,18,1413,79,41.3,15.7,16,85,13,2,27,17,2.28,30,7,23,1.46,1.15,24.1,16.9,7.2,0.46,0.34
ITA-Serie A,2223,Lazio,Pedro,ESP,FW,35,1987,36,1898,53,55.5,21.1,17,73,2,19,35,0,1.89,33,20,13,0.62,-0.39,28.4,20.1,8.3,0.4,0.31
ITA-Serie A,2223,Lazio,Raúl Moro,ESP,"FW,MF",19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2223,Lazio,Romano Floriani,ITA,"DF,MF",19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
ITA-Serie A,2223,Lazio,Sergej Milinković-Savić,SRB,MF,27,1995,36,3022,84,88.4,33.6,34,87,25,2,37,1,1.89,54,27,27,0.8,0.13,43.9,38.2,5.6,0.17,-0.78
ITA-Serie A,2223,Lazio,Toma Bašić,CRO,MF,25,1996,25,513,21,15.0,5.7,4,51,0,21,15,13,2.0,5,6,-1,-0.18,-1.14,7.8,5.2,2.6,0.45,0.23
ITA-Serie A,2223,Lazio,Ștefan Radu,ROU,FW,35,1986,1,1,1,0.0,0.0,0,,0,1,1,31,3.0,1,0,1,90.0,89.24,0.0,0.0,0.0,-3.86,-4.12
ITA-Serie A,2223,Lecce,Alessandro Tuia,ITA,DF,32,1990,7,509,73,14.9,5.7,6,82,4,1,18,29,0.57,2,6,-4,-0.71,-0.43,3.1,7.0,-3.9,-0.69,-0.62
ITA-Serie A,2223,Lecce,Alexis Blin,FRA,MF,25,1996,35,2376,68,69.5,26.4,26,80,13,9,32,2,1.0,22,29,-7,-0.27,0.25,24.8,29.1,-4.3,-0.16,0.0
ITA-Serie A,2223,Lecce,Antonino Gallo,ITA,DF,22,2000,32,2486,78,72.7,27.6,28,86,23,4,21,4,1.09,24,28,-4,-0.14,0.72,26.3,27.3,-1.0,-0.04,0.46
ITA-Serie A,2223,Lecce,Assan Ceesay,GAM,FW,28,1994,34,1812,53,53.0,20.1,20,75,4,14,22,3,0.91,13,27,-14,-0.7,-0.75,16.6,22.4,-5.7,-0.29,-0.26
ITA-Serie A,2223,Lecce,Federico Baschirotto,ITA,DF,25,1996,37,3330,90,97.4,37.0,37,90,37,0,,0,0.97,33,44,-11,-0.3,1.7,35.7,41.6,-5.9,-0.16,0.11
ITA-Serie A,2223,Lecce,Federico Brancolini,ITA,GK,21,2001,0,,,,,0,,0,0,,33,,,,,,,,,,,
ITA-Serie A,2223,Lecce,Federico Di Francesco,ITA,"FW,MF",28,1994,36,2031,56,59.4,22.6,23,73,4,13,27,0,1.0,19,24,-5,-0.22,0.3,22.2,23.3,-1.1,-0.05,0.28
ITA-Serie A,2223,Lecce,Francesco Di Mariano,ITA,"FW,MF",26,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2223,Lecce,Gabriel Strefezza,BRA,"FW,MF",25,1997,35,2442,70,71.4,27.1,30,78,4,5,22,0,1.0,25,35,-10,-0.37,-0.09,24.6,30.2,-5.6,-0.21,-0.16
ITA-Serie A,2223,Lecce,Gianluca Frabotta,ITA,DF,23,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,
ITA-Serie A,2223,Lecce,Giuseppe Pezzella,ITA,DF,24,1997,16,918,57,26.8,10.2,10,80,5,6,20,18,0.75,10,18,-8,-0.78,-0.6,10.3,14.7,-4.3,-0.42,-0.36
ITA-Serie A,2223,Lecce,Jasper Samooja,FIN,GK,19,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
ITA-Serie A,2223,Lecce,Joan Gonzàlez,ESP,MF,20,2002,35,2197,63,64.2,24.4,26,76,5,9,24,2,0.86,21,29,-8,-0.33,0.04,20.4,25.3,-4.9,-0.2,-0.11
ITA-Serie A,2223,Lecce,Joel Voelkerling Persson,SWE,"FW,MF",19,2003,9,99,11,2.9,1.1,0,,0,9,11,22,0.56,0,2,-2,-1.82,-1.52,1.4,1.1,0.2,0.22,0.39
ITA-Serie A,2223,Lecce,Kastriot Dermaku,ALB,DF,30,1992,1,34,34,1.0,0.4,0,,0,1,34,5,1.0,0,1,-1,-2.65,-2.33,0.1,1.1,-1.0,-2.7,-2.56
ITA-Serie A,2223,Lecce,Kristijan Bistrović,CRO,MF,24,1998,11,461,42,13.5,5.1,5,68,0,6,20,5,1.09,4,5,-1,-0.2,0.17,3.1,4.2,-1.1,-0.21,-0.05
ITA-Serie A,2223,Lecce,Kristoffer Askildsen,NOR,MF,21,2001,21,728,35,21.3,8.1,7,63,0,14,21,15,1.19,9,10,-1,-0.12,0.28,8.9,10.7,-1.9,-0.23,-0.09
ITA-Serie A,2223,Lecce,Lameck Banda,ZAM,"FW,MF",21,2001,36,1636,45,47.8,18.2,19,69,3,17,19,1,0.97,14,20,-6,-0.33,0.02,16.1,21.4,-5.3,-0.29,-0.25
ITA-Serie A,2223,Lecce,Lorenzo Colombo,ITA,FW,20,2002,33,1515,46,44.3,16.8,18,69,0,15,18,4,0.97,20,18,2,0.12,0.83,18.8,19.6,-0.8,-0.05,0.21
ITA-Serie A,2223,Lecce,Marcin Listkowski,POL,"MF,FW",24,1998,5,77,15,2.3,0.9,0,,0,5,15,13,0.4,0,1,-1,-1.17,-0.85,0.4,1.8,-1.4,-1.63,-1.5
ITA-Serie A,2223,Lecce,Marco Bleve,ITA,GK,26,1995,0,,,,,0,,0,0,,38,,,,,,,,,,,
ITA-Serie A,2223,Lecce,Marin Pongračić,CRO,DF,24,1997,9,790,88,23.1,8.8,9,88,8,0,,10,1.44,9,9,0,0.0,0.44,7.6,8.0,-0.4,-0.04,0.15
ITA-Serie A,2223,Lecce,Mats Lemmens,BEL,DF,20,2002,0,,,,,0,,0,0,,20,,,,,,,,,,,
ITA-Serie A,2223,Lecce,Mattia Ciucci,ITA,DF,19,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
ITA-Serie A,2223,Lecce,Medon Berisha,ALB,FW,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2223,Lecce,Morten Hjulmand,DEN,MF,23,1999,35,2962,85,86.6,32.9,34,86,30,1,27,1,0.94,31,44,-13,-0.4,-0.4,32.5,36.5,-4.0,-0.12,0.3
ITA-Serie A,2223,Lecce,Pablo Rodríguez,ESP,"FW,MF",20,2001,4,54,14,1.6,0.6,0,,0,4,14,14,0.25,0,0,0,0.0,0.35,0.6,0.8,-0.1,-0.21,-0.05
ITA-Serie A,2223,Lecce,Pietro Ceccaroni,ITA,DF,26,1995,2,43,22,1.3,0.5,0,,0,2,22,16,1.5,1,1,0,0.0,0.35,0.8,1.0,-0.3,-0.53,-0.37
ITA-Serie A,2223,Lecce,Remi Oudin,FRA,"FW,MF",25,1996,31,1321,43,38.6,14.7,12,77,4,19,21,3,1.03,12,15,-3,-0.2,0.22,17.2,14.0,3.3,0.22,0.63
ITA-Serie A,2223,Lecce,Samuel Umtiti,FRA,DF,28,1993,25,2113,85,61.8,23.5,24,88,20,1,8,9,1.04,22,28,-6,-0.26,0.23,25.4,24.1,1.3,0.06,0.57
ITA-Serie A,2223,Lecce,Simone Romagnoli,ITA,DF,32,1990,7,167,24,4.9,1.9,1,90,1,6,13,11,0.71,1,4,-3,-1.62,-1.34,2.9,3.1,-0.3,-0.15,0.01
ITA-Serie A,2223,Lecce,Tommaso Cassandro,ITA,DF,22,2000,1,13,13,0.4,0.1,0,,0,1,13,19,0.0,0,0,0,0.0,0.34,0.1,0.4,-0.4,-2.5,-2.35
ITA-Serie A,2223,Lecce,Valentin Gendrey,FRA,DF,22,2000,37,3101,84,90.7,34.5,35,88,29,2,11,1,0.97,30,42,-12,-0.35,-0.07,32.4,38.5,-6.1,-0.18,-0.16
ITA-Serie A,2223,Lecce,Wladimiro Falcone,ITA,GK,27,1995,38,3420,90,100.0,38.0,38,90,38,0,,0,0.95,33,46,-13,-0.34,,36.3,42.4,-6.1,-0.16,
ITA-Serie A,2223,Lecce,Youssef Maleh,MAR,MF,23,1998,17,674,40,19.7,7.5,7,66,0,10,21,3,0.88,6,14,-8,-1.07,-0.9,8.0,9.5,-1.5,-0.19,-0.04
ITA-Serie A,2223,Lecce,Yıldırım Mert Çetin,TUR,DF,25,1997,1,20,20,0.6,0.2,1,20,0,0,,9,0.0,0,1,-1,-4.5,-4.18,0.0,0.7,-0.6,-2.86,-2.71
ITA-Serie A,2223,Lecce,Þórir Jóhann Helgason,ISL,MF,21,2000,12,222,19,6.5,2.5,2,45,0,10,13,24,0.58,1,4,-3,-1.22,-0.93,2.0,3.7,-1.7,-0.7,-0.57
ITA-Serie A,2223,Milan,Alessandro Florenzi,ITA,DF,31,1991,6,203,34,5.9,2.3,2,73,1,4,14,8,1.33,3,1,2,0.89,0.36,4.1,1.9,2.2,0.99,0.56
ITA-Serie A,2223,Milan,Alexis Saelemaekers,BEL,"FW,DF",23,1999,30,1403,47,41.0,15.6,14,67,0,16,29,1,1.7,21,16,5,0.32,-0.39,23.3,16.4,6.9,0.44,-0.04
ITA-Serie A,2223,Milan,Andrea Bozzolan,ITA,DF,18,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,
ITA-Serie A,2223,Milan,Andreas Jungdal,DEN,GK,20,2002,0,,,,,0,,0,0,,8,,,,,,,,,,,
ITA-Serie A,2223,Milan,Ante Rebić,CRO,"FW,MF",28,1993,23,980,43,28.7,10.9,10,72,2,13,20,5,1.74,17,11,6,0.55,0.0,15.4,13.0,2.4,0.22,-0.35
ITA-Serie A,2223,Milan,Antonio Mirante,ITA,GK,39,1983,1,2,2,0.1,0.0,0,,0,1,2,37,3.0,1,0,1,45.0,44.47,1.1,0.0,1.1,49.3,48.87
ITA-Serie A,2223,Milan,Aster Vranckx,BEL,MF,19,2002,9,240,27,7.0,2.7,2,82,1,7,11,24,2.11,4,3,1,0.37,-0.19,4.2,3.1,1.1,0.42,-0.04
ITA-Serie A,2223,Milan,Brahim Díaz,MAR,"MF,FW",22,1999,33,1925,58,56.3,21.4,27,65,1,6,28,4,1.85,36,21,15,0.7,0.34,34.2,19.8,14.5,0.68,0.48
ITA-Serie A,2223,Milan,Charles De Ketelaere,BEL,"MF,FW",21,2001,32,1116,35,32.6,12.4,9,67,0,23,22,5,1.78,19,19,0,0.0,-0.82,20.3,16.1,4.2,0.34,-0.19
ITA-Serie A,2223,Milan,Ciprian Tătărușanu,ROU,GK,36,1986,16,1440,90,42.1,16.0,16,90,16,0,,22,1.88,26,22,4,0.25,-0.52,23.4,19.0,4.4,0.28,-0.33
ITA-Serie A,2223,Milan,Davide Calabria,ITA,DF,25,1996,25,1690,68,49.4,18.8,21,78,10,4,15,3,1.72,35,25,10,0.53,-0.04,28.4,19.6,8.8,0.47,0.0
ITA-Serie A,2223,Milan,Devis Vásquez,COL,GK,24,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,
ITA-Serie A,2223,Milan,Divock Origi,BEL,FW,27,1995,27,1027,38,30.0,11.4,10,70,2,17,19,4,1.63,14,13,1,0.09,-0.66,15.5,13.2,2.3,0.2,-0.38
ITA-Serie A,2223,Milan,Fikayo Tomori,ENG,DF,24,1997,33,2760,84,80.7,30.7,32,85,26,1,32,1,1.97,57,29,28,0.91,1.87,50.8,31.6,19.2,0.62,0.82
ITA-Serie A,2223,Milan,Fodé Ballo-Touré,SEN,DF,25,1997,10,523,52,15.3,5.8,5,90,5,5,15,24,1.8,6,8,-2,-0.34,-1.06,8.4,7.6,0.9,0.15,-0.37
ITA-Serie A,2223,Milan,Ismaël Bennacer,ALG,MF,24,1997,28,2007,72,58.7,22.3,24,79,13,4,26,1,1.82,38,21,17,0.76,0.51,34.8,23.1,11.7,0.52,0.14
ITA-Serie A,2223,Milan,Junior Messias,BRA,"FW,DF",31,1991,25,1498,60,43.8,16.6,19,70,3,6,29,4,1.8,32,19,13,0.78,0.41,23.4,16.1,7.4,0.44,-0.04
ITA-Serie A,2223,Milan,Lapo Nava,ITA,GK,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
ITA-Serie A,2223,Milan,Malick Thiaw,GER,DF,20,2001,20,1362,68,39.8,15.1,15,83,11,5,24,13,1.95,21,12,9,0.59,0.07,24.7,13.8,11.0,0.72,0.43
ITA-Serie A,2223,Milan,Marko Lazetić,SRB,FW,18,2004,1,9,9,0.3,0.1,0,,0,1,9,4,1.0,0,0,0,0.0,-0.55,0.1,0.2,-0.1,-1.34,-1.81
ITA-Serie A,2223,Milan,Matteo Gabbia,ITA,DF,22,1999,12,613,51,17.9,6.8,6,87,5,6,16,24,1.92,11,14,-3,-0.44,-1.21,10.3,10.4,-0.1,-0.02,-0.59
ITA-Serie A,2223,Milan,Mike Maignan,FRA,GK,27,1995,22,1978,90,57.8,22.0,22,90,21,0,,0,1.82,37,21,16,0.73,0.42,34.3,22.1,12.2,0.56,0.21
ITA-Serie A,2223,Milan,Olivier Giroud,FRA,FW,35,1986,33,2139,65,62.5,23.8,25,78,9,8,23,2,1.88,42,25,17,0.72,0.43,36.5,23.4,13.1,0.55,0.23
ITA-Serie A,2223,Milan,Pierre Kalulu,FRA,DF,22,2000,34,2548,75,74.5,28.3,26,88,25,8,32,2,1.76,46,41,5,0.18,-1.47,42.7,34.3,8.4,0.3,-0.66
ITA-Serie A,2223,Milan,Rade Krunić,BIH,MF,28,1993,23,1657,72,48.5,18.4,18,83,10,5,34,5,2.13,34,17,17,0.92,0.72,29.3,20.1,9.2,0.5,0.07
ITA-Serie A,2223,Milan,Rafael Leão,POR,"FW,MF",23,1999,35,2421,69,70.8,26.9,28,79,13,7,31,0,2.0,53,31,22,0.82,0.91,44.5,27.9,16.6,0.62,0.51
ITA-Serie A,2223,Milan,Sandro Tonali,ITA,MF,22,2000,34,2713,80,79.3,30.1,30,87,23,4,25,2,1.82,49,36,13,0.43,-0.59,47.0,33.1,13.9,0.46,-0.03
ITA-Serie A,2223,Milan,Sergiño Dest,USA,DF,21,2000,8,329,41,9.6,3.7,2,68,1,6,32,7,1.63,10,7,3,0.82,0.3,6.1,5.7,0.4,0.11,-0.39
ITA-Serie A,2223,Milan,Simon Kjær,DEN,DF,33,1989,17,1007,59,29.4,11.2,12,74,4,5,24,16,1.82,12,7,5,0.45,-0.15,13.0,12.3,0.7,0.06,-0.58
ITA-Serie A,2223,Milan,Theo Hernández,FRA,DF,24,1997,32,2771,87,81.0,30.8,32,87,27,0,,2,2.0,56,31,25,0.81,1.37,48.9,30.5,18.4,0.6,0.69
ITA-Serie A,2223,Milan,Tiemoué Bakayoko,FRA,MF,27,1994,3,41,14,1.2,0.5,0,,0,3,14,30,2.0,1,1,0,0.0,-0.56,0.8,1.0,-0.2,-0.54,-1.01
ITA-Serie A,2223,Milan,Tommaso Pobega,ITA,MF,23,1999,19,883,46,25.8,9.8,9,81,5,10,16,16,2.0,17,13,4,0.41,-0.2,14.7,10.8,4.0,0.4,-0.09
ITA-Serie A,2223,Milan,Yacine Adli,FRA,"MF,FW",22,2000,6,144,24,4.2,1.6,1,59,0,5,17,32,1.17,2,4,-2,-1.25,-1.88,2.4,2.9,-0.5,-0.33,-0.83
ITA-Serie A,2223,Milan,Zlatan Ibrahimović,SWE,FW,40,1981,4,146,37,4.3,1.6,1,75,0,3,24,3,1.0,3,4,-1,-0.62,-1.22,2.9,2.6,0.4,0.24,-0.24
ITA-Serie A,2223,Monza,Alessandro Sorrentino,ITA,GK,20,2002,0,,,,,0,,0,0,,36,,,,,,,,,,,
ITA-Serie A,2223,Monza,Alessio Cragno,ITA,GK,28,1994,1,90,90,2.6,1.0,1,90,1,0,,37,0.0,0,3,-3,-3.0,-2.97,1.4,2.4,-1.1,-1.05,-0.93
ITA-Serie A,2223,Monza,Andrea Barberis,ITA,MF,28,1993,9,338,38,9.9,3.8,3,75,2,6,19,27,1.11,4,9,-5,-1.33,-1.36,4.6,6.0,-1.4,-0.37,-0.26
ITA-Serie A,2223,Monza,Andrea Carboni,ITA,DF,21,2001,4,167,42,4.9,1.9,1,90,1,3,26,15,0.0,2,7,-5,-2.69,-2.72,1.9,4.1,-2.1,-1.14,-1.05
ITA-Serie A,2223,Monza,Andrea Colpani,ITA,MF,23,1999,27,948,35,27.7,10.5,10,61,0,17,20,8,1.22,16,12,4,0.38,0.67,13.5,14.2,-0.7,-0.07,0.1
ITA-Serie A,2223,Monza,Andrea Ferraris,ITA,FW,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2223,Monza,Andrea Petagna,ITA,FW,27,1995,31,1663,54,48.6,18.5,19,70,2,12,27,2,1.23,23,32,-9,-0.49,-0.74,22.4,27.2,-4.8,-0.26,-0.23
ITA-Serie A,2223,Monza,Andrea Ranocchia,ITA,DF,34,1988,1,47,47,1.4,0.5,1,47,0,0,,1,0.0,0,2,-2,-3.83,-3.78,0.1,1.0,-0.9,-1.82,-1.7
ITA-Serie A,2223,Monza,Armando Izzo,ITA,DF,30,1992,30,2466,82,72.1,27.4,29,85,19,1,5,0,1.73,39,25,14,0.51,2.21,33.1,32.8,0.3,0.01,0.55
ITA-Serie A,2223,Monza,Carlos Augusto,BRA,DF,23,1999,35,3083,88,90.1,34.3,35,88,31,0,,0,1.4,45,46,-1,-0.03,0.77,42.9,44.5,-1.6,-0.05,0.97
ITA-Serie A,2223,Monza,Christian Gytkjær,DEN,"FW,MF",32,1990,22,559,25,16.3,6.2,3,69,1,19,18,16,1.0,9,7,2,0.32,0.51,11.1,8.0,3.1,0.5,0.77
ITA-Serie A,2223,Monza,Dany Mota,POR,"FW,MF",24,1998,29,1912,66,55.9,21.2,21,79,6,8,33,2,1.52,28,22,6,0.28,0.88,23.0,28.4,-5.4,-0.25,-0.25
ITA-Serie A,2223,Monza,Filippo Ranocchia,ITA,MF,21,2001,14,530,38,15.5,5.9,5,63,1,9,24,20,1.29,6,9,-3,-0.51,-0.48,6.3,7.8,-1.5,-0.25,-0.13
ITA-Serie A,2223,Monza,Franco Carboni,ITA,"DF,FW",19,2003,3,66,22,1.9,0.7,0,,0,3,22,15,2.0,1,0,1,1.36,1.5,0.5,1.2,-0.7,-0.95,-0.82
ITA-Serie A,2223,Monza,Gabriele Ferrarini,ITA,DF,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2223,Monza,Gianluca Caprari,ITA,"MF,FW",29,1993,37,2441,66,71.4,27.1,32,71,5,5,32,0,1.38,33,42,-9,-0.33,-0.79,31.0,35.1,-4.1,-0.15,-0.03
ITA-Serie A,2223,Monza,Giulio Donati,ITA,DF,32,1990,8,422,53,12.3,4.7,4,73,2,4,32,16,1.0,3,7,-4,-0.85,-0.85,4.6,5.1,-0.5,-0.11,0.04
ITA-Serie A,2223,Monza,Leonardo Colombo,ITA,MF,17,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,
ITA-Serie A,2223,Monza,Luca Caldirola,ITA,DF,31,1991,31,2353,76,68.8,26.1,27,83,17,4,31,4,1.65,36,32,4,0.15,0.83,32.1,33.7,-1.5,-0.06,0.26
ITA-Serie A,2223,Monza,Luca Marrone,ITA,DF,32,1990,2,135,68,3.9,1.5,2,68,1,0,,6,0.0,1,4,-3,-2.0,-1.97,1.7,2.6,-0.9,-0.62,-0.5
ITA-Serie A,2223,Monza,Marco D'Alessandro,ITA,"DF,FW",31,1991,8,290,36,8.5,3.2,3,67,1,5,18,24,1.5,3,7,-4,-1.24,-1.24,4.2,4.6,-0.4,-0.14,0.0
ITA-Serie A,2223,Monza,Marlon,BRA,DF,26,1995,28,1592,57,46.5,17.7,18,75,10,10,23,5,1.32,15,26,-11,-0.62,-0.97,20.2,25.1,-4.9,-0.28,-0.25
ITA-Serie A,2223,Monza,Matteo Pessina,ITA,MF,25,1997,35,2932,84,85.7,32.6,34,85,25,1,30,1,1.49,44,43,1,0.03,0.95,40.3,43.4,-3.1,-0.09,0.34
ITA-Serie A,2223,Monza,Mattia Valoti,ITA,"MF,FW",28,1993,16,453,28,13.2,5.0,4,70,0,12,15,21,1.19,5,7,-2,-0.4,-0.34,5.4,7.9,-2.6,-0.51,-0.43
ITA-Serie A,2223,Monza,Michele Di Gregorio,ITA,GK,25,1997,37,3330,90,97.4,37.0,37,90,37,0,,1,1.41,48,49,-1,-0.03,2.97,44.6,48.9,-4.3,-0.12,0.93
ITA-Serie A,2223,Monza,Mirko Marić,CRO,FW,27,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2223,Monza,Nicolò Rovella,ITA,MF,20,2001,25,1740,70,50.9,19.3,21,76,9,4,34,1,1.64,31,20,11,0.57,1.37,23.8,23.0,0.8,0.04,0.37
ITA-Serie A,2223,Monza,Pablo Marí,ESP,DF,28,1993,30,2487,83,72.7,27.6,28,86,25,2,35,1,1.43,37,37,0,0.0,0.39,33.6,38.6,-5.0,-0.18,-0.14
ITA-Serie A,2223,Monza,Patrick Ciurria,ITA,"DF,MF",27,1995,36,2753,76,80.5,30.6,31,85,21,5,25,2,1.44,42,35,7,0.23,1.71,38.5,40.0,-1.5,-0.05,0.47
ITA-Serie A,2223,Monza,Pepín,EQG,MF,25,1996,25,1123,45,32.8,12.5,11,72,3,14,23,12,1.36,12,19,-7,-0.56,-0.68,15.8,19.2,-3.3,-0.27,-0.18
ITA-Serie A,2223,Monza,Salvatore Molina,ITA,DF,30,1992,5,229,46,6.7,2.5,1,79,0,4,38,2,0.2,1,6,-5,-1.97,-1.99,2.4,4.3,-1.8,-0.73,-0.63
ITA-Serie A,2223,Monza,Samuele Birindelli,ITA,DF,23,1999,31,1400,45,40.9,15.6,14,68,4,17,26,6,1.45,17,25,-8,-0.51,-0.69,18.9,25.1,-6.1,-0.4,-0.43
ITA-Serie A,2223,Monza,Samuele Vignato,ITA,"MF,FW",18,2004,5,62,12,1.8,0.7,0,,0,5,12,27,2.0,1,1,0,0.0,0.11,2.7,1.1,1.6,2.42,2.6
ITA-Serie A,2223,Monza,Stefano Sensi,ITA,MF,26,1995,28,1618,58,47.3,18.0,21,70,4,7,22,5,1.36,17,25,-8,-0.44,-0.64,19.3,22.4,-3.1,-0.17,-0.06
ITA-Serie A,2223,Monza,Valentin Antov,BUL,DF,21,2000,9,306,34,8.9,3.4,2,75,1,7,22,28,0.89,6,8,-2,-0.59,-0.53,3.7,4.0,-0.3,-0.1,0.05
ITA-Serie A,2223,Monza,Warren Bondo,FRA,MF,18,2003,4,60,15,1.8,0.7,0,,0,4,15,15,0.75,2,2,0,0.0,0.11,0.9,1.1,-0.2,-0.34,-0.2
ITA-Serie A,2223,Napoli,Adam Ounas,ALG,FW,25,1996,2,15,8,0.4,0.2,0,,0,2,8,0,3.0,1,0,1,6.0,4.73,0.3,0.0,0.3,1.51,0.64
ITA-Serie A,2223,Napoli,Alessandro Zanoli,ITA,DF,21,2000,1,12,12,0.4,0.1,0,,0,1,12,15,3.0,0,0,0,0.0,-1.29,0.1,0.0,0.1,0.7,-0.17
ITA-Serie A,2223,Napoli,Alessio Zerbin,ITA,FW,23,1999,10,198,20,5.8,2.2,2,62,0,8,9,28,2.5,5,3,2,0.91,-0.4,2.9,3.9,-1.0,-0.48,-1.43
ITA-Serie A,2223,Napoli,Alex Meret,ITA,GK,25,1997,34,3060,90,89.5,34.0,34,90,34,0,,4,2.44,72,24,48,1.41,1.16,58.9,27.2,31.7,0.93,0.61
ITA-Serie A,2223,Napoli,Amir Rrahmani,KVX,DF,28,1994,29,2448,84,71.6,27.2,27,89,25,2,23,3,2.31,56,22,34,1.25,-0.14,45.6,22.3,23.3,0.86,-0.04
ITA-Serie A,2223,Napoli,Andre-Frank Zambo Anguissa,CMR,MF,26,1995,36,3050,85,89.2,33.9,36,85,24,0,,0,2.33,69,26,43,1.27,-0.19,56.4,28.7,27.7,0.82,-0.46
ITA-Serie A,2223,Napoli,Bartosz Bereszyński,POL,DF,30,1992,3,166,55,4.9,1.8,2,76,1,1,15,18,1.33,3,4,-1,-0.54,-1.93,2.1,3.3,-1.2,-0.64,-1.59
ITA-Serie A,2223,Napoli,Davide Marfella,ITA,GK,22,1999,0,,,,,0,,0,0,,37,,,,,,,,,,,
ITA-Serie A,2223,Napoli,Diego Demme,GER,MF,30,1991,7,146,21,4.3,1.6,2,54,0,5,8,24,2.71,1,0,1,0.62,-0.7,1.3,1.0,0.3,0.19,-0.71
ITA-Serie A,2223,Napoli,Elif Elmas,MKD,"FW,MF",22,1999,36,1627,45,47.6,18.1,14,79,4,22,24,1,2.39,35,10,25,1.38,0.18,29.3,14.5,14.8,0.82,-0.09
ITA-Serie A,2223,Napoli,Giacomo Raspadori,ITA,"FW,MF",22,2000,25,911,36,26.6,10.1,10,62,1,15,19,7,2.24,17,8,9,0.89,-0.55,16.5,8.7,7.8,0.77,-0.13
ITA-Serie A,2223,Napoli,Gianluca Gaetano,ITA,MF,22,2000,8,76,10,2.2,0.8,0,,0,8,10,25,2.75,4,0,4,4.74,3.53,2.1,0.5,1.6,2.13,1.29
ITA-Serie A,2223,Napoli,Giovanni Di Lorenzo,ITA,DF,28,1993,37,3257,88,95.2,36.2,36,90,35,1,29,1,2.41,75,24,51,1.41,2.51,62.7,28.6,34.1,0.94,1.56
ITA-Serie A,2223,Napoli,Giovanni Simeone,ARG,FW,27,1995,25,406,16,11.9,4.5,1,75,0,24,14,10,2.2,9,7,2,0.44,-0.96,7.4,7.3,0.1,0.03,-0.95
ITA-Serie A,2223,Napoli,Hirving Lozano,MEX,FW,27,1995,32,1605,50,46.9,17.8,20,67,1,12,22,1,2.41,39,8,31,1.74,0.85,29.3,11.9,17.4,0.98,0.21
ITA-Serie A,2223,Napoli,Hubert Idasiak,POL,GK,20,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,
ITA-Serie A,2223,Napoli,Juan Jesus,BRA,DF,31,1991,15,933,62,27.3,10.4,10,87,9,5,13,22,2.2,20,8,12,1.16,-0.18,17.6,9.6,8.0,0.77,-0.13
ITA-Serie A,2223,Napoli,Karim Zedadka,FRA,FW,22,2000,3,20,7,0.6,0.2,0,,0,3,7,28,0.67,0,1,-1,-4.5,-5.82,0.2,1.0,-0.8,-3.41,-4.3
ITA-Serie A,2223,Napoli,Khvicha Kvaratskhelia,GEO,FW,21,2001,34,2518,74,73.6,28.0,30,79,8,4,38,0,2.29,58,21,37,1.32,0.13,49.9,23.1,26.8,0.96,0.34
ITA-Serie A,2223,Napoli,Kim Min-jae,KOR,DF,25,1996,35,3050,87,89.2,33.9,35,87,30,0,,2,2.4,70,24,46,1.36,0.63,57.0,27.9,29.1,0.86,-0.08
