league,season,game,round,week,day,date,time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,match_report,notes,game_id
ITA-Serie A,2223,2023-05-27 Salernitana-Udinese,Serie A,37,Sat,2023-05-27,15:00,Salernitana,1.2,3–2,2.3,Udinese,27035,Stadio Arechi,Niccolò Baroni,/en/matches/cc5813d7/Salernitana-Udinese-May-27-2023-Serie-A,,cc5813d7
ITA-Serie A,2223,2023-05-27 Spezia-Torino,Serie A,37,Sat,2023-05-27,15:00,Spezia,0.9,0–4,1.0,Torino,10776,Stadio Alberto Picco,Marco Guida,/en/matches/3feeb5a0/Spezia-Torino-May-27-2023-Serie-A,,3feeb5a0
ITA-Serie A,2223,2023-05-28 Bologna-Napoli,Serie A,37,Sun,2023-05-28,15:00,Bologna,1.9,2–2,1.4,Napoli,27209,Stadio Renato Dall'Ara,Matteo Marcenaro,/en/matches/1207c6f7/Bologna-Napoli-May-28-2023-Serie-A,,1207c6f7
ITA-Serie A,2223,2023-05-28 Hellas Verona-Empoli,Serie A,37,Sun,2023-05-28,12:30,Hellas Verona,1.0,1–1,1.2,Empoli,22831,Stadio Marc'Antonio Bentegodi,Daniele Chiffi,/en/matches/51bad534/Hellas-Verona-Empoli-May-28-2023-Serie-A,,51bad534
ITA-Serie A,2223,2023-05-28 Juventus-Milan,Serie A,37,Sun,2023-05-28,20:45,Juventus,0.9,0–1,0.5,Milan,40231,Allianz Stadium,Maurizio Mariani,/en/matches/18e89b55/Juventus-Milan-May-28-2023-Serie-A,,18e89b55
ITA-Serie A,2223,2023-05-28 Lazio-Cremonese,Serie A,37,Sun,2023-05-28,18:00,Lazio,1.9,3–2,0.6,Cremonese,64171,Stadio Olimpico,Antonio Giua,/en/matches/2fffba94/Lazio-Cremonese-May-28-2023-Serie-A,,2fffba94
ITA-Serie A,2223,2023-05-28 Monza-Lecce,Serie A,37,Sun,2023-05-28,15:00,Monza,1.1,0–1,1.2,Lecce,15039,U-Power Stadium,Daniele Doveri,/en/matches/aabd5510/Monza-Lecce-May-28-2023-Serie-A,,aabd5510
ITA-Serie A,2223,2023-06-02 Sassuolo-Fiorentina,Serie A,38,Fri,2023-06-02,20:30,Sassuolo,1.1,1–3,1.6,Fiorentina,12456,Mapei Stadium - Città del Tricolore,Matteo Marchetti,/en/matches/6292b87d/Sassuolo-Fiorentina-June-2-2023-Serie-A,,6292b87d
ITA-Serie A,2223,2023-06-03 Cremonese-Salernitana,Serie A,38,Sat,2023-06-03,21:00,Cremonese,1.4,2–0,0.7,Salernitana,10308,Stadio Giovanni Zini,Daniele Perenzoni,/en/matches/29da29c1/Cremonese-Salernitana-June-3-2023-Serie-A,,29da29c1
ITA-Serie A,2223,2023-06-03 Empoli-Lazio,Serie A,38,Sat,2023-06-03,21:00,Empoli,0.2,0–2,1.6,Lazio,11545,Stadio Carlo Castellani,Luca Massimi,/en/matches/d0e9b4c5/Empoli-Lazio-June-3-2023-Serie-A,,d0e9b4c5
ITA-Serie A,2223,2023-06-03 Torino-Inter,Serie A,38,Sat,2023-06-03,18:30,Torino,1.1,0–1,1.0,Inter,24528,Stadio Olimpico di Torino,Michael Fabbri,/en/matches/0eb77679/Torino-Internazionale-June-3-2023-Serie-A,,0eb77679
ITA-Serie A,2223,2023-06-04 Atalanta-Monza,Serie A,38,Sun,2023-06-04,21:00,Atalanta,4.0,5–2,1.2,Monza,19389,Gewiss Stadium,Marco Di Bello,/en/matches/08c664e0/Atalanta-Monza-June-4-2023-Serie-A,,08c664e0
ITA-Serie A,2223,2023-06-04 Lecce-Bologna,Serie A,38,Sun,2023-06-04,21:00,Lecce,1.4,2–3,1.1,Bologna,25816,Stadio Comunale Via Del Mare,Marco Piccinini,/en/matches/5fc0f97e/Lecce-Bologna-June-4-2023-Serie-A,,5fc0f97e
ITA-Serie A,2223,2023-06-04 Milan-Hellas Verona,Serie A,38,Sun,2023-06-04,21:00,Milan,2.4,3–1,0.8,Hellas Verona,72102,Stadio Giuseppe Meazza,Paolo Valeri,/en/matches/0913fff4/Milan-Hellas-Verona-June-4-2023-Serie-A,,0913fff4
ITA-Serie A,2223,2023-06-04 Napoli-Sampdoria,Serie A,38,Sun,2023-06-04,18:30,Napoli,2.0,2–0,0.6,Sampdoria,55000,Stadio Diego Armando Maradona,Ermanno Feliciani,/en/matches/971ace55/Napoli-Sampdoria-June-4-2023-Serie-A,,971ace55
ITA-Serie A,2223,2023-06-04 Roma-Spezia,Serie A,38,Sun,2023-06-04,21:00,Roma,2.2,2–1,1.0,Spezia,62242,Stadio Olimpico,Fabio Maresca,/en/matches/941a08b5/Roma-Spezia-June-4-2023-Serie-A,,941a08b5
ITA-Serie A,2223,2023-06-04 Udinese-Juventus,Serie A,38,Sun,2023-06-04,21:00,Udinese,0.8,0–1,1.3,Juventus,23266,Dacia Arena,Marco Guida,/en/matches/45b97b33/Udinese-Juventus-June-4-2023-Serie-A,,45b97b33
ITA-Serie A,2223,2023-06-11 Spezia-Hellas Verona,Relegation tie-breaker,,Sun,2023-06-11,20:45,Spezia,1.9,1–3,0.8,Hellas Verona,,Dacia Arena,Daniele Orsato,/en/matches/e0449015/Spezia-Hellas-Verona-June-11-2023-Serie-A,,e0449015
