,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes
ESP-La Liga,2122,Alavés,Pere Pons,ESP,MF,28,1993,27,17,1366,15.2,1,0,1,1,0,0,2,0,1.5,1.5,0.6,2.1,20,37,50,0.07,0.0,0.07,0.07,0.07,0.1,0.04,0.14,0.1,0.14
ESP-La Liga,2122,Alavés,Rubén Duarte,ESP,DF,25,1995,34,31,2621,29.1,0,4,4,0,0,0,12,1,0.4,0.4,2.5,2.8,35,85,46,0.0,0.14,0.14,0.0,0.14,0.01,0.09,0.1,0.01,0.1
ESP-La Liga,2122,Alavés,Saúl García,ESP,MF,26,1994,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2122,Alavés,Tachi,ESP,DF,23,1997,5,2,239,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
ESP-La Liga,2122,Alavés,Tomás Mendes,ESP,MF,16,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2122,Alavés,Tomás Pina Isla,ESP,MF,33,1987,29,16,1444,16.0,0,0,0,0,0,0,4,0,0.5,0.5,0.3,0.7,4,50,8,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
ESP-La Liga,2122,Alavés,Toni Moya,ESP,MF,23,1998,28,17,1386,15.4,0,1,1,0,0,0,2,0,1.3,1.3,1.8,3.1,19,43,17,0.0,0.06,0.06,0.0,0.06,0.08,0.12,0.2,0.08,0.2
ESP-La Liga,2122,Alavés,Unai Ropero,ESP,MF,19,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2122,Alavés,Víctor Laguardia,ESP,DF,31,1989,34,34,3042,33.8,3,2,5,3,0,0,9,0,2.0,2.0,0.9,2.9,2,72,3,0.09,0.06,0.15,0.09,0.15,0.06,0.03,0.09,0.06,0.09
ESP-La Liga,2122,Alavés,Ximo Navarro,ESP,DF,31,1990,18,16,1347,15.0,0,0,0,0,0,0,4,1,0.6,0.6,0.4,1.0,21,35,24,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07
ESP-La Liga,2122,Alavés,Édgar Méndez,ESP,"FW,MF",31,1990,32,17,1614,17.9,1,1,2,1,0,0,6,0,1.5,1.5,2.5,4.0,18,31,112,0.06,0.06,0.11,0.06,0.11,0.08,0.14,0.22,0.08,0.22
ESP-La Liga,2122,Athletic Club,Alex Petxa,ESP,"DF,MF",24,1997,17,1,412,4.6,0,0,0,0,0,0,4,0,0.1,0.1,0.3,0.4,8,25,14,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09
ESP-La Liga,2122,Athletic Club,Ander Capa,ESP,DF,29,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,0.51,0.51
ESP-La Liga,2122,Athletic Club,Asier Villalibre,ESP,FW,23,1997,19,3,548,6.1,2,0,2,2,0,0,0,0,2.4,2.4,0.1,2.5,12,3,49,0.33,0.0,0.33,0.33,0.33,0.4,0.02,0.41,0.4,0.41
ESP-La Liga,2122,Athletic Club,Dani García,ESP,MF,31,1990,32,27,2177,24.2,0,0,0,0,0,0,9,0,0.6,0.6,0.6,1.1,10,115,7,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05
ESP-La Liga,2122,Athletic Club,Daniel Vivian,ESP,DF,22,1999,24,22,1986,22.1,2,1,3,2,0,0,2,0,1.3,1.3,0.5,1.8,3,56,2,0.09,0.05,0.14,0.09,0.14,0.06,0.02,0.08,0.06,0.08
ESP-La Liga,2122,Athletic Club,Iker Muniain,ESP,MF,28,1992,35,34,2785,30.9,4,10,14,3,1,3,3,0,5.8,3.4,9.5,12.8,81,218,161,0.13,0.32,0.45,0.1,0.42,0.19,0.31,0.49,0.11,0.41
ESP-La Liga,2122,Athletic Club,Iñaki Williams,GHA,FW,27,1994,38,32,2777,30.9,8,5,13,7,1,1,4,0,14.1,13.3,5.7,19.0,76,45,316,0.26,0.16,0.42,0.23,0.39,0.46,0.18,0.64,0.43,0.61
ESP-La Liga,2122,Athletic Club,Iñigo Lekue,ESP,DF,28,1993,25,22,1925,21.4,0,2,2,0,0,0,3,0,0.1,0.1,2.3,2.5,52,84,72,0.0,0.09,0.09,0.0,0.09,0.01,0.11,0.11,0.01,0.11
ESP-La Liga,2122,Athletic Club,Iñigo Martínez,ESP,DF,30,1991,27,26,2341,26.0,3,0,3,3,0,0,9,2,2.0,2.0,0.5,2.5,29,78,8,0.12,0.0,0.12,0.12,0.12,0.08,0.02,0.09,0.08,0.09
ESP-La Liga,2122,Athletic Club,Jon Morcillo,ESP,"MF,FW",22,1998,7,0,54,0.6,0,0,0,0,0,0,2,0,0.6,0.6,0.0,0.6,3,3,7,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,0.99,0.99
ESP-La Liga,2122,Athletic Club,Julen Agirrezabala,ESP,GK,20,2000,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2122,Athletic Club,Mikel Balenziaga,ESP,DF,33,1988,26,23,2027,22.5,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.5,29,68,66,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.02
ESP-La Liga,2122,Athletic Club,Mikel Vesga,ESP,MF,28,1993,32,17,1358,15.1,2,0,2,2,0,0,7,2,1.0,1.0,0.9,1.9,16,95,15,0.13,0.0,0.13,0.13,0.13,0.07,0.06,0.13,0.07,0.13
ESP-La Liga,2122,Athletic Club,Nico Williams,ESP,MF,19,2002,34,11,1337,14.9,0,0,0,0,0,0,4,0,2.6,2.6,1.5,4.1,82,27,147,0.0,0.0,0.0,0.0,0.0,0.17,0.1,0.27,0.17,0.27
ESP-La Liga,2122,Athletic Club,Nicolás Serrano,ESP,"MF,FW",18,2003,14,3,317,3.5,1,0,1,1,0,0,0,0,0.4,0.4,0.1,0.5,13,7,26,0.28,0.0,0.28,0.28,0.28,0.12,0.02,0.14,0.12,0.14
ESP-La Liga,2122,Athletic Club,Oier Zarraga,ESP,MF,22,1999,31,8,1166,13.0,1,0,1,0,1,1,5,0,1.3,0.5,0.2,0.7,24,74,37,0.08,0.0,0.08,0.0,0.0,0.1,0.01,0.12,0.04,0.05
ESP-La Liga,2122,Athletic Club,Oihan Sancet,ESP,FW,21,2000,27,16,1422,15.8,6,4,10,6,0,0,2,0,3.4,3.4,2.9,6.3,28,76,152,0.38,0.25,0.63,0.38,0.63,0.21,0.19,0.4,0.21,0.4
ESP-La Liga,2122,Athletic Club,Peru Nolaskoain,ESP,DF,22,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2122,Athletic Club,Raúl García,ESP,FW,35,1986,35,24,1802,20.0,6,2,8,6,0,1,3,0,6.1,5.3,2.7,8.0,12,87,113,0.3,0.1,0.4,0.3,0.4,0.3,0.13,0.44,0.26,0.4
ESP-La Liga,2122,Athletic Club,Unai Núñez,ESP,DF,24,1997,9,7,622,6.9,0,0,0,0,0,0,2,0,0.8,0.8,0.2,1.0,8,33,3,0.0,0.0,0.0,0.0,0.0,0.12,0.02,0.15,0.12,0.15
ESP-La Liga,2122,Athletic Club,Unai Simón,ESP,GK,24,1997,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2122,Athletic Club,Unai Vencedor Paris,ESP,MF,20,2000,34,29,2383,26.5,0,0,0,0,0,0,4,0,0.9,0.9,0.7,1.6,16,180,20,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.06,0.03,0.06
ESP-La Liga,2122,Athletic Club,Yeray Álvarez,ESP,DF,26,1995,22,21,1860,20.7,0,0,0,0,0,0,6,0,0.5,0.5,0.1,0.6,16,64,4,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
ESP-La Liga,2122,Athletic Club,Yuri Berchiche,ESP,DF,31,1990,14,11,1015,11.3,1,2,3,1,0,0,3,0,0.4,0.4,1.2,1.5,33,64,46,0.09,0.18,0.27,0.09,0.27,0.03,0.1,0.14,0.03,0.14
ESP-La Liga,2122,Athletic Club,Álex Berenguer,ESP,MF,26,1995,34,24,2168,24.1,3,6,9,3,0,1,8,0,5.2,4.5,5.4,9.9,59,77,202,0.12,0.25,0.37,0.12,0.37,0.22,0.23,0.44,0.19,0.41
ESP-La Liga,2122,Athletic Club,Óscar de Marcos,ESP,DF,32,1989,22,19,1679,18.7,1,2,3,1,0,0,5,0,0.3,0.3,2.1,2.4,42,92,91,0.05,0.11,0.16,0.05,0.16,0.01,0.12,0.13,0.01,0.13
ESP-La Liga,2122,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",30,1991,26,21,1695,18.8,3,4,7,3,0,0,3,0,5.1,5.1,3.1,8.2,39,53,126,0.16,0.21,0.37,0.16,0.37,0.27,0.17,0.44,0.27,0.44
ESP-La Liga,2122,Atlético Madrid,Carlos Martín,ESP,DF,19,2002,1,0,6,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2122,Atlético Madrid,Daniel Wass,DEN,"DF,FW",32,1989,1,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2122,Atlético Madrid,Felipe,BRA,DF,32,1989,26,15,1504,16.7,2,1,3,2,0,0,5,1,0.7,0.7,0.4,1.1,5,32,2,0.12,0.06,0.18,0.12,0.18,0.04,0.02,0.07,0.04,0.07
ESP-La Liga,2122,Atlético Madrid,Geoffrey Kondogbia,CTA,"MF,DF",28,1993,28,21,1882,20.9,1,2,3,1,0,0,13,2,0.4,0.4,0.9,1.3,11,76,7,0.05,0.1,0.14,0.05,0.14,0.02,0.04,0.06,0.02,0.06
ESP-La Liga,2122,Atlético Madrid,Giuliano Simeone,ARG,MF,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2122,Atlético Madrid,Héctor Herrera,MEX,MF,31,1990,21,8,859,9.5,0,0,0,0,0,0,4,0,0.4,0.4,0.5,0.8,14,60,15,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09
ESP-La Liga,2122,Atlético Madrid,Jan Oblak,SVN,GK,28,1993,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2122,Atlético Madrid,Javier Serrano,ESP,MF,18,2003,5,1,68,0.8,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2122,Atlético Madrid,José María Giménez,URU,DF,26,1995,24,24,2042,22.7,1,1,2,1,0,0,7,0,1.7,1.7,0.9,2.6,5,44,2,0.04,0.04,0.09,0.04,0.09,0.08,0.04,0.11,0.08,0.11
ESP-La Liga,2122,Atlético Madrid,João Félix,POR,"FW,MF",21,1999,24,13,1263,14.0,8,4,12,8,0,0,3,1,5.7,5.7,4.7,10.4,42,49,82,0.57,0.29,0.86,0.57,0.86,0.41,0.33,0.74,0.41,0.74
ESP-La Liga,2122,Atlético Madrid,Kieran Trippier,ENG,"DF,FW",30,1990,15,12,976,10.8,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,14,80,70,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
ESP-La Liga,2122,Atlético Madrid,Koke,ESP,MF,29,1992,31,29,2508,27.9,1,2,3,1,0,0,6,0,1.0,1.0,1.5,2.4,28,197,53,0.04,0.07,0.11,0.04,0.11,0.03,0.05,0.09,0.03,0.09
ESP-La Liga,2122,Atlético Madrid,Luis Suárez,URU,FW,34,1987,35,20,1835,20.4,11,2,13,9,2,3,7,0,10.0,7.7,1.3,8.9,16,40,105,0.54,0.1,0.64,0.44,0.54,0.49,0.06,0.55,0.38,0.44
ESP-La Liga,2122,Atlético Madrid,Marcos Llorente,ESP,"MF,DF",26,1995,29,29,2447,27.2,0,2,2,0,0,0,5,0,0.7,0.7,2.6,3.3,63,81,181,0.0,0.07,0.07,0.0,0.07,0.02,0.1,0.12,0.02,0.12
ESP-La Liga,2122,Atlético Madrid,Mario Hermoso,ESP,DF,26,1995,26,21,1865,20.7,2,1,3,2,0,0,6,1,2.2,2.2,0.8,2.9,38,123,21,0.1,0.05,0.14,0.1,0.14,0.1,0.04,0.14,0.1,0.14
ESP-La Liga,2122,Atlético Madrid,Matheus Cunha,BRA,FW,22,1999,29,8,1063,11.8,6,4,10,6,0,0,3,0,5.8,5.8,2.2,8.0,16,20,61,0.51,0.34,0.85,0.51,0.85,0.49,0.19,0.68,0.49,0.68
ESP-La Liga,2122,Atlético Madrid,Reinildo Mandava,MOZ,DF,27,1994,17,15,1298,14.4,0,0,0,0,0,0,5,0,0.5,0.5,0.1,0.5,15,43,25,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
ESP-La Liga,2122,Atlético Madrid,Renan Lodi,BRA,DF,23,1998,29,13,1181,13.1,2,2,4,2,0,0,4,0,0.7,0.7,1.8,2.5,39,32,88,0.15,0.15,0.3,0.15,0.3,0.05,0.14,0.19,0.05,0.19
ESP-La Liga,2122,Atlético Madrid,Rodrigo De Paul,ARG,MF,27,1994,36,24,2151,23.9,3,1,4,3,0,0,7,0,1.6,1.6,4.6,6.2,65,162,53,0.13,0.04,0.17,0.13,0.17,0.07,0.19,0.26,0.07,0.26
ESP-La Liga,2122,Atlético Madrid,Saúl Ñíguez,ESP,"FW,MF",26,1994,3,2,201,2.2,0,1,1,0,0,0,0,0,0.3,0.3,0.1,0.4,4,5,10,0.0,0.45,0.45,0.0,0.45,0.14,0.05,0.19,0.14,0.19
ESP-La Liga,2122,Atlético Madrid,Stefan Savić,MNE,DF,30,1991,28,28,2440,27.1,0,0,0,0,0,0,12,0,1.9,1.9,0.1,2.0,30,74,6,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.08,0.07,0.08
ESP-La Liga,2122,Atlético Madrid,Thomas Lemar,FRA,MF,25,1995,24,17,1440,16.0,4,5,9,4,0,0,2,0,3.4,3.4,3.3,6.8,54,95,92,0.25,0.31,0.56,0.25,0.56,0.21,0.21,0.42,0.21,0.42
ESP-La Liga,2122,Atlético Madrid,Yannick Carrasco,BEL,"FW,MF",27,1993,34,28,2583,28.7,6,6,12,4,2,2,5,0,5.3,3.8,7.0,10.8,141,84,263,0.21,0.21,0.42,0.14,0.35,0.18,0.24,0.43,0.13,0.38
ESP-La Liga,2122,Atlético Madrid,Ángel Correa,ARG,"FW,MF",26,1995,36,21,1856,20.6,12,5,17,12,0,0,3,1,7.3,7.3,3.7,11.0,38,65,149,0.58,0.24,0.82,0.58,0.82,0.35,0.18,0.53,0.35,0.53
ESP-La Liga,2122,Atlético Madrid,Šime Vrsaljko,CRO,DF,29,1992,21,10,914,10.2,1,2,3,1,0,0,4,0,1.3,1.3,0.5,1.7,27,45,39,0.1,0.2,0.3,0.1,0.3,0.12,0.05,0.17,0.12,0.17
ESP-La Liga,2122,Barcelona,Abde Ezzalzouli,MAR,FW,19,2001,10,6,580,6.4,1,0,1,1,0,0,4,0,1.3,1.3,0.9,2.2,47,8,76,0.16,0.0,0.16,0.16,0.16,0.2,0.14,0.33,0.2,0.33
ESP-La Liga,2122,Barcelona,Adama Traoré,ESP,FW,25,1996,11,4,382,4.2,0,2,2,0,0,0,0,0,0.7,0.7,0.9,1.6,34,10,55,0.0,0.47,0.47,0.0,0.47,0.16,0.21,0.37,0.16,0.37
ESP-La Liga,2122,Barcelona,Alejandro Balde,ESP,"DF,FW",17,2003,5,2,188,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,9,7,23,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
ESP-La Liga,2122,Barcelona,Alvaro Sanz,ESP,MF,20,2001,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05
ESP-La Liga,2122,Barcelona,Ansu Fati,ESP,FW,18,2002,10,3,336,3.7,4,0,4,4,0,0,0,0,1.3,1.3,0.4,1.8,20,9,49,1.07,0.0,1.07,1.07,1.07,0.36,0.12,0.47,0.36,0.47
ESP-La Liga,2122,Barcelona,Antoine Griezmann,FRA,FW,30,1991,3,3,263,2.9,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,5,11,15,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
ESP-La Liga,2122,Barcelona,Clément Lenglet,FRA,DF,26,1995,21,7,826,9.2,0,1,1,0,0,0,4,0,0.2,0.2,0.3,0.5,19,80,1,0.0,0.11,0.11,0.0,0.11,0.02,0.04,0.05,0.02,0.05
ESP-La Liga,2122,Barcelona,Dani Alves,BRA,DF,38,1983,14,13,1098,12.2,1,3,4,1,0,0,2,1,0.3,0.3,2.3,2.5,33,72,25,0.08,0.25,0.33,0.08,0.33,0.02,0.19,0.21,0.02,0.21
ESP-La Liga,2122,Barcelona,Emerson,BRA,DF,22,1999,3,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2122,Barcelona,Eric García,ESP,DF,20,2001,26,23,2039,22.7,0,0,0,0,0,0,5,1,0.2,0.2,0.1,0.3,36,137,3,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
ESP-La Liga,2122,Barcelona,Estanis,ESP,FW,17,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2122,Barcelona,Ferran Jutglà,ESP,FW,22,1999,6,4,301,3.3,1,0,1,1,0,0,1,0,1.6,1.6,0.2,1.8,10,4,38,0.3,0.0,0.3,0.3,0.3,0.48,0.07,0.55,0.48,0.55
ESP-La Liga,2122,Barcelona,Ferrán Torres,ESP,FW,21,2000,18,17,1412,15.7,4,4,8,3,1,1,1,0,7.0,6.2,3.1,9.4,34,53,215,0.25,0.25,0.51,0.19,0.45,0.45,0.2,0.65,0.4,0.6
ESP-La Liga,2122,Barcelona,Frenkie de Jong,NED,MF,24,1997,32,30,2476,27.5,3,3,6,3,0,0,7,1,4.8,4.8,3.4,8.2,78,206,121,0.11,0.11,0.22,0.11,0.22,0.18,0.12,0.3,0.18,0.3
ESP-La Liga,2122,Barcelona,Gavi,ESP,"MF,FW",16,2004,34,28,2316,25.7,2,5,7,2,0,0,11,1,3.6,3.6,3.2,6.8,72,115,160,0.08,0.19,0.27,0.08,0.27,0.14,0.12,0.26,0.14,0.26
ESP-La Liga,2122,Barcelona,Gerard Piqué,ESP,DF,34,1987,27,25,2092,23.2,1,0,1,1,0,0,10,1,1.6,1.6,0.5,2.1,25,132,4,0.04,0.0,0.04,0.04,0.04,0.07,0.02,0.09,0.07,0.09
ESP-La Liga,2122,Barcelona,Ilias Akhomach,MAR,FW,17,2004,2,2,124,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.7,7,11,13,0.0,0.0,0.0,0.0,0.0,0.11,0.43,0.54,0.11,0.54
ESP-La Liga,2122,Barcelona,Jordi Alba,ESP,DF,32,1989,30,30,2644,29.4,2,10,12,2,0,0,11,0,1.5,1.5,7.1,8.7,47,291,213,0.07,0.34,0.41,0.07,0.41,0.05,0.24,0.29,0.05,0.29
ESP-La Liga,2122,Barcelona,Luuk de Jong,NED,FW,30,1990,21,6,654,7.3,6,0,6,6,0,0,1,0,4.6,4.6,0.2,4.8,4,9,48,0.83,0.0,0.83,0.83,0.83,0.63,0.03,0.67,0.63,0.67
