,,,,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected
,,,,,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2122,Atalanta,Jeremie Boga,CIV,"FW,MF",24,1997,8.5,0,21,5,23.8,2.47,0.59,0.0,0.0,18.5,0,0,0,1.0,1.0,0.05,-1.0,-1.0
ITA-Serie A,2122,Atalanta,Joakim Mæhle,DEN,"DF,MF",24,1997,16.3,1,21,4,19.0,1.28,0.24,0.05,0.25,18.8,0,0,0,2.0,2.0,0.1,-1.0,-1.0
ITA-Serie A,2122,Atalanta,Josip Iličić,SVN,"MF,FW",33,1988,9.3,3,31,7,22.6,3.32,0.75,0.1,0.43,19.1,1,0,1,3.1,2.4,0.08,-0.1,0.6
ITA-Serie A,2122,Atalanta,José Luis Palomino,ARG,DF,31,1990,29.7,1,14,3,21.4,0.47,0.1,0.07,0.33,8.5,0,0,0,2.1,2.1,0.15,-1.1,-1.1
ITA-Serie A,2122,Atalanta,Juan Musso,ARG,GK,27,1994,32.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Atalanta,Luis Muriel,COL,"FW,MF",30,1991,17.1,9,55,16,29.1,3.22,0.94,0.13,0.44,18.8,5,2,2,7.1,5.6,0.1,1.9,1.4
ITA-Serie A,2122,Atalanta,Marco Sportiello,ITA,GK,29,1992,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Atalanta,Mario Pašalić,CRO,"MF,FW",26,1995,22.2,13,49,20,40.8,2.2,0.9,0.27,0.65,11.9,0,0,0,8.7,8.7,0.18,4.3,4.3
ITA-Serie A,2122,Atalanta,Marten de Roon,NED,"MF,DF",30,1991,28.3,3,23,5,21.7,0.81,0.18,0.13,0.6,19.7,0,0,0,2.0,2.0,0.09,1.0,1.0
ITA-Serie A,2122,Atalanta,Matteo Lovato,ITA,DF,21,2000,3.4,0,1,0,0.0,0.3,0.0,0.0,,6.7,0,0,0,0.0,0.0,0.04,0.0,0.0
ITA-Serie A,2122,Atalanta,Matteo Pessina,ITA,"MF,FW",24,1997,16.0,1,28,9,32.1,1.75,0.56,0.04,0.11,16.3,0,0,0,2.4,2.4,0.09,-1.4,-1.4
ITA-Serie A,2122,Atalanta,Merih Demiral,TUR,DF,23,1998,21.3,1,25,6,24.0,1.17,0.28,0.04,0.17,10.2,0,0,0,2.4,2.4,0.1,-1.4,-1.4
ITA-Serie A,2122,Atalanta,Moustapha Cissé,GUI,FW,17,2003,0.4,1,3,1,33.3,7.11,2.37,0.33,1.0,12.4,0,0,0,0.6,0.6,0.2,0.4,0.4
ITA-Serie A,2122,Atalanta,Rafael Tolói,ITA,DF,30,1990,16.0,1,12,2,16.7,0.75,0.13,0.08,0.5,12.3,0,0,0,1.1,1.1,0.09,-0.1,-0.1
ITA-Serie A,2122,Atalanta,Remo Freuler,SUI,MF,29,1992,26.3,1,20,6,30.0,0.76,0.23,0.05,0.17,21.4,0,0,0,1.4,1.4,0.07,-0.4,-0.4
ITA-Serie A,2122,Atalanta,Roberto Piccoli,ITA,FW,20,2001,2.2,1,5,3,60.0,2.3,1.38,0.2,0.33,12.3,0,0,0,0.8,0.8,0.17,0.2,0.2
ITA-Serie A,2122,Atalanta,Robin Gosens,GER,DF,27,1994,5.1,1,15,4,26.7,2.93,0.78,0.07,0.25,13.2,0,0,0,1.7,1.7,0.11,-0.7,-0.7
ITA-Serie A,2122,Atalanta,Ruslan Malinovskyi,UKR,"MF,FW",28,1993,17.7,6,57,17,29.8,3.22,0.96,0.11,0.35,22.0,7,0,0,3.3,3.3,0.06,2.7,2.7
ITA-Serie A,2122,Atalanta,Sam Lammers,NED,"FW,MF",24,1997,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Atalanta,Teun Koopmeiners,NED,MF,23,1998,23.6,4,28,9,32.1,1.19,0.38,0.14,0.44,23.9,3,0,0,1.7,1.7,0.06,2.3,2.3
ITA-Serie A,2122,Atalanta,Tommaso De Nipoti,ITA,FW,18,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Atalanta,Valentin Mihaila,ROU,"MF,FW",21,2000,0.8,0,1,1,100.0,1.18,1.18,0.0,0.0,20.2,0,0,0,0.0,0.0,0.04,0.0,0.0
ITA-Serie A,2122,Bologna,Aaron Hickey,SCO,DF,19,2002,31.3,5,21,13,61.9,0.67,0.41,0.24,0.38,21.3,0,0,0,0.9,0.9,0.04,4.1,4.1
ITA-Serie A,2122,Bologna,Adama Soumaoro,FRA,DF,29,1992,25.2,0,8,2,25.0,0.32,0.08,0.0,0.0,8.3,0,0,0,0.9,0.9,0.11,-0.9,-0.9
ITA-Serie A,2122,Bologna,Andreas Skov Olsen,DEN,"FW,DF",21,1999,8.3,0,7,2,28.6,0.84,0.24,0.0,0.0,14.3,0,0,0,0.9,0.9,0.12,-0.9,-0.9
ITA-Serie A,2122,Bologna,Antonio Raimondo,ITA,FW,17,2004,0.8,0,2,1,50.0,2.43,1.22,0.0,0.0,16.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
ITA-Serie A,2122,Bologna,Arthur Theate,BEL,DF,21,2000,26.9,2,21,6,28.6,0.78,0.22,0.1,0.33,16.7,0,0,0,1.5,1.5,0.07,0.5,0.5
ITA-Serie A,2122,Bologna,Denso Kasius,NED,"DF,FW",18,2002,2.0,0,2,1,50.0,1.0,0.5,0.0,0.0,22.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
ITA-Serie A,2122,Bologna,Diego Falcinelli,ITA,FW,30,1991,0.7,0,5,0,0.0,6.82,0.0,0.0,,15.6,0,0,0,0.6,0.6,0.11,-0.6,-0.6
ITA-Serie A,2122,Bologna,Ebenezer Annan,GHA,DF,18,2002,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Bologna,Emanuel Vignato,ITA,"MF,DF",20,2000,6.6,0,5,1,20.0,0.76,0.15,0.0,0.0,22.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
ITA-Serie A,2122,Bologna,Federico Santander,PAR,"FW,DF",30,1991,0.7,1,2,1,50.0,2.69,1.34,0.5,1.0,13.3,0,0,0,0.6,0.6,0.31,0.4,0.4
ITA-Serie A,2122,Bologna,Francesco Bardi,ITA,GK,29,1992,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Bologna,Gary Medel,CHI,DF,33,1987,31.4,0,2,0,0.0,0.06,0.0,0.0,,11.6,0,0,0,0.3,0.3,0.13,-0.3,-0.3
ITA-Serie A,2122,Bologna,Ibrahima Mbaye,SEN,DF,26,1994,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Bologna,Jerdy Schouten,NED,MF,24,1997,15.5,1,6,1,16.7,0.39,0.06,0.17,1.0,24.2,0,0,0,0.2,0.2,0.03,0.8,0.8
ITA-Serie A,2122,Bologna,Kacper Urbanski,POL,MF,16,2004,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Bologna,Kevin Bonifazi,ITA,DF,25,1996,13.4,0,9,0,0.0,0.67,0.0,0.0,,14.5,0,0,0,0.7,0.7,0.08,-0.7,-0.7
ITA-Serie A,2122,Bologna,Kingsley Michael,NGA,MF,21,1999,0.8,0,1,1,100.0,1.18,1.18,0.0,0.0,35.6,0,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2122,Bologna,Lorenzo De Silvestri,ITA,DF,33,1988,25.5,3,16,7,43.8,0.63,0.27,0.19,0.43,11.2,0,0,0,1.8,1.8,0.11,1.2,1.2
ITA-Serie A,2122,Bologna,Luis Binks,ENG,DF,19,2001,7.2,0,2,0,0.0,0.28,0.0,0.0,,21.7,0,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2122,Bologna,Marko Arnautović,AUT,FW,32,1989,29.9,14,89,32,36.0,2.97,1.07,0.13,0.38,15.2,3,2,3,14.7,12.5,0.14,-0.7,-0.5
ITA-Serie A,2122,Bologna,Mattias Svanberg,SWE,MF,22,1999,28.5,3,39,13,33.3,1.37,0.46,0.08,0.23,21.0,2,0,0,2.1,2.1,0.05,0.9,0.9
ITA-Serie A,2122,Bologna,Michel Aebischer,SUI,MF,24,1997,4.9,0,2,2,100.0,0.41,0.41,0.0,0.0,22.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
ITA-Serie A,2122,Bologna,Mitchell Dijks,NED,"DF,FW",28,1993,7.7,0,4,0,0.0,0.52,0.0,0.0,,13.7,0,0,0,0.7,0.7,0.16,-0.7,-0.7
ITA-Serie A,2122,Bologna,Musa Barrow,GAM,"FW,MF",22,1998,23.7,6,71,27,38.0,2.99,1.14,0.08,0.22,21.4,3,0,0,5.9,5.9,0.08,0.1,0.1
ITA-Serie A,2122,Bologna,Nicola Bagnolini,ITA,GK,17,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Bologna,Nicola Sansone,ITA,"FW,MF",29,1991,10.0,2,24,6,25.0,2.41,0.6,0.08,0.33,20.5,1,0,0,3.5,3.5,0.14,-1.5,-1.5
ITA-Serie A,2122,Bologna,Nicolas Viola,ITA,MF,31,1989,1.1,0,1,0,0.0,0.88,0.0,0.0,,29.2,0,0,0,0.0,0.0,0.03,0.0,0.0
ITA-Serie A,2122,Bologna,Nicolás Domínguez,ARG,MF,23,1998,22.4,0,21,3,14.3,0.94,0.13,0.0,0.0,16.3,0,0,0,1.2,1.2,0.06,-1.2,-1.2
ITA-Serie A,2122,Bologna,Niklas Pyyhtiä,FIN,MF,17,2003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Bologna,Riccardo Orsolini,ITA,"FW,MF",24,1997,19.8,6,51,16,31.4,2.57,0.81,0.08,0.25,18.8,5,2,2,6.4,4.8,0.09,-0.4,-0.8
ITA-Serie A,2122,Bologna,Riccardo Stivanello,ITA,DF,17,2004,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Bologna,Roberto Soriano,ITA,MF,30,1991,29.1,0,23,8,34.8,0.79,0.27,0.0,0.0,18.9,0,0,0,2.1,2.1,0.09,-2.1,-2.1
ITA-Serie A,2122,Bologna,Sydney van Hooijdonk,NED,"FW,MF",21,2000,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Bologna,Takehiro Tomiyasu,JPN,DF,22,1998,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Bologna,Wisdom Amey,ITA,DF,15,2005,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Bologna,Łukasz Skorupski,POL,GK,30,1991,36.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Cagliari,Adam Obert,SVK,"DF,MF",18,2002,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Cagliari,Alberto Grassi,ITA,MF,26,1995,24.2,0,24,2,8.3,0.99,0.08,0.0,0.0,19.8,0,0,0,1.1,1.1,0.05,-1.1,-1.1
ITA-Serie A,2122,Cagliari,Alessandro Deiola,ITA,MF,25,1995,23.7,4,26,12,46.2,1.1,0.51,0.15,0.33,20.1,0,0,0,2.5,2.5,0.1,1.5,1.5
ITA-Serie A,2122,Cagliari,Alessio Cragno,ITA,GK,27,1994,35.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Cagliari,Andrea Carboni,ITA,DF,20,2001,24.6,0,10,1,10.0,0.41,0.04,0.0,0.0,13.1,0,0,0,0.7,0.7,0.07,-0.7,-0.7
ITA-Serie A,2122,Cagliari,Boris Radunović,SRB,GK,25,1996,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Cagliari,Charalampos Lykogiannis,GRE,"DF,FW",27,1993,20.2,1,22,7,31.8,1.09,0.35,0.05,0.14,22.9,6,0,0,1.1,1.1,0.05,-0.1,-0.1
ITA-Serie A,2122,Cagliari,Christian Oliva,URU,MF,25,1996,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Cagliari,Christos Kourfalidis,GRE,"MF,FW",18,2002,0.2,0,1,1,100.0,5.0,5.0,0.0,0.0,8.6,0,0,0,0.1,0.1,0.09,-0.1,-0.1
ITA-Serie A,2122,Cagliari,Dalbert Henrique,BRA,"DF,MF",27,1993,23.1,0,10,1,10.0,0.43,0.04,0.0,0.0,17.3,0,0,0,1.5,1.5,0.15,-1.5,-1.5
ITA-Serie A,2122,Cagliari,Damir Ceter,COL,FW,23,1997,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Cagliari,Daniele Baselli,ITA,MF,29,1992,3.2,0,5,0,0.0,1.55,0.0,0.0,,19.0,0,0,0,0.5,0.5,0.1,-0.5,-0.5
ITA-Serie A,2122,Cagliari,Diego Farias,BRA,"MF,FW",31,1990,0.7,0,1,0,0.0,1.36,0.0,0.0,,23.4,0,0,0,0.0,0.0,0.04,0.0,0.0
ITA-Serie A,2122,Cagliari,Diego Godín,URU,DF,35,1986,9.1,0,7,0,0.0,0.77,0.0,0.0,,11.2,0,0,0,0.4,0.4,0.06,-0.4,-0.4
ITA-Serie A,2122,Cagliari,Edoardo Goldaniga,ITA,DF,27,1993,10.4,0,5,1,20.0,0.48,0.1,0.0,0.0,15.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3
ITA-Serie A,2122,Cagliari,Gabriele Zappa,ITA,DF,21,1999,12.7,0,6,2,33.3,0.47,0.16,0.0,0.0,18.6,0,0,0,0.6,0.6,0.1,-0.6,-0.6
ITA-Serie A,2122,Cagliari,Gastón Pereiro,URU,"FW,MF",26,1995,10.8,4,21,9,42.9,1.94,0.83,0.19,0.44,21.6,0,0,0,1.3,1.3,0.06,2.7,2.7
ITA-Serie A,2122,Cagliari,Giorgio Altare,ITA,DF,22,1998,16.3,1,18,6,33.3,1.11,0.37,0.06,0.17,13.7,0,0,0,1.0,1.0,0.06,0.0,0.0
ITA-Serie A,2122,Cagliari,Giovanni Simeone,ARG,FW,26,1995,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Cagliari,João Pedro,ITA,FW,29,1992,36.9,13,87,34,39.1,2.36,0.92,0.11,0.29,15.4,2,3,4,12.3,9.3,0.11,0.7,0.7
ITA-Serie A,2122,Cagliari,Keita Baldé,SEN,FW,26,1995,13.7,3,27,11,40.7,1.98,0.81,0.11,0.27,13.3,0,0,0,3.5,3.5,0.13,-0.5,-0.5
ITA-Serie A,2122,Cagliari,Kevin Strootman,NED,MF,31,1990,7.1,0,1,0,0.0,0.14,0.0,0.0,,14.0,0,0,0,0.0,0.0,0.01,0.0,0.0
ITA-Serie A,2122,Cagliari,Leonardo Pavoletti,ITA,FW,32,1988,16.9,5,36,11,30.6,2.13,0.65,0.14,0.45,10.6,0,0,0,6.6,6.6,0.18,-1.6,-1.6
ITA-Serie A,2122,Cagliari,Luca Ceppitelli,ITA,DF,31,1989,16.1,1,6,1,16.7,0.37,0.06,0.17,1.0,11.0,0,0,0,0.4,0.4,0.07,0.6,0.6
ITA-Serie A,2122,Cagliari,Luca Gagliano,ITA,"FW,DF",21,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Cagliari,Marko Rog,CRO,MF,26,1995,3.5,0,7,1,14.3,2.03,0.29,0.0,0.0,22.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3
ITA-Serie A,2122,Cagliari,Martín Cáceres,URU,DF,34,1987,9.2,1,7,1,14.3,0.76,0.11,0.14,1.0,19.5,0,0,0,0.2,0.2,0.03,0.8,0.8
ITA-Serie A,2122,Cagliari,Matteo Lovato,ITA,DF,21,2000,13.8,0,6,1,16.7,0.44,0.07,0.0,0.0,14.4,0,0,0,0.5,0.5,0.08,-0.5,-0.5
ITA-Serie A,2122,Cagliari,Nahitan Nández,URU,"MF,DF",25,1995,16.9,0,20,2,10.0,1.18,0.12,0.0,0.0,20.5,0,0,0,0.8,0.8,0.04,-0.8,-0.8
ITA-Serie A,2122,Cagliari,Paolo Faragò,ITA,MF,28,1993,0.2,0,2,1,50.0,11.25,5.63,0.0,0.0,13.6,0,0,0,0.4,0.4,0.22,-0.4,-0.4
ITA-Serie A,2122,Cagliari,Raoul Bellanova,ITA,"DF,FW",21,2000,27.7,1,23,5,21.7,0.83,0.18,0.04,0.2,15.3,0,0,0,1.7,1.7,0.08,-0.7,-0.7
ITA-Serie A,2122,Cagliari,Răzvan Marin,ROU,MF,25,1996,31.3,0,41,7,17.1,1.31,0.22,0.0,0.0,24.8,9,0,0,1.8,1.8,0.04,-1.8,-1.8
ITA-Serie A,2122,Cagliari,Sebastian Walukiewicz,POL,DF,21,2000,3.4,0,1,0,0.0,0.3,0.0,0.0,,4.2,0,0,0,0.4,0.4,0.45,-0.4,-0.4
ITA-Serie A,2122,Empoli,Andrea La Mantia,ITA,"FW,MF",30,1991,5.4,2,17,3,17.6,3.14,0.55,0.12,0.67,11.1,0,0,0,1.8,1.8,0.11,0.2,0.2
ITA-Serie A,2122,Empoli,Andrea Pinamonti,ITA,FW,22,1999,31.9,13,86,23,26.7,2.7,0.72,0.1,0.39,15.7,1,4,4,12.7,9.5,0.11,0.3,-0.5
ITA-Serie A,2122,Empoli,Ardian Ismajli,ALB,DF,24,1996,14.1,0,5,1,20.0,0.35,0.07,0.0,0.0,14.6,0,0,0,0.3,0.3,0.06,-0.3,-0.3
ITA-Serie A,2122,Empoli,Fabiano Parisi,ITA,DF,20,2000,16.4,0,16,4,25.0,0.97,0.24,0.0,0.0,21.8,0,0,0,0.7,0.7,0.04,-0.7,-0.7
ITA-Serie A,2122,Empoli,Federico Di Francesco,ITA,"FW,MF",27,1994,15.2,5,26,8,30.8,1.71,0.53,0.19,0.63,18.9,0,0,0,2.3,2.3,0.09,2.7,2.7
ITA-Serie A,2122,Empoli,Filippo Bandinelli,ITA,MF,26,1995,21.7,2,35,11,31.4,1.61,0.51,0.06,0.18,19.9,0,0,0,2.2,2.2,0.06,-0.2,-0.2
ITA-Serie A,2122,Empoli,Giovanni Crociata,ITA,FW,23,1997,0.2,0,1,0,0.0,6.0,0.0,0.0,,10.8,0,0,0,0.1,0.1,0.15,-0.1,-0.1
ITA-Serie A,2122,Empoli,Guglielmo Vicario,ITA,GK,24,1996,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Empoli,Kristjan Asllani,ALB,MF,19,2002,15.0,1,17,6,35.3,1.13,0.4,0.06,0.17,25.6,2,0,0,0.8,0.8,0.04,0.2,0.2
ITA-Serie A,2122,Empoli,Leo Štulac,SVN,MF,26,1994,9.3,2,9,3,33.3,0.97,0.32,0.22,0.67,27.1,2,0,0,0.2,0.2,0.03,1.8,1.8
ITA-Serie A,2122,Empoli,Leonardo Mancuso,ITA,FW,29,1992,4.7,1,12,5,41.7,2.54,1.06,0.08,0.2,14.3,0,0,0,1.9,1.9,0.16,-0.9,-0.9
ITA-Serie A,2122,Empoli,Liam Henderson,SCO,MF,25,1996,22.4,2,42,15,35.7,1.87,0.67,0.05,0.13,21.1,2,0,0,2.5,2.5,0.06,-0.5,-0.5
ITA-Serie A,2122,Empoli,Liberato Cacace,NZL,DF,20,2000,5.2,0,1,0,0.0,0.19,0.0,0.0,,15.9,0,0,0,0.0,0.0,0.04,0.0,0.0
ITA-Serie A,2122,Empoli,Lorenzo Tonelli,ITA,DF,31,1990,9.7,0,7,3,42.9,0.72,0.31,0.0,0.0,11.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
ITA-Serie A,2122,Empoli,Marco Benassi,ITA,MF,26,1994,4.2,0,7,3,42.9,1.65,0.71,0.0,0.0,18.3,0,0,0,0.9,0.9,0.13,-0.9,-0.9
ITA-Serie A,2122,Empoli,Mattia Viti,ITA,DF,19,2002,16.6,0,4,0,0.0,0.24,0.0,0.0,,14.2,0,0,0,0.4,0.4,0.1,-0.4,-0.4
ITA-Serie A,2122,Empoli,Nedim Bajrami,ALB,"MF,FW",22,1999,22.8,6,51,18,35.3,2.23,0.79,0.06,0.17,21.0,8,3,3,6.4,4.0,0.08,-0.4,-1.0
ITA-Serie A,2122,Empoli,Nicolas Haas,SUI,MF,25,1996,11.1,0,7,2,28.6,0.63,0.18,0.0,0.0,16.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3
ITA-Serie A,2122,Empoli,Patrick Cutrone,ITA,FW,23,1998,15.6,3,50,14,28.0,3.21,0.9,0.06,0.21,15.8,0,0,0,3.7,3.7,0.07,-0.7,-0.7
ITA-Serie A,2122,Empoli,Petar Stojanović,SVN,DF,25,1995,30.4,1,11,4,36.4,0.36,0.13,0.09,0.25,21.4,0,0,0,0.6,0.6,0.05,0.4,0.4
ITA-Serie A,2122,Empoli,Riccardo Fiamozzi,ITA,DF,28,1993,6.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Empoli,Riccardo Marchizza,ITA,DF,23,1998,15.0,0,8,1,12.5,0.53,0.07,0.0,0.0,21.2,1,0,0,0.3,0.3,0.03,-0.3,-0.3
ITA-Serie A,2122,Empoli,Samuele Ricci,ITA,MF,19,2001,17.0,1,8,1,12.5,0.47,0.06,0.13,1.0,27.6,0,0,0,0.2,0.2,0.03,0.8,0.8
ITA-Serie A,2122,Empoli,Sebastiano Luperto,ITA,DF,24,1996,21.8,0,9,3,33.3,0.41,0.14,0.0,0.0,14.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7
ITA-Serie A,2122,Empoli,Simone Romagnoli,ITA,DF,31,1990,16.6,2,5,2,40.0,0.3,0.12,0.4,1.0,6.5,0,0,0,1.5,1.5,0.3,0.5,0.5
ITA-Serie A,2122,Empoli,Szymon Żurkowski,POL,MF,23,1997,25.6,6,47,17,36.2,1.83,0.66,0.13,0.35,19.2,0,0,0,3.7,3.7,0.08,2.3,2.3
ITA-Serie A,2122,Empoli,Tommaso Baldanzi,ITA,FW,18,2003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Empoli,Valerio Verre,ITA,MF,27,1994,3.4,0,9,4,44.4,2.61,1.16,0.0,0.0,22.2,0,0,0,0.6,0.6,0.07,-0.6,-0.6
ITA-Serie A,2122,Fiorentina,Aleksa Terzić,SRB,DF,21,1999,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Fiorentina,Aleksandr Kokorin,RUS,"FW,MF",30,1991,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Fiorentina,Alfred Duncan,GHA,MF,28,1993,21.5,2,11,3,27.3,0.51,0.14,0.18,0.67,18.5,0,0,0,0.9,0.9,0.08,1.1,1.1
ITA-Serie A,2122,Fiorentina,Arthur Cabral,BRA,FW,23,1998,8.3,2,23,8,34.8,2.76,0.96,0.09,0.25,9.9,0,0,0,4.2,4.2,0.18,-2.2,-2.2
ITA-Serie A,2122,Fiorentina,Bartłomiej Drągowski,POL,GK,23,1997,6.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Fiorentina,Cristiano Biraghi,ITA,DF,28,1992,35.0,4,36,16,44.4,1.03,0.46,0.08,0.19,25.4,14,1,2,3.1,1.5,0.04,0.9,1.5
ITA-Serie A,2122,Fiorentina,Dušan Vlahović,SRB,FW,21,2000,20.6,17,69,27,39.1,3.34,1.31,0.17,0.44,17.2,5,5,6,12.9,8.2,0.12,4.1,3.8
ITA-Serie A,2122,Fiorentina,Erick Pulgar,CHI,MF,27,1994,3.8,0,3,2,66.7,0.79,0.53,0.0,0.0,26.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
ITA-Serie A,2122,Fiorentina,Filippo Distefano,ITA,FW,17,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Fiorentina,Gaetano Castrovilli,ITA,MF,24,1997,15.5,1,15,2,13.3,0.97,0.13,0.07,0.5,17.3,1,0,0,1.0,1.0,0.07,0.0,0.0
ITA-Serie A,2122,Fiorentina,Giacomo Bonaventura,ITA,MF,31,1989,25.2,4,46,14,30.4,1.83,0.56,0.09,0.29,17.9,1,0,0,4.7,4.7,0.11,-0.7,-0.7
ITA-Serie A,2122,Fiorentina,Igor,BRA,DF,23,1998,24.9,0,7,1,14.3,0.28,0.04,0.0,0.0,12.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4
ITA-Serie A,2122,Fiorentina,Jonathan Ikone,FRA,FW,23,1998,7.2,1,16,6,37.5,2.22,0.83,0.06,0.17,17.9,0,0,0,1.7,1.7,0.1,-0.7,-0.7
ITA-Serie A,2122,Fiorentina,José Callejón,ESP,FW,34,1987,14.4,1,17,5,29.4,1.18,0.35,0.06,0.2,14.8,1,0,0,1.8,1.8,0.11,-0.8,-0.8
ITA-Serie A,2122,Fiorentina,Krzysztof Piątek,POL,FW,26,1995,8.1,3,22,7,31.8,2.7,0.86,0.14,0.43,13.8,0,0,1,3.6,2.8,0.13,-0.6,0.2
ITA-Serie A,2122,Fiorentina,Lorenzo Venuti,ITA,DF,26,1995,17.5,0,7,1,14.3,0.4,0.06,0.0,0.0,23.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2
ITA-Serie A,2122,Fiorentina,Lucas Martínez Quarta,ARG,DF,25,1996,15.9,1,16,4,25.0,1.01,0.25,0.06,0.25,12.1,0,0,0,1.2,1.2,0.07,-0.2,-0.2
ITA-Serie A,2122,Fiorentina,Lucas Torreira,URU,MF,25,1996,24.4,5,29,13,44.8,1.19,0.53,0.17,0.38,14.2,2,0,0,5.3,5.0,0.19,-0.3,0.0
ITA-Serie A,2122,Fiorentina,Marco Benassi,ITA,"DF,MF",26,1994,1.8,0,3,0,0.0,1.71,0.0,0.0,,21.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
ITA-Serie A,2122,Fiorentina,Matija Nastasić,SRB,DF,28,1993,2.4,0,1,1,100.0,0.41,0.41,0.0,0.0,7.0,0,0,0,0.1,0.1,0.11,-0.1,-0.1
ITA-Serie A,2122,Fiorentina,Nicolás González,ARG,FW,23,1998,26.2,7,69,19,27.5,2.63,0.73,0.06,0.21,16.3,0,3,3,10.1,7.7,0.11,-3.1,-3.7
ITA-Serie A,2122,Fiorentina,Nikola Milenković,SRB,DF,23,1997,32.5,1,23,9,39.1,0.71,0.28,0.04,0.11,16.3,0,0,0,2.1,2.1,0.09,-1.1,-1.1
